sender,recipient,messages
HUM-00-ngo,HUM-02-local_authority,76
HUM-01-transport,HUM-02-local_authority,78
HUM-02-local_authority,HUM-00-ngo,96
HUM-02-local_authority,HUM-01-transport,89
HUM-02-local_authority,HUM-03-assessment,99
HUM-02-local_authority,HUM-04-clinic,93
HUM-02-local_authority,HUM-05-shelter,98
HUM-02-local_authority,HUM-06-depot,89
HUM-03-assessment,HUM-02-local_authority,90
HUM-03-assessment,HUM-05-shelter,90
HUM-03-assessment,HUM-25-transport,87
HUM-04-clinic,HUM-02-local_authority,74
HUM-04-clinic,HUM-05-shelter,56
HUM-05-shelter,HUM-02-local_authority,73
HUM-05-shelter,HUM-03-assessment,73
HUM-05-shelter,HUM-04-clinic,70
HUM-06-depot,HUM-02-local_authority,108
HUM-06-depot,HUM-14-depot,95
HUM-07-hub,HUM-08-ngo,134
HUM-07-hub,HUM-09-transport,127
HUM-07-hub,HUM-12-clinic,135
HUM-07-hub,HUM-13-shelter,129
HUM-07-hub,HUM-20-clinic,132
HUM-07-hub,HUM-27-assessment,127
HUM-08-ngo,HUM-07-hub,101
HUM-08-ngo,HUM-10-local_authority,84
HUM-08-ngo,HUM-11-assessment,86
HUM-08-ngo,HUM-12-clinic,86
HUM-09-transport,HUM-07-hub,110
HUM-09-transport,HUM-13-shelter,111
HUM-09-transport,HUM-27-assessment,110
HUM-10-local_authority,HUM-08-ngo,62
HUM-11-assessment,HUM-08-ngo,59
HUM-11-assessment,HUM-12-clinic,46
HUM-12-clinic,HUM-07-hub,84
HUM-12-clinic,HUM-08-ngo,82
HUM-12-clinic,HUM-11-assessment,84
HUM-13-shelter,HUM-07-hub,96
HUM-13-shelter,HUM-09-transport,96
HUM-13-shelter,HUM-24-ngo,98
HUM-14-depot,HUM-06-depot,72
HUM-14-depot,HUM-15-hub,75
HUM-14-depot,HUM-19-assessment,71
HUM-15-hub,HUM-14-depot,61
HUM-15-hub,HUM-18-local_authority,41
HUM-16-ngo,HUM-17-transport,38
HUM-17-transport,HUM-16-ngo,60
HUM-17-transport,HUM-19-assessment,42
HUM-18-local_authority,HUM-15-hub,56
HUM-18-local_authority,HUM-19-assessment,46
HUM-19-assessment,HUM-14-depot,68
HUM-19-assessment,HUM-17-transport,69
HUM-19-assessment,HUM-18-local_authority,72
HUM-20-clinic,HUM-07-hub,76
HUM-21-shelter,HUM-26-local_authority,95
HUM-21-shelter,HUM-27-assessment,78
HUM-22-depot,HUM-26-local_authority,53
HUM-23-hub,HUM-24-ngo,57
HUM-24-ngo,HUM-13-shelter,114
HUM-24-ngo,HUM-23-hub,94
HUM-24-ngo,HUM-25-transport,99
HUM-24-ngo,HUM-26-local_authority,96
HUM-25-transport,HUM-03-assessment,111
HUM-25-transport,HUM-24-ngo,114
HUM-25-transport,HUM-27-assessment,111
HUM-26-local_authority,HUM-21-shelter,107
HUM-26-local_authority,HUM-22-depot,95
HUM-26-local_authority,HUM-24-ngo,92
HUM-26-local_authority,HUM-27-assessment,92
HUM-27-assessment,HUM-07-hub,130
HUM-27-assessment,HUM-09-transport,130
HUM-27-assessment,HUM-21-shelter,129
HUM-27-assessment,HUM-25-transport,131
HUM-27-assessment,HUM-26-local_authority,131
