sender,recipient,messages
UTL-00-zone_operator,UTL-03-communications,68
UTL-00-zone_operator,UTL-04-resource_allocation,63
UTL-00-zone_operator,UTL-05-critical_load,61
UTL-00-zone_operator,UTL-06-zone_operator,63
UTL-01-crew_dispatch,UTL-02-cyber_defense,50
UTL-01-crew_dispatch,UTL-05-critical_load,41
UTL-02-cyber_defense,UTL-01-crew_dispatch,95
UTL-02-cyber_defense,UTL-03-communications,96
UTL-02-cyber_defense,UTL-05-critical_load,96
UTL-02-cyber_defense,UTL-07-crew_dispatch,94
UTL-02-cyber_defense,UTL-14-cyber_defense,95
UTL-03-communications,UTL-00-zone_operator,63
UTL-03-communications,UTL-02-cyber_defense,61
UTL-03-communications,UTL-06-zone_operator,55
UTL-04-resource_allocation,UTL-00-zone_operator,65
UTL-04-resource_allocation,UTL-06-zone_operator,61
UTL-04-resource_allocation,UTL-26-cyber_defense,60
UTL-05-critical_load,UTL-00-zone_operator,64
UTL-05-critical_load,UTL-01-crew_dispatch,63
UTL-05-critical_load,UTL-02-cyber_defense,64
UTL-05-critical_load,UTL-20-cyber_defense,63
UTL-06-zone_operator,UTL-00-zone_operator,58
UTL-06-zone_operator,UTL-03-communications,56
UTL-06-zone_operator,UTL-04-resource_allocation,56
UTL-07-crew_dispatch,UTL-02-cyber_defense,89
UTL-07-crew_dispatch,UTL-08-cyber_defense,79
UTL-07-crew_dispatch,UTL-09-communications,79
UTL-07-crew_dispatch,UTL-13-crew_dispatch,81
UTL-08-cyber_defense,UTL-07-crew_dispatch,48
UTL-08-cyber_defense,UTL-12-zone_operator,46
UTL-09-communications,UTL-07-crew_dispatch,58
UTL-09-communications,UTL-10-resource_allocation,59
UTL-09-communications,UTL-22-resource_allocation,56
UTL-10-resource_allocation,UTL-09-communications,48
UTL-10-resource_allocation,UTL-12-zone_operator,47
UTL-10-resource_allocation,UTL-13-crew_dispatch,45
UTL-11-critical_load,UTL-21-communications,22
UTL-12-zone_operator,UTL-08-cyber_defense,43
UTL-12-zone_operator,UTL-10-resource_allocation,40
UTL-12-zone_operator,UTL-13-crew_dispatch,39
UTL-13-crew_dispatch,UTL-07-crew_dispatch,48
UTL-13-crew_dispatch,UTL-10-resource_allocation,40
UTL-13-crew_dispatch,UTL-12-zone_operator,43
UTL-14-cyber_defense,UTL-02-cyber_defense,66
UTL-14-cyber_defense,UTL-17-critical_load,64
UTL-14-cyber_defense,UTL-18-zone_operator,67
UTL-15-communications,UTL-19-crew_dispatch,25
UTL-16-resource_allocation,UTL-17-critical_load,26
UTL-16-resource_allocation,UTL-18-zone_operator,26
UTL-17-critical_load,UTL-14-cyber_defense,45
UTL-17-critical_load,UTL-16-resource_allocation,44
UTL-17-critical_load,UTL-18-zone_operator,44
UTL-17-critical_load,UTL-19-crew_dispatch,46
UTL-18-zone_operator,UTL-14-cyber_defense,46
UTL-18-zone_operator,UTL-16-resource_allocation,43
UTL-18-zone_operator,UTL-17-critical_load,42
UTL-18-zone_operator,UTL-19-crew_dispatch,47
UTL-19-crew_dispatch,UTL-15-communications,50
UTL-19-crew_dispatch,UTL-17-critical_load,49
UTL-19-crew_dispatch,UTL-18-zone_operator,50
UTL-19-crew_dispatch,UTL-21-communications,47
UTL-20-cyber_defense,UTL-05-critical_load,30
UTL-21-communications,UTL-11-critical_load,60
UTL-21-communications,UTL-19-crew_dispatch,55
UTL-21-communications,UTL-24-zone_operator,58
UTL-21-communications,UTL-27-communications,53
UTL-22-resource_allocation,UTL-09-communications,33
UTL-22-resource_allocation,UTL-24-zone_operator,34
UTL-23-critical_load,UTL-24-zone_operator,44
UTL-23-critical_load,UTL-26-cyber_defense,44
UTL-24-zone_operator,UTL-21-communications,50
UTL-24-zone_operator,UTL-22-resource_allocation,48
UTL-24-zone_operator,UTL-23-critical_load,48
UTL-25-crew_dispatch,UTL-26-cyber_defense,25
UTL-26-cyber_defense,UTL-04-resource_allocation,54
UTL-26-cyber_defense,UTL-23-critical_load,57
UTL-26-cyber_defense,UTL-25-crew_dispatch,57
UTL-26-cyber_defense,UTL-27-communications,57
UTL-27-communications,UTL-21-communications,41
UTL-27-communications,UTL-26-cyber_defense,41
