sender,recipient,messages
UTL-00-zone_operator,UTL-01-crew_dispatch,25
UTL-00-zone_operator,UTL-03-communications,25
UTL-01-crew_dispatch,UTL-00-zone_operator,35
UTL-01-crew_dispatch,UTL-02-cyber_defense,28
UTL-01-crew_dispatch,UTL-03-communications,26
UTL-02-cyber_defense,UTL-01-crew_dispatch,30
UTL-02-cyber_defense,UTL-06-zone_operator,34
UTL-03-communications,UTL-00-zone_operator,32
UTL-03-communications,UTL-01-crew_dispatch,23
UTL-03-communications,UTL-08-cyber_defense,26
UTL-04-resource_allocation,UTL-06-zone_operator,32
UTL-04-resource_allocation,UTL-07-crew_dispatch,25
UTL-04-resource_allocation,UTL-10-resource_allocation,27
UTL-05-critical_load,UTL-06-zone_operator,28
UTL-06-zone_operator,UTL-02-cyber_defense,35
UTL-06-zone_operator,UTL-04-resource_allocation,33
UTL-06-zone_operator,UTL-05-critical_load,34
UTL-06-zone_operator,UTL-07-crew_dispatch,34
UTL-07-crew_dispatch,UTL-04-resource_allocation,35
UTL-07-crew_dispatch,UTL-06-zone_operator,26
UTL-07-crew_dispatch,UTL-11-critical_load,31
UTL-08-cyber_defense,UTL-03-communications,22
UTL-08-cyber_defense,UTL-09-communications,23
UTL-09-communications,UTL-08-cyber_defense,15
UTL-10-resource_allocation,UTL-04-resource_allocation,19
UTL-11-critical_load,UTL-07-crew_dispatch,18
