cluster_id,application,regime,information_condition,feature_block,threshold,escalations,pre_disruption_escalations,first_post_disruption_escalation,timely_by_step_4,nominal_false_activation
commercial|compound|private_fragmented|60981,commercial,compound,private_fragmented,predictive_uncertainty,0.5,4,1,2,True,False
commercial|compound|private_fragmented|60982,commercial,compound,private_fragmented,predictive_uncertainty,0.5,3,0,4,True,False
commercial|compound|private_fragmented|60983,commercial,compound,private_fragmented,predictive_uncertainty,0.5,4,0,2,True,False
commercial|compound|private_fragmented|60984,commercial,compound,private_fragmented,predictive_uncertainty,0.5,4,0,2,True,False
commercial|compound|private_fragmented|60985,commercial,compound,private_fragmented,predictive_uncertainty,0.5,4,0,2,True,False
commercial|compound|public_shared|60981,commercial,compound,public_shared,predictive_uncertainty,0.5,4,1,2,True,False
commercial|compound|public_shared|60982,commercial,compound,public_shared,predictive_uncertainty,0.5,0,0,,False,False
commercial|compound|public_shared|60983,commercial,compound,public_shared,predictive_uncertainty,0.5,4,0,2,True,False
commercial|compound|public_shared|60984,commercial,compound,public_shared,predictive_uncertainty,0.5,4,0,2,True,False
commercial|compound|public_shared|60985,commercial,compound,public_shared,predictive_uncertainty,0.5,4,0,2,True,False
commercial|nominal|private_fragmented|60981,commercial,nominal,private_fragmented,predictive_uncertainty,0.5,0,0,,False,False
commercial|nominal|private_fragmented|60982,commercial,nominal,private_fragmented,predictive_uncertainty,0.5,0,0,,False,False
commercial|nominal|private_fragmented|60983,commercial,nominal,private_fragmented,predictive_uncertainty,0.5,0,0,,False,False
commercial|nominal|private_fragmented|60984,commercial,nominal,private_fragmented,predictive_uncertainty,0.5,0,0,,False,False
commercial|nominal|private_fragmented|60985,commercial,nominal,private_fragmented,predictive_uncertainty,0.5,1,1,,False,True
commercial|nominal|public_shared|60981,commercial,nominal,public_shared,predictive_uncertainty,0.5,0,0,,False,False
commercial|nominal|public_shared|60982,commercial,nominal,public_shared,predictive_uncertainty,0.5,0,0,,False,False
commercial|nominal|public_shared|60983,commercial,nominal,public_shared,predictive_uncertainty,0.5,0,0,,False,False
commercial|nominal|public_shared|60984,commercial,nominal,public_shared,predictive_uncertainty,0.5,0,0,,False,False
commercial|nominal|public_shared|60985,commercial,nominal,public_shared,predictive_uncertainty,0.5,1,1,,False,True
commercial|partition|private_fragmented|60981,commercial,partition,private_fragmented,predictive_uncertainty,0.5,4,0,2,True,False
commercial|partition|private_fragmented|60982,commercial,partition,private_fragmented,predictive_uncertainty,0.5,4,1,4,True,False
commercial|partition|private_fragmented|60983,commercial,partition,private_fragmented,predictive_uncertainty,0.5,4,0,2,True,False
commercial|partition|private_fragmented|60984,commercial,partition,private_fragmented,predictive_uncertainty,0.5,4,0,2,True,False
commercial|partition|private_fragmented|60985,commercial,partition,private_fragmented,predictive_uncertainty,0.5,4,1,2,True,False
commercial|partition|public_shared|60981,commercial,partition,public_shared,predictive_uncertainty,0.5,4,0,2,True,False
commercial|partition|public_shared|60982,commercial,partition,public_shared,predictive_uncertainty,0.5,1,1,,False,False
commercial|partition|public_shared|60983,commercial,partition,public_shared,predictive_uncertainty,0.5,4,0,2,True,False
commercial|partition|public_shared|60984,commercial,partition,public_shared,predictive_uncertainty,0.5,4,0,2,True,False
commercial|partition|public_shared|60985,commercial,partition,public_shared,predictive_uncertainty,0.5,4,1,2,True,False
commercial|telemetry_integrity|private_fragmented|60981,commercial,telemetry_integrity,private_fragmented,predictive_uncertainty,0.5,4,0,2,True,False
