cluster_id,application,regime,information_condition,environment_seed,topology_family,scenario_family,split_family,coverage_target,eligible_decisions,selected_actions,action_coverage,harmful_actions,harmful_action_rate,beneficial_actions,neutral_actions,mean_causal_utility,total_causal_utility,feature_block
commercial|compound|private_fragmented|60981,commercial,compound,private_fragmented,60981,commercial_v6_topology_1,commercial_compound_family_1,commercial_v6_split_1,0.25,22,5,0.22727272727272727,0,0.0,5,0,0.43439449767655114,2.171972488382756,kpi_confidence
commercial|compound|private_fragmented|60982,commercial,compound,private_fragmented,60982,commercial_v6_topology_2,commercial_compound_family_2,commercial_v6_split_2,0.25,20,5,0.25,0,0.0,5,0,0.669167656219272,3.34583828109636,kpi_confidence
commercial|compound|private_fragmented|60983,commercial,compound,private_fragmented,60983,commercial_v6_topology_3,commercial_compound_family_3,commercial_v6_split_3,0.25,19,5,0.2631578947368421,0,0.0,5,0,0.33326922345788856,1.666346117289443,kpi_confidence
commercial|compound|private_fragmented|60984,commercial,compound,private_fragmented,60984,commercial_v6_topology_4,commercial_compound_family_4,commercial_v6_split_4,0.25,20,5,0.25,1,0.2,4,0,0.3112518732258135,1.5562593661290673,kpi_confidence
commercial|compound|private_fragmented|60985,commercial,compound,private_fragmented,60985,commercial_v6_topology_0,commercial_compound_family_0,commercial_v6_split_0,0.25,19,5,0.2631578947368421,0,0.0,5,0,0.28977928480489945,1.4488964240244973,kpi_confidence
commercial|nominal|private_fragmented|60985,commercial,nominal,private_fragmented,60985,commercial_v6_topology_0,commercial_nominal_family_0,commercial_v6_split_0,0.25,1,0,0.0,0,0.0,0,0,0.0,0.0,kpi_confidence
commercial|partition|private_fragmented|60981,commercial,partition,private_fragmented,60981,commercial_v6_topology_1,commercial_partition_family_1,commercial_v6_split_1,0.25,18,5,0.2777777777777778,0,0.0,5,0,0.3596406348855076,1.7982031744275382,kpi_confidence
commercial|partition|private_fragmented|60982,commercial,partition,private_fragmented,60982,commercial_v6_topology_2,commercial_partition_family_2,commercial_v6_split_2,0.25,19,4,0.21052631578947367,0,0.0,4,0,0.14347715941451172,0.5739086376580469,kpi_confidence
commercial|partition|private_fragmented|60983,commercial,partition,private_fragmented,60983,commercial_v6_topology_3,commercial_partition_family_3,commercial_v6_split_3,0.25,19,5,0.2631578947368421,1,0.2,4,0,-0.2414576557808517,-1.2072882789042585,kpi_confidence
commercial|partition|private_fragmented|60984,commercial,partition,private_fragmented,60984,commercial_v6_topology_4,commercial_partition_family_4,commercial_v6_split_4,0.25,19,5,0.2631578947368421,1,0.2,4,0,0.4306173473614313,2.1530867368071567,kpi_confidence
commercial|partition|private_fragmented|60985,commercial,partition,private_fragmented,60985,commercial_v6_topology_0,commercial_partition_family_0,commercial_v6_split_0,0.25,19,4,0.21052631578947367,1,0.25,3,0,0.18530547348411586,0.7412218939364634,kpi_confidence
commercial|telemetry_integrity|private_fragmented|60981,commercial,telemetry_integrity,private_fragmented,60981,commercial_v6_topology_1,commercial_telemetry_integrity_family_1,commercial_v6_split_1,0.25,20,5,0.25,0,0.0,5,0,0.26900439870464576,1.3450219935232288,kpi_confidence
commercial|telemetry_integrity|private_fragmented|60982,commercial,telemetry_integrity,private_fragmented,60982,commercial_v6_topology_2,commercial_telemetry_integrity_family_2,commercial_v6_split_2,0.25,20,5,0.25,0,0.0,5,0,0.2521908166991724,1.2609540834958621,kpi_confidence
commercial|telemetry_integrity|private_fragmented|60983,commercial,telemetry_integrity,private_fragmented,60983,commercial_v6_topology_3,commercial_telemetry_integrity_family_3,commercial_v6_split_3,0.25,20,5,0.25,1,0.2,4,0,0.18644194546938625,0.9322097273469313,kpi_confidence
commercial|telemetry_integrity|private_fragmented|60984,commercial,telemetry_integrity,private_fragmented,60984,commercial_v6_topology_4,commercial_telemetry_integrity_family_4,commercial_v6_split_4,0.25,19,5,0.2631578947368421,0,0.0,5,0,0.13235582584821212,0.6617791292410606,kpi_confidence
commercial|telemetry_integrity|private_fragmented|60985,commercial,telemetry_integrity,private_fragmented,60985,commercial_v6_topology_0,commercial_telemetry_integrity_family_0,commercial_v6_split_0,0.25,20,5,0.25,1,0.2,4,0,0.3328937929168786,1.664468964584393,kpi_confidence
commercial|compound|private_fragmented|60981,commercial,compound,private_fragmented,60981,commercial_v6_topology_1,commercial_compound_family_1,commercial_v6_split_1,0.5,22,11,0.5,0,0.0,11,0,0.39377970309774446,4.331576734075189,kpi_confidence
commercial|compound|private_fragmented|60982,commercial,compound,private_fragmented,60982,commercial_v6_topology_2,commercial_compound_family_2,commercial_v6_split_2,0.5,20,10,0.5,0,0.0,10,0,0.6701832405518375,6.701832405518375,kpi_confidence
commercial|compound|private_fragmented|60983,commercial,compound,private_fragmented,60983,commercial_v6_topology_3,commercial_compound_family_3,commercial_v6_split_3,0.5,19,10,0.5263157894736842,5,0.5,5,0,-0.04882180509911223,-0.4882180509911223,kpi_confidence
commercial|compound|private_fragmented|60984,commercial,compound,private_fragmented,60984,commercial_v6_topology_4,commercial_compound_family_4,commercial_v6_split_4,0.5,20,10,0.5,3,0.3,7,0,0.07427172347379364,0.7427172347379364,kpi_confidence
commercial|compound|private_fragmented|60985,commercial,compound,private_fragmented,60985,commercial_v6_topology_0,commercial_compound_family_0,commercial_v6_split_0,0.5,19,10,0.5263157894736842,1,0.1,9,0,0.23174825671710475,2.3174825671710475,kpi_confidence
commercial|nominal|private_fragmented|60985,commercial,nominal,private_fragmented,60985,commercial_v6_topology_0,commercial_nominal_family_0,commercial_v6_split_0,0.5,1,0,0.0,0,0.0,0,0,0.0,0.0,kpi_confidence
commercial|partition|private_fragmented|60981,commercial,partition,private_fragmented,60981,commercial_v6_topology_1,commercial_partition_family_1,commercial_v6_split_1,0.5,18,10,0.5555555555555556,3,0.3,7,0,0.16107111388774245,1.6107111388774245,kpi_confidence
commercial|partition|private_fragmented|60982,commercial,partition,private_fragmented,60982,commercial_v6_topology_2,commercial_partition_family_2,commercial_v6_split_2,0.5,19,9,0.47368421052631576,0,0.0,9,0,0.20140540703738208,1.8126486633364387,kpi_confidence
commercial|partition|private_fragmented|60983,commercial,partition,private_fragmented,60983,commercial_v6_topology_3,commercial_partition_family_3,commercial_v6_split_3,0.5,19,10,0.5263157894736842,6,0.6,4,0,-0.2786281639390623,-2.7862816393906233,kpi_confidence
commercial|partition|private_fragmented|60984,commercial,partition,private_fragmented,60984,commercial_v6_topology_4,commercial_partition_family_4,commercial_v6_split_4,0.5,19,10,0.5263157894736842,4,0.4,6,0,0.21256047158636254,2.1256047158636253,kpi_confidence
commercial|partition|private_fragmented|60985,commercial,partition,private_fragmented,60985,commercial_v6_topology_0,commercial_partition_family_0,commercial_v6_split_0,0.5,19,9,0.47368421052631576,1,0.1111111111111111,8,0,0.22131875658837613,1.9918688092953851,kpi_confidence
commercial|telemetry_integrity|private_fragmented|60981,commercial,telemetry_integrity,private_fragmented,60981,commercial_v6_topology_1,commercial_telemetry_integrity_family_1,commercial_v6_split_1,0.5,20,10,0.5,0,0.0,10,0,0.22769964643003732,2.2769964643003733,kpi_confidence
commercial|telemetry_integrity|private_fragmented|60982,commercial,telemetry_integrity,private_fragmented,60982,commercial_v6_topology_2,commercial_telemetry_integrity_family_2,commercial_v6_split_2,0.5,20,10,0.5,2,0.2,8,0,0.2328190197586734,2.328190197586734,kpi_confidence
commercial|telemetry_integrity|private_fragmented|60983,commercial,telemetry_integrity,private_fragmented,60983,commercial_v6_topology_3,commercial_telemetry_integrity_family_3,commercial_v6_split_3,0.5,20,10,0.5,2,0.2,8,0,0.11807875907873226,1.1807875907873226,kpi_confidence
commercial|telemetry_integrity|private_fragmented|60984,commercial,telemetry_integrity,private_fragmented,60984,commercial_v6_topology_4,commercial_telemetry_integrity_family_4,commercial_v6_split_4,0.5,19,10,0.5263157894736842,0,0.0,10,0,0.13117239349790358,1.3117239349790357,kpi_confidence
commercial|telemetry_integrity|private_fragmented|60985,commercial,telemetry_integrity,private_fragmented,60985,commercial_v6_topology_0,commercial_telemetry_integrity_family_0,commercial_v6_split_0,0.5,20,10,0.5,5,0.5,5,0,0.19370878067476022,1.937087806747602,kpi_confidence
commercial|compound|private_fragmented|60981,commercial,compound,private_fragmented,60981,commercial_v6_topology_1,commercial_compound_family_1,commercial_v6_split_1,0.75,22,17,0.7727272727272727,2,0.11764705882352941,15,0,0.4294982770392414,7.301470709667104,kpi_confidence
commercial|compound|private_fragmented|60982,commercial,compound,private_fragmented,60982,commercial_v6_topology_2,commercial_compound_family_2,commercial_v6_split_2,0.75,20,15,0.75,0,0.0,15,0,0.6129271550158365,9.193907325237548,kpi_confidence
commercial|compound|private_fragmented|60983,commercial,compound,private_fragmented,60983,commercial_v6_topology_3,commercial_compound_family_3,commercial_v6_split_3,0.75,19,14,0.7368421052631579,7,0.5,7,0,-0.036183980365028824,-0.5065757251104035,kpi_confidence
commercial|compound|private_fragmented|60984,commercial,compound,private_fragmented,60984,commercial_v6_topology_4,commercial_compound_family_4,commercial_v6_split_4,0.75,20,15,0.75,7,0.4666666666666667,8,0,-0.030549934688231653,-0.4582490203234748,kpi_confidence
commercial|compound|private_fragmented|60985,commercial,compound,private_fragmented,60985,commercial_v6_topology_0,commercial_compound_family_0,commercial_v6_split_0,0.75,19,14,0.7368421052631579,4,0.2857142857142857,10,0,0.16657843466422437,2.3320980852991413,kpi_confidence
commercial|nominal|private_fragmented|60985,commercial,nominal,private_fragmented,60985,commercial_v6_topology_0,commercial_nominal_family_0,commercial_v6_split_0,0.75,1,1,1.0,1,1.0,0,0,-1.1922980514533892,-1.1922980514533892,kpi_confidence
commercial|partition|private_fragmented|60981,commercial,partition,private_fragmented,60981,commercial_v6_topology_1,commercial_partition_family_1,commercial_v6_split_1,0.75,18,13,0.7222222222222222,6,0.46153846153846156,7,0,0.06316529313956722,0.8211488108143739,kpi_confidence
commercial|partition|private_fragmented|60982,commercial,partition,private_fragmented,60982,commercial_v6_topology_2,commercial_partition_family_2,commercial_v6_split_2,0.75,19,15,0.7894736842105263,2,0.13333333333333333,13,0,0.08605831388684165,1.2908747083026249,kpi_confidence
