sender,recipient,messages
HUM-00-ngo,HUM-02-local_authority,38
HUM-00-ngo,HUM-03-assessment,16
HUM-01-transport,HUM-04-clinic,33
HUM-02-local_authority,HUM-00-ngo,43
HUM-02-local_authority,HUM-04-clinic,42
HUM-02-local_authority,HUM-12-clinic,37
HUM-03-assessment,HUM-00-ngo,32
HUM-04-clinic,HUM-01-transport,46
HUM-04-clinic,HUM-02-local_authority,48
HUM-04-clinic,HUM-25-transport,46
HUM-05-shelter,HUM-14-depot,31
HUM-06-depot,HUM-27-assessment,43
HUM-07-hub,HUM-09-transport,42
HUM-07-hub,HUM-15-hub,26
HUM-08-ngo,HUM-10-local_authority,59
HUM-08-ngo,HUM-11-assessment,45
HUM-08-ngo,HUM-13-shelter,46
HUM-08-ngo,HUM-16-ngo,48
HUM-09-transport,HUM-07-hub,54
HUM-09-transport,HUM-10-local_authority,55
HUM-09-transport,HUM-11-assessment,57
HUM-09-transport,HUM-13-shelter,54
HUM-09-transport,HUM-22-depot,58
HUM-10-local_authority,HUM-08-ngo,79
HUM-10-local_authority,HUM-09-transport,70
HUM-10-local_authority,HUM-11-assessment,65
HUM-10-local_authority,HUM-22-depot,67
HUM-11-assessment,HUM-08-ngo,61
HUM-11-assessment,HUM-09-transport,67
HUM-11-assessment,HUM-10-local_authority,62
HUM-11-assessment,HUM-12-clinic,60
HUM-11-assessment,HUM-13-shelter,61
HUM-12-clinic,HUM-02-local_authority,70
HUM-12-clinic,HUM-11-assessment,55
HUM-12-clinic,HUM-13-shelter,51
HUM-12-clinic,HUM-20-clinic,57
HUM-13-shelter,HUM-08-ngo,74
HUM-13-shelter,HUM-09-transport,62
HUM-13-shelter,HUM-11-assessment,58
HUM-13-shelter,HUM-12-clinic,54
HUM-14-depot,HUM-05-shelter,40
HUM-14-depot,HUM-17-transport,26
HUM-15-hub,HUM-07-hub,46
HUM-15-hub,HUM-20-clinic,30
HUM-16-ngo,HUM-08-ngo,38
HUM-17-transport,HUM-14-depot,51
HUM-17-transport,HUM-18-local_authority,50
HUM-17-transport,HUM-20-clinic,49
HUM-18-local_authority,HUM-17-transport,44
HUM-18-local_authority,HUM-19-assessment,42
HUM-18-local_authority,HUM-27-assessment,44
HUM-19-assessment,HUM-18-local_authority,28
HUM-20-clinic,HUM-12-clinic,56
HUM-20-clinic,HUM-15-hub,55
HUM-20-clinic,HUM-17-transport,57
HUM-21-shelter,HUM-22-depot,63
HUM-21-shelter,HUM-23-hub,63
HUM-21-shelter,HUM-25-transport,63
HUM-21-shelter,HUM-26-local_authority,66
HUM-21-shelter,HUM-27-assessment,66
HUM-22-depot,HUM-09-transport,78
HUM-22-depot,HUM-10-local_authority,68
HUM-22-depot,HUM-21-shelter,71
HUM-22-depot,HUM-23-hub,67
HUM-22-depot,HUM-25-transport,72
HUM-22-depot,HUM-26-local_authority,70
HUM-23-hub,HUM-21-shelter,66
HUM-23-hub,HUM-22-depot,53
HUM-23-hub,HUM-25-transport,52
HUM-23-hub,HUM-27-assessment,56
HUM-24-ngo,HUM-26-local_authority,39
HUM-24-ngo,HUM-27-assessment,25
HUM-25-transport,HUM-04-clinic,64
HUM-25-transport,HUM-21-shelter,61
HUM-25-transport,HUM-22-depot,61
HUM-25-transport,HUM-23-hub,62
HUM-25-transport,HUM-26-local_authority,65
HUM-26-local_authority,HUM-21-shelter,57
HUM-26-local_authority,HUM-22-depot,58
HUM-26-local_authority,HUM-24-ngo,63
HUM-26-local_authority,HUM-25-transport,58
HUM-26-local_authority,HUM-27-assessment,61
HUM-27-assessment,HUM-06-depot,45
HUM-27-assessment,HUM-18-local_authority,44
HUM-27-assessment,HUM-21-shelter,49
HUM-27-assessment,HUM-23-hub,45
HUM-27-assessment,HUM-24-ngo,52
HUM-27-assessment,HUM-26-local_authority,45
