application,regime,incident_id,operational_energy,mean_belief_entropy,js_disagreement,consensus_confidence,selected_by_prospective_triage
commercial,compound,supply_04,0.7646876424770191,0.918422335556505,0.1498253738552026,0.7679907658603579,False
commercial,compound,supply_01,0.6034457771554517,0.8496570230104572,0.1530892222929811,0.7693621598379966,True
commercial,compound,supply_02,0.6750776610256366,0.6916299414152945,0.0216347069054415,0.9156084435845278,False
commercial,compound,supply_03,0.695532687094093,0.9008105100818766,0.1197577755696744,0.7909752398299799,False
commercial,compound,supply_04,0.6106386714401673,0.9161928590846948,0.1562831277326377,0.7848057175633901,True
commercial,compound,supply_01,0.7074772550200544,0.8465795573687235,0.1009138505851083,0.809567317280635,True
commercial,compound,supply_02,0.6927804452889391,0.9052375782926176,0.0818154393721502,0.7913043518516869,False
commercial,compound,supply_03,0.7099429548449279,0.963646129172494,0.0273454400169465,0.8478952549353762,False
commercial,compound,supply_04,0.7706059589142396,0.8472336863432663,0.1451357932103812,0.7566015218335628,False
commercial,compound,supply_01,0.5471026823766088,0.8138875327751197,0.2007720928928538,0.7263423675410716,False
commercial,compound,supply_02,0.5376226473709058,0.925916666151697,0.1387720703901482,0.7504513542925283,False
commercial,compound,supply_03,0.6577054464452885,0.8749512399757134,0.1930233712075964,0.7258191210468367,False
commercial,compound,supply_04,0.800860093916348,0.9165738210611462,0.1226967710367147,0.7788346411325844,True
commercial,compound,supply_01,0.6906602338941752,0.8816271920586433,0.199901913579175,0.7098436985751755,False
commercial,compound,supply_02,0.6248208876578417,0.9273623628858342,0.0752915835172547,0.8515374279588438,False
commercial,compound,supply_03,0.8278031139443973,0.9436235781290496,0.0372519709609012,0.9022806689223446,False
commercial,compound,supply_04,0.6370604466848853,0.8256602688125998,0.2545115661157735,0.6903860136255088,False
commercial,compound,supply_01,0.7855361336484118,0.8652603897772178,0.1554198531224109,0.7372835029951594,False
commercial,compound,supply_02,0.7568855209879123,0.9195254404670048,0.0610374467863066,0.8621806653304478,False
commercial,compound,supply_03,0.6804040062244265,0.8780152847946782,0.1816192042825402,0.7488366582905692,False
commercial,compound,supply_04,0.7591326554221087,0.9122320285367111,0.1665854287775038,0.7572926236832823,False
commercial,compound,supply_01,0.659939404864126,0.8889460206342489,0.1855430975644342,0.7520148915278438,False
commercial,compound,supply_02,0.544932050063858,0.8624186978040069,0.262324333176214,0.6817555415479011,False
commercial,compound,supply_03,0.8778724802054522,0.8790398121343297,0.2310789326040327,0.7239812528980546,True
commercial,compound,supply_04,0.6828939696951769,0.8909032685268446,0.1704725204035403,0.7474294983828683,True
commercial,compound,supply_01,0.6280133545411545,0.9568606460690274,0.0611283063642276,0.8562091063663013,False
commercial,compound,supply_02,0.592537097045458,0.8395647818726929,0.1874904942504163,0.7275905034303941,True
commercial,compound,supply_03,0.7707497232793786,0.8845041445315909,0.1090089362034357,0.8003716761227455,False
commercial,compound,supply_04,0.7175942029032958,0.9339378363979344,0.0784727428336699,0.8289625109243142,False
commercial,compound,supply_01,0.5929374995530463,0.9414703228355502,0.0550650568462406,0.8430557476425229,True
commercial,compound,supply_02,0.7039924604245187,0.9104574469806777,0.1511442840209052,0.7519760846545819,False
commercial,compound,supply_03,0.5231336921337708,0.9564884487481264,0.0819337352943941,0.8151626256159838,False
commercial,compound,supply_04,0.7334067020172041,0.9502142019471412,0.0524188320033862,0.8627486082805406,False
commercial,compound,supply_01,0.6339232113861247,0.9264300822138408,0.1251355458317378,0.7883043975606866,True
commercial,compound,supply_02,0.4709772068398141,0.8656108949734547,0.1944203192628113,0.7363267769516971,True
commercial,compound,supply_03,0.7216850144892765,0.8415100844218442,0.2110989768233888,0.7000898693228101,False
commercial,compound,supply_04,0.5695212287710656,0.916131071732774,0.0782040818929219,0.8106301175201635,False
commercial,correlated,supply_01,0.6843236350661308,0.8811244543550157,0.1463521240553184,0.7643408413648397,True
commercial,correlated,supply_02,0.4995705701992869,0.8933175308441799,0.0695418741881387,0.8501258219499994,False
commercial,correlated,supply_03,0.5125832461041708,0.944354523563319,0.0792838899775201,0.8230306196568978,False
commercial,correlated,supply_04,0.5234228203254034,0.9313611897509286,0.0282791150419369,0.8427338809551315,False
commercial,correlated,supply_01,0.4764180590847474,0.8927565068011489,0.0742505719094329,0.8199504222542748,False
commercial,correlated,supply_02,0.3010219247025391,0.9249722288295682,0.0436597026694814,0.8395458154981904,False
commercial,correlated,supply_03,0.6119851944164355,0.8521201881195939,0.0277055870674987,0.8868630678119828,False
commercial,correlated,supply_04,0.7359971291021794,0.9217655871260064,0.1603713101528254,0.7497582887051328,False
commercial,correlated,supply_01,0.6513040510783858,0.8458463153609953,0.057133608642555,0.8434209713236753,False
commercial,correlated,supply_02,0.5412342935810628,0.8462427238046003,0.0835295608775131,0.8154775436715382,False
commercial,correlated,supply_03,0.6747418334371235,0.9679787495682256,0.0214392317631453,0.8545695349342681,False
commercial,correlated,supply_04,0.6591078715904914,0.8963546564100159,0.1416069828413854,0.7671490889147323,True
commercial,correlated,supply_01,0.3368823765889654,0.9012834474112426,0.035429248872902,0.8651023400810842,False
commercial,correlated,supply_02,0.4605317932344552,0.8605765151515631,0.1540891135799684,0.7435104002051006,True
commercial,correlated,supply_03,0.5498536212038578,0.8863157204520973,0.090720481127603,0.8170678978615541,True
commercial,correlated,supply_04,0.5127404727743013,0.8869321029340086,0.1670891137958187,0.7386554968629272,False
commercial,correlated,supply_01,0.6306003356955238,0.8972032700246477,0.0929585509095882,0.807196594443213,False
commercial,correlated,supply_02,0.5328655059271251,0.9476757785652072,0.0508622899918723,0.8588498661456113,True
commercial,correlated,supply_03,0.5583214665046679,0.8478331874082711,0.1160078004834293,0.8046840592231528,False
commercial,correlated,supply_04,0.6424393313726228,0.8331387491788708,0.0807265971152675,0.8347098893822382,False
commercial,correlated,supply_01,0.3084421404555278,0.8396398743176839,0.0721836364210609,0.8181816793428075,True
commercial,correlated,supply_02,0.5873549140378163,0.9347589775620744,0.0886793653016449,0.817475406369839,False
commercial,correlated,supply_03,0.4912768480745496,0.8597098302423823,0.0620539788617775,0.8370095236290007,False
commercial,correlated,supply_04,0.6385917384329727,0.9070586094039698,0.0805694488696211,0.8251436095086315,True
commercial,correlated,supply_01,0.5680713657027902,0.9465656201861284,0.0603448934417015,0.8198051275329,True
commercial,correlated,supply_02,0.493642695221255,0.8868783242859261,0.1101986152904652,0.7787540763290932,True
commercial,correlated,supply_03,0.6150002478784226,0.931830307834524,0.042685262579258,0.8435702953888463,False
commercial,correlated,supply_04,0.6005853913616604,0.9219013402072436,0.0218969052905441,0.8919330904632353,False
commercial,correlated,supply_01,0.5433176800139672,0.9443608964923664,0.0577373692398052,0.8276766391900875,True
commercial,correlated,supply_02,0.4535885565090695,0.8823749346032481,0.0409735344518496,0.8726012019902378,False
commercial,correlated,supply_03,0.6324635729717395,0.8860331690587744,0.0768530170222737,0.80109569078537,False
commercial,correlated,supply_04,0.5643273391707623,0.9209926001690588,0.0674466737376021,0.847544070769931,False
commercial,correlated,supply_01,0.463840631449898,0.9491146471165886,0.050465732739911,0.8476726039612662,True
commercial,correlated,supply_02,0.5821093625468842,0.907701782559196,0.0894328699523527,0.8009645397891269,True
commercial,correlated,supply_03,0.3778042145421155,0.9188196691012884,0.0419800673394044,0.8717465915161077,False
commercial,correlated,supply_04,0.5727702831763731,0.9086420634544412,0.071456041400842,0.8290282526431664,False
commercial,correlated,supply_01,0.4509556846533391,0.8714358202936842,0.053004466330558,0.8676039889961029,False
commercial,correlated,supply_02,0.4529623398110124,0.9122562856012136,0.0565326161818305,0.8511146416353896,False
commercial,correlated,supply_03,0.6679137834619269,0.8506751710677593,0.267748285544975,0.6748824456284716,True
commercial,correlated,supply_04,0.5852477390680091,0.8608210243370423,0.1778625280918111,0.7434623812557819,True
commercial,correlated,supply_01,0.5582871473909087,0.8373477962446719,0.0508947857472792,0.8527045882407732,False
commercial,correlated,supply_02,0.6566952146219576,0.8738267607834008,0.0463462186265773,0.8644909861224721,False
commercial,correlated,supply_03,0.4711002517502944,0.9259989960204082,0.1115369645954546,0.7854702010593864,True
commercial,correlated,supply_04,0.65364867263253,0.8263833334312451,0.1328133040634554,0.7655223083103874,True
commercial,correlated,supply_01,0.5047316722693743,0.8872464600917479,0.0783495529613634,0.8278778642271329,False
commercial,correlated,supply_02,0.5892122162976307,0.8711096480944528,0.0391458906449908,0.8667382529944814,False
commercial,correlated,supply_03,0.6737500360525257,0.9090818660784328,0.099250325615521,0.8022426131631456,True
commercial,correlated,supply_04,0.5800528034603363,0.8683240060152956,0.1388645301627494,0.7951782566071387,False
commercial,correlated,supply_01,0.5357363553349093,0.8620551228204921,0.0935354928147237,0.7982817695830834,False
commercial,correlated,supply_02,0.4586899890856578,0.896271698199961,0.151696835953476,0.7466400939441501,False
commercial,correlated,supply_03,0.6974923409635317,0.976824515502124,0.0146064100378726,0.8717833472310307,False
commercial,correlated,supply_04,0.7112426246068784,0.8835362254127336,0.1177218169807277,0.7891177411701233,True
commercial,correlated,supply_01,0.2925844819857371,0.9033496922942192,0.0888263186434307,0.8140182770597857,False
commercial,correlated,supply_02,0.5494705645664426,0.9162918079516928,0.0393382844170672,0.8601190784254757,False
commercial,correlated,supply_03,0.5348664936077452,0.8695635992468285,0.0788640731189111,0.808323824847065,False
commercial,correlated,supply_04,0.7005866946080481,0.9038752803563184,0.1503238762065442,0.7712081963716021,False
commercial,correlated,supply_01,0.6168139129149202,0.9045552187081312,0.1546481673510247,0.7470281903266485,False
commercial,correlated,supply_02,0.6412369112120082,0.8727033456037557,0.0721443162655227,0.8460856648623996,False
commercial,correlated,supply_03,0.715425108996249,0.8504050125257939,0.0468417961964202,0.8458508316769721,False
commercial,correlated,supply_04,0.7304550707177561,0.8708971391807482,0.1659240484438943,0.745180952761785,False
commercial,correlated,supply_01,0.6398615519794028,0.927297002792572,0.1134371437313162,0.7950454446324425,False
commercial,correlated,supply_02,0.63429593129335,0.951736054319774,0.0251683762642069,0.9004231608794955,False
commercial,correlated,supply_03,0.6536670374161718,0.8953647431549268,0.0819239877517374,0.8158781926698084,False
commercial,correlated,supply_04,0.7876031009958938,0.922151058480886,0.0742407834131667,0.7998541833540561,True
commercial,correlated,supply_01,0.3634285474662229,0.9071259693016924,0.1271740507376752,0.7938417089628355,False
commercial,correlated,supply_02,0.6248733538662397,0.9074752802223256,0.1225494311831599,0.771235122297222,False
commercial,correlated,supply_03,0.7376796605582631,0.8684504728716824,0.1542871603412016,0.7546087190264331,False
commercial,correlated,supply_04,0.5496681191529305,0.8638370607980845,0.0390536632632576,0.8624939721692519,True
commercial,correlated,supply_01,0.347101242654311,0.9318961714334256,0.0405387209771867,0.8664096054031636,True
commercial,correlated,supply_02,0.5722647655333173,0.8547262088853887,0.0882864025105446,0.7988166413335647,False
commercial,correlated,supply_03,0.5233402354819587,0.8832778289069733,0.058453242799887,0.834795743595917,False
commercial,correlated,supply_04,0.6024420659368148,0.950451212521442,0.0653816255518955,0.8409335900148195,False
commercial,correlated,supply_01,0.5480335261718254,0.8957887980480521,0.0407635816066918,0.8560769321080892,False
commercial,correlated,supply_02,0.6404611004130321,0.9135185826680976,0.1062592023535,0.7853571104007689,False
commercial,correlated,supply_03,0.4141705357068992,0.955228677694552,0.071847571106226,0.8289537497656784,False
commercial,correlated,supply_04,0.7334067020172041,0.9301596331048488,0.0203715883037985,0.8965068916755496,False
commercial,correlated,supply_01,0.5096334658399795,0.8871577903636535,0.0578067177367946,0.8208440657423212,True
commercial,correlated,supply_02,0.5538443631944121,0.9153683589989038,0.1533236548513294,0.7511627828904274,True
commercial,correlated,supply_03,0.6805611606139933,0.8390398162298386,0.2284920095581996,0.6895963884977917,False
commercial,correlated,supply_04,0.5487807376763487,0.9724727549838902,0.0227938229872543,0.8716344119526234,False
commercial,isolated_physical,supply_01,0.6163370798739931,0.8881955366439963,0.0952833079216795,0.808463910610823,False
commercial,isolated_physical,supply_02,0.4603789344693625,0.8776371646388759,0.05206588721198,0.8695747102707355,True
commercial,isolated_physical,supply_03,0.3427463814656267,0.8633433047784642,0.0904537705524205,0.7989417034032054,False
commercial,isolated_physical,supply_04,0.4655229007258712,0.8260568998584804,0.0313810705716682,0.8800009844141897,False
commercial,isolated_physical,supply_01,0.3021037449321345,0.9701134916428898,0.034141517870056,0.86350658069062,False
commercial,isolated_physical,supply_02,0.1997059608822648,0.9481095559596738,0.049234263481844,0.8546456015511826,False
commercial,isolated_physical,supply_03,0.4748094183009282,0.9288231425094392,0.037631154284896,0.8620781417096368,False
commercial,isolated_physical,supply_04,0.5867006937928274,0.9301848691630266,0.0544646741174676,0.8538578497903467,True
commercial,isolated_physical,supply_01,0.5816900171659389,0.9388872900567768,0.0741793095594238,0.805005757992741,False
commercial,isolated_physical,supply_02,0.3602291517802614,0.9399829984397536,0.0640281489214904,0.8212780598566128,True
commercial,isolated_physical,supply_03,0.5610560403000702,0.9021423752135737,0.0264442379579698,0.8882510631787821,False
commercial,isolated_physical,supply_04,0.506198491727875,0.8716936444002003,0.1282269733891822,0.7751940154406779,True
commercial,isolated_physical,supply_01,0.3631641277983518,0.959127556921322,0.0485936030790693,0.8438622753851769,False
commercial,isolated_physical,supply_02,0.3225683151740884,0.892895403024094,0.124278549212204,0.7766174078152775,True
commercial,isolated_physical,supply_03,0.4950678791928025,0.9128385655314551,0.0913742024055382,0.7968350585054047,True
commercial,isolated_physical,supply_04,0.4410398333399649,0.9390011230336698,0.0828297600063422,0.8274656333393817,False
commercial,isolated_physical,supply_01,0.4353665968383434,0.8949082541545242,0.0855972266407922,0.8132551367222831,False
commercial,isolated_physical,supply_02,0.6112754796188725,0.8934683195184824,0.0567402464657913,0.8356999905881716,False
commercial,isolated_physical,supply_03,0.408629644328653,0.8463697492680038,0.1011419985794441,0.8170627816614467,False
commercial,isolated_physical,supply_04,0.6789334348092992,0.928552798161312,0.0985071399936276,0.8051544691876765,False
commercial,isolated_physical,supply_01,0.343264239298201,0.9555420795883744,0.0575551017788701,0.8308797775486899,True
commercial,isolated_physical,supply_02,0.6311401396160826,0.8959706071513098,0.0862028652833574,0.8084665508168616,False
commercial,isolated_physical,supply_03,0.3350994716481107,0.8696309249893339,0.0625357096989369,0.828386609670775,False
commercial,isolated_physical,supply_04,0.5779040547964686,0.8721186910301837,0.0646590551356534,0.8283667316581945,False
commercial,isolated_physical,supply_01,0.3114502239609006,0.8310562443305782,0.0370245539671931,0.8804680369823249,False
commercial,isolated_physical,supply_02,0.4783501976413977,0.9334594709542654,0.0725852732848749,0.8261655024925834,True
commercial,isolated_physical,supply_03,0.5408695573609671,0.9541863324861956,0.0512436302859722,0.8480518999559032,False
commercial,isolated_physical,supply_04,0.5470966434928808,0.9084536167657936,0.026905059277744,0.8611105442473113,False
commercial,isolated_physical,supply_01,0.50513502967355,0.879191917463798,0.041694648053558,0.8626469075608282,False
commercial,isolated_physical,supply_02,0.3226585103014766,0.9044052390151364,0.0548691309836141,0.8415199409675189,False
commercial,isolated_physical,supply_03,0.5949834867871688,0.8531763810978424,0.0641137346232401,0.8387917623976164,False
commercial,isolated_physical,supply_04,0.5034359577156844,0.8642144131928711,0.0643348237711721,0.8620287066665268,False
commercial,isolated_physical,supply_01,0.3134514914596339,0.8552967029177986,0.0401902533303935,0.8804900135201638,False
commercial,isolated_physical,supply_02,0.5267672751555782,0.8994724061415927,0.0552125493745026,0.8504047932654817,False
commercial,isolated_physical,supply_03,0.5110216794721127,0.8949935290958132,0.0402700537822032,0.8601764148591599,False
commercial,isolated_physical,supply_04,0.6018894806266994,0.8651557269750404,0.0438080415098945,0.8664679418156699,False
commercial,isolated_physical,supply_01,0.3076414621804296,0.8725209045311022,0.0919722223961139,0.8116536832535934,False
commercial,isolated_physical,supply_02,0.534832197058842,0.8955103014849283,0.1009525676986347,0.8017410338247731,False
commercial,isolated_physical,supply_03,0.5363705458695962,0.7951756359357279,0.1182564753933567,0.778741525696376,False
commercial,isolated_physical,supply_04,0.4492300307602082,0.8852692378397892,0.1372998752033197,0.7711933348253318,False
commercial,isolated_physical,supply_01,0.2895324901812246,0.956496102879362,0.017605632727065,0.8647945669154957,True
commercial,isolated_physical,supply_02,0.4083111509586327,0.8714332956446754,0.044558645049387,0.8666712888111524,False
commercial,isolated_physical,supply_03,0.5085625624850326,0.8617429480718622,0.0313235366901223,0.8779493202487777,False
commercial,isolated_physical,supply_04,0.8231961767247404,0.8743392255960846,0.0828556193246585,0.8109336391540027,False
commercial,isolated_physical,supply_01,0.421006090066072,0.9171471757380522,0.1122768216822211,0.7883327152056305,True
commercial,isolated_physical,supply_02,0.5711162220408276,0.8711096480944528,0.0391458906449908,0.8667382529944814,False
commercial,isolated_physical,supply_03,0.4245458036325339,0.8697175126535942,0.0671596770622513,0.860605197291996,False
commercial,isolated_physical,supply_04,0.3537343394907283,0.910475815758674,0.120422541313246,0.7925371731301829,False
commercial,isolated_physical,supply_01,0.421382609398184,0.8574193929293347,0.0835526741015704,0.7943514065609385,False
commercial,isolated_physical,supply_02,0.4389162058019045,0.8608722631154458,0.0696706510442155,0.829904964627605,True
commercial,isolated_physical,supply_03,0.5635862794496013,0.9041715489109884,0.0139568056030921,0.876323461990092,False
commercial,isolated_physical,supply_04,0.6333152855629252,0.8263116938324805,0.0666176170551912,0.8478667365545818,False
commercial,isolated_physical,supply_01,0.3622176181591268,0.9030958626043176,0.0874011995967246,0.8155540830418805,False
commercial,isolated_physical,supply_02,0.4154371571448194,0.9184597230982154,0.0406760937306006,0.8591161203288232,False
commercial,isolated_physical,supply_03,0.4549760664473568,0.8717289665988166,0.0825862874132073,0.8040133123639412,False
commercial,isolated_physical,supply_04,0.3935231149248963,0.8929932736671006,0.0903416773180821,0.7969647636724362,False
commercial,isolated_physical,supply_01,0.5112306308347401,0.7931223290362244,0.0945911272631465,0.8000112054420404,False
commercial,isolated_physical,supply_02,0.3517787944406142,0.8570420311529637,0.0912970114495607,0.8178069672753628,False
commercial,isolated_physical,supply_03,0.5577036826063702,0.8448870614932195,0.0430562745476285,0.8753059158395092,False
commercial,isolated_physical,supply_04,0.4645230917423898,0.899221023019242,0.1284611844806674,0.7728507186257965,False
commercial,isolated_physical,supply_01,0.5838379148569905,0.8619622915432325,0.0940208038995862,0.8086719306279079,False
commercial,isolated_physical,supply_02,0.460464524860074,0.8747603016854956,0.0129730046305581,0.9097233122230006,False
commercial,isolated_physical,supply_03,0.4195355036775767,0.8569144247073016,0.0669341888632405,0.8354783014568076,False
commercial,isolated_physical,supply_04,0.6137496749476524,0.9237729948269618,0.0774326380401646,0.797284111828129,True
commercial,isolated_physical,supply_01,0.418403102894367,0.8953849942556428,0.0760136604753553,0.8239222271658272,False
commercial,isolated_physical,supply_02,0.5383270708504472,0.8846549495529686,0.1029245696829472,0.7956363487667235,False
commercial,isolated_physical,supply_03,0.6748350558970282,0.7928555501945865,0.1445351733097577,0.7713494439451584,False
commercial,isolated_physical,supply_04,0.4568852471556531,0.9126841634463694,0.0482358548816476,0.8555190750215108,True
commercial,isolated_physical,supply_01,0.3753412889602475,0.867442555009125,0.0265115466867632,0.8781676543439603,False
commercial,isolated_physical,supply_02,0.4214829510721339,0.9536249450046024,0.0840369345845818,0.8070192999343831,True
commercial,isolated_physical,supply_03,0.6150964103943485,0.9282534748763936,0.0640035781580797,0.8337074196260812,False
commercial,isolated_physical,supply_04,0.5465156314293741,0.9244820875378412,0.0650723894521085,0.8092506138845047,False
commercial,isolated_physical,supply_01,0.3243470673457973,0.9289131699634596,0.0377551572101212,0.8620796517478765,False
commercial,isolated_physical,supply_02,0.3786989000039813,0.8375529945504144,0.0507634899983338,0.8803223575365826,False
commercial,isolated_physical,supply_03,0.3827074670109117,0.8807522600072454,0.0480703048907603,0.8622938506176967,False
commercial,isolated_physical,supply_04,0.5264194551974124,0.9137650597073772,0.0115852803022097,0.9336461827481072,False
commercial,isolated_physical,supply_01,0.5479423091776926,0.8951291594263497,0.03868894302619,0.8793894428493034,False
commercial,isolated_physical,supply_02,0.3317444093989951,0.8788424869480856,0.1217708718291705,0.780181351196989,False
commercial,isolated_physical,supply_03,0.5232600900788685,0.9064732694837097,0.1134208269168267,0.7779154190233174,True
commercial,isolated_physical,supply_04,0.5741842926537022,0.8820219165135036,0.0740456432736458,0.8257503324555399,False
commercial,nominal,supply_01,0.3411535140822752,0.765553359264426,0.0673514586509304,0.8360545394566895,False
commercial,nominal,supply_02,0.1371832530062856,0.8881631262523809,0.0638765024025181,0.8457970509190853,False
commercial,nominal,supply_03,0.3173627997711531,0.8572401239195262,0.0766511104332597,0.8145549824699521,False
commercial,nominal,supply_04,0.1736401452307282,0.8035908795785961,0.0917574763685423,0.8012272118260516,False
commercial,nominal,supply_01,0.23263286410104,0.891579620807556,0.0321448240280956,0.8855809484755027,False
commercial,nominal,supply_02,0.1547919961906988,0.81980169680419,0.037580934765193,0.8722878330395931,False
commercial,nominal,supply_03,0.1227022845943709,0.9327244761453676,0.035319190375286,0.8419720689151838,False
commercial,nominal,supply_04,0.3026380399509326,0.8804204747358989,0.0701494464580996,0.8211828158369107,False
commercial,nominal,supply_01,0.3943075019477836,0.9391956708352106,0.0513743849208407,0.8673413078338287,True
commercial,nominal,supply_02,0.0811838545331336,0.8470826499673413,0.0849400180800841,0.8147299794894765,False
commercial,nominal,supply_03,0.2331166667929871,0.8221058983480161,0.0393483727164701,0.8667939765805671,False
commercial,nominal,supply_04,0.1986112196895789,0.8364350394449396,0.0874590702285285,0.7980865792474147,False
commercial,nominal,supply_01,0.2069967808529146,0.8968145656819009,0.0314062547258006,0.8866530494378644,False
commercial,nominal,supply_02,0.1771002196536264,0.7938137369318131,0.1139317929434286,0.7999878777432771,False
commercial,nominal,supply_03,0.249482885162472,0.9314802289114252,0.0927278502745946,0.7939533205582117,False
commercial,nominal,supply_04,0.2431494898823711,0.8398652899115181,0.0938906737742328,0.8002991056112744,False
commercial,nominal,supply_01,0.1662040443996807,0.9175625171643396,0.0460577377935159,0.852174956633653,False
commercial,nominal,supply_02,0.2056460882143375,0.8859158133536394,0.0498831871867938,0.841091233629456,False
commercial,nominal,supply_03,0.312470724392024,0.8452569524262449,0.0954625000476216,0.822074999711125,False
commercial,nominal,supply_04,0.2538460116721515,0.9013459237663816,0.0612748539257964,0.8660168810595378,False
commercial,nominal,supply_01,0.1164783050772812,0.8145492588475323,0.0590451366914372,0.8451356093145009,False
commercial,nominal,supply_02,0.3655257257261508,0.8965042065409906,0.0639378679475237,0.8444157648794983,True
commercial,nominal,supply_03,0.1125910416560717,0.8600737825617196,0.0518202802162896,0.8406338019374221,False
commercial,nominal,supply_04,0.3265130481451787,0.8933195866745175,0.0599511197409888,0.8448560081086982,True
commercial,nominal,supply_01,0.0745242855085425,0.9300191121611366,0.0382913303991545,0.827911412208621,False
commercial,nominal,supply_02,0.2735949781435255,0.93483659154657,0.0761758725911669,0.8231346179583431,False
commercial,nominal,supply_03,0.3715722411404953,0.8202092985814406,0.0282098934858703,0.8875145902553752,False
commercial,nominal,supply_04,0.1934263286650198,0.9088996318604226,0.02706034802798,0.8610505005686966,False
commercial,nominal,supply_01,0.1985786036021599,0.8756514927555225,0.0441424983220668,0.8569704908731859,False
commercial,nominal,supply_02,0.2615552265008688,0.8681679213958868,0.0339852722204246,0.8751386288035802,False
commercial,nominal,supply_03,0.1693862032560717,0.8572030566836815,0.06937403113951,0.8252917922366085,False
