run_id,application,complexity,coupling,fragmentation,network_disruption,topology_family,information_condition,sketch_policy,environment_seed,controller,step,agent_id,target,proposed_operational_action,information_action,communication_action,delegation_action,accepted_physical_action,counterfactual_evaluated,counterfactual_causal_utility,counterfactual_beneficial,counterfactual_harmful,predictive_uncertainty,action_value_margin,severity,safety_risk,resource_scarcity,shannon_local,pooled_uncertainty,js_disagreement,jt_disagreement_0_5,jt_disagreement_2,graph_disagreement,consensus,consensus_residual,entropy_slope,disagreement_slope,risk_kpi_confidence,risk_predictive_uncertainty,risk_shannon_js,risk_generalized_tsallis_gini,risk_graph_disagreement,risk_combined_generalized_entropic
v7-pilots-humanitarian-medium-high-high-high-modular-private_fragmented-771104-kpi_confidence-event_triggered,humanitarian,medium,high,high,high,modular,private_fragmented,event_triggered,771104,kpi_confidence,0,HUM-00-ngo,H00,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,0.5741008600763732,0.1384308567464203,0.0,0.0,0.0,0.8206958573747978,0.8206958573747978,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.2565942924259669,0.5741008600763732,0.4348143083742487,0.48686321056604714,0.4077890278987434,0.26908157415471784
v7-pilots-humanitarian-medium-high-high-high-modular-private_fragmented-771104-kpi_confidence-event_triggered,humanitarian,medium,high,high,high,modular,private_fragmented,event_triggered,771104,kpi_confidence,0,HUM-01-transport,H03,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,0.7929768169810392,0.12350460824693799,0.3105355390144742,0.48133008547243505,0.0,0.9087422266937423,0.9087422266937423,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.44653133828693775,0.7929768169810392,0.5443762834658512,0.5981143893954703,0.49971692979870314,0.38812645234471654
v7-pilots-humanitarian-medium-high-high-high-modular-private_fragmented-771104-kpi_confidence-event_triggered,humanitarian,medium,high,high,high,modular,private_fragmented,event_triggered,771104,kpi_confidence,0,HUM-02-local_authority,H00,revise_delivery_priority,request_peer_evidence,negotiate_commitment,abstain,False,True,0.9514431904294961,True,False,0.7119885161000158,0.024725878966015746,0.15659874842453922,0.2427280600580358,0.0,0.8016110578241346,0.8016110578241346,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.361730829887934,0.7119885161000158,0.48519817089604,0.5497031429045962,0.4657018434286733,0.3368174850483021
v7-pilots-humanitarian-medium-high-high-high-modular-private_fragmented-771104-kpi_confidence-event_triggered,humanitarian,medium,high,high,high,modular,private_fragmented,event_triggered,771104,kpi_confidence,0,HUM-03-assessment,H03,revise_delivery_priority,request_peer_evidence,negotiate_commitment,execute_autonomously,True,False,0.0,False,False,0.687645210933112,0.10062419630097541,0.0,0.0,0.0,0.9332542430753389,0.9332542430753389,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.29519937171725813,0.687645210933112,0.5083716451420796,0.5602791604570136,0.45547765525857375,0.3008739923946047
v7-pilots-humanitarian-medium-high-high-high-modular-private_fragmented-771104-kpi_confidence-event_triggered,humanitarian,medium,high,high,high,modular,private_fragmented,event_triggered,771104,kpi_confidence,0,HUM-04-clinic,H01,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,0.3594690465485334,0.49098519979193567,0.0,0.0,0.0,0.6583664819155228,0.6583664819155228,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.18361947582650134,0.3594690465485334,0.30837923909829407,0.34372376938797966,0.31097699955038405,0.20465133303358937
v7-pilots-humanitarian-medium-high-high-high-modular-private_fragmented-771104-kpi_confidence-event_triggered,humanitarian,medium,high,high,high,modular,private_fragmented,event_triggered,771104,kpi_confidence,0,HUM-05-shelter,H04,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,0.6939675761395332,0.031833395921227026,0.0,0.0,0.0,0.8160906632959287,0.8160906632959287,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.2973489758874413,0.6939675761395332,0.48160969627979544,0.5432174585552406,0.44146638197860394,0.2918109213190693
v7-pilots-humanitarian-medium-high-high-high-modular-private_fragmented-771104-kpi_confidence-event_triggered,humanitarian,medium,high,high,high,modular,private_fragmented,event_triggered,771104,kpi_confidence,0,HUM-06-depot,H02,release_emergency_reserve,request_peer_evidence,negotiate_commitment,execute_autonomously,True,False,0.0,False,False,0.5455699555139267,0.15122781661712575,0.0,0.0,0.0,0.7630303643146882,0.7630303643146882,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.24689378487473512,0.5455699555139267,0.4089855732842428,0.4640855860025981,0.38913938131584924,0.2567595875438995
v7-pilots-humanitarian-medium-high-high-high-modular-private_fragmented-771104-kpi_confidence-event_triggered,humanitarian,medium,high,high,high,modular,private_fragmented,event_triggered,771104,kpi_confidence,0,HUM-07-hub,H05,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,0.5382353972008126,0.1900047044650982,0.0,0.0,0.0,0.7727224267693473,0.7727224267693473,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.2444000350482763,0.5382353972008126,0.4084747655726619,0.4635361438636548,0.39272553349100797,0.25903924454956084
v7-pilots-humanitarian-medium-high-high-high-modular-private_fragmented-771104-kpi_confidence-event_triggered,humanitarian,medium,high,high,high,modular,private_fragmented,event_triggered,771104,kpi_confidence,0,HUM-08-ngo,H02,allocate_shipment,request_peer_evidence,send_targeted_summary,abstain,False,False,0.0,False,False,0.6250856613619074,0.18987354756428304,0.14157407362341265,0.2194398141162896,0.0,0.8518591637714031,0.8518591637714031,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.326594680250958,0.6250856613619074,0.4629990554876138,0.5236487863033328,0.42253597777200114,0.30535676287528885
v7-pilots-humanitarian-medium-high-high-high-modular-private_fragmented-771104-kpi_confidence-event_triggered,humanitarian,medium,high,high,high,modular,private_fragmented,event_triggered,771104,kpi_confidence,0,HUM-09-transport,H00,allocate_shipment,request_peer_evidence,send_targeted_summary,execute_autonomously,True,False,0.0,False,False,0.6463744948082645,0.011578218315556832,0.0,0.0,0.0,0.8263783491502599,0.8263783491502599,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.28116732823480994,0.6463744948082645,0.46514438521087076,0.5210786778837709,0.43814395448613774,0.2893181918796474
