run_id,controller,coverage_target,sketch_policy,action_value,agent_id,consensus,delegation_action,incident_id,js_disagreement,proposed_action,step,value_margin
v6-development_formal_reference-commercial-compound-private_fragmented-e66101-never_act-c050-event_triggered,never_act,0.5,event_triggered,0.0,commercial_warehouse_01_3,0.9948505800041825,abstain,commercial_incident_01,0.0051494199958174725,no_action,0,0.7728403327847984
v6-development_formal_reference-commercial-compound-private_fragmented-e66101-never_act-c050-event_triggered,never_act,0.5,event_triggered,0.0,commercial_carrier_02_1,0.9850192962318429,abstain,commercial_incident_02,0.014980703768157133,no_action,0,0.8587401451859421
v6-development_formal_reference-commercial-compound-private_fragmented-e66101-never_act-c050-event_triggered,never_act,0.5,event_triggered,0.0,commercial_warehouse_03_1,0.9812112757540817,abstain,commercial_incident_03,0.018788724245918265,no_action,0,0.7611397266561511
v6-development_formal_reference-commercial-compound-private_fragmented-e66101-never_act-c050-event_triggered,never_act,0.5,event_triggered,0.0,commercial_retailer_04_1,0.9807088967261033,abstain,commercial_incident_04,0.019291103273896715,no_action,0,0.8121147325970101
v6-development_formal_reference-commercial-compound-private_fragmented-e66101-never_act-c050-event_triggered,never_act,0.5,event_triggered,0.46996860862789763,commercial_carrier_01_2,0.8909136648227798,abstain,commercial_incident_01,0.10908633517722022,deploy_repair_capacity,2,0.08331803062619597
v6-development_formal_reference-commercial-compound-private_fragmented-e66101-never_act-c050-event_triggered,never_act,0.5,event_triggered,0.47167886306296036,commercial_carrier_02_1,0.9026462356043331,abstain,commercial_incident_02,0.0973537643956669,deploy_repair_capacity,2,0.46276082335739743
v6-development_formal_reference-commercial-compound-private_fragmented-e66101-never_act-c050-event_triggered,never_act,0.5,event_triggered,0.7617559888132914,commercial_supplier_03_3,0.8915898469212447,abstain,commercial_incident_03,0.10841015307875534,deploy_repair_capacity,2,0.22179230110962656
v6-development_formal_reference-commercial-compound-private_fragmented-e66101-never_act-c050-event_triggered,never_act,0.5,event_triggered,0.8076299536396914,commercial_supplier_04_2,0.8796804978323506,abstain,commercial_incident_04,0.12031950216764942,revise_commitment,2,0.22082522432874707
v6-development_formal_reference-commercial-compound-private_fragmented-e66101-never_act-c050-event_triggered,never_act,0.5,event_triggered,0.5583110961301427,commercial_supplier_01_1,0.9053493433906852,abstain,commercial_incident_01,0.09465065660931482,authorize_emergency_resource,4,0.5705108094724809
v6-development_formal_reference-commercial-compound-private_fragmented-e66101-never_act-c050-event_triggered,never_act,0.5,event_triggered,0.425713682372179,commercial_carrier_02_1,0.8866753010809921,abstain,commercial_incident_02,0.11332469891900787,deploy_repair_capacity,4,0.36737019655973707
v6-development_formal_reference-commercial-compound-private_fragmented-e66101-never_act-c050-event_triggered,never_act,0.5,event_triggered,0.7606698170807381,commercial_supplier_03_3,0.9429216826305061,abstain,commercial_incident_03,0.05707831736949387,authorize_emergency_resource,4,0.18467520504334228
v6-development_formal_reference-commercial-compound-private_fragmented-e66101-never_act-c050-event_triggered,never_act,0.5,event_triggered,0.6676076817698252,commercial_carrier_04_3,0.9866990923346155,abstain,commercial_incident_04,0.013300907665384498,revise_commitment,4,0.5038117795888706
v6-development_formal_reference-commercial-compound-private_fragmented-e66101-never_act-c050-event_triggered,never_act,0.5,event_triggered,0.5381875027855992,commercial_supplier_01_1,0.9269136723212427,abstain,commercial_incident_01,0.07308632767875733,authorize_emergency_resource,6,0.16498441071337014
