abstentions,accepted_physical_actions,accepted_typed_actions,agents,application,autonomous_beneficial_actions,autonomous_causal_utility,autonomous_completed_actions,autonomous_executions,autonomous_harmful_actions,beneficial_actions,cluster_id,commitment_revisions,conservation_feasible,controller,coverage_target,decision_epoch_count,eligible_operational_proposals,environment_seed,escalation_attempts,escalation_risk_threshold,escalation_slots_per_epoch,escalations,event_count,event_ledger_digest,event_ledger_path,event_ledger_sha256,final_service_deficit,first_escalation_step,first_post_disruption_escalation_step,harmful_actions,horizon,incident_decision_count,incidents,information_condition,maximum_conservation_residual,maximum_queue_length,net_causal_utility,neutral_actions,nominal_false_activation,operational_bytes,operational_messages,operator_completed_actions,operator_harmful_actions,operator_minutes,operator_queue_unserved,post_disruption_escalations,pre_disruption_escalations,regime,run_id,scenario_family,service_loss,service_reaching_actions,sketch_bytes,sketch_latency,sketch_messages,sketch_policy,split_family,stage,status,stochastic_tape_digest,timely_post_disruption_activation_by_step_4,topology_family,total_bytes,total_messages,wall_seconds
24,0,0,12,commercial,0,0.0,0,0,0,0,commercial|compound|private_fragmented|66101,0,True,never_act,0.5,6,20,66101,0,0.8,0,0,609,c98de700a13e72e981e1fe5510dc0867f709693b933a7db1d0309be78d4665d1,raw/development_formal_reference/v6-development_formal_reference-commercial-compound-private_fragmented-e66101-never_act-c050-event_triggered/events.jsonl.gz,400f0e5d60311e7ce334ddb3404276cb6f7d067c77c48a70e442e9eb705da715,1.5979219316622513,,,0,12,24,4,private_fragmented,0.0,0,0.0,0,False,5476,37,0,0,0.0,0,0,0,compound,v6-development_formal_reference-commercial-compound-private_fragmented-e66101-never_act-c050-event_triggered,commercial_compound_family_1,5.386410047989843,0,10200,0.20376394403855141,102,event_triggered,commercial_v6_split_1,development_formal_reference,complete,4efd9dd59e766feecb263cbd8cf9d80f448c6a4340f48cbdc80cbe5c081b9e75,False,commercial_v6_topology_1,15676,139,0.31256819888949394
24,0,0,12,commercial,0,0.0,0,0,0,0,commercial|compound|private_fragmented|66102,0,True,never_act,0.5,6,20,66102,0,0.8,0,0,613,0d43a0ac76d1ca5aa21834519c1f591a96163a9ca3ad9d3395c9f9a067e350f3,raw/development_formal_reference/v6-development_formal_reference-commercial-compound-private_fragmented-e66102-never_act-c050-event_triggered/events.jsonl.gz,75769c5c4fbdb02f44e3cd02355a76dcb2b5df77907cd39e965cf2ead72d2979,1.6023838243471729,,,0,12,24,4,private_fragmented,0.0,0,0.0,0,False,6216,42,0,0,0.0,0,0,0,compound,v6-development_formal_reference-commercial-compound-private_fragmented-e66102-never_act-c050-event_triggered,commercial_compound_family_2,4.756093042704453,0,10100,0.19865061986597268,101,event_triggered,commercial_v6_split_2,development_formal_reference,complete,9481cda6ae04beb3b0acd8b27c6e1e8cacac4bd8cf55782eb5e145a4881d17a4,False,commercial_v6_topology_2,16316,143,0.3027578182518482
24,0,0,12,commercial,0,0.0,0,0,0,0,commercial|compound|private_fragmented|66103,0,True,never_act,0.5,6,20,66103,0,0.8,0,0,598,1c7ff1bdc4835fa7de813a3c38af7a11aafd0b053f7d5839ec840273fd8ec0ce,raw/development_formal_reference/v6-development_formal_reference-commercial-compound-private_fragmented-e66103-never_act-c050-event_triggered/events.jsonl.gz,426cb6698790cac9d601729e6d5d8d8c110ebe2dce24a5a1885834d3fee942e5,1.4899517779060591,,,0,12,24,4,private_fragmented,0.0,0,0.0,0,False,5772,39,0,0,0.0,0,0,0,compound,v6-development_formal_reference-commercial-compound-private_fragmented-e66103-never_act-c050-event_triggered,commercial_compound_family_3,4.500010013303514,0,9000,0.18078669537335032,90,event_triggered,commercial_v6_split_3,development_formal_reference,complete,20ed7909a5a8f476370f67811961e6aced4432e2f57aea6216c6c8b9824863d6,False,commercial_v6_topology_3,14772,129,0.3064245879650116
24,0,0,12,commercial,0,0.0,0,0,0,0,commercial|compound|private_fragmented|66104,0,True,never_act,0.5,6,19,66104,0,0.8,0,0,603,b4e9bb892a1486fd732147d8e02d2f1474f7e2bdcdd924828f8e563ed2ca50ce,raw/development_formal_reference/v6-development_formal_reference-commercial-compound-private_fragmented-e66104-never_act-c050-event_triggered/events.jsonl.gz,fcf11b0c080b46a2886b8c220cbea20282b877fc11fde0b3391305dddfa9709a,1.8668521103725264,,,0,12,24,4,private_fragmented,0.0,0,0.0,0,False,6068,41,0,0,0.0,0,0,0,compound,v6-development_formal_reference-commercial-compound-private_fragmented-e66104-never_act-c050-event_triggered,commercial_compound_family_4,7.4326552679884195,0,9300,0.17904203425056053,93,event_triggered,commercial_v6_split_4,development_formal_reference,complete,a924d7d055374244674b402e2e9ba9f1812b5721372c1997bec6be753db07ae3,False,commercial_v6_topology_4,15368,134,0.3001893199980259
24,0,0,12,commercial,0,0.0,0,0,0,0,commercial|compound|private_fragmented|66105,0,True,never_act,0.5,6,19,66105,0,0.8,0,0,608,391a16b78f7ad58a2bda8927f70ac612beae725e4655f09d27dce776ac2faa8e,raw/development_formal_reference/v6-development_formal_reference-commercial-compound-private_fragmented-e66105-never_act-c050-event_triggered/events.jsonl.gz,de7b1880a467e7fa40d88a6417988843be168390e26215d32362d98bfe46958d,1.8502643052440209,,,0,12,24,4,private_fragmented,0.0,0,0.0,0,False,6512,44,0,0,0.0,0,0,0,compound,v6-development_formal_reference-commercial-compound-private_fragmented-e66105-never_act-c050-event_triggered,commercial_compound_family_0,6.9638956653944,0,9600,0.18966648137261416,96,event_triggered,commercial_v6_split_0,development_formal_reference,complete,0c7314a01b5c73e11c2a29532f3f79fbee8bce148dc40a463f836758e8c3fea5,False,commercial_v6_topology_0,16112,140,0.30071184411644936
24,0,0,12,commercial,0,0.0,0,0,0,0,commercial|compound|private_fragmented|66106,0,True,never_act,0.5,6,20,66106,0,0.8,0,0,611,b7447f75af35d6082adc7b0cc3c5e513b62170b91e4bd83f6e6fe23d7559903c,raw/development_formal_reference/v6-development_formal_reference-commercial-compound-private_fragmented-e66106-never_act-c050-event_triggered/events.jsonl.gz,6fa8d53441f3b4daf484f8f5affac56c0fe9bef42f7cfa5d0296ff57b3b4271a,1.571697803430838,,,0,12,24,4,private_fragmented,0.0,0,0.0,0,False,6216,42,0,0,0.0,0,0,0,compound,v6-development_formal_reference-commercial-compound-private_fragmented-e66106-never_act-c050-event_triggered,commercial_compound_family_1,6.405942871016682,0,10100,0.19951548172785946,101,event_triggered,commercial_v6_split_1,development_formal_reference,complete,e0f904e2bbe51efed4ac4fe1c6f94ce95d598bbfcecc6325600c70af601cb290,False,commercial_v6_topology_1,16316,143,0.3061387427151203
24,0,0,12,commercial,0,0.0,0,0,0,0,commercial|compound|private_fragmented|66107,0,True,never_act,0.5,6,20,66107,0,0.8,0,0,605,ce2ef5de2c039747ccd251321859ac48293303ea975bffc33469430eb1d5ec1e,raw/development_formal_reference/v6-development_formal_reference-commercial-compound-private_fragmented-e66107-never_act-c050-event_triggered/events.jsonl.gz,75bc8d6c15c96f7a98018d386f37f151f841945f3ada78dac96e91dfd4656aa4,1.3713523580720655,,,0,12,24,4,private_fragmented,0.0,0,0.0,0,False,5624,38,0,0,0.0,0,0,0,compound,v6-development_formal_reference-commercial-compound-private_fragmented-e66107-never_act-c050-event_triggered,commercial_compound_family_2,4.957905782776245,0,9600,0.19651541714523207,96,event_triggered,commercial_v6_split_2,development_formal_reference,complete,8268c9c7b4061f1d772fe711689904d7605e317465aa594e9c24bdf6173cbaeb,False,commercial_v6_topology_2,15224,134,0.33132655546069145
24,0,0,12,commercial,0,0.0,0,0,0,0,commercial|compound|private_fragmented|66108,0,True,never_act,0.5,6,19,66108,0,0.8,0,0,592,ad1050d70a0756e3ddbaa0b7460e14bcc8cdd59d829a7729b1803fabc3cb6e50,raw/development_formal_reference/v6-development_formal_reference-commercial-compound-private_fragmented-e66108-never_act-c050-event_triggered/events.jsonl.gz,f9e3628c8209d17167b02f6b21a374a54ab5154cfed4fd8fbe81a3bfb80b0d10,1.951093775191324,,,0,12,24,4,private_fragmented,0.0,0,0.0,0,False,6364,43,0,0,0.0,0,0,0,compound,v6-development_formal_reference-commercial-compound-private_fragmented-e66108-never_act-c050-event_triggered,commercial_compound_family_3,4.846869066688862,0,8100,0.15859650147303367,81,event_triggered,commercial_v6_split_3,development_formal_reference,complete,075d7624bb4576528cd11b5425782ae8e7a7186503baa6a79a0ae914d564a7da,False,commercial_v6_topology_3,14464,124,0.30521097034215927
24,0,0,12,commercial,0,0.0,0,0,0,0,commercial|compound|private_fragmented|66109,0,True,never_act,0.5,6,20,66109,0,0.8,0,0,597,a02d5c57607b7a5918caefd681a4287d192cd22a2bfb90a8ed21767acf260aea,raw/development_formal_reference/v6-development_formal_reference-commercial-compound-private_fragmented-e66109-never_act-c050-event_triggered/events.jsonl.gz,6073c2c2247ec29ce6066dfe12d19169576562e7076792f2e6ad5970655da8f6,1.8781773258739165,,,0,12,24,4,private_fragmented,0.0,0,0.0,0,False,5624,38,0,0,0.0,0,0,0,compound,v6-development_formal_reference-commercial-compound-private_fragmented-e66109-never_act-c050-event_triggered,commercial_compound_family_4,4.674137428870437,0,9100,0.18090880514506105,91,event_triggered,commercial_v6_split_4,development_formal_reference,complete,60437bfe663f7fb18c0f0d2a7f461b9c6eaef7d3523c7844ea90f36a2366fff5,False,commercial_v6_topology_4,14724,129,0.3085234835743904
24,0,0,12,commercial,0,0.0,0,0,0,0,commercial|compound|private_fragmented|66110,0,True,never_act,0.5,6,20,66110,0,0.8,0,0,608,e85f7a4d98189e997ae7a0ed7bdcab3f715eaca1adf41c0bbf21dd7138771e08,raw/development_formal_reference/v6-development_formal_reference-commercial-compound-private_fragmented-e66110-never_act-c050-event_triggered/events.jsonl.gz,7dc2506c3afe52eecc2aa33da4ef94467b6f93e40bff6ed99bee6e9354d1592f,1.4264876024752753,,,0,12,24,4,private_fragmented,0.0,0,0.0,0,False,6068,41,0,0,0.0,0,0,0,compound,v6-development_formal_reference-commercial-compound-private_fragmented-e66110-never_act-c050-event_triggered,commercial_compound_family_0,6.055398720129807,0,9800,0.19288287036002044,98,event_triggered,commercial_v6_split_0,development_formal_reference,complete,271dd9600ee6106f99835854415a78317cfcc1bfd073982750ad079cbec51db9,False,commercial_v6_topology_0,15868,139,0.2951264977455139
