accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,allocation_inequality_gini,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_updates_from_delivered_sketches,beneficial_actions,commitment_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,delivery_completion,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,estimator_target,event_count,event_ledger_scope,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,policy_delegation_abstain,policy_delegation_defer,policy_delegation_diversity,policy_delegation_escalate_operator,policy_delegation_execute_autonomously,primary_distributed_state_error,primary_distributed_state_error_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,resource_waste,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_compute_microseconds_per_evaluation,trigger_compute_seconds,trigger_configuration_digest,trigger_evaluations,trigger_reasons,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc
123,frozen_local_rule,175,28,0.45381269024826226,humanitarian,42696,52,67,0,5101,52,0,2026-08-17T06:02:00.482143+00:00,medium,31.0,True,high,14991.77123635941,100,15,35933,342312,84.65531853049976,78,78,1.0,0.0580378145102691,56,6763,uint8_simplex,8812004,pooled_current_private_evidence_pre_exchange,85361,dynamic_delta,62,0.7380952380952381,37027,medium,1391028,39470,67,60,215,private_fragmented,3,6.394884621840902e-14,12.0,36.0,0.7692307692307693,13.066666666666666,0.0003415742624997078,168.7077972126771,high,0,-16.975944999862033,0.07769096143837638,57310,243,16,61,0,123,0.1946085852150005,0.1430327703237557,0.15643863100315403,3,69,4,61,287,0.06786438797432276,0.11960257149110969,True,239,879410,2.041165183287077,0,v8-hysteresis_repair_pilot-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812004-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,30139.182453009915,49,0,941448,156908,0,1333718,235362,hysteresis_repair_pilot,106,0,2026-08-17T06:01:46.942476+00:00,4069ffa84bd1c6635ce74064f477b2011b76662e9b30300bb958fea14e823961,22,small_world,57310,243,39227,1.0,420,628.1456968281418,0.26382119266781956,f06f6808d09b,420,"{'always_on': 336, 'initial_reference': 84}",1393.8668457142112,,,,,,,,
120,frozen_local_rule,172,28,0.4542974072965423,humanitarian,19965,51,66,0,2530,51,0,2026-08-17T06:02:02.017112+00:00,medium,31.0,True,high,14733.51520978568,100,15,17798,147186,85.48478817688925,78,78,1.0,0.05930073562192015,56,2167,uint8_simplex,8812004,pooled_current_private_evidence_pre_exchange,44497,dynamic_delta,62,0.7380952380952381,18436,medium,718369,19681,66,60,219,private_fragmented,3,1.1368683772161603e-13,24.0,48.0,1.0769230769230769,17.714285714285715,0.00031236458912206437,159.8652352637789,high,0,-16.597159786296952,0.0896981868051901,57511,244,16,60,0,120,0.1946085852150005,0.14809720553333441,0.15887494324339888,4,73,4,60,283,0.07449946121355511,0.12446497745288279,True,236,457946,1.7088157464210312,0,v8-hysteresis_repair_pilot-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812004-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule,generalized_information,29444.702831927418,49,0,466488,77748,0,660858,116622,hysteresis_repair_pilot,190,0,2026-08-17T06:01:53.869680+00:00,4069ffa84bd1c6635ce74064f477b2011b76662e9b30300bb958fea14e823961,22,small_world,57511,244,19437,0.4,168,625.578025799422,0.26274277083575726,347f2bd91f38,420,"{'below_threshold': 15, 'generalized_information_on': 3, 'hysteresis_wait': 237, 'initial_reference': 84, 'maximum_silence': 81}",1351.4369863841775,,,,,,,,
120,frozen_local_rule,172,28,0.4542974072965423,humanitarian,19965,51,66,0,2530,51,0,2026-08-17T06:01:59.299088+00:00,medium,31.0,True,high,14733.51520978568,100,15,17798,147186,85.48478817688925,78,78,1.0,0.05930073562192015,56,2167,uint8_simplex,8812004,pooled_current_private_evidence_pre_exchange,44497,dynamic_delta,62,0.7380952380952381,18436,medium,718369,19681,66,60,219,private_fragmented,3,1.1368683772161603e-13,24.0,48.0,1.0769230769230769,17.714285714285715,0.00031236458912206437,159.8652352637789,high,0,-16.597159786296952,0.0896981868051901,57511,244,16,60,0,120,0.1946085852150005,0.14809720553333441,0.15887494324339888,4,73,4,60,283,0.07449946121355511,0.12446497745288279,True,236,457946,1.7088157464210312,0,v8-hysteresis_repair_pilot-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812004-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,29444.702831927418,49,0,466488,77748,0,660858,116622,hysteresis_repair_pilot,190,0,2026-08-17T06:01:51.090361+00:00,4069ffa84bd1c6635ce74064f477b2011b76662e9b30300bb958fea14e823961,22,small_world,57511,244,19437,0.4,168,653.2345640672637,0.27435851690825075,e25eb5b9df1b,420,"{'below_threshold': 15, 'generalized_information_on': 3, 'hysteresis_wait': 237, 'initial_reference': 84, 'maximum_silence': 81}",1351.4369863841775,,,,,,,,
122,frozen_local_rule,175,28,0.4537304230586589,humanitarian,29319,51,67,0,3566,51,0,2026-08-17T06:02:06.260310+00:00,medium,31.0,True,high,14716.498406238874,99,15,24762,231812,81.98682445847177,78,78,1.0,0.05888577687857824,56,4557,uint8_simplex,8812004,pooled_current_private_evidence_pre_exchange,60806,dynamic_delta,62,0.7380952380952381,25501,medium,975145,27244,67,60,213,private_fragmented,3,1.8474111129762605e-13,12.0,48.0,0.7692307692307693,19.561904761904763,0.0003389632754369837,162.15235654116674,high,0,-16.648468554893874,0.08090036027663303,57077,242,16,59,0,122,0.1946085852150005,0.14504850864382876,0.15748777647695733,3,72,4,59,286,0.06989306857760563,0.11764852322831583,True,237,610096,2.0613976525978845,0,v8-hysteresis_repair_pilot-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812004-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,29526.089795016913,46,0,648048,108008,0,918068,162012,hysteresis_repair_pilot,228,0,2026-08-17T06:01:55.626157+00:00,4069ffa84bd1c6635ce74064f477b2011b76662e9b30300bb958fea14e823961,22,small_world,57077,242,27002,0.6714285714285714,282,694.1392254139785,0.29153847467387095,314c8c128df2,420,"{'initial_reference': 84, 'kpi_change': 306, 'maximum_silence': 30}",1364.0830985658786,,,,,,,,
118,frozen_local_rule,171,28,0.45503162348918996,humanitarian,0,52,64,0,0,52,0,2026-08-17T06:01:50.531609+00:00,medium,31.0,True,high,14630.78034869639,101,15,0,0,84.59115162554156,78,78,1.0,0.10299092906356408,56,0,uint8_simplex,8812004,pooled_current_private_evidence_pre_exchange,6735,dynamic_delta,59,0.7023809523809523,0,medium,57766,245,64,60,220,private_fragmented,3,1.3500311979441904e-13,12.0,0.0,0.15384615384615385,0.0,0.0,154.49091597457448,high,0,-16.65385136758269,0.07149286727541555,57766,245,16,65,0,118,0.20076395986521237,0.11766049685385162,0.14039544926945285,4,68,4,65,283,0.08724189816948982,0.15048150620933226,True,240,0,2.624324276430638,0,v8-hysteresis_repair_pilot-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812004-none-806ed450405e-uint8_simplex-frozen_local_rule,none,29496.275787815437,49,0,0,0,0,0,0,hysteresis_repair_pilot,0,0,2026-08-17T06:01:47.720480+00:00,4069ffa84bd1c6635ce74064f477b2011b76662e9b30300bb958fea14e823961,22,small_world,57766,245,0,0.0,0,32.97743470674114,0.013850522576831281,806ed450405e,420,{'disabled': 420},1349.5943177204601,,,,,,,,
110,frozen_local_rule,160,28,0.4558946882815594,humanitarian,38505,43,64,0,5430,43,0,2026-08-17T06:01:44.221507+00:00,medium,31.0,True,medium,12376.545843718084,334,15,32437,231030,91.33252008039798,75,75,1.0,0.052097669708405785,32,6068,uint8_simplex,8812003,pooled_current_private_evidence_pre_exchange,78405,dynamic_delta,73,0.8690476190476191,33751,high,1319201,36321,64,60,420,private_fragmented,3,1.7763568394002505e-14,0.0,48.0,0.0,11.114285714285714,0.000366056090815104,88.94033711792655,medium,0,-14.776010929175154,0.06912819102339249,98567,420,16,87,0,110,0.17534070137431323,0.10732473717299763,0.11751566088688158,6,167,4,87,160,0.06061293036589913,0.11111273069760107,True,253,871828,5.5,0,v8-hysteresis_repair_pilot-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812003-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,25757.571900752486,54,0,861624,143604,0,1220634,215406,hysteresis_repair_pilot,56,0,2026-08-17T06:01:31.109887+00:00,80f54bd1a3f423ef274419902bddcb90ad9a3cbe9c36fc2fbfc5990ce4d23dcf,11,random_geometric,98567,420,35901,1.0,420,652.5248524710713,0.27406043803784996,f06f6808d09b,420,"{'always_on': 336, 'initial_reference': 84}",1121.014155091991,,,,,,,,
113,frozen_local_rule,160,28,0.4546220439914258,humanitarian,16951,43,66,0,2541,43,0,2026-08-17T06:01:42.232012+00:00,medium,31.0,True,medium,12349.76152296344,334,15,15112,98974,91.33252008039798,75,75,1.0,0.05283322367115343,32,1839,uint8_simplex,8812003,pooled_current_private_evidence_pre_exchange,39531,dynamic_delta,73,0.8690476190476191,15784,high,667379,17150,66,60,420,private_fragmented,3,4.263256414560601e-14,0.0,48.0,0.0,16.97142857142857,0.000350240797194383,86.90470456177917,medium,0,-14.811404897369348,0.07340854795823615,98559,420,16,87,0,113,0.17534070137431323,0.11274973215338195,0.1229205283405077,7,166,4,87,160,0.06312088581469479,0.11111273069760107,True,254,414834,6.0,0,v8-hysteresis_repair_pilot-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812003-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule,generalized_information,25795.659625479184,54,0,401520,66920,0,568820,100380,hysteresis_repair_pilot,182,0,2026-08-17T06:01:34.741154+00:00,80f54bd1a3f423ef274419902bddcb90ad9a3cbe9c36fc2fbfc5990ce4d23dcf,11,random_geometric,98559,420,16730,0.40476190476190477,170,635.1634045131505,0.2667686298955232,347f2bd91f38,420,"{'below_threshold': 19, 'generalized_information_on': 6, 'hysteresis_wait': 231, 'initial_reference': 84, 'maximum_silence': 80}",1118.8930306877169,,,,,,,,
113,frozen_local_rule,160,28,0.4546220439914258,humanitarian,16951,43,66,0,2541,43,0,2026-08-17T06:01:41.508983+00:00,medium,31.0,True,medium,12349.76152296344,334,15,15112,98974,91.33252008039798,75,75,1.0,0.05283322367115343,32,1839,uint8_simplex,8812003,pooled_current_private_evidence_pre_exchange,39531,dynamic_delta,73,0.8690476190476191,15784,high,667379,17150,66,60,420,private_fragmented,3,4.263256414560601e-14,0.0,48.0,0.0,16.97142857142857,0.000350240797194383,86.90470456177917,medium,0,-14.811404897369348,0.07340854795823615,98559,420,16,87,0,113,0.17534070137431323,0.11274973215338195,0.1229205283405077,7,166,4,87,160,0.06312088581469479,0.11111273069760107,True,254,414834,6.0,0,v8-hysteresis_repair_pilot-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812003-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,25795.659625479184,54,0,401520,66920,0,568820,100380,hysteresis_repair_pilot,182,0,2026-08-17T06:01:33.997007+00:00,80f54bd1a3f423ef274419902bddcb90ad9a3cbe9c36fc2fbfc5990ce4d23dcf,11,random_geometric,98559,420,16730,0.40476190476190477,170,617.1920486459775,0.25922066043131053,e25eb5b9df1b,420,"{'below_threshold': 19, 'generalized_information_on': 6, 'hysteresis_wait': 231, 'initial_reference': 84, 'maximum_silence': 80}",1118.8930306877169,,,,,,,,
111,frozen_local_rule,160,28,0.4558946882815594,humanitarian,28019,43,65,0,4023,43,0,2026-08-17T06:01:45.674917+00:00,medium,31.0,True,medium,12376.545843718084,334,15,23751,166940,91.33252008039798,75,75,1.0,0.05219441252172516,32,4268,uint8_simplex,8812003,pooled_current_private_evidence_pre_exchange,59235,dynamic_delta,73,0.8690476190476191,24702,high,991762,26690,65,60,420,private_fragmented,3,1.7763568394002505e-14,0.0,48.0,0.0,16.17142857142857,0.00036133893522598064,88.78033711792655,medium,0,-14.777010929175153,0.06993575547140775,98582,420,16,87,0,111,0.17534070137431323,0.10745893478441099,0.1174474309004928,6,167,4,87,160,0.061065083996566454,0.11111273069760107,True,253,640594,5.5,0,v8-hysteresis_repair_pilot-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812003-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,25757.571900752486,54,0,630480,105080,0,893180,157620,hysteresis_repair_pilot,170,0,2026-08-17T06:01:35.532081+00:00,80f54bd1a3f423ef274419902bddcb90ad9a3cbe9c36fc2fbfc5990ce4d23dcf,11,random_geometric,98582,420,26270,0.7309523809523809,307,750.009684790192,0.3150040676118806,314c8c128df2,420,"{'initial_reference': 84, 'kpi_change': 310, 'maximum_silence': 26}",1121.014155091991,,,,,,,,
111,frozen_local_rule,160,28,0.4532616386332155,humanitarian,0,42,66,0,0,42,0,2026-08-17T06:01:34.934119+00:00,medium,31.0,True,medium,12466.789976743432,334,15,0,0,89.83252008039798,75,75,1.0,0.11259081984060423,32,0,uint8_simplex,8812003,pooled_current_private_evidence_pre_exchange,7465,dynamic_delta,73,0.8690476190476191,0,high,98571,420,66,60,420,private_fragmented,3,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,85.8742170250037,medium,0,-14.933336845942659,0.0797069099718306,98571,420,16,90,0,111,0.18593738221795908,0.11750443571823786,0.131874208605354,6,164,4,90,160,0.09614886490621743,0.14570420772025378,True,256,0,5.0,0,v8-hysteresis_repair_pilot-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812003-none-806ed450405e-uint8_simplex-frozen_local_rule,none,25989.685179946206,53,0,0,0,0,0,0,hysteresis_repair_pilot,0,0,2026-08-17T06:01:32.117624+00:00,80f54bd1a3f423ef274419902bddcb90ad9a3cbe9c36fc2fbfc5990ce4d23dcf,11,random_geometric,98571,420,0,0.0,0,31.548792529585107,0.013250492862425745,806ed450405e,420,{'disabled': 420},1126.7253084454076,,,,,,,,
50,frozen_local_rule,51,12,0.47595755651766775,humanitarian,9750,19,31,0,1761,19,0,2026-08-17T06:01:31.099459+00:00,small,16.0,True,high,729.0198485475441,72,10,8156,46648,46.49509550223959,24,24,1.0,0.043225719664407726,28,1594,uint8_simplex,8812002,pooled_current_private_evidence_pre_exchange,19878,dynamic_delta,22,0.9166666666666666,8227,high,329249,8982,31,30,119,private_fragmented,3,1.7763568394002505e-14,0.0,18.0,0.0,5.625,0.00045210107198762804,27.251871934076256,high,0,-4.316814631850314,0.06703479687487542,27907,119,8,20,0,50,0.1535945592235521,0.1064748792941759,0.11214858828751763,10,38,4,20,52,0.055130258269641574,0.09200699478275942,True,81,230656,1.9983651674131988,0,v8-hysteresis_repair_pilot-humanitarian-small-high-high-high-small_world-private_fragmented-8812002-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,1746.4194222948865,26,0,212712,35452,0,301342,53178,hysteresis_repair_pilot,1,0,2026-08-17T06:01:27.709194+00:00,b1b724c52f9eb28018f13aa3303010c848f8c012c106bf08289e0ca6464c8644,19,small_world,27907,119,8863,1.0,120,661.7786091131469,0.07941343309357762,f06f6808d09b,120,"{'always_on': 96, 'initial_reference': 24}",179.79282828780475,,,,,,,,
47,frozen_local_rule,47,12,0.47569609969364707,humanitarian,2779,18,29,0,479,18,0,2026-08-17T06:01:31.167488+00:00,small,16.0,True,high,730.5211928530357,72,10,2313,11594,41.49509550223959,24,24,1.0,0.0470337340890569,28,466,uint8_simplex,8812002,pooled_current_private_evidence_pre_exchange,7058,dynamic_delta,22,0.9166666666666666,2317,high,112874,2618,29,30,119,private_fragmented,3,1.7763568394002505e-14,0.0,27.0,0.0,12.4,0.0004460757200152941,28.396029813757334,high,0,-4.321978680320988,0.07282840901293104,27908,119,8,18,0,47,0.18913602563535772,0.10689264248784629,0.11801078920622839,9,45,4,18,48,0.059931071550993975,0.0974243619139088,True,74,67048,2.4983651674131986,0,v8-hysteresis_repair_pilot-humanitarian-small-high-high-high-small_world-private_fragmented-8812002-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule,generalized_information,1773.413829871995,23,0,59976,9996,0,84966,14994,hysteresis_repair_pilot,54,0,2026-08-17T06:01:29.635468+00:00,b1b724c52f9eb28018f13aa3303010c848f8c012c106bf08289e0ca6464c8644,19,small_world,27908,119,2499,0.25833333333333336,31,682.843341686142,0.08194120100233704,347f2bd91f38,120,"{'below_threshold': 5, 'generalized_information_on': 7, 'hysteresis_wait': 84, 'initial_reference': 24}",184.55295894951297,,,,,,,,
47,frozen_local_rule,47,12,0.47569609969364707,humanitarian,2779,18,29,0,479,18,0,2026-08-17T06:01:30.137711+00:00,small,16.0,True,high,730.5211928530357,72,10,2313,11594,41.49509550223959,24,24,1.0,0.0470337340890569,28,466,uint8_simplex,8812002,pooled_current_private_evidence_pre_exchange,7058,dynamic_delta,22,0.9166666666666666,2317,high,112874,2618,29,30,119,private_fragmented,3,1.7763568394002505e-14,0.0,27.0,0.0,12.4,0.0004460757200152941,28.396029813757334,high,0,-4.321978680320988,0.07282840901293104,27908,119,8,18,0,47,0.18913602563535772,0.10689264248784629,0.11801078920622839,9,45,4,18,48,0.059931071550993975,0.0974243619139088,True,74,67048,2.4983651674131986,0,v8-hysteresis_repair_pilot-humanitarian-small-high-high-high-small_world-private_fragmented-8812002-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,1773.413829871995,23,0,59976,9996,0,84966,14994,hysteresis_repair_pilot,54,0,2026-08-17T06:01:28.586893+00:00,b1b724c52f9eb28018f13aa3303010c848f8c012c106bf08289e0ca6464c8644,19,small_world,27908,119,2499,0.25833333333333336,31,681.9307508218723,0.08183169009862468,e25eb5b9df1b,120,"{'below_threshold': 5, 'generalized_information_on': 7, 'hysteresis_wait': 84, 'initial_reference': 24}",184.55295894951297,,,,,,,,
51,frozen_local_rule,52,12,0.48311043207499815,humanitarian,6659,20,31,0,1163,20,0,2026-08-17T06:01:32.696945+00:00,small,16.0,True,high,729.0198485475441,72,10,5526,30838,49.49509550223959,24,24,1.0,0.046590579527261304,28,1133,uint8_simplex,8812002,pooled_current_private_evidence_pre_exchange,14159,dynamic_delta,22,0.9166666666666666,5572,high,232452,6135,31,30,119,private_fragmented,3,1.7763568394002505e-14,0.0,24.0,0.0,8.475,0.0004625596780955605,29.631871934076255,high,0,-4.2379880375569785,0.07124155016367188,27908,119,8,19,0,51,0.18913602563535772,0.10705549101343541,0.1261751250457193,11,37,4,19,53,0.0589160648454666,0.09744052349070384,True,82,157046,2.4983651674131986,0,v8-hysteresis_repair_pilot-humanitarian-small-high-high-high-small_world-private_fragmented-8812002-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,1730.8194222948864,28,0,144384,24064,0,204544,36096,hysteresis_repair_pilot,22,0,2026-08-17T06:01:30.240555+00:00,b1b724c52f9eb28018f13aa3303010c848f8c012c106bf08289e0ca6464c8644,19,small_world,27908,119,6016,0.675,81,624.7466919982495,0.07496960303978994,314c8c128df2,120,"{'initial_reference': 24, 'kpi_change': 96}",176.22282828780476,,,,,,,,
45,frozen_local_rule,45,12,0.47569609969364707,humanitarian,0,18,27,0,0,18,0,2026-08-17T06:01:28.399408+00:00,small,16.0,True,high,746.150039282161,72,10,0,0,41.49509550223959,24,24,1.0,0.08602685225311966,28,0,uint8_simplex,8812002,pooled_current_private_evidence_pre_exchange,1962,dynamic_delta,22,0.9166666666666666,0,high,27923,119,27,30,119,private_fragmented,3,1.7763568394002505e-14,6.0,0.0,0.25,0.0,0.0,29.321259769144547,high,0,-4.397328892865204,0.06691517644565119,27923,119,8,19,0,45,0.14969566105225637,0.1083299190068307,0.12360393851644537,8,47,4,19,46,0.07647101434938543,0.13554435394289052,True,72,0,2.4983651674131986,0,v8-hysteresis_repair_pilot-humanitarian-small-high-high-high-small_world-private_fragmented-8812002-none-806ed450405e-uint8_simplex-frozen_local_rule,none,1817.6084795846298,23,0,0,0,0,0,0,hysteresis_repair_pilot,0,0,2026-08-17T06:01:27.710061+00:00,b1b724c52f9eb28018f13aa3303010c848f8c012c106bf08289e0ca6464c8644,19,small_world,27923,119,0,0.0,0,33.978973321306206,0.004077476798556745,806ed450405e,120,{'disabled': 120},188.93978609864342,,,,,,,,
34,frozen_local_rule,34,12,0.49423935237209327,humanitarian,6238,21,13,0,1093,21,0,2026-08-17T06:01:28.246570+00:00,small,13.0,True,low,414.02589725694565,28,10,5485,44812,34.76731893178655,14,14,1.0,0.05238661268376144,7,753,uint8_simplex,8812001,pooled_current_private_evidence_pre_exchange,13305,dynamic_delta,7,0.2916666666666667,5562,low,214872,6123,13,30,24,private_fragmented,3,1.9539925233402755e-14,0.0,15.0,0.0,5.475,0.000513862980365902,44.36464934356931,low,0,-1.8219722344890013,0.05966995377466119,7812,33,8,3,0,34,0.17513452893507142,0.1376399622024622,0.15319030332177414,1,16,4,3,100,0.056028283229211315,0.14288127502294487,True,38,141678,0.0,0,v8-hysteresis_repair_pilot-humanitarian-small-low-low-low-random_geometric-private_fragmented-8812001-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,1125.6533504067743,21,0,146160,24360,0,207060,36540,hysteresis_repair_pilot,1,0,2026-08-17T06:01:25.757903+00:00,eb7e3d69f2676aa16d04a68d130e2ee3c2965542b64e96b2195ffc3448356fd0,10,random_geometric,7812,33,6090,1.0,120,661.4793800205613,0.07937752560246736,f06f6808d09b,120,"{'always_on': 96, 'initial_reference': 24}",100.6082124062574,,,,,,,,
34,frozen_local_rule,36,12,0.49221616922477385,humanitarian,1538,17,17,0,289,17,0,2026-08-17T06:01:27.075938+00:00,small,16.0,True,low,463.6978325267826,29,10,1361,10846,23.958915382116125,14,14,1.0,0.0905772034318609,7,177,uint8_simplex,8812001,pooled_current_private_evidence_pre_exchange,4479,dynamic_delta,7,0.2916666666666667,1380,low,59202,1545,17,30,22,private_fragmented,3,1.7763568394002505e-14,6.0,27.0,0.42857142857142855,12.4,0.00048753405758125825,33.146962147169475,low,0,-2.4942623359301797,0.08622002229692244,7794,33,8,1,0,34,0.17513452893507142,0.14857563766854492,0.1545529036330732,1,15,4,1,103,0.08839861286439167,0.15990135894275506,True,38,35428,0.0,0,v8-hysteresis_repair_pilot-humanitarian-small-low-low-low-random_geometric-private_fragmented-8812001-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule,generalized_information,1229.4040624065594,15,0,36288,6048,0,51408,9072,hysteresis_repair_pilot,55,0,2026-08-17T06:01:25.759476+00:00,eb7e3d69f2676aa16d04a68d130e2ee3c2965542b64e96b2195ffc3448356fd0,10,random_geometric,7794,33,1512,0.24166666666666667,29,672.3531788641898,0.08068238146370277,347f2bd91f38,120,"{'below_threshold': 6, 'generalized_information_on': 5, 'hysteresis_wait': 85, 'initial_reference': 24}",126.48050575862683,,,,,,,,
34,frozen_local_rule,36,12,0.49221616922477385,humanitarian,1540,17,17,0,290,17,0,2026-08-17T06:01:27.074754+00:00,small,16.0,True,low,463.6978325267826,29,10,1363,10846,23.958915382116125,14,14,1.0,0.09047284531280748,7,177,uint8_simplex,8812001,pooled_current_private_evidence_pre_exchange,4483,dynamic_delta,7,0.2916666666666667,1382,low,59270,1547,17,30,22,private_fragmented,3,1.7763568394002505e-14,6.0,27.0,0.42857142857142855,12.25,0.00048623782141320795,33.146962147169475,low,0,-2.4942623359301797,0.08614999599344543,7794,33,8,1,0,34,0.17513452893507142,0.14857563766854492,0.1545529036330732,1,15,4,1,103,0.08831142065312644,0.15990135894275506,True,38,35496,0.0,0,v8-hysteresis_repair_pilot-humanitarian-small-low-low-low-random_geometric-private_fragmented-8812001-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,1229.4040624065594,15,0,36336,6056,0,51476,9084,hysteresis_repair_pilot,54,0,2026-08-17T06:01:25.759477+00:00,eb7e3d69f2676aa16d04a68d130e2ee3c2965542b64e96b2195ffc3448356fd0,10,random_geometric,7794,33,1514,0.24166666666666667,29,662.5934164427841,0.0795112099731341,e25eb5b9df1b,120,"{'below_threshold': 5, 'generalized_information_on': 5, 'hysteresis_wait': 86, 'initial_reference': 24}",126.48050575862683,,,,,,,,
34,frozen_local_rule,34,12,0.5051525501641079,humanitarian,3689,21,13,0,659,21,0,2026-08-17T06:01:28.378335+00:00,small,16.0,True,low,432.0225150464294,28,10,3255,25534,32.76731893178655,14,14,1.0,0.07116997172055031,7,434,uint8_simplex,8812001,pooled_current_private_evidence_pre_exchange,8526,dynamic_delta,7,0.2916666666666667,3285,low,130298,3636,13,30,24,private_fragmented,3,1.9539925233402755e-14,0.0,27.0,0.0,9.4,0.000530442485092316,43.6773923012872,low,0,-1.8911107059996601,0.07365007773955971,7796,33,8,3,0,34,0.17513452893507142,0.14447327565124124,0.1545529036330732,1,16,4,3,100,0.07241002473005502,0.1571880293949373,True,38,85136,0.0,0,v8-hysteresis_repair_pilot-humanitarian-small-low-low-low-random_geometric-private_fragmented-8812001-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,1143.2663608793891,20,0,86472,14412,0,122502,21618,hysteresis_repair_pilot,29,0,2026-08-17T06:01:26.700390+00:00,eb7e3d69f2676aa16d04a68d130e2ee3c2965542b64e96b2195ffc3448356fd0,10,random_geometric,7796,33,3603,0.5666666666666667,68,629.1580507725788,0.07549896609270945,314c8c128df2,120,"{'initial_reference': 24, 'kpi_change': 96}",109.42660008744949,,,,,,,,
33,frozen_local_rule,35,12,0.4887883881944283,humanitarian,0,19,14,0,0,19,0,2026-08-17T06:01:26.550267+00:00,small,16.0,True,low,462.69815423257353,20,10,0,0,25.958915382116125,14,14,1.0,0.0549124594470388,4,0,uint8_simplex,8812001,pooled_current_private_evidence_pre_exchange,1541,dynamic_delta,7,0.2916666666666667,0,low,5459,23,14,30,12,private_fragmented,3,1.7763568394002505e-14,0.0,0.0,0.0,0.0,0.0,38.65878705630742,low,0,-2.355927160826919,0.04461704421947881,5459,23,8,1,0,33,0.16402810954817804,0.06412554689864076,0.0866387305208457,0,7,3,1,112,0.049764751833258805,0.12332193056038833,True,36,0,0.0,0,v8-hysteresis_repair_pilot-humanitarian-small-low-low-low-random_geometric-private_fragmented-8812001-none-806ed450405e-uint8_simplex-frozen_local_rule,none,1245.7670161911387,16,0,0,0,0,0,0,hysteresis_repair_pilot,0,0,2026-08-17T06:01:25.757984+00:00,eb7e3d69f2676aa16d04a68d130e2ee3c2965542b64e96b2195ffc3448356fd0,10,random_geometric,5459,23,0,0.0,0,36.9341520126909,0.004432098241522908,806ed450405e,120,{'disabled': 120},125.62062041152254,,,,,,,,
