artifact_path,artifact_type,experiment_stage,application,method,scenario,seed,short_description,generated_timestamp,generating_command,checksum
manifests/holdout_locked-commercial-doet_rl-n10-s8108-correlated-r7303.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8108-correlated-r7303.json,2026-08-14T04:43:33+00:00,see results/README.md reproduction commands,443b379c0fd9f7cf866cfb83d617929b32a3f6ca18d8e616652c312e4972f72a
manifests/holdout_locked-commercial-doet_rl-n10-s8108-isolated-r7301.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8108-isolated-r7301.json,2026-08-14T01:24:31+00:00,see results/README.md reproduction commands,3836df184eb2d72df9e3c7e592d72b7815096f4c1f30cb7c5226911b788cdcac
manifests/holdout_locked-commercial-doet_rl-n10-s8109-communication_partition-r7303.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8109-communication_partition-r7303.json,2026-08-14T03:11:08+00:00,see results/README.md reproduction commands,4c6487d231e0124cb90de95c7ee69db1bee4fd0fbca776d77c705f3cf70a9863
manifests/holdout_locked-commercial-doet_rl-n10-s8109-compound_ood-r7305.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8109-compound_ood-r7305.json,2026-08-14T06:15:27+00:00,see results/README.md reproduction commands,99ef45dd2ce528894fe339204995d4ebc29245adb26e5d9e9867467a05384d22
manifests/holdout_locked-commercial-doet_rl-n10-s8109-correlated-r7304.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8109-correlated-r7304.json,2026-08-14T04:44:10+00:00,see results/README.md reproduction commands,0e2b752266df717bc40d11f70d27285d77e45945d0a3c3da60fc3e115a4589a6
manifests/holdout_locked-commercial-doet_rl-n10-s8109-isolated-r7302.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8109-isolated-r7302.json,2026-08-14T01:25:12+00:00,see results/README.md reproduction commands,22c368e88bd37ab6b98e4995367f9412133283e576acabf3f1fb3d3dc06224b7
manifests/holdout_locked-commercial-doet_rl-n10-s8110-communication_partition-r7304.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8110-communication_partition-r7304.json,2026-08-14T03:11:32+00:00,see results/README.md reproduction commands,0390ff389869566205287c563e68bc4ad3b955b186ce2a12a66853629204a132
manifests/holdout_locked-commercial-doet_rl-n10-s8110-compound_ood-r7301.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8110-compound_ood-r7301.json,2026-08-14T06:15:57+00:00,see results/README.md reproduction commands,ff9ae86b5014e98b9951fc7b11b5ee77f077f9811294bf40227252dc31b8cf0a
manifests/holdout_locked-commercial-doet_rl-n10-s8110-correlated-r7305.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8110-correlated-r7305.json,2026-08-14T04:44:42+00:00,see results/README.md reproduction commands,74dac4a1eaa56123e839d126ec45f155e7d7e0e14fd6d146189e3263cf472060
manifests/holdout_locked-commercial-doet_rl-n10-s8110-isolated-r7303.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8110-isolated-r7303.json,2026-08-14T01:25:52+00:00,see results/README.md reproduction commands,86332f92561183499da4b2f6b8ed9f0379324689981439ae31f4d6f73509c4c6
manifests/holdout_locked-commercial-doet_rl-n10-s8111-communication_partition-r7305.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8111-communication_partition-r7305.json,2026-08-14T03:12:00+00:00,see results/README.md reproduction commands,5becf87045ae105d6b2fd5135077bf597bf57e60ed327699c7f54aaa184e7892
manifests/holdout_locked-commercial-doet_rl-n10-s8111-compound_ood-r7302.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8111-compound_ood-r7302.json,2026-08-14T06:16:27+00:00,see results/README.md reproduction commands,04a03a5d438703530175f93d7c50ebfebb648ba6832aa2966556e619d5883914
manifests/holdout_locked-commercial-doet_rl-n10-s8111-correlated-r7301.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8111-correlated-r7301.json,2026-08-14T04:45:08+00:00,see results/README.md reproduction commands,29175934aff3a08450b24cd9b2ef5efeb0e3229eb636b74294ab717ac1a60382
manifests/holdout_locked-commercial-doet_rl-n10-s8111-isolated-r7304.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8111-isolated-r7304.json,2026-08-14T01:26:34+00:00,see results/README.md reproduction commands,423a4ed735c8a8947e62aa1303ae898e168bbba2befa27a676d5cbec8268a3d3
manifests/holdout_locked-commercial-doet_rl-n10-s8112-communication_partition-r7301.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8112-communication_partition-r7301.json,2026-08-14T03:12:29+00:00,see results/README.md reproduction commands,faede4d216a8385d515fd9e0e3740e8880c8aefef755d84cae1caca622fb3f20
manifests/holdout_locked-commercial-doet_rl-n10-s8112-compound_ood-r7303.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8112-compound_ood-r7303.json,2026-08-14T06:17:00+00:00,see results/README.md reproduction commands,12de6c6f36b4357f771b4473627bca8ab2eb3449a8df7632c359db0d6518694a
manifests/holdout_locked-commercial-doet_rl-n10-s8112-correlated-r7302.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8112-correlated-r7302.json,2026-08-14T04:45:39+00:00,see results/README.md reproduction commands,ab9840a80a0400697f7b55064fc83be2c4eeab73e414638a1750b9da5d12a5ee
manifests/holdout_locked-commercial-doet_rl-n10-s8112-isolated-r7305.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8112-isolated-r7305.json,2026-08-14T01:27:03+00:00,see results/README.md reproduction commands,e508c6d45e89bcd736bd7ef8acb1a0bfe9163079e5a888e32d1c11c7b283d728
manifests/holdout_locked-commercial-doet_rl-n10-s8113-communication_partition-r7302.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8113-communication_partition-r7302.json,2026-08-14T03:12:53+00:00,see results/README.md reproduction commands,24b24ec693f0b9268422a1e9b373fbcb600c033b923db7c287e2af2ba7e36b3d
manifests/holdout_locked-commercial-doet_rl-n10-s8113-compound_ood-r7304.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8113-compound_ood-r7304.json,2026-08-14T06:17:34+00:00,see results/README.md reproduction commands,cfffaac177af685ae3ef84d8246ba66a68fe711d0f97c648e8445d70031cf44f
manifests/holdout_locked-commercial-doet_rl-n10-s8113-correlated-r7303.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8113-correlated-r7303.json,2026-08-14T04:46:11+00:00,see results/README.md reproduction commands,ee8f49c9abf6ed2f959304958112b15411aaabf4ce194340305e037becde70c9
manifests/holdout_locked-commercial-doet_rl-n10-s8113-isolated-r7301.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8113-isolated-r7301.json,2026-08-14T01:27:49+00:00,see results/README.md reproduction commands,c7be3b06f678e502a6fbf0b8abd86076318bdbb56eaf1f2e54169452987419ad
manifests/holdout_locked-commercial-doet_rl-n10-s8114-communication_partition-r7303.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8114-communication_partition-r7303.json,2026-08-14T03:13:23+00:00,see results/README.md reproduction commands,04b532fbff56879e4573325fabed606366b44c1509d6eea7a46d355df0acb7ff
manifests/holdout_locked-commercial-doet_rl-n10-s8114-compound_ood-r7305.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8114-compound_ood-r7305.json,2026-08-14T06:18:01+00:00,see results/README.md reproduction commands,4bab4a15685477321686640d7b827114e942d7d9c17da38cc892090ac735c84c
manifests/holdout_locked-commercial-doet_rl-n10-s8114-correlated-r7304.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8114-correlated-r7304.json,2026-08-14T04:46:38+00:00,see results/README.md reproduction commands,80f32625a0da2ca69731b96c7fccb14aa976b0ea434812ac2524cb41819a531a
manifests/holdout_locked-commercial-doet_rl-n10-s8114-isolated-r7302.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8114-isolated-r7302.json,2026-08-14T01:28:36+00:00,see results/README.md reproduction commands,2976cc1b718b631b9ef8fbcce4a69766280b4a91d0610acbb88f2661a1c8ade0
manifests/holdout_locked-commercial-doet_rl-n10-s8115-communication_partition-r7304.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8115-communication_partition-r7304.json,2026-08-14T03:13:40+00:00,see results/README.md reproduction commands,2e34a37ec12de7fef1d6b09eb138020f6e86b78e241283fda4e3ea268e6cde08
manifests/holdout_locked-commercial-doet_rl-n10-s8115-compound_ood-r7301.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8115-compound_ood-r7301.json,2026-08-14T06:18:35+00:00,see results/README.md reproduction commands,fb5fbb325963ec358fb63d6c058bc99c645a007427b61a28946ab249f42764b2
manifests/holdout_locked-commercial-doet_rl-n10-s8115-correlated-r7305.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8115-correlated-r7305.json,2026-08-14T04:47:09+00:00,see results/README.md reproduction commands,d62ac8c1e815b89e7a723a11e1d2a85af08991294ac9c6e2cda629640ca51b47
manifests/holdout_locked-commercial-doet_rl-n10-s8115-isolated-r7303.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8115-isolated-r7303.json,2026-08-14T01:29:20+00:00,see results/README.md reproduction commands,1de897812fc3a72c490446fcce522c02d587d217e6e4e5b914cd8c055085303f
manifests/holdout_locked-commercial-doet_rl-n10-s8116-communication_partition-r7305.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8116-communication_partition-r7305.json,2026-08-14T03:14:17+00:00,see results/README.md reproduction commands,1eb2d25cd529912639cb084ccbb4ad70fb6fea7b0fa753813d99752e918e9e68
manifests/holdout_locked-commercial-doet_rl-n10-s8116-compound_ood-r7302.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8116-compound_ood-r7302.json,2026-08-14T06:19:12+00:00,see results/README.md reproduction commands,bd5327a830843d2cc523b81cfbb4cc773c7839ca82951170744e3f03818dfe10
manifests/holdout_locked-commercial-doet_rl-n10-s8116-correlated-r7301.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8116-correlated-r7301.json,2026-08-14T04:47:41+00:00,see results/README.md reproduction commands,1c467c22a4e7fa3f7f44bef7c10e5803aedbb3b9913e0fbdb9ef1606dcfcaf19
manifests/holdout_locked-commercial-doet_rl-n10-s8116-isolated-r7304.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8116-isolated-r7304.json,2026-08-14T01:30:06+00:00,see results/README.md reproduction commands,3751d845ba6572c8a90f03af80770d783941abb7d006d5777b81597bc585830a
manifests/holdout_locked-commercial-doet_rl-n10-s8201-nominal-r7301.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8201-nominal-r7301.json,2026-08-13T23:56:46+00:00,see results/README.md reproduction commands,8e45083b553fe88579be789474c89491c37f7aea3f6c0f3b6ad6baf1c5571fea
manifests/holdout_locked-commercial-doet_rl-n10-s8202-nominal-r7302.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8202-nominal-r7302.json,2026-08-13T23:57:29+00:00,see results/README.md reproduction commands,34377cdb89ce88f4dadf58048ab7170c4e4d1c4b37cbf17ae4cb250d58ce5b81
manifests/holdout_locked-commercial-doet_rl-n10-s8203-nominal-r7303.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8203-nominal-r7303.json,2026-08-13T23:58:08+00:00,see results/README.md reproduction commands,f8c126cd94e146097e3eea591accaffecb74ab5c020d382133ebcec148412336
manifests/holdout_locked-commercial-doet_rl-n10-s8204-nominal-r7304.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8204-nominal-r7304.json,2026-08-13T23:58:52+00:00,see results/README.md reproduction commands,6c2fd6611932e6f3b6d02780b2cabb3249df07e866d20df7dc7f7b382a7b9876
manifests/holdout_locked-commercial-doet_rl-n10-s8205-nominal-r7305.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8205-nominal-r7305.json,2026-08-13T23:59:17+00:00,see results/README.md reproduction commands,5c5bd9bef9efe53b665b879a8b7b2a6999b247a8837d2b4246e440751b909431
manifests/holdout_locked-commercial-doet_rl-n10-s8206-nominal-r7301.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8206-nominal-r7301.json,2026-08-13T23:59:54+00:00,see results/README.md reproduction commands,58b495b9792f97ea9521eb32fcaa8232ff1da7a54629ddfbf38c8409f8c7aa71
manifests/holdout_locked-commercial-doet_rl-n10-s8207-nominal-r7302.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8207-nominal-r7302.json,2026-08-14T00:00:32+00:00,see results/README.md reproduction commands,3b8dded2f6b6274557ecdb518552b9983fd80a317ec9232247e0b044dfd822b8
manifests/holdout_locked-commercial-doet_rl-n10-s8208-nominal-r7303.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rl-n10-s8208-nominal-r7303.json,2026-08-14T00:01:14+00:00,see results/README.md reproduction commands,9e4b2469342fd22ea512245519377e803475e8158505cc3b6cd7d34f100ef9ae
manifests/holdout_locked-commercial-doet_rule-n10-s8101-communication_partition.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8101-communication_partition.json,2026-08-14T02:51:18+00:00,see results/README.md reproduction commands,b730649596788a327bbaef4489b03a84c7f51437ac0a80bf79e0ee4512698d07
manifests/holdout_locked-commercial-doet_rule-n10-s8101-compound_ood.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8101-compound_ood.json,2026-08-14T05:57:02+00:00,see results/README.md reproduction commands,42974b1ed78b1ed153c2cd26ddc5dd4a84ce88e58c4b86c9894b143e00b6e6d4
manifests/holdout_locked-commercial-doet_rule-n10-s8101-correlated.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8101-correlated.json,2026-08-14T04:26:21+00:00,see results/README.md reproduction commands,1abc9d77e82b00e3e81cd121fc3560844029a5232844f85bb34a02314c3e372a
manifests/holdout_locked-commercial-doet_rule-n10-s8101-isolated.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8101-isolated.json,2026-08-14T01:01:44+00:00,see results/README.md reproduction commands,59cb4cdbd3a852e803f56092cc57023f287d216ba06d814a289f59d6df8531c0
manifests/holdout_locked-commercial-doet_rule-n10-s8102-communication_partition.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8102-communication_partition.json,2026-08-14T02:52:27+00:00,see results/README.md reproduction commands,fa05cb9815a53340990655c41617dcfc300cc5e26103ea8531329cae3f8a1fd1
manifests/holdout_locked-commercial-doet_rule-n10-s8102-compound_ood.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8102-compound_ood.json,2026-08-14T05:57:55+00:00,see results/README.md reproduction commands,537257cbcd3f1608c8c8735b2d336147985af295a0338e13811fe756c9abb104
manifests/holdout_locked-commercial-doet_rule-n10-s8102-correlated.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8102-correlated.json,2026-08-14T04:27:11+00:00,see results/README.md reproduction commands,5a704e160368e237b7380a77ef9743e65197b88467a7dde315a65b3519671fed
manifests/holdout_locked-commercial-doet_rule-n10-s8102-isolated.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8102-isolated.json,2026-08-14T01:02:52+00:00,see results/README.md reproduction commands,fda48c869d6cf54352f91865b9308ef1dca2150e08204e45675edefee781b283
manifests/holdout_locked-commercial-doet_rule-n10-s8103-communication_partition.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8103-communication_partition.json,2026-08-14T02:53:31+00:00,see results/README.md reproduction commands,6a4248d6db85e45d8f81ce66582438ee9e0cb7a74187c4530c4c3b5668d93544
manifests/holdout_locked-commercial-doet_rule-n10-s8103-compound_ood.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8103-compound_ood.json,2026-08-14T05:59:04+00:00,see results/README.md reproduction commands,94af1585c6308c27562159359e18db323a82cc6d76866f3faef5378cca0512ad
manifests/holdout_locked-commercial-doet_rule-n10-s8103-correlated.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8103-correlated.json,2026-08-14T04:28:00+00:00,see results/README.md reproduction commands,2fe6d151051152343ec29e6cf407b68dbddf55d75d9195c25bb77dbc097c4e48
manifests/holdout_locked-commercial-doet_rule-n10-s8103-isolated.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8103-isolated.json,2026-08-14T01:04:01+00:00,see results/README.md reproduction commands,3decb9e0a48093d4f72f1649e44935192bbf184d68142256a6d70044d330bb6d
manifests/holdout_locked-commercial-doet_rule-n10-s8104-communication_partition.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8104-communication_partition.json,2026-08-14T02:54:18+00:00,see results/README.md reproduction commands,5fa33fab5026c64748c352cd09e6624bfee66e5615799edb925af66602a2db49
manifests/holdout_locked-commercial-doet_rule-n10-s8104-compound_ood.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8104-compound_ood.json,2026-08-14T06:00:04+00:00,see results/README.md reproduction commands,db959b357608a6016ccf5b4693ec595c51c6e0f58fccdfd2ce9fc6e4c3ed5504
manifests/holdout_locked-commercial-doet_rule-n10-s8104-correlated.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8104-correlated.json,2026-08-14T04:28:52+00:00,see results/README.md reproduction commands,ba1663b89a105c0c3bc5497f974f6a1b893b98588788d97d57327a67b841d995
manifests/holdout_locked-commercial-doet_rule-n10-s8104-isolated.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8104-isolated.json,2026-08-14T01:05:22+00:00,see results/README.md reproduction commands,660b90082e047f32d4fa8af94911f09714d048149f7baf40fef61a55da6b5107
manifests/holdout_locked-commercial-doet_rule-n10-s8105-communication_partition.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8105-communication_partition.json,2026-08-14T02:55:26+00:00,see results/README.md reproduction commands,77395f375ae78be6517d79452ea47e2f5e20a196e2ba238353f75cab0078d8e5
manifests/holdout_locked-commercial-doet_rule-n10-s8105-compound_ood.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8105-compound_ood.json,2026-08-14T06:00:57+00:00,see results/README.md reproduction commands,3117e9bd52adb9da671c3728c6216a1260415630e131e88599d9eafa1fbb296f
manifests/holdout_locked-commercial-doet_rule-n10-s8105-correlated.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8105-correlated.json,2026-08-14T04:29:51+00:00,see results/README.md reproduction commands,03b88054aad2c1e338b4db04ca07001684d7d8197b9615d74fabbd1618086812
manifests/holdout_locked-commercial-doet_rule-n10-s8105-isolated.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8105-isolated.json,2026-08-14T01:06:41+00:00,see results/README.md reproduction commands,c15862eb3d990f913695c9f94ab8bec32174e7ae11130bbf01528b45d17d3efc
manifests/holdout_locked-commercial-doet_rule-n10-s8106-communication_partition.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8106-communication_partition.json,2026-08-14T02:56:26+00:00,see results/README.md reproduction commands,24d479b6983fa5da589783be5d11244ab61268304a974677b2d72cb52475958a
manifests/holdout_locked-commercial-doet_rule-n10-s8106-compound_ood.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8106-compound_ood.json,2026-08-14T06:01:36+00:00,see results/README.md reproduction commands,e9d91df98e7714894f958407ce96928056298a08fdc682ebc4fb13efb89eaad8
manifests/holdout_locked-commercial-doet_rule-n10-s8106-correlated.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8106-correlated.json,2026-08-14T04:30:43+00:00,see results/README.md reproduction commands,fc0462adf2828f3a19f16ebfae9a1c5a795b4be7bb96e5e163bc5c5c1b2ecdcb
manifests/holdout_locked-commercial-doet_rule-n10-s8106-isolated.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8106-isolated.json,2026-08-14T01:07:40+00:00,see results/README.md reproduction commands,b1e1b588a46b8661bb5c19693548cf4696a81ff1cc276141c2ca59f4405b7814
manifests/holdout_locked-commercial-doet_rule-n10-s8107-communication_partition.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8107-communication_partition.json,2026-08-14T02:57:57+00:00,see results/README.md reproduction commands,46ecc0e2897148dc5d1e3ed0067b41520dcc17abdc83a78bb8073b580351393e
manifests/holdout_locked-commercial-doet_rule-n10-s8107-compound_ood.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8107-compound_ood.json,2026-08-14T06:02:24+00:00,see results/README.md reproduction commands,cefa0c78485d5f18f7dd354960e0c414751943da1ed1072f453ec952fbfa441a
manifests/holdout_locked-commercial-doet_rule-n10-s8107-correlated.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8107-correlated.json,2026-08-14T04:31:34+00:00,see results/README.md reproduction commands,f68b4ee3a02db89f43742b3c4ff2adfc23f2d23e8aa324c089570b86c5bbcab0
manifests/holdout_locked-commercial-doet_rule-n10-s8107-isolated.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8107-isolated.json,2026-08-14T01:08:49+00:00,see results/README.md reproduction commands,0836d1c1fe84c6071a6e228560cb6ff63d17264058750e38ba2ec431cd7d2643
manifests/holdout_locked-commercial-doet_rule-n10-s8108-communication_partition.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8108-communication_partition.json,2026-08-14T02:58:49+00:00,see results/README.md reproduction commands,63e0eb649bb9153441410f07d1cc9775d09272559fd2487a80fc21252ad6baf9
manifests/holdout_locked-commercial-doet_rule-n10-s8108-compound_ood.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8108-compound_ood.json,2026-08-14T06:03:04+00:00,see results/README.md reproduction commands,6654acc1535579265b142b3890c297d28401b5d8be2d3c9dfb426f61f6ddc9ed
manifests/holdout_locked-commercial-doet_rule-n10-s8108-correlated.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8108-correlated.json,2026-08-14T04:32:27+00:00,see results/README.md reproduction commands,21efb4ead17d4ba463df878829a65ad50c6b7a317ab980b35a6ca2375ddeb9ed
manifests/holdout_locked-commercial-doet_rule-n10-s8108-isolated.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8108-isolated.json,2026-08-14T01:10:13+00:00,see results/README.md reproduction commands,4685d9818493d94953d7a67ae8308a987387a1fcbde713af9c337730e10787e6
manifests/holdout_locked-commercial-doet_rule-n10-s8109-communication_partition.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8109-communication_partition.json,2026-08-14T02:59:40+00:00,see results/README.md reproduction commands,e6310546bc38dd93e2955e8dc169c789edc9353e986c531c0a29993a6f266e96
manifests/holdout_locked-commercial-doet_rule-n10-s8109-compound_ood.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8109-compound_ood.json,2026-08-14T06:04:08+00:00,see results/README.md reproduction commands,475781a3ac9ec10b28c98f3f817f3a099dd65cf8e33c9719a4678aa841ffbf04
manifests/holdout_locked-commercial-doet_rule-n10-s8109-correlated.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8109-correlated.json,2026-08-14T04:33:24+00:00,see results/README.md reproduction commands,9f67ffcb0a96b6cae03dc29a706207322df403753fd38a9934f0bbb722081353
manifests/holdout_locked-commercial-doet_rule-n10-s8109-isolated.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: holdout_locked-commercial-doet_rule-n10-s8109-isolated.json,2026-08-14T01:11:01+00:00,see results/README.md reproduction commands,7b7f059d721bad0f6e635642753385d827fa7ed988d53ecb407c196cb3977931
