accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_consensus_recovery,belief_updates_from_delivered_sketches,beneficial_actions,cascaded_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,crew_travel,crew_utilization,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,estimator_target,event_count,event_ledger_scope,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,policy_delegation_abstain,policy_delegation_defer,policy_delegation_diversity,policy_delegation_escalate_operator,policy_delegation_execute_autonomously,primary_distributed_state_error,primary_distributed_state_error_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,repeated_work_orders,restoration_time_mean,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_configuration_digest,trigger_evaluations,trigger_reasons,unsafe_switching_or_isolation,unserved_critical_load_auc
154,frozen_local_rule,183,52,utility_restoration,24524,72,44,38,0.8105340745656967,2402,72,34,2026-08-17T05:06:48.135010+00:00,large,52.0,True,high,33.0,0.0,235,20,20730,457878,156,156,1.0,0.05916699346028355,118,3794,uint8_simplex,8811019,pooled_current_private_evidence_pre_exchange,60517,full,146,0.9358974358974359,19597,high,950179,23565,44,100,706,private_fragmented,3,9.023892744153272e-13,15.0,90.0,0.28846153846153844,22.08173076923077,0.0008626435347780882,13.420876568695451,high,38,-0.60984891249915,0.06901404103967132,174401,748,30,197,0,154,0.1858456022472976,0.10766939094567249,0.11924241821549475,6,438,4,197,399,0.06409051724997746,0.127863443596356,True,386,246942,5,40.333333333333336,0,v8-routing_repair_pilot-utility_restoration-large-high-high-high-grid-private_fragmented-8811019-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,3552.572586291844,13,0,547608,91268,0,775778,136902,routing_repair_pilot,867,0,2026-08-17T05:06:33.410494+00:00,00861f656ad29c0d8fdd9c0c3a871e775d11894e27d9a008f48f83afc2f80a09,grid,174401,748,22817,1.0,1040,f06f6808d09b,1040,"{'always_on': 884, 'initial_reference': 156}",39,1671.078584631025
157,frozen_local_rule,187,52,utility_restoration,18738,75,43,39,0.8105340745656967,1837,75,34,2026-08-17T05:06:46.425483+00:00,large,52.0,True,high,33.0,0.0,233,20,15798,350540,156,156,1.0,0.060185166627664106,115,2940,uint8_simplex,8811019,pooled_current_private_evidence_pre_exchange,49780,full,146,0.9358974358974359,14965,high,765704,18180,43,100,698,private_fragmented,3,9.023892744153272e-13,15.0,90.0,0.28846153846153844,26.783653846153847,0.0008656390772120937,14.276876568695451,high,39,-0.606840102302919,0.06997752728198146,172778,741,30,196,0,157,0.1858456022472976,0.10860727327804484,0.11987723495435254,6,433,4,196,405,0.0650813469548228,0.127863443596356,True,389,186592,5,40.333333333333336,0,v8-routing_repair_pilot-utility_restoration-large-high-high-high-grid-private_fragmented-8811019-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,3552.572586291844,13,0,418536,69756,0,592926,104634,routing_repair_pilot,867,0,2026-08-17T05:06:33.410724+00:00,00861f656ad29c0d8fdd9c0c3a871e775d11894e27d9a008f48f83afc2f80a09,grid,172778,741,17439,0.7740384615384616,805,e25eb5b9df1b,1040,"{'below_threshold': 235, 'generalized_information_on': 449, 'initial_reference': 156, 'maximum_silence': 198, 'partition_recovery': 2}",38,1671.078584631025
66,frozen_local_rule,73,52,utility_restoration,27455,19,28,19,0.9125371309366467,2896,19,32,2026-08-17T05:06:48.868599+00:00,large,52.0,True,low,38.0,0.0,43,20,24631,521594,121,122,0.9918032786885246,0.06478330282661338,6,2824,uint8_simplex,8811017,pooled_current_private_evidence_pre_exchange,64886,full,60,0.38461538461538464,23584,low,955540,27245,28,100,135,private_fragmented,3,1.3002932064409833e-12,15.0,60.0,1.1475409836065573,16.701923076923077,0.0007899343910138515,2.198454590423678,low,19,-0.2254206374822034,0.05436844055919192,34140,145,30,24,0,66,0.20866353062505202,0.11625440945077116,0.13805442078350008,1,88,4,24,927,0.059575871692902654,0.1381187014903429,True,98,315860,8,95.5,0,v8-routing_repair_pilot-utility_restoration-large-low-low-low-grid-private_fragmented-8811017-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,1328.7895597047607,10,0,650400,108400,0,921400,162600,routing_repair_pilot,882,0,2026-08-17T05:06:33.410508+00:00,eba077ff13f9cbc686c5b1e11f44b28956284dafd77462a32fddccdc2e2e2be7,grid,34140,145,27100,1.0,1040,f06f6808d09b,1040,"{'always_on': 884, 'initial_reference': 156}",20,932.4610556897401
65,frozen_local_rule,72,52,utility_restoration,19281,19,28,18,0.9125371309366467,2033,19,32,2026-08-17T05:06:46.831962+00:00,large,52.0,True,low,38.0,0.0,43,20,17309,366656,121,122,0.9918032786885246,0.0665532421508505,6,1972,uint8_simplex,8811017,pooled_current_private_evidence_pre_exchange,49388,full,64,0.41025641025641024,16605,low,682785,19222,28,100,135,private_fragmented,3,1.3002932064409833e-12,15.0,90.0,1.1475409836065573,23.16346153846154,0.0007823439114095179,2.198454590423678,low,18,-0.22500236225571488,0.055075068103693864,34167,145,30,24,0,65,0.20866353062505202,0.1134709431723604,0.13290969101076844,1,88,4,24,927,0.06081415512727219,0.13563220282350663,True,97,221850,8,95.5,0,v8-routing_repair_pilot-utility_restoration-large-low-low-low-grid-private_fragmented-8811017-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,1328.7895597047607,10,0,457848,76308,0,648618,114462,routing_repair_pilot,880,0,2026-08-17T05:06:33.410494+00:00,eba077ff13f9cbc686c5b1e11f44b28956284dafd77462a32fddccdc2e2e2be7,grid,34167,145,19077,0.7038461538461539,732,e25eb5b9df1b,1040,"{'below_threshold': 308, 'generalized_information_on': 298, 'initial_reference': 156, 'maximum_silence': 278}",20,932.4610556897401
202,frozen_local_rule,224,52,utility_restoration,25788,69,81,52,0.8225471954542221,2593,69,27,2026-08-17T05:07:10.031888+00:00,large,52.0,True,medium,25.0,0.0,201,20,22139,491334,113,113,1.0,0.054578906420774106,131,3649,uint8_simplex,8811021,pooled_current_private_evidence_pre_exchange,62917,full,149,0.9551282051282052,21367,high,996217,25432,81,100,632,private_fragmented,3,1.3287149158713873e-12,0.0,90.0,0.0,18.822115384615383,0.0008332336211171757,-0.6319537726552112,medium,52,-0.16496229003767598,0.06408702606695078,153867,657,30,32,0,202,0.18259127888934534,0.0990426364433704,0.11082313709444239,11,451,4,32,546,0.05933296624386245,0.11472368296416074,True,267,261392,5,25.333333333333332,0,v8-routing_repair_pilot-utility_restoration-large-medium-high-medium-grid-private_fragmented-8811021-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,843.1335527592762,25,0,594600,99100,0,842350,148650,routing_repair_pilot,878,0,2026-08-17T05:06:55.308696+00:00,a828905b7dc4f9b623e368567d747f0335add71d708458a3045fdc2e7231bde2,grid,153867,657,24775,1.0,1040,f06f6808d09b,1040,"{'always_on': 884, 'initial_reference': 156}",77,348.2327579122021
201,frozen_local_rule,222,52,utility_restoration,19223,69,80,52,0.8225471954542221,1942,69,27,2026-08-17T05:07:08.845131+00:00,large,52.0,True,medium,25.0,0.0,201,20,16550,366792,113,113,1.0,0.055385067615802225,132,2673,uint8_simplex,8811021,pooled_current_private_evidence_pre_exchange,50779,full,149,0.9551282051282052,16001,high,785142,19201,80,100,639,private_fragmented,3,1.3287149158713873e-12,0.0,90.0,0.0,23.71153846153846,0.0008294886036864544,-0.41195377265521127,medium,52,-0.16399671546289538,0.0652310023819723,154782,661,30,33,0,201,0.18259127888934534,0.10027109607821819,0.11188103521588046,11,452,4,33,544,0.06030803499888727,0.11599042464861549,True,266,195908,5,25.333333333333332,0,v8-routing_repair_pilot-utility_restoration-large-medium-high-medium-grid-private_fragmented-8811021-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,843.1335527592762,25,0,444960,74160,0,630360,111240,routing_repair_pilot,877,0,2026-08-17T05:06:55.896935+00:00,a828905b7dc4f9b623e368567d747f0335add71d708458a3045fdc2e7231bde2,grid,154782,661,18540,0.7423076923076923,772,e25eb5b9df1b,1040,"{'below_threshold': 268, 'generalized_information_on': 394, 'initial_reference': 156, 'maximum_silence': 222}",76,348.2327579122021
217,frozen_local_rule,331,52,utility_restoration,24562,91,65,61,0.8992150317936506,2400,91,26,2026-08-17T05:07:13.135365+00:00,large,52.0,True,medium,28.0,0.0,57,20,20732,454954,147,147,1.0,0.06641560499428951,42,3830,uint8_simplex,8811023,pooled_current_private_evidence_pre_exchange,58409,full,17,0.10897435897435898,19556,low,815093,22940,65,100,83,private_fragmented,3,8.775202786637237e-13,30.0,90.0,0.5102040816326531,21.360576923076923,0.0008644100054833745,7.449387231412565,high,61,-0.6296912617685538,0.057943286385882004,41117,176,30,15,0,217,0.21730545113259536,0.11660052829042017,0.12928658729376,1,58,4,15,966,0.062179445690085745,0.1368620001138747,True,347,249934,7,35.333333333333336,0,v8-routing_repair_pilot-utility_restoration-large-medium-low-high-grid-private_fragmented-8811023-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,3391.4242095449554,7,0,546336,91056,0,773976,136584,routing_repair_pilot,874,0,2026-08-17T05:06:58.742856+00:00,cf14bb7fa55017058e73f878916d75408bf2c2299b819d5db51aee438f17adaa,grid,41117,176,22764,1.0,1040,f06f6808d09b,1040,"{'always_on': 884, 'initial_reference': 156}",57,1607.6066032176484
222,frozen_local_rule,337,52,utility_restoration,17192,95,65,62,0.8992150317936506,1700,95,26,2026-08-17T05:07:12.487346+00:00,large,52.0,True,medium,28.0,0.0,57,20,14533,320382,147,147,1.0,0.0673392067050676,42,2659,uint8_simplex,8811023,pooled_current_private_evidence_pre_exchange,44860,full,16,0.10256410256410256,13730,low,584420,16138,65,100,83,private_fragmented,3,8.775202786637237e-13,30.0,90.0,0.5102040816326531,26.33653846153846,0.0008635317194942432,8.06538723141255,high,62,-0.6282640635775535,0.05845930872273309,41814,179,30,15,0,222,0.21730545113259536,0.11394527779307209,0.12928658729376,1,58,4,15,966,0.06289925771390033,0.1368620001138747,True,353,173740,7,35.333333333333336,0,v8-routing_repair_pilot-utility_restoration-large-medium-low-high-grid-private_fragmented-8811023-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,3391.4242095449554,7,0,383016,63836,0,542606,95754,routing_repair_pilot,873,0,2026-08-17T05:07:00.200366+00:00,cf14bb7fa55017058e73f878916d75408bf2c2299b819d5db51aee438f17adaa,grid,41814,179,15959,0.7057692307692308,734,e25eb5b9df1b,1040,"{'below_threshold': 306, 'generalized_information_on': 322, 'initial_reference': 156, 'maximum_silence': 254, 'partition_recovery': 2}",57,1607.6066032176484
