sender,recipient,messages
HUM-00-ngo,HUM-05-shelter,61
HUM-00-ngo,HUM-06-depot,58
HUM-00-ngo,HUM-15-hub,62
HUM-01-transport,HUM-09-transport,82
HUM-01-transport,HUM-11-assessment,82
HUM-01-transport,HUM-12-clinic,82
HUM-02-local_authority,HUM-09-transport,105
HUM-02-local_authority,HUM-11-assessment,102
HUM-02-local_authority,HUM-12-clinic,105
HUM-02-local_authority,HUM-13-shelter,101
HUM-02-local_authority,HUM-17-transport,108
HUM-02-local_authority,HUM-18-local_authority,101
HUM-02-local_authority,HUM-20-clinic,104
HUM-02-local_authority,HUM-23-hub,102
HUM-02-local_authority,HUM-24-ngo,105
HUM-02-local_authority,HUM-25-transport,101
HUM-03-assessment,HUM-05-shelter,85
HUM-03-assessment,HUM-06-depot,83
HUM-03-assessment,HUM-08-ngo,85
HUM-03-assessment,HUM-10-local_authority,87
HUM-03-assessment,HUM-15-hub,84
HUM-04-clinic,HUM-06-depot,67
HUM-04-clinic,HUM-27-assessment,52
HUM-05-shelter,HUM-00-ngo,76
HUM-05-shelter,HUM-03-assessment,72
HUM-05-shelter,HUM-06-depot,72
HUM-05-shelter,HUM-08-ngo,74
HUM-05-shelter,HUM-15-hub,73
HUM-06-depot,HUM-00-ngo,79
HUM-06-depot,HUM-03-assessment,74
HUM-06-depot,HUM-04-clinic,85
HUM-06-depot,HUM-05-shelter,77
HUM-06-depot,HUM-08-ngo,81
HUM-06-depot,HUM-15-hub,78
HUM-07-hub,HUM-21-shelter,31
HUM-08-ngo,HUM-03-assessment,94
HUM-08-ngo,HUM-05-shelter,97
HUM-08-ngo,HUM-06-depot,96
HUM-08-ngo,HUM-10-local_authority,101
HUM-08-ngo,HUM-15-hub,100
HUM-08-ngo,HUM-26-local_authority,100
HUM-09-transport,HUM-01-transport,103
HUM-09-transport,HUM-02-local_authority,103
HUM-09-transport,HUM-11-assessment,102
HUM-09-transport,HUM-12-clinic,102
HUM-09-transport,HUM-13-shelter,101
HUM-09-transport,HUM-17-transport,105
HUM-09-transport,HUM-18-local_authority,101
HUM-09-transport,HUM-23-hub,102
HUM-09-transport,HUM-24-ngo,102
HUM-10-local_authority,HUM-03-assessment,95
HUM-10-local_authority,HUM-08-ngo,96
HUM-10-local_authority,HUM-14-depot,98
HUM-10-local_authority,HUM-16-ngo,93
HUM-10-local_authority,HUM-26-local_authority,97
HUM-11-assessment,HUM-01-transport,106
HUM-11-assessment,HUM-02-local_authority,103
HUM-11-assessment,HUM-09-transport,104
HUM-11-assessment,HUM-12-clinic,102
HUM-11-assessment,HUM-13-shelter,104
HUM-11-assessment,HUM-17-transport,105
HUM-11-assessment,HUM-18-local_authority,102
HUM-11-assessment,HUM-20-clinic,102
HUM-11-assessment,HUM-23-hub,103
HUM-11-assessment,HUM-24-ngo,103
HUM-12-clinic,HUM-01-transport,103
HUM-12-clinic,HUM-02-local_authority,102
HUM-12-clinic,HUM-09-transport,101
HUM-12-clinic,HUM-11-assessment,100
HUM-12-clinic,HUM-13-shelter,100
HUM-12-clinic,HUM-18-local_authority,100
HUM-12-clinic,HUM-20-clinic,101
HUM-13-shelter,HUM-02-local_authority,104
HUM-13-shelter,HUM-09-transport,104
HUM-13-shelter,HUM-11-assessment,105
HUM-13-shelter,HUM-12-clinic,104
HUM-13-shelter,HUM-17-transport,106
HUM-13-shelter,HUM-18-local_authority,103
HUM-13-shelter,HUM-23-hub,104
HUM-13-shelter,HUM-24-ngo,105
HUM-13-shelter,HUM-25-transport,102
HUM-14-depot,HUM-10-local_authority,73
HUM-14-depot,HUM-16-ngo,74
HUM-14-depot,HUM-19-assessment,72
HUM-14-depot,HUM-22-depot,73
HUM-14-depot,HUM-26-local_authority,77
HUM-15-hub,HUM-00-ngo,73
HUM-15-hub,HUM-03-assessment,71
HUM-15-hub,HUM-05-shelter,72
HUM-15-hub,HUM-06-depot,69
HUM-15-hub,HUM-08-ngo,72
HUM-16-ngo,HUM-10-local_authority,119
HUM-16-ngo,HUM-14-depot,121
HUM-16-ngo,HUM-18-local_authority,121
