cluster_id,application,regime,information_condition,environment_seed,topology_family,scenario_family,split_family,coverage_target,eligible_decisions,selected_actions,action_coverage,harmful_actions,harmful_action_rate,beneficial_actions,neutral_actions,mean_causal_utility,total_causal_utility,feature_block
commercial|compound|private_fragmented|60931,commercial,compound,private_fragmented,60931,commercial_v6_topology_1,commercial_compound_family_1,commercial_v6_split_1,0.25,20,5,0.25,5,1.0,0,0,-0.16103105952869773,-0.8051552976434886,kpi_confidence
commercial|compound|private_fragmented|60932,commercial,compound,private_fragmented,60932,commercial_v6_topology_2,commercial_compound_family_2,commercial_v6_split_2,0.25,20,5,0.25,2,0.4,3,0,0.15855364599274255,0.7927682299637128,kpi_confidence
commercial|compound|private_fragmented|60933,commercial,compound,private_fragmented,60933,commercial_v6_topology_3,commercial_compound_family_3,commercial_v6_split_3,0.25,20,5,0.25,4,0.8,1,0,-0.030343673090746443,-0.1517183654537322,kpi_confidence
commercial|compound|private_fragmented|60934,commercial,compound,private_fragmented,60934,commercial_v6_topology_4,commercial_compound_family_4,commercial_v6_split_4,0.25,20,5,0.25,2,0.4,3,0,0.20213340656322526,1.0106670328161262,kpi_confidence
commercial|compound|private_fragmented|60935,commercial,compound,private_fragmented,60935,commercial_v6_topology_0,commercial_compound_family_0,commercial_v6_split_0,0.25,20,5,0.25,3,0.6,2,0,0.039640514449567045,0.19820257224783522,kpi_confidence
commercial|partition|private_fragmented|60931,commercial,partition,private_fragmented,60931,commercial_v6_topology_1,commercial_partition_family_1,commercial_v6_split_1,0.25,20,5,0.25,2,0.4,3,0,0.09161701289842425,0.4580850644921213,kpi_confidence
commercial|partition|private_fragmented|60932,commercial,partition,private_fragmented,60932,commercial_v6_topology_2,commercial_partition_family_2,commercial_v6_split_2,0.25,20,5,0.25,2,0.4,3,0,0.06473580159810702,0.3236790079905351,kpi_confidence
commercial|partition|private_fragmented|60933,commercial,partition,private_fragmented,60933,commercial_v6_topology_3,commercial_partition_family_3,commercial_v6_split_3,0.25,20,5,0.25,1,0.2,4,0,0.25847477015876735,1.2923738507938367,kpi_confidence
commercial|partition|private_fragmented|60934,commercial,partition,private_fragmented,60934,commercial_v6_topology_4,commercial_partition_family_4,commercial_v6_split_4,0.25,20,5,0.25,0,0.0,5,0,0.26219228382771165,1.3109614191385583,kpi_confidence
commercial|partition|private_fragmented|60935,commercial,partition,private_fragmented,60935,commercial_v6_topology_0,commercial_partition_family_0,commercial_v6_split_0,0.25,20,5,0.25,0,0.0,5,0,0.3206912862968718,1.6034564314843591,kpi_confidence
commercial|telemetry_integrity|private_fragmented|60931,commercial,telemetry_integrity,private_fragmented,60931,commercial_v6_topology_1,commercial_telemetry_integrity_family_1,commercial_v6_split_1,0.25,20,5,0.25,0,0.0,5,0,0.22297604891832878,1.114880244591644,kpi_confidence
commercial|telemetry_integrity|private_fragmented|60932,commercial,telemetry_integrity,private_fragmented,60932,commercial_v6_topology_2,commercial_telemetry_integrity_family_2,commercial_v6_split_2,0.25,20,5,0.25,1,0.2,4,0,0.1483806827956299,0.7419034139781495,kpi_confidence
commercial|telemetry_integrity|private_fragmented|60933,commercial,telemetry_integrity,private_fragmented,60933,commercial_v6_topology_3,commercial_telemetry_integrity_family_3,commercial_v6_split_3,0.25,20,5,0.25,3,0.6,2,0,0.00023219100690872186,0.0011609550345436093,kpi_confidence
commercial|telemetry_integrity|private_fragmented|60934,commercial,telemetry_integrity,private_fragmented,60934,commercial_v6_topology_4,commercial_telemetry_integrity_family_4,commercial_v6_split_4,0.25,20,5,0.25,1,0.2,4,0,0.13861140479712622,0.6930570239856311,kpi_confidence
commercial|telemetry_integrity|private_fragmented|60935,commercial,telemetry_integrity,private_fragmented,60935,commercial_v6_topology_0,commercial_telemetry_integrity_family_0,commercial_v6_split_0,0.25,20,5,0.25,1,0.2,4,0,0.148405545688615,0.742027728443075,kpi_confidence
commercial|compound|private_fragmented|60931,commercial,compound,private_fragmented,60931,commercial_v6_topology_1,commercial_compound_family_1,commercial_v6_split_1,0.5,20,10,0.5,10,1.0,0,0,-0.1330785065214215,-1.330785065214215,kpi_confidence
commercial|compound|private_fragmented|60932,commercial,compound,private_fragmented,60932,commercial_v6_topology_2,commercial_compound_family_2,commercial_v6_split_2,0.5,20,10,0.5,3,0.3,7,0,0.21389158931965016,2.1389158931965015,kpi_confidence
commercial|compound|private_fragmented|60933,commercial,compound,private_fragmented,60933,commercial_v6_topology_3,commercial_compound_family_3,commercial_v6_split_3,0.5,20,10,0.5,9,0.9,1,0,-0.026990130026573318,-0.26990130026573317,kpi_confidence
commercial|compound|private_fragmented|60934,commercial,compound,private_fragmented,60934,commercial_v6_topology_4,commercial_compound_family_4,commercial_v6_split_4,0.5,20,10,0.5,3,0.3,7,0,0.23434507997781387,2.3434507997781386,kpi_confidence
commercial|compound|private_fragmented|60935,commercial,compound,private_fragmented,60935,commercial_v6_topology_0,commercial_compound_family_0,commercial_v6_split_0,0.5,20,10,0.5,5,0.5,5,0,0.06826457604311234,0.6826457604311233,kpi_confidence
commercial|partition|private_fragmented|60931,commercial,partition,private_fragmented,60931,commercial_v6_topology_1,commercial_partition_family_1,commercial_v6_split_1,0.5,20,10,0.5,7,0.7,3,0,0.013876778331926517,0.13876778331926518,kpi_confidence
commercial|partition|private_fragmented|60932,commercial,partition,private_fragmented,60932,commercial_v6_topology_2,commercial_partition_family_2,commercial_v6_split_2,0.5,20,10,0.5,5,0.5,5,0,0.06084405452859459,0.6084405452859459,kpi_confidence
commercial|partition|private_fragmented|60933,commercial,partition,private_fragmented,60933,commercial_v6_topology_3,commercial_partition_family_3,commercial_v6_split_3,0.5,20,10,0.5,1,0.1,9,0,0.3018795012050616,3.018795012050616,kpi_confidence
commercial|partition|private_fragmented|60934,commercial,partition,private_fragmented,60934,commercial_v6_topology_4,commercial_partition_family_4,commercial_v6_split_4,0.5,20,10,0.5,2,0.2,8,0,0.15707220978344513,1.5707220978344514,kpi_confidence
commercial|partition|private_fragmented|60935,commercial,partition,private_fragmented,60935,commercial_v6_topology_0,commercial_partition_family_0,commercial_v6_split_0,0.5,20,10,0.5,2,0.2,8,0,0.21625616523413757,2.1625616523413758,kpi_confidence
commercial|telemetry_integrity|private_fragmented|60931,commercial,telemetry_integrity,private_fragmented,60931,commercial_v6_topology_1,commercial_telemetry_integrity_family_1,commercial_v6_split_1,0.5,20,10,0.5,2,0.2,8,0,0.150267645054679,1.50267645054679,kpi_confidence
commercial|telemetry_integrity|private_fragmented|60932,commercial,telemetry_integrity,private_fragmented,60932,commercial_v6_topology_2,commercial_telemetry_integrity_family_2,commercial_v6_split_2,0.5,20,10,0.5,3,0.3,7,0,0.13421164760330748,1.3421164760330748,kpi_confidence
commercial|telemetry_integrity|private_fragmented|60933,commercial,telemetry_integrity,private_fragmented,60933,commercial_v6_topology_3,commercial_telemetry_integrity_family_3,commercial_v6_split_3,0.5,20,10,0.5,5,0.5,5,0,0.05276977047169261,0.5276977047169261,kpi_confidence
commercial|telemetry_integrity|private_fragmented|60934,commercial,telemetry_integrity,private_fragmented,60934,commercial_v6_topology_4,commercial_telemetry_integrity_family_4,commercial_v6_split_4,0.5,20,10,0.5,2,0.2,8,0,0.2152208861888937,2.152208861888937,kpi_confidence
commercial|telemetry_integrity|private_fragmented|60935,commercial,telemetry_integrity,private_fragmented,60935,commercial_v6_topology_0,commercial_telemetry_integrity_family_0,commercial_v6_split_0,0.5,20,10,0.5,3,0.3,7,0,0.11689218130329548,1.1689218130329548,kpi_confidence
commercial|compound|private_fragmented|60931,commercial,compound,private_fragmented,60931,commercial_v6_topology_1,commercial_compound_family_1,commercial_v6_split_1,0.75,20,15,0.75,15,1.0,0,0,-0.0943903994583685,-1.4158559918755274,kpi_confidence
commercial|compound|private_fragmented|60932,commercial,compound,private_fragmented,60932,commercial_v6_topology_2,commercial_compound_family_2,commercial_v6_split_2,0.75,20,15,0.75,7,0.4666666666666667,8,0,0.1532372716340186,2.298559074510279,kpi_confidence
commercial|compound|private_fragmented|60933,commercial,compound,private_fragmented,60933,commercial_v6_topology_3,commercial_compound_family_3,commercial_v6_split_3,0.75,20,15,0.75,14,0.9333333333333333,1,0,-0.022939230404846064,-0.34408845607269095,kpi_confidence
commercial|compound|private_fragmented|60934,commercial,compound,private_fragmented,60934,commercial_v6_topology_4,commercial_compound_family_4,commercial_v6_split_4,0.75,20,15,0.75,4,0.26666666666666666,11,0,0.24454866732659578,3.6682300098989367,kpi_confidence
commercial|compound|private_fragmented|60935,commercial,compound,private_fragmented,60935,commercial_v6_topology_0,commercial_compound_family_0,commercial_v6_split_0,0.75,20,15,0.75,10,0.6666666666666666,5,0,0.03818775045742913,0.5728162568614369,kpi_confidence
commercial|partition|private_fragmented|60931,commercial,partition,private_fragmented,60931,commercial_v6_topology_1,commercial_partition_family_1,commercial_v6_split_1,0.75,20,15,0.75,12,0.8,3,0,0.005163961894160759,0.0774594284124114,kpi_confidence
commercial|partition|private_fragmented|60932,commercial,partition,private_fragmented,60932,commercial_v6_topology_2,commercial_partition_family_2,commercial_v6_split_2,0.75,20,15,0.75,9,0.6,6,0,0.0561846658014519,0.8427699870217785,kpi_confidence
commercial|partition|private_fragmented|60933,commercial,partition,private_fragmented,60933,commercial_v6_topology_3,commercial_partition_family_3,commercial_v6_split_3,0.75,20,15,0.75,4,0.26666666666666666,11,0,0.22657003678595208,3.398550551789281,kpi_confidence
commercial|partition|private_fragmented|60934,commercial,partition,private_fragmented,60934,commercial_v6_topology_4,commercial_partition_family_4,commercial_v6_split_4,0.75,20,15,0.75,6,0.4,9,0,0.11532302250607532,1.7298453375911298,kpi_confidence
commercial|partition|private_fragmented|60935,commercial,partition,private_fragmented,60935,commercial_v6_topology_0,commercial_partition_family_0,commercial_v6_split_0,0.75,20,15,0.75,6,0.4,9,0,0.15815419117427573,2.372312867614136,kpi_confidence
commercial|telemetry_integrity|private_fragmented|60931,commercial,telemetry_integrity,private_fragmented,60931,commercial_v6_topology_1,commercial_telemetry_integrity_family_1,commercial_v6_split_1,0.75,20,15,0.75,6,0.4,9,0,0.08526423926231673,1.278963588934751,kpi_confidence
commercial|telemetry_integrity|private_fragmented|60932,commercial,telemetry_integrity,private_fragmented,60932,commercial_v6_topology_2,commercial_telemetry_integrity_family_2,commercial_v6_split_2,0.75,20,15,0.75,6,0.4,9,0,0.10798174291302057,1.6197261436953085,kpi_confidence
commercial|telemetry_integrity|private_fragmented|60933,commercial,telemetry_integrity,private_fragmented,60933,commercial_v6_topology_3,commercial_telemetry_integrity_family_3,commercial_v6_split_3,0.75,20,15,0.75,10,0.6666666666666666,5,0,0.023648053619618737,0.35472080429428104,kpi_confidence
commercial|telemetry_integrity|private_fragmented|60934,commercial,telemetry_integrity,private_fragmented,60934,commercial_v6_topology_4,commercial_telemetry_integrity_family_4,commercial_v6_split_4,0.75,20,15,0.75,7,0.4666666666666667,8,0,0.14003013793416638,2.100452069012496,kpi_confidence
commercial|telemetry_integrity|private_fragmented|60935,commercial,telemetry_integrity,private_fragmented,60935,commercial_v6_topology_0,commercial_telemetry_integrity_family_0,commercial_v6_split_0,0.75,20,15,0.75,6,0.4,9,0,0.09513788583606843,1.4270682875410263,kpi_confidence
commercial|compound|private_fragmented|60931,commercial,compound,private_fragmented,60931,commercial_v6_topology_1,commercial_compound_family_1,commercial_v6_split_1,1.0,20,20,1.0,20,1.0,0,0,-0.07488598540757448,-1.4977197081514895,kpi_confidence
commercial|compound|private_fragmented|60932,commercial,compound,private_fragmented,60932,commercial_v6_topology_2,commercial_compound_family_2,commercial_v6_split_2,1.0,20,20,1.0,12,0.6,8,0,0.11146626627682761,2.229325325536552,kpi_confidence
commercial|compound|private_fragmented|60933,commercial,compound,private_fragmented,60933,commercial_v6_topology_3,commercial_compound_family_3,commercial_v6_split_3,1.0,20,20,1.0,19,0.95,1,0,-0.021183206659569166,-0.42366413319138335,kpi_confidence
commercial|compound|private_fragmented|60934,commercial,compound,private_fragmented,60934,commercial_v6_topology_4,commercial_compound_family_4,commercial_v6_split_4,1.0,20,20,1.0,8,0.4,12,0,0.19595058663079595,3.919011732615919,kpi_confidence
commercial|compound|private_fragmented|60935,commercial,compound,private_fragmented,60935,commercial_v6_topology_0,commercial_compound_family_0,commercial_v6_split_0,1.0,20,20,1.0,15,0.75,5,0,0.024863379171251566,0.49726758342503136,kpi_confidence
commercial|partition|private_fragmented|60931,commercial,partition,private_fragmented,60931,commercial_v6_topology_1,commercial_partition_family_1,commercial_v6_split_1,1.0,20,20,1.0,17,0.85,3,0,0.0006123354433542498,0.012246708867084996,kpi_confidence
commercial|partition|private_fragmented|60932,commercial,partition,private_fragmented,60932,commercial_v6_topology_2,commercial_partition_family_2,commercial_v6_split_2,1.0,20,20,1.0,14,0.7,6,0,0.03888191882815576,0.7776383765631152,kpi_confidence
commercial|partition|private_fragmented|60933,commercial,partition,private_fragmented,60933,commercial_v6_topology_3,commercial_partition_family_3,commercial_v6_split_3,1.0,20,20,1.0,9,0.45,11,0,0.16680159198301034,3.336031839660207,kpi_confidence
commercial|partition|private_fragmented|60934,commercial,partition,private_fragmented,60934,commercial_v6_topology_4,commercial_partition_family_4,commercial_v6_split_4,1.0,20,20,1.0,11,0.55,9,0,0.08318660467508608,1.6637320935017217,kpi_confidence
commercial|partition|private_fragmented|60935,commercial,partition,private_fragmented,60935,commercial_v6_topology_0,commercial_partition_family_0,commercial_v6_split_0,1.0,20,20,1.0,11,0.55,9,0,0.11513970078327666,2.3027940156655333,kpi_confidence
commercial|telemetry_integrity|private_fragmented|60931,commercial,telemetry_integrity,private_fragmented,60931,commercial_v6_topology_1,commercial_telemetry_integrity_family_1,commercial_v6_split_1,1.0,20,20,1.0,11,0.55,9,0,0.060647496077173846,1.212949921543477,kpi_confidence
