run_id,controller,coverage_target,sketch_policy,action_probability,action_value,agent_id,application,average_local_uncertainty,cluster_id,commitment_strain,communication_reliability,consensus,consensus_ewma,consensus_residual,consensus_slope,contributors,disagreement_acceleration,disagreement_ewma,disagreement_slope,disagreement_time_above,effective_temperature,entropy_acceleration,entropy_ewma,entropy_slope,entropy_time_above,environment_seed,evaluator_beneficial_if_executed,evaluator_causal_utility_if_executed,evaluator_harmful_if_executed,evaluator_immediate_effect_if_executed,free_energy_diagnostic,gini_simpson_local,graph_disagreement,incident_id,information_condition,js_disagreement,jt_disagreement_0_5,jt_disagreement_1_5,jt_disagreement_2,jt_disagreement_3,local_kpis,missing_agents,operational_energy,pooled_uncertainty,proposed_action,regime,resource_scarcity,role,safety_risk,scenario_family,shannon_local,split_family,step,topology_family,tsallis_0_5_local,tsallis_1_5_local,tsallis_2_local,tsallis_3_local,value_margin,visible_backlog,visible_delay,visible_severity
v6-pilot_v10_timing_threshold-commercial-compound-private_fragmented-e60971-never_act-c050-event_triggered,never_act,0.5,event_triggered,0.80927135172112,0.0,commercial_carrier_01_2,commercial,0.45524998008781403,commercial|compound|private_fragmented|60971,0.12224484645792882,0.8086113244961948,0.9903295009141286,0.9903295009141286,0.0,0.0,"['commercial_supplier_01_1', 'commercial_carrier_01_2', 'commercial_warehouse_01_3']",0.0,0.009670499085871309,0.0,0,0.3809410829655147,0.0,0.46492047917368534,0.0,0,60971,False,0.0,False,0.0,0.13681452397614718,0.3944399499462941,0.006766158057157122,commercial_incident_01,private_fragmented,0.009670499085871309,0.01450444916596505,0.005090783885937644,0.0028896673871836587,0.002350266425454328,"{'commitment_strain': 0.12224484645792882, 'resource_scarcity': 0.20398587836016124, 'safety_risk': 0.16238424052849404, 'visible_backlog': 0.0033691057197144155, 'visible_delay': 0.1867919807128785, 'visible_severity': 0.7396608290811053}",[],0.3139218348054169,0.46492047917368534,no_action,compound,0.20398587836016124,carrier,0.16238424052849404,commercial_compound_family_1,0.4185607139053799,commercial_v6_split_1,0,commercial_v6_topology_1,0.5764289958402815,0.37946835806721685,0.3944399499462941,0.47949268968730235,0.7575135922191747,0.0033691057197144155,0.1867919807128785,0.7396608290811053
v6-pilot_v10_timing_threshold-commercial-compound-private_fragmented-e60971-never_act-c050-event_triggered,never_act,0.5,event_triggered,0.89866999369472,0.0,commercial_warehouse_02_2,commercial,0.32735057139582774,commercial|compound|private_fragmented|60971,0.12235985943606119,0.9364637074901028,0.9950492720778672,0.9950492720778672,0.0,0.0,"['commercial_carrier_02_1', 'commercial_retailer_02_3', 'commercial_warehouse_02_2']",0.0,0.004950727922132747,0.0,0,0.37941765125144955,0.0,0.3323012993179605,0.0,0,60971,False,0.0,False,0.0,0.17373680246483514,0.2220045072552498,0.003675271342970662,commercial_incident_02,private_fragmented,0.004950727922132747,0.010035778652883853,0.0022035278966426874,0.0015858353627977717,0.0025899453807773365,"{'commitment_strain': 0.12235985943606119, 'resource_scarcity': 0.2012488295520214, 'safety_risk': 0.16169571524424986, 'visible_backlog': 0.0010849539392356821, 'visible_delay': 0.18341802142628227, 'visible_severity': 0.6990710587835133}",[],0.2998177809598606,0.3323012993179605,no_action,compound,0.2012488295520214,warehouse,0.16169571524424986,commercial_compound_family_1,0.2558468194744772,commercial_v6_split_1,0,commercial_v6_topology_1,0.4281170390861553,0.2150715513724309,0.2220045072552498,0.27988949265019886,0.8691521559587755,0.0010849539392356821,0.18341802142628227,0.6990710587835133
v6-pilot_v10_timing_threshold-commercial-compound-private_fragmented-e60971-never_act-c050-event_triggered,never_act,0.5,event_triggered,0.874607723832,0.0,commercial_warehouse_03_1,commercial,0.37056331207735116,commercial|compound|private_fragmented|60971,0.12346465142568729,0.7612193865976637,0.9846656940473919,0.9846656940473919,0.0,0.0,"['commercial_warehouse_03_1', 'commercial_retailer_03_2', 'commercial_supplier_03_3']",0.0,0.015334305952608096,0.0,0,0.37919458196273487,0.0,0.38589761802995926,0.0,0,60971,False,0.0,False,0.0,0.1648348794356051,0.27073962052388734,0.01130512355207808,commercial_incident_03,private_fragmented,0.015334305952608096,0.026032950771372465,0.007964118582415358,0.005689370223178336,0.007858676955328325,"{'commitment_strain': 0.12346465142568729, 'resource_scarcity': 0.20270332153547377, 'safety_risk': 0.16331724639050973, 'visible_backlog': 0.0022995512844676707, 'visible_delay': 0.1812016388434499, 'visible_severity': 0.734635215352783}",[],0.31116516538489064,0.38589761802995926,no_action,compound,0.20270332153547377,warehouse,0.16331724639050973,commercial_compound_family_1,0.30363240369947225,commercial_v6_split_1,0,commercial_v6_topology_1,0.47372866522279433,0.2618012658346743,0.27073962052388734,0.3377972045133054,0.8459071675248175,0.0022995512844676707,0.1812016388434499,0.734635215352783
v6-pilot_v10_timing_threshold-commercial-compound-private_fragmented-e60971-never_act-c050-event_triggered,never_act,0.5,event_triggered,0.7629453657116799,0.0,commercial_supplier_04_2,commercial,0.48923913752808107,commercial|compound|private_fragmented|60971,0.12879446861970367,0.952445128912996,0.9867481954897099,0.9867481954897099,0.0,0.0,"['commercial_retailer_04_1', 'commercial_carrier_04_3', 'commercial_supplier_04_2']",0.0,0.01325180451029001,0.0,0,0.38106488305845576,0.0,0.5024909420383711,0.0,0,60971,False,0.0,False,0.0,0.1507815318540779,0.47248444355621305,0.009448444726826152,commercial_incident_04,private_fragmented,0.01325180451029001,0.019808794499241333,0.0063982337980458825,0.0026666456746052836,0.00047176020763162185,"{'commitment_strain': 0.12879446861970367, 'resource_scarcity': 0.2073151423607817, 'safety_risk': 0.162148522436436, 'visible_backlog': 0.006149560341786189, 'visible_delay': 0.1873578323861126, 'visible_severity': 0.8261058349925666}",[],0.34226318391986305,0.5024909420383711,no_action,compound,0.2073151423607817,supplier,0.162148522436436,commercial_compound_family_1,0.47528523777210563,commercial_v6_split_1,0,commercial_v6_topology_1,0.6092184814738443,0.44956267982154846,0.47248444355621305,0.5666616760123366,0.6898546912538656,0.006149560341786189,0.1873578323861126,0.8261058349925666
v6-pilot_v10_timing_threshold-commercial-compound-private_fragmented-e60971-never_act-c050-event_triggered,never_act,0.5,event_triggered,0.07018482036336803,0.7378911139550779,commercial_supplier_01_1,commercial,0.7465011016680309,commercial|compound|private_fragmented|60971,0.12261500220629049,0.8316038806163227,0.910232728818155,0.9663004692853365,0.0,-0.08009677209597366,"['commercial_carrier_01_2', 'commercial_supplier_01_1', 'commercial_warehouse_01_3']",0.08009677209597371,0.033699530714663424,0.08009677209597371,0,0.4186284029267562,0.37134789367619053,0.5763248472765425,0.37134789367619053,1,60971,False,-0.7680361752782474,True,-0.14861987308503233,-0.028464490872211368,0.7895809776819561,0.04889144191217541,commercial_incident_01,private_fragmented,0.08976727118184502,0.06561501955579008,0.09325162945518162,0.08544960177083594,0.057759673280024404,"{'commitment_strain': 0.12261500220629049, 'resource_scarcity': 0.2037767075698501, 'safety_risk': 0.2472059200961086, 'visible_backlog': 0.0048617138399706435, 'visible_delay': 0.20246982104190792, 'visible_severity': 0.7275016924142066}",[],0.32162120247208925,0.8362683728498759,deploy_repair_capacity,compound,0.2037767075698501,supplier,0.2472059200961086,commercial_compound_family_1,0.7179481602479342,commercial_v6_split_1,2,commercial_v6_topology_1,0.7713033156281112,0.7402184784726842,0.7895809776819561,0.8862832396457029,0.1828066592094726,0.0048617138399706435,0.20246982104190792,0.7275016924142066
v6-pilot_v10_timing_threshold-commercial-compound-private_fragmented-e60971-never_act-c050-event_triggered,never_act,0.5,event_triggered,0.5394153161478481,0.7081308941625223,commercial_carrier_02_1,commercial,0.7036405222677946,commercial|compound|private_fragmented|60971,0.12274031141621518,0.834227434917592,0.8784029215915686,0.9600553669319776,0.0,-0.11664635048629857,"['commercial_warehouse_02_2', 'commercial_carrier_02_1', 'commercial_retailer_02_3']",0.11664635048629862,0.03994463306802234,0.11664635048629862,0,0.39975078587139906,0.4929363013582655,0.48018218972544013,0.4929363013582655,1,60971,True,0.5141719879371269,False,0.15393797385821414,0.0022392480202405585,0.733309983119618,0.08810224749925201,commercial_incident_02,private_fragmented,0.12159707840843137,0.09093600880702979,0.12731180746036586,0.11973208512232691,0.08737017486788179,"{'commitment_strain': 0.12274031141621518, 'resource_scarcity': 0.28981771741652, 'safety_risk': 0.19119815389080255, 'visible_backlog': 0.07685398686165658, 'visible_delay': 0.20813727509959487, 'visible_severity': 0.6863829001042845}",[],0.3321286274211897,0.825237600676226,deploy_repair_capacity,compound,0.28981771741652,carrier,0.19119815389080255,commercial_compound_family_1,0.6670222784084101,commercial_v6_split_1,2,commercial_v6_topology_1,0.7374418452532685,0.6833360321702786,0.733309983119618,0.8404494424940847,0.27095179592049445,0.07685398686165658,0.20813727509959487,0.6863829001042845
v6-pilot_v10_timing_threshold-commercial-compound-private_fragmented-e60971-never_act-c050-event_triggered,never_act,0.5,event_triggered,0.33381218283698816,0.781867722180266,commercial_supplier_03_3,commercial,0.628099530127407,commercial|compound|private_fragmented|60971,0.12496923266194647,0.8254180999863272,0.9155488881546462,0.9639306522795683,0.05555555555555555,-0.06911680589274571,"['commercial_retailer_03_2', 'commercial_supplier_03_3', 'commercial_warehouse_03_1']",0.06911680589274571,0.03606934772043181,0.06911680589274571,0,0.4043690222798373,0.3266530239428016,0.48389352521279977,0.3266530239428016,1,60971,True,0.3553144411999938,False,0.36021960290623534,0.03980117613875628,0.8769489428188756,0.11903357975861184,commercial_incident_03,private_fragmented,0.08445111184535381,0.06439471124407425,0.09890323052270877,0.11183128882131743,0.12624371212370689,"{'commitment_strain': 0.12496923266194647, 'resource_scarcity': 0.25638399145643603, 'safety_risk': 0.1942234959979417, 'visible_backlog': 0.048737064970710654, 'visible_delay': 0.2174272300816243, 'visible_severity': 0.7014049573784112}",[],0.327934582558152,0.7125506419727609,authorize_emergency_resource,compound,0.25638399145643603,supplier,0.1942234959979417,commercial_compound_family_1,0.8166944845975506,commercial_v6_split_1,2,commercial_v6_topology_1,0.846734514106664,0.8385883891587995,0.8769489428188756,0.9438897632269316,0.005252227950929611,0.048737064970710654,0.2174272300816243,0.7014049573784112
v6-pilot_v10_timing_threshold-commercial-compound-private_fragmented-e60971-never_act-c050-event_triggered,never_act,0.5,event_triggered,0.468376591141788,0.7105794619739805,commercial_supplier_04_2,commercial,0.740700148516901,commercial|compound|private_fragmented|60971,0.1329032499519773,0.952445128912996,0.9226231273614226,0.9675106750512237,0.0,-0.06412506812828733,"['commercial_supplier_04_2', 'commercial_carrier_04_3', 'commercial_retailer_04_1']",0.06412506812828739,0.03248932494877623,0.06412506812828739,0,0.40141593163465417,0.31558607911710734,0.5971667657735034,0.31558607911710734,1,60971,True,0.8053472545678377,False,0.3934975656512773,0.01959644162417834,0.8019499165854364,0.050144774437217446,commercial_incident_04,private_fragmented,0.0773768726385774,0.0684547884756408,0.070726476385228,0.06066984868883707,0.04082982657351297,"{'commitment_strain': 0.1329032499519773, 'resource_scarcity': 0.20994817129320906, 'safety_risk': 0.19346227719834266, 'visible_backlog': 0.01065720573207013, 'visible_delay': 0.2103135404940684, 'visible_severity': 0.816692056055349}",[],0.3479855912202074,0.8180770211554784,deploy_repair_capacity,compound,0.20994817129320906,supplier,0.19346227719834266,commercial_compound_family_1,0.7408917910664033,commercial_v6_split_1,2,commercial_v6_topology_1,0.7957786136050508,0.7574999357951014,0.8019499165854364,0.8925257980208342,0.18824301054620046,0.01065720573207013,0.2103135404940684,0.816692056055349
v6-pilot_v10_timing_threshold-commercial-compound-private_fragmented-e60971-never_act-c050-event_triggered,never_act,0.5,event_triggered,0.04178228093352599,0.7815127808462722,commercial_supplier_01_1,commercial,0.7679687104189293,commercial|compound|private_fragmented|60971,0.1297331669774895,0.8316038806163227,0.9298829760406632,0.9553752213119344,0.05555555555555555,0.019650247222508188,"['commercial_warehouse_01_3', 'commercial_carrier_01_2', 'commercial_supplier_01_1']",-0.0997470193184819,0.04462477868806545,-0.019650247222508188,0,0.4567770668940079,-0.36953053214780013,0.6548531134070597,0.0018173615283904043,2,60971,False,-0.25073706741591906,True,-0.04851921346486936,-0.04331220964485155,0.4926759898215001,0.06282169310579439,commercial_incident_01,private_fragmented,0.07011702395933683,0.048153708090444725,0.07821105690513153,0.07720269618790254,0.060524867093251,"{'commitment_strain': 0.1297331669774895, 'resource_scarcity': 0.2020358180216992, 'safety_risk': 0.3059930143225383, 'visible_backlog': 0.011487475625775833, 'visible_delay': 0.24541249739481588, 'visible_severity': 0.7373885765852679}",[],0.3395061339101635,0.8380857343782663,revise_commitment,compound,0.2020358180216992,supplier,0.3059930143225383,commercial_compound_family_1,0.510375746916717,commercial_v6_split_1,4,commercial_v6_topology_1,0.6528476703911918,0.47466726660989234,0.4926759898215001,0.5847108531162236,0.6911500183648009,0.011487475625775833,0.24541249739481588,0.7373885765852679
v6-pilot_v10_timing_threshold-commercial-compound-private_fragmented-e60971-never_act-c050-event_triggered,never_act,0.5,event_triggered,0.5143222838337763,0.6967802729004617,commercial_carrier_02_1,commercial,0.751687539005114,commercial|compound|private_fragmented|60971,0.1343181734628806,0.834227434917592,0.8895725616180056,0.938910525337786,0.05555555555555555,0.011169640026436944,"['commercial_retailer_02_3', 'commercial_carrier_02_1', 'commercial_warehouse_02_2']",-0.12781599051273557,0.06108947466221397,-0.011169640026436944,0,0.43612168099298476,-0.45605892464738307,0.5947620260239406,0.036877376710882426,2,60971,True,0.4292280979919463,False,0.13698934561994114,-0.04875481617352745,0.8093560072495376,0.07780602548832852,commercial_incident_02,private_fragmented,0.11042743838199442,0.08102530978956723,0.1145850645055434,0.10597330823397755,0.07563360354759519,"{'commitment_strain': 0.1343181734628806, 'resource_scarcity': 0.2527929432595856, 'safety_risk': 0.24012447922023666, 'visible_backlog': 0.054736463399326085, 'visible_delay': 0.25620000342772276, 'visible_severity': 0.6586246582485942}",[],0.3272322169737673,0.8621149773871084,deploy_repair_capacity,compound,0.2527929432595856,carrier,0.24012447922023666,commercial_compound_family_1,0.7954418606637969,commercial_v6_split_1,4,commercial_v6_topology_1,0.8572394943087864,0.7873608423977285,0.8093560072495376,0.8780890962988313,0.40113942805459873,0.054736463399326085,0.25620000342772276,0.6586246582485942
