run_id,application,complexity,coupling,fragmentation,network_disruption,topology_family,information_condition,sketch_policy,environment_seed,controller,step,agent_id,target,proposed_operational_action,information_action,communication_action,delegation_action,accepted_physical_action,counterfactual_evaluated,counterfactual_causal_utility,counterfactual_action_accepted,counterfactual_beneficial,counterfactual_harmful,predictive_uncertainty,action_value_margin,severity,safety_risk,resource_scarcity,shannon_local,pooled_uncertainty,js_disagreement,jt_disagreement_0_5,jt_disagreement_2,graph_disagreement,consensus,consensus_residual,entropy_slope,disagreement_slope,distributed_contributor_count,distributed_missing_agent_count,risk_kpi_confidence,risk_predictive_uncertainty,risk_shannon_js,risk_generalized_tsallis_gini,risk_graph_disagreement,risk_combined_generalized_entropic
v7-pilots_iteration2-utility_restoration-medium-low-high-medium-modular-private_fragmented-774105-always_act-event_triggered,utility_restoration,medium,low,high,medium,modular,private_fragmented,event_triggered,774105,always_act,0,UTL-00-zone_operator,U00,dispatch_repair_crew,request_peer_evidence,negotiate_commitment,execute_autonomously,True,True,-0.019029718882437378,True,False,True,0.7059299647713604,0.019423004223343754,0.2843239627479126,0.4122697459844733,0.0,0.8939593478904395,0.8939593478904395,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.3893609270585362,0.7059299647713604,0.505861822881154,0.5608020659476265,0.4564905852039714,0.3511327596541177
v7-pilots_iteration2-utility_restoration-medium-low-high-medium-modular-private_fragmented-774105-always_act-event_triggered,utility_restoration,medium,low,high,medium,modular,private_fragmented,event_triggered,774105,always_act,0,UTL-01-crew_dispatch,U05,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,False,0.47390671028993414,0.39528723769362833,0.31081518961227916,0.4506820249378048,0.0,0.7622161029626793,0.7622161029626793,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.3196919674836508,0.47390671028993414,0.3801167098566435,0.4297884753496882,0.35904081832177237,0.29077572187371814
v7-pilots_iteration2-utility_restoration-medium-low-high-medium-modular-private_fragmented-774105-always_act-event_triggered,utility_restoration,medium,low,high,medium,modular,private_fragmented,event_triggered,774105,always_act,0,UTL-02-cyber_defense,U02,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,False,0.6850780345588636,0.09946001289580178,0.0,0.0,0.0,0.9162718139272088,0.9162718139272088,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,1,5,0.28332653175001365,0.6850780345588636,0.5030991673053476,0.5570654128246346,0.4543994411813894,0.30015518300981514
v7-pilots_iteration2-utility_restoration-medium-low-high-medium-modular-private_fragmented-774105-always_act-event_triggered,utility_restoration,medium,low,high,medium,modular,private_fragmented,event_triggered,774105,always_act,0,UTL-03-communications,U03,deploy_mobile_generation,request_peer_evidence,negotiate_commitment,execute_autonomously,True,True,-0.010499999999999999,True,False,True,0.6374984254682239,0.038419816650197,0.0,0.0,0.0,0.7721129354894025,0.7721129354894025,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.26714946465919615,0.6374984254682239,0.4480276040596402,0.5132420362097794,0.42774933869665405,0.2824995591311027
v7-pilots_iteration2-utility_restoration-medium-low-high-medium-modular-private_fragmented-774105-always_act-event_triggered,utility_restoration,medium,low,high,medium,modular,private_fragmented,event_triggered,774105,always_act,0,UTL-04-resource_allocation,U04,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,False,0.7185916659396948,0.004597826370577818,0.0,0.0,0.0,0.9098397866972883,0.9098397866972883,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.2947211664194963,0.7185916659396948,0.5148966130502,0.5695663048181628,0.46180849969467186,0.3052056664631146
v7-pilots_iteration2-utility_restoration-medium-low-high-medium-modular-private_fragmented-774105-always_act-event_triggered,utility_restoration,medium,low,high,medium,modular,private_fragmented,event_triggered,774105,always_act,0,UTL-05-critical_load,U01,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,False,0.7263671067908535,0.05772924770273702,0.022273470528387008,0.032296532266161165,0.0,0.9632116383732199,0.9632116383732199,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.30511598405276885,0.7263671067908535,0.5313497523096464,0.5823330481133864,0.46507418485215846,0.31125837377337834
v7-pilots_iteration2-utility_restoration-medium-low-high-medium-modular-private_fragmented-774105-always_act-event_triggered,utility_restoration,medium,low,high,medium,modular,private_fragmented,event_triggered,774105,always_act,0,UTL-06-zone_operator,U02,dispatch_repair_crew,request_peer_evidence,negotiate_commitment,execute_autonomously,True,True,-0.012165184572221852,True,False,True,0.6975238458058344,0.06210803303179388,0.05550615240739512,0.08048392099072292,0.0,0.9446702305110793,0.9446702305110793,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,1,5,0.30687424861175727,0.6975238458058344,0.5151770959501036,0.5661808378852875,0.45962668190511713,0.31329808067785375
v7-pilots_iteration2-utility_restoration-medium-low-high-medium-modular-private_fragmented-774105-always_act-event_triggered,utility_restoration,medium,low,high,medium,modular,private_fragmented,event_triggered,774105,always_act,0,UTL-07-crew_dispatch,U03,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,False,0.35707170853505465,0.41693102493345474,0.0,0.0,0.0,0.5759472266942596,0.5759472266942596,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.1718043809019186,0.35707170853505465,0.2868154900875868,0.3335777904505999,0.309970117584723,0.20398007838981533
v7-pilots_iteration2-utility_restoration-medium-low-high-medium-modular-private_fragmented-774105-always_act-event_triggered,utility_restoration,medium,low,high,medium,modular,private_fragmented,event_triggered,774105,always_act,0,UTL-08-cyber_defense,U00,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,False,0.548824162944994,0.08458429273573775,0.0,0.0,0.0,0.654677189280119,0.654677189280119,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.23700021540129798,0.548824162944994,0.3831989624980274,0.4508337493213793,0.3905061484368975,0.25767076562459834
v7-pilots_iteration2-utility_restoration-medium-low-high-medium-modular-private_fragmented-774105-always_act-event_triggered,utility_restoration,medium,low,high,medium,modular,private_fragmented,event_triggered,774105,always_act,0,UTL-09-communications,U01,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,False,0.6155944375811048,0.1325417429032868,0.0,0.0,0.0,0.8375142772125145,0.8375142772125145,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.2597021087775756,0.6155944375811048,0.4556163443355705,0.5121427280697769,0.41854966378406405,0.27636644252270937
