sender,recipient,messages
UTL-00-zone_operator,UTL-01-crew_dispatch,48
UTL-00-zone_operator,UTL-04-resource_allocation,49
UTL-00-zone_operator,UTL-05-critical_load,48
UTL-01-crew_dispatch,UTL-00-zone_operator,62
UTL-01-crew_dispatch,UTL-03-communications,56
UTL-01-crew_dispatch,UTL-06-zone_operator,60
UTL-01-crew_dispatch,UTL-25-crew_dispatch,59
UTL-02-cyber_defense,UTL-05-critical_load,44
UTL-02-cyber_defense,UTL-09-communications,45
UTL-03-communications,UTL-01-crew_dispatch,40
UTL-03-communications,UTL-04-resource_allocation,41
UTL-04-resource_allocation,UTL-00-zone_operator,46
UTL-04-resource_allocation,UTL-03-communications,43
UTL-04-resource_allocation,UTL-05-critical_load,44
UTL-05-critical_load,UTL-00-zone_operator,43
UTL-05-critical_load,UTL-02-cyber_defense,43
UTL-05-critical_load,UTL-04-resource_allocation,40
UTL-06-zone_operator,UTL-01-crew_dispatch,48
UTL-06-zone_operator,UTL-21-communications,47
UTL-07-crew_dispatch,UTL-12-zone_operator,41
UTL-07-crew_dispatch,UTL-17-critical_load,42
UTL-07-crew_dispatch,UTL-22-resource_allocation,43
UTL-08-cyber_defense,UTL-09-communications,28
UTL-09-communications,UTL-02-cyber_defense,76
UTL-09-communications,UTL-08-cyber_defense,77
UTL-09-communications,UTL-10-resource_allocation,75
UTL-09-communications,UTL-11-critical_load,72
UTL-09-communications,UTL-26-cyber_defense,74
UTL-10-resource_allocation,UTL-09-communications,30
UTL-11-critical_load,UTL-09-communications,57
UTL-11-critical_load,UTL-12-zone_operator,57
UTL-11-critical_load,UTL-15-communications,60
UTL-12-zone_operator,UTL-07-crew_dispatch,36
UTL-12-zone_operator,UTL-11-critical_load,35
UTL-12-zone_operator,UTL-13-crew_dispatch,32
UTL-13-crew_dispatch,UTL-12-zone_operator,16
UTL-14-cyber_defense,UTL-17-critical_load,35
UTL-15-communications,UTL-11-critical_load,97
UTL-15-communications,UTL-17-critical_load,93
UTL-15-communications,UTL-18-zone_operator,93
UTL-15-communications,UTL-19-crew_dispatch,92
UTL-15-communications,UTL-20-cyber_defense,98
UTL-15-communications,UTL-26-cyber_defense,95
UTL-16-resource_allocation,UTL-18-zone_operator,37
UTL-16-resource_allocation,UTL-20-cyber_defense,35
UTL-17-critical_load,UTL-07-crew_dispatch,81
UTL-17-critical_load,UTL-14-cyber_defense,78
UTL-17-critical_load,UTL-15-communications,77
UTL-17-critical_load,UTL-18-zone_operator,77
UTL-17-critical_load,UTL-19-crew_dispatch,75
UTL-17-critical_load,UTL-20-cyber_defense,81
UTL-17-critical_load,UTL-23-critical_load,80
UTL-18-zone_operator,UTL-15-communications,56
UTL-18-zone_operator,UTL-16-resource_allocation,56
UTL-18-zone_operator,UTL-17-critical_load,54
UTL-18-zone_operator,UTL-19-crew_dispatch,52
UTL-19-crew_dispatch,UTL-15-communications,70
UTL-19-crew_dispatch,UTL-17-critical_load,69
UTL-19-crew_dispatch,UTL-18-zone_operator,69
UTL-19-crew_dispatch,UTL-20-cyber_defense,72
UTL-20-cyber_defense,UTL-15-communications,81
UTL-20-cyber_defense,UTL-16-resource_allocation,84
UTL-20-cyber_defense,UTL-17-critical_load,80
UTL-20-cyber_defense,UTL-19-crew_dispatch,78
UTL-20-cyber_defense,UTL-21-communications,79
UTL-21-communications,UTL-06-zone_operator,77
UTL-21-communications,UTL-20-cyber_defense,75
UTL-21-communications,UTL-22-resource_allocation,75
UTL-21-communications,UTL-24-zone_operator,74
UTL-21-communications,UTL-27-communications,74
UTL-22-resource_allocation,UTL-07-crew_dispatch,50
UTL-22-resource_allocation,UTL-21-communications,48
UTL-22-resource_allocation,UTL-26-cyber_defense,51
UTL-23-critical_load,UTL-17-critical_load,31
UTL-24-zone_operator,UTL-21-communications,46
UTL-24-zone_operator,UTL-25-crew_dispatch,44
UTL-25-crew_dispatch,UTL-01-crew_dispatch,68
UTL-25-crew_dispatch,UTL-24-zone_operator,67
UTL-25-crew_dispatch,UTL-26-cyber_defense,66
UTL-25-crew_dispatch,UTL-27-communications,66
UTL-26-cyber_defense,UTL-09-communications,96
UTL-26-cyber_defense,UTL-15-communications,97
UTL-26-cyber_defense,UTL-22-resource_allocation,100
UTL-26-cyber_defense,UTL-25-crew_dispatch,95
UTL-26-cyber_defense,UTL-27-communications,95
UTL-27-communications,UTL-21-communications,63
UTL-27-communications,UTL-25-crew_dispatch,62
UTL-27-communications,UTL-26-cyber_defense,62
