accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,allocation_inequality_gini,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_updates_from_delivered_sketches,beneficial_actions,commitment_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,delivery_completion,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,estimator_target,event_count,event_ledger_scope,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,policy_delegation_abstain,policy_delegation_defer,policy_delegation_diversity,policy_delegation_escalate_operator,policy_delegation_execute_autonomously,primary_distributed_state_error,primary_distributed_state_error_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,resource_waste,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_compute_microseconds_per_evaluation,trigger_compute_seconds,trigger_configuration_digest,trigger_evaluations,trigger_reasons,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc
120,frozen_local_rule,190,28,0.4623401160648508,humanitarian,44049,50,66,0,5456,50,0,2026-08-17T06:17:38.616495+00:00,medium,31.0,True,high,14847.823804542906,116,15,37113,345542,104.04045007113179,84,84,1.0,0.060958349835068676,79,6936,uint8_simplex,8812404,pooled_current_private_evidence_pre_exchange,87899,dynamic_delta,51,0.6071428571428571,38563,medium,1445896,41017,66,60,227,private_fragmented,3,1.2079226507921703e-13,12.0,36.0,0.8571428571428571,13.457142857142857,0.00032736038254648506,142.1726044427403,high,0,-16.009488346019886,0.07974661312529377,59954,254,16,60,0,120,0.1793340722392005,0.14664731653964852,0.15443248722879063,6,74,4,60,280,0.07035248148018122,0.13182657236197284,True,256,916300,6.457286345967188,0,v8-hysteresis_repair_pilot_v3-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812404-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,28153.045555333432,59,0,978312,163052,0,1385942,244578,hysteresis_repair_pilot_v3,115,0,2026-08-17T06:17:24.722676+00:00,e4639ff4fa2ba20589a53ce238fc5218439a231bb4c2ed501ff745b5ce675a5b,10,small_world,59954,254,40763,1.0,420,646.398965285958,0.27148756542010233,f06f6808d09b,420,"{'always_on': 336, 'initial_reference': 84}",1329.7141354952644,,,,,,,,
119,frozen_local_rule,191,28,0.4639560678621927,humanitarian,37052,52,64,0,4565,52,0,2026-08-17T06:17:38.868800+00:00,medium,31.0,True,high,15202.916005973542,118,15,31058,290734,103.1084175194429,84,84,1.0,0.06087832453859086,80,5994,uint8_simplex,8812404,pooled_current_private_evidence_pre_exchange,74856,dynamic_delta,51,0.6071428571428571,32277,medium,1220944,34383,64,60,229,private_fragmented,3,9.947598300641403e-14,12.0,48.0,0.8571428571428571,15.666666666666666,0.00032882349175578394,156.7667373179115,high,0,-16.070840358701304,0.07952277645763649,60660,257,16,61,0,119,0.1793340722392005,0.14664731653964852,0.1545684100267241,6,73,4,61,280,0.07020055049811368,0.13182657236197284,True,258,765238,5.5,0,v8-hysteresis_repair_pilot_v3-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812404-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule,generalized_information,28377.902476409246,58,0,819024,136504,0,1160284,204756,hysteresis_repair_pilot_v3,166,0,2026-08-17T06:17:26.447910+00:00,e4639ff4fa2ba20589a53ce238fc5218439a231bb4c2ed501ff745b5ce675a5b,10,small_world,60660,257,34126,0.8452380952380952,355,643.3058859935651,0.27018847211729735,51c1900045ef,420,"{'below_threshold': 24, 'generalized_information_continuation': 249, 'generalized_information_on': 19, 'hysteresis_wait': 41, 'initial_reference': 84, 'maximum_silence': 2, 'partition_recovery': 1}",1345.0147371679209,,,,,,,,
119,frozen_local_rule,191,28,0.4639560678621927,humanitarian,35426,52,64,0,4337,52,0,2026-08-17T06:17:38.912782+00:00,medium,31.0,True,high,15202.916005973542,118,15,29648,277746,103.1084175194429,84,84,1.0,0.061027876172910125,80,5778,uint8_simplex,8812404,pooled_current_private_evidence_pre_exchange,71812,dynamic_delta,51,0.6071428571428571,30780,medium,1166869,32804,64,60,227,private_fragmented,3,9.947598300641403e-14,12.0,48.0,0.8571428571428571,16.047619047619047,0.00032937608240285915,156.7667373179115,high,0,-16.070840358701304,0.07960697473629626,60203,255,16,61,0,119,0.1793340722392005,0.14664731653964852,0.1545684100267241,6,72,4,61,281,0.07031742545460319,0.13182657236197284,True,258,730286,5.5,0,v8-hysteresis_repair_pilot_v3-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812404-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule,generalized_information,28377.902476409246,58,0,781176,130196,0,1106666,195294,hysteresis_repair_pilot_v3,176,0,2026-08-17T06:17:26.813021+00:00,e4639ff4fa2ba20589a53ce238fc5218439a231bb4c2ed501ff745b5ce675a5b,10,small_world,60203,255,32549,0.8095238095238095,340,677.1555945133081,0.2844053496955894,f885a39c000a,420,"{'below_threshold': 25, 'generalized_information_continuation': 234, 'generalized_information_on': 19, 'hysteresis_wait': 55, 'initial_reference': 84, 'maximum_silence': 2, 'partition_recovery': 1}",1345.0147371679209,,,,,,,,
121,frozen_local_rule,193,28,0.46232662147342773,humanitarian,31854,50,68,0,3888,50,0,2026-08-17T06:17:39.302596+00:00,medium,31.0,True,high,14847.823804542906,116,15,26734,248200,103.44478637261794,84,84,1.0,0.06136258265742699,79,5120,uint8_simplex,8812404,pooled_current_private_evidence_pre_exchange,65322,dynamic_delta,51,0.6071428571428571,27815,medium,1059165,29649,68,60,224,private_fragmented,3,1.5631940186722204e-13,12.0,48.0,0.8571428571428571,18.304761904761904,0.0003259906153358048,141.4207575386214,high,0,-16.029163089114448,0.08324564709672921,59701,253,16,59,0,121,0.1793340722392005,0.14793503560640622,0.15443248722879063,6,71,4,59,284,0.0723041148770781,0.13499508168367952,True,258,660756,7.0,0,v8-hysteresis_repair_pilot_v3-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812404-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,28160.01405533343,59,0,705504,117584,0,999464,176376,hysteresis_repair_pilot_v3,225,0,2026-08-17T06:17:28.328834+00:00,e4639ff4fa2ba20589a53ce238fc5218439a231bb4c2ed501ff745b5ce675a5b,10,small_world,59701,253,29396,0.7142857142857143,300,641.0241247587172,0.2692301323986612,314c8c128df2,420,"{'initial_reference': 84, 'kpi_change': 315, 'maximum_silence': 20, 'partition_recovery': 1}",1330.268135495264,,,,,,,,
121,frozen_local_rule,192,28,0.45997375162870185,humanitarian,0,53,65,0,0,53,0,2026-08-17T06:17:27.771568+00:00,medium,31.0,True,high,14814.78890386181,115,15,0,0,108.1084175194429,84,84,1.0,0.09724266336838494,80,0,uint8_simplex,8812404,pooled_current_private_evidence_pre_exchange,6716,dynamic_delta,51,0.6071428571428571,0,medium,58842,249,65,60,219,private_fragmented,3,4.973799150320701e-14,12.0,0.0,0.14285714285714285,0.0,0.0,146.8318465466431,high,0,-15.9848859302369,0.0706607265256623,58842,249,16,56,0,121,0.1793340722392005,0.1256872399439955,0.14307029347617423,5,75,4,56,284,0.08395169494702362,0.15236583774758564,True,253,0,7.0,0,v8-hysteresis_repair_pilot_v3-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812404-none-806ed450405e-uint8_simplex-frozen_local_rule,none,28139.38702008112,62,0,0,0,0,0,0,hysteresis_repair_pilot_v3,0,0,2026-08-17T06:17:24.867795+00:00,e4639ff4fa2ba20589a53ce238fc5218439a231bb4c2ed501ff745b5ce675a5b,10,small_world,58842,249,0,0.0,0,37.12063064865236,0.01559066487243399,806ed450405e,420,{'disabled': 420},1327.82263315431,,,,,,,,
126,frozen_local_rule,152,28,0.4640380969246414,humanitarian,25064,45,78,0,2925,45,0,2026-08-17T06:17:19.185233+00:00,medium,31.0,True,medium,13871.93431557392,338,15,21220,178874,88.5276766204427,74,74,1.0,0.062227969529839236,54,3844,uint8_simplex,8812403,pooled_current_private_evidence_pre_exchange,53742,dynamic_delta,78,0.9285714285714286,21632,high,898129,23950,78,60,418,private_fragmented,3,2.1316282072803006e-14,12.0,48.0,0.32432432432432434,10.4,0.0004951810647981387,133.50509907124422,medium,0,-14.519077172223575,0.07178508138582493,98041,418,16,87,0,126,0.18711319872816481,0.11336964424319987,0.13147192744813094,20,159,4,87,154,0.06700652545783209,0.12344857331969761,True,259,542606,2.5,0,v8-hysteresis_repair_pilot_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812403-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,25867.632323280937,52,0,564768,94128,0,800088,141192,hysteresis_repair_pilot_v3,45,0,2026-08-17T06:17:09.503955+00:00,e1c777f0b2f378d3b0f7489b10cc27e72a15fae8c178e6b50174084f1433449f,21,random_geometric,98041,418,23532,1.0,420,659.3725243527886,0.2769364602281712,f06f6808d09b,420,"{'always_on': 336, 'initial_reference': 84}",1203.002482067126,,,,,,,,
126,frozen_local_rule,152,28,0.4653168206566634,humanitarian,20979,43,80,0,2451,43,0,2026-08-17T06:17:18.369402+00:00,medium,31.0,True,medium,13802.985880677517,338,15,17708,148818,86.5276766204427,74,74,1.0,0.062171540296133594,54,3271,uint8_simplex,8812403,pooled_current_private_evidence_pre_exchange,46145,dynamic_delta,78,0.9285714285714286,18034,high,765536,20050,80,60,418,private_fragmented,3,2.1316282072803006e-14,12.0,48.0,0.32432432432432434,12.161904761904761,0.0004991542874507964,117.41091273677566,medium,0,-14.592069217493606,0.07206345262443278,98048,418,16,87,0,126,0.18711319872816481,0.11336964424319987,0.13147192744813094,20,159,4,87,154,0.06711749646028317,0.12344857331969761,True,259,453254,2.5,0,v8-hysteresis_repair_pilot_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812403-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule,generalized_information,25812.37584721678,51,0,471168,78528,0,667488,117792,hysteresis_repair_pilot_v3,99,0,2026-08-17T06:17:09.940109+00:00,e1c777f0b2f378d3b0f7489b10cc27e72a15fae8c178e6b50174084f1433449f,21,random_geometric,98048,418,19632,0.8428571428571429,354,649.0401161413286,0.27259684877935797,51c1900045ef,420,"{'below_threshold': 27, 'generalized_information_continuation': 251, 'generalized_information_on': 19, 'hysteresis_wait': 39, 'initial_reference': 84}",1185.2791268144094,,,,,,,,
127,frozen_local_rule,153,28,0.4655889858768265,humanitarian,20253,44,80,0,2377,44,0,2026-08-17T06:17:18.658291+00:00,medium,31.0,True,medium,14229.948792293088,338,15,17136,143242,83.0276766204427,74,74,1.0,0.06154258770698621,54,3117,uint8_simplex,8812403,pooled_current_private_evidence_pre_exchange,44849,dynamic_delta,78,0.9285714285714286,17442,high,743674,19407,80,60,418,private_fragmented,3,2.1316282072803006e-14,12.0,48.0,0.32432432432432434,12.447619047619048,0.0005018500841855779,123.03441279436012,medium,0,-14.779155034094131,0.07219621519825051,98048,418,16,87,0,127,0.18711319872816481,0.11336964424319987,0.13147192744813094,20,158,4,87,155,0.06686940145261835,0.12344857331969761,True,260,439382,2.0,0,v8-hysteresis_repair_pilot_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812403-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule,generalized_information,26179.946558549545,49,0,455736,75956,0,645626,113934,hysteresis_repair_pilot_v3,109,0,2026-08-17T06:17:10.453566+00:00,e1c777f0b2f378d3b0f7489b10cc27e72a15fae8c178e6b50174084f1433449f,21,random_geometric,98048,418,18989,0.8142857142857143,342,663.5948422453588,0.2787098337430507,f885a39c000a,420,"{'below_threshold': 26, 'generalized_information_continuation': 240, 'generalized_information_on': 18, 'hysteresis_wait': 52, 'initial_reference': 84}",1202.7542034557262,,,,,,,,
127,frozen_local_rule,153,28,0.46480677716634455,humanitarian,18693,46,80,0,2151,46,0,2026-08-17T06:17:20.693686+00:00,medium,31.0,True,medium,13868.384315573921,338,15,15928,130832,90.5276766204427,74,74,1.0,0.060510169705745485,54,2765,uint8_simplex,8812403,pooled_current_private_evidence_pre_exchange,42083,dynamic_delta,78,0.9285714285714286,16237,high,698150,18068,80,60,418,private_fragmented,3,4.263256414560601e-14,24.0,48.0,0.32432432432432434,13.638095238095238,0.000488246746503463,135.4545990712442,medium,0,-14.504133455969084,0.07275880517750462,98050,418,16,87,0,127,0.18711319872816481,0.11505944090233045,0.13147192744813094,20,158,4,87,155,0.06663448744162505,0.12055644957914008,True,260,410720,3.5,0,v8-hysteresis_repair_pilot_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812403-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,25854.28882328094,53,0,423600,70600,0,600100,105900,hysteresis_repair_pilot_v3,127,0,2026-08-17T06:17:13.010487+00:00,e1c777f0b2f378d3b0f7489b10cc27e72a15fae8c178e6b50174084f1433449f,21,random_geometric,98050,418,17650,0.7285714285714285,306,633.3373198729186,0.2660016743466258,314c8c128df2,420,"{'initial_reference': 84, 'kpi_change': 314, 'maximum_silence': 22}",1200.336982067126,,,,,,,,
125,frozen_local_rule,153,28,0.46202718507545254,humanitarian,0,41,82,0,0,41,0,2026-08-17T06:17:12.410816+00:00,medium,31.0,True,medium,14238.336764956126,338,15,0,0,86.35275496842357,74,74,1.0,0.11238466584711963,54,0,uint8_simplex,8812403,pooled_current_private_evidence_pre_exchange,7457,dynamic_delta,78,0.9285714285714286,0,high,98068,418,82,60,418,private_fragmented,3,1.7763568394002505e-13,12.0,0.0,0.16216216216216217,0.0,0.0,113.48338343393651,medium,0,-14.901893461813735,0.0802536668698562,98068,418,16,87,0,125,0.18711319872816481,0.12286585024332004,0.14071477654939027,21,157,4,87,155,0.09631916635848792,0.1469055171813259,True,261,0,4.5,0,v8-hysteresis_repair_pilot_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812403-none-806ed450405e-uint8_simplex-frozen_local_rule,none,26281.27306923932,51,0,0,0,0,0,0,hysteresis_repair_pilot_v3,0,0,2026-08-17T06:17:09.515269+00:00,e1c777f0b2f378d3b0f7489b10cc27e72a15fae8c178e6b50174084f1433449f,21,random_geometric,98068,418,0,0.0,0,32.17625614654805,0.013514027581550181,806ed450405e,420,{'disabled': 420},1209.3331715023855,,,,,,,,
43,frozen_local_rule,48,12,0.4572525446644564,humanitarian,9762,17,24,0,1706,17,0,2026-08-17T06:17:07.655259+00:00,small,16.0,True,high,1019.7362546229157,89,10,8105,45220,31.5,20,20,1.0,0.0377290839412687,13,1657,uint8_simplex,8812402,pooled_current_private_evidence_pre_exchange,19844,dynamic_delta,22,0.9166666666666666,8257,high,330574,9013,24,30,120,private_fragmented,3,1.7763568394002505e-14,12.0,12.0,0.9,5.175,0.00045211842976551516,32.479269590690215,high,0,-6.014632599736711,0.06914681970830396,28212,120,8,20,0,43,0.1894202502997663,0.11063696209234233,0.12993924107921775,7,45,4,20,48,0.05343795182478632,0.08574038009061194,True,75,230350,1.0,0,v8-hysteresis_repair_pilot_v3-humanitarian-small-high-high-high-small_world-private_fragmented-8812402-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,2408.8622578353925,18,0,213432,35572,0,302362,53358,hysteresis_repair_pilot_v3,0,0,2026-08-17T06:17:04.518144+00:00,ecdc44611ac7e89993d5a7ed069e766da2b08c26867effd2002357b08f89aa37,23,small_world,28212,120,8893,1.0,120,645.7438639093501,0.07748926366912201,f06f6808d09b,120,"{'always_on': 96, 'initial_reference': 24}",224.2620006767387,,,,,,,,
41,frozen_local_rule,46,12,0.44963010362829214,humanitarian,6345,16,23,0,1060,16,0,2026-08-17T06:17:07.613482+00:00,small,13.0,True,high,1019.7362546229157,89,10,5166,29308,29.5,20,20,1.0,0.03610547855495841,13,1179,uint8_simplex,8812402,pooled_current_private_evidence_pre_exchange,13484,dynamic_delta,22,0.9166666666666666,5241,high,220403,5772,23,30,120,private_fragmented,3,1.7763568394002505e-14,12.0,18.0,0.9,6.8,0.00045990605049539644,29.90926959069021,high,0,-6.065499203368332,0.06831599925079264,28235,120,8,19,0,41,0.1894202502997663,0.11063696209234233,0.12993924107921775,7,48,4,19,46,0.052210738902875524,0.08846327523573205,True,72,146336,1.0,0,v8-hysteresis_repair_pilot_v3-humanitarian-small-high-high-high-small_world-private_fragmented-8812402-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule,generalized_information,2417.6522578353924,17,0,135648,22608,0,192168,33912,hysteresis_repair_pilot_v3,3,0,2026-08-17T06:17:05.239415+00:00,ecdc44611ac7e89993d5a7ed069e766da2b08c26867effd2002357b08f89aa37,23,small_world,28235,120,5652,0.65,78,660.7004320054936,0.07928405184065923,51c1900045ef,120,"{'below_threshold': 12, 'generalized_information_continuation': 52, 'generalized_information_on': 2, 'hysteresis_wait': 30, 'initial_reference': 24}",227.19200067673876,,,,,,,,
41,frozen_local_rule,46,12,0.44963010362829214,humanitarian,6227,16,23,0,1031,16,0,2026-08-17T06:17:07.718167+00:00,small,13.0,True,high,1019.7362546229157,89,10,5066,28560,29.5,20,20,1.0,0.03627323025857352,13,1161,uint8_simplex,8812402,pooled_current_private_evidence_pre_exchange,13266,dynamic_delta,22,0.9166666666666666,5136,high,216603,5660,23,30,120,private_fragmented,3,1.7763568394002505e-14,12.0,18.0,0.9,6.875,0.0004565431071696774,29.90926959069021,high,0,-6.065499203368332,0.06858591717720859,28243,120,8,19,0,41,0.1894202502997663,0.11063696209234233,0.12993924107921775,7,48,4,19,46,0.05242957371789105,0.08846327523573205,True,72,143684,1.0,0,v8-hysteresis_repair_pilot_v3-humanitarian-small-high-high-high-small_world-private_fragmented-8812402-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule,generalized_information,2417.6522578353924,17,0,132960,22160,0,188360,33240,hysteresis_repair_pilot_v3,3,0,2026-08-17T06:17:05.410379+00:00,ecdc44611ac7e89993d5a7ed069e766da2b08c26867effd2002357b08f89aa37,23,small_world,28243,120,5540,0.6333333333333333,76,636.3649100724919,0.07636378920869902,f885a39c000a,120,"{'below_threshold': 12, 'generalized_information_continuation': 50, 'generalized_information_on': 2, 'hysteresis_wait': 32, 'initial_reference': 24}",227.19200067673876,,,,,,,,
43,frozen_local_rule,47,12,0.45799425265311955,humanitarian,6913,19,22,0,1153,19,0,2026-08-17T06:17:07.931612+00:00,small,13.0,True,high,981.1637546229157,89,10,5654,32572,35.0,20,20,1.0,0.03697150639298296,13,1259,uint8_simplex,8812402,pooled_current_private_evidence_pre_exchange,14544,dynamic_delta,22,0.9166666666666666,5739,high,238529,6306,22,30,120,private_fragmented,3,2.1316282072803006e-14,12.0,24.0,0.9,7.475,0.0004414222879933374,37.75676959069022,high,0,-5.724147567795713,0.07203860456119347,28205,120,8,19,0,43,0.1894202502997663,0.11942198122015908,0.12993924107921775,7,47,4,19,47,0.05450505547708822,0.0880227351505669,True,73,159664,1.0,0,v8-hysteresis_repair_pilot_v3-humanitarian-small-high-high-high-small_world-private_fragmented-8812402-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,2349.8939127606795,20,0,148464,24744,0,210324,37116,hysteresis_repair_pilot_v3,9,0,2026-08-17T06:17:05.437823+00:00,ecdc44611ac7e89993d5a7ed069e766da2b08c26867effd2002357b08f89aa37,17,small_world,28205,120,6186,0.725,87,623.3085674466565,0.07479702809359878,314c8c128df2,120,"{'initial_reference': 24, 'kpi_change': 96}",218.91850067673872,,,,,,,,
43,frozen_local_rule,45,12,0.4597886298923334,humanitarian,0,18,23,0,0,18,0,2026-08-17T06:17:05.222462+00:00,small,16.0,True,high,966.4262546229155,89,10,0,0,37.0,20,20,1.0,0.076823874798756,13,0,uint8_simplex,8812402,pooled_current_private_evidence_pre_exchange,1977,dynamic_delta,20,0.8333333333333334,0,high,28217,120,23,30,120,private_fragmented,3,2.1316282072803006e-14,6.0,0.0,0.3,0.0,0.0,35.441382620656626,high,0,-5.685398230306106,0.06255308646073486,28217,120,8,20,0,43,0.16668404441654253,0.08854763932664073,0.11597955387413393,6,49,4,20,45,0.06968848062974545,0.13307368821714322,True,71,0,1.0,0,v8-hysteresis_repair_pilot_v3-humanitarian-small-high-high-high-small_world-private_fragmented-8812402-none-806ed450405e-uint8_simplex-frozen_local_rule,none,2330.2744238754512,21,0,0,0,0,0,0,hysteresis_repair_pilot_v3,0,0,2026-08-17T06:17:04.556820+00:00,ecdc44611ac7e89993d5a7ed069e766da2b08c26867effd2002357b08f89aa37,17,small_world,28217,120,0,0.0,0,35.162274919760726,0.004219472990371287,806ed450405e,120,{'disabled': 120},219.99650067673872,,,,,,,,
33,frozen_local_rule,34,12,0.5046591289721668,humanitarian,4341,17,13,0,814,17,0,2026-08-17T06:17:04.068608+00:00,small,16.0,True,low,499.61251411241545,24,10,3790,34000,22.097204285342094,17,17,1.0,0.06249450337369584,0,551,uint8_simplex,8812401,pooled_current_private_evidence_pre_exchange,9708,dynamic_delta,10,0.4166666666666667,3750,low,149833,4228,13,30,24,private_fragmented,3,5.329070518200751e-15,6.0,21.0,0.35294117647058826,5.725,0.0006582427506313057,25.757881716917243,low,0,-2.367494714393419,0.05951943351135776,7101,30,8,0,0,33,0.1721524775465421,0.14037667089895303,0.15889461178018022,0,14,2,0,106,0.061006968442526795,0.15815128313930835,True,34,94860,0.5,0,v8-hysteresis_repair_pilot_v3-humanitarian-small-low-low-low-random_geometric-private_fragmented-8812401-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,1125.0286094784017,15,0,100752,16792,0,142732,25188,hysteresis_repair_pilot_v3,4,0,2026-08-17T06:17:02.043471+00:00,32efaec0c7e4a58ca05fc8b9c5317f3b779ec428f8d4bfd23abf74fd12e4cafd,17,random_geometric,7101,30,4198,1.0,120,652.9854683321901,0.07835825619986281,f06f6808d09b,120,"{'always_on': 96, 'initial_reference': 24}",112.36542996415875,,,,,,,,
35,frozen_local_rule,36,12,0.5046591289721668,humanitarian,2603,17,15,0,492,17,0,2026-08-17T06:17:03.614340+00:00,small,16.0,True,low,499.61251411241545,23,10,2274,19482,22.097204285342094,17,17,1.0,0.061997097920859605,0,329,uint8_simplex,8812401,pooled_current_private_evidence_pre_exchange,6453,dynamic_delta,10,0.4166666666666667,2248,low,92383,2544,15,30,22,private_fragmented,3,1.0658141036401503e-14,6.0,27.0,0.7058823529411765,7.95,0.0006528274746702657,25.437881716917243,low,0,-2.4184716453034145,0.05808213879216353,6873,29,8,0,0,35,0.1721524775465421,0.1343097123192939,0.15889461178018022,0,11,2,0,109,0.06003961835651157,0.15815128313930835,True,36,57834,0.5,0,v8-hysteresis_repair_pilot_v3-humanitarian-small-low-low-low-random_geometric-private_fragmented-8812401-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule,generalized_information,1125.0286094784017,15,0,60360,10060,0,85510,15090,hysteresis_repair_pilot_v3,26,0,2026-08-17T06:17:02.044791+00:00,32efaec0c7e4a58ca05fc8b9c5317f3b779ec428f8d4bfd23abf74fd12e4cafd,17,random_geometric,6873,29,2515,0.5666666666666667,68,654.6809857051509,0.07856171828461811,51c1900045ef,120,"{'below_threshold': 22, 'generalized_information_continuation': 35, 'generalized_information_on': 9, 'hysteresis_wait': 30, 'initial_reference': 24}",112.36542996415875,,,,,,,,
35,frozen_local_rule,36,12,0.5046591289721668,humanitarian,2547,17,15,0,479,17,0,2026-08-17T06:17:03.656211+00:00,small,16.0,True,low,499.61251411241545,23,10,2219,19142,22.097204285342094,17,17,1.0,0.061997097920859605,0,328,uint8_simplex,8812401,pooled_current_private_evidence_pre_exchange,6342,dynamic_delta,10,0.4166666666666667,2197,low,90479,2488,15,30,22,private_fragmented,3,1.0658141036401503e-14,6.0,27.0,0.7058823529411765,7.95,0.000658833833064107,25.437881716917243,low,0,-2.4184716453034145,0.05808213879216353,6873,29,8,0,0,35,0.1721524775465421,0.1343097123192939,0.15889461178018022,0,11,2,0,109,0.06003961835651157,0.15815128313930835,True,36,56304,0.5,0,v8-hysteresis_repair_pilot_v3-humanitarian-small-low-low-low-random_geometric-private_fragmented-8812401-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule,generalized_information,1125.0286094784017,15,0,59016,9836,0,83606,14754,hysteresis_repair_pilot_v3,26,0,2026-08-17T06:17:02.044792+00:00,32efaec0c7e4a58ca05fc8b9c5317f3b779ec428f8d4bfd23abf74fd12e4cafd,17,random_geometric,6873,29,2459,0.5583333333333333,67,684.5649831423847,0.08214779797708616,f885a39c000a,120,"{'below_threshold': 22, 'generalized_information_continuation': 34, 'generalized_information_on': 9, 'hysteresis_wait': 31, 'initial_reference': 24}",112.36542996415875,,,,,,,,
33,frozen_local_rule,34,12,0.5046591289721668,humanitarian,2518,16,14,0,449,16,0,2026-08-17T06:17:04.360582+00:00,small,16.0,True,low,498.5427422368912,22,10,2189,20094,22.097204285342094,17,17,1.0,0.0809019327856612,0,329,uint8_simplex,8812401,pooled_current_private_evidence_pre_exchange,6276,dynamic_delta,8,0.3333333333333333,2169,low,89132,2455,14,30,22,private_fragmented,3,8.881784197001252e-15,6.0,27.0,0.35294117647058826,8.025,0.0006667117697946972,25.517836549460647,low,0,-2.3662508791492787,0.06944112847830992,6614,28,8,0,0,33,0.1721524775465421,0.15554877091588593,0.16189886873285855,0,12,2,0,108,0.07517153063198556,0.16971034892425316,True,34,54332,0.5,0,v8-hysteresis_repair_pilot_v3-humanitarian-small-low-low-low-random_geometric-private_fragmented-8812401-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,1122.0391740762648,15,0,58248,9708,0,82518,14562,hysteresis_repair_pilot_v3,21,0,2026-08-17T06:17:02.949461+00:00,32efaec0c7e4a58ca05fc8b9c5317f3b779ec428f8d4bfd23abf74fd12e4cafd,17,random_geometric,6614,28,2427,0.5916666666666667,71,646.0988709780698,0.07753186451736838,314c8c128df2,120,"{'initial_reference': 24, 'kpi_change': 96}",112.05975837152305,,,,,,,,
