run_id,application,regime,information_condition,method,environment_seed,operator_seed,rl_seed,status,primary_outcome,service_loss_auc,cumulative_weighted_unmet_need,cumulative_critical_unserved_load,operator_interventions,operator_minutes,operator_workload_auc,maximum_operator_workload,mean_queue_wait_steps,maximum_queue_length,operator_requests,timely_activation,missed_activation,pre_disruption_false_activation,nominal_false_activation,first_request_step,first_visible_collapse_step,complete_causal_chains,harmful_interventions,beneficial_interventions,mean_counterfactual_effect,structured_attempts,first_pass_valid,valid_after_repair,material_actions_accepted,material_actions_next_stage,material_actions_reached_service,commitment_changes,agent_messages,agent_message_bytes,thermodynamic_sketch_messages,thermodynamic_sketch_bytes,tool_calls,llm_calls,prompt_tokens,generated_tokens,llm_latency_seconds,wall_clock_seconds,maximum_conservation_residual,conservation_feasible,active_incidents
implementation_pilot_v1_coordination-commercial-fixed_communication-compound-private_fragmented-e24002-o124002-rnone,commercial,compound,private_fragmented,fixed_communication,24002,124002,,complete,16.643222400000003,16.643222400000003,,,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,1,0,2,447,460,100618,3,0,0,0,0.0,0.1665687210042961,0.0,True,3
implementation_pilot_v1_coordination-commercial-fixed_communication-compound-private_fragmented-e24003-o124003-rnone,commercial,compound,private_fragmented,fixed_communication,24003,124003,,complete,16.643222400000003,16.643222400000003,,,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,1,0,2,447,460,100618,3,0,0,0,0.0,0.16737663600360975,0.0,True,3
implementation_pilot_v1_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24001-o124001-rnone,humanitarian,telemetry_integrity,private_fragmented,no_communication,24001,124001,,complete,7.257600000000002,7.257600000000002,7.257600000000002,,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.17510399298043922,0.0,True,1
implementation_pilot_v1_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24002-o124002-rnone,humanitarian,telemetry_integrity,private_fragmented,no_communication,24002,124002,,complete,7.257600000000002,7.257600000000002,7.257600000000002,,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.15342228597728536,0.0,True,1
implementation_pilot_v1_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24003-o124003-rnone,humanitarian,telemetry_integrity,private_fragmented,no_communication,24003,124003,,complete,7.257600000000002,7.257600000000002,7.257600000000002,,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.1593151449924335,0.0,True,1
implementation_pilot_v1_coordination-humanitarian-fixed_communication-telemetry_integrity-private_fragmented-e24001-o124001-rnone,humanitarian,telemetry_integrity,private_fragmented,fixed_communication,24001,124001,,complete,7.257600000000002,7.257600000000002,7.257600000000002,,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,600,128346,1,0,0,0,0.0,0.17007099703187123,0.0,True,1
implementation_pilot_v1_coordination-humanitarian-fixed_communication-telemetry_integrity-private_fragmented-e24002-o124002-rnone,humanitarian,telemetry_integrity,private_fragmented,fixed_communication,24002,124002,,complete,7.257600000000002,7.257600000000002,7.257600000000002,,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,600,128346,1,0,0,0,0.0,0.17068792902864516,0.0,True,1
implementation_pilot_v1_coordination-humanitarian-fixed_communication-telemetry_integrity-private_fragmented-e24003-o124003-rnone,humanitarian,telemetry_integrity,private_fragmented,fixed_communication,24003,124003,,complete,7.257600000000002,7.257600000000002,7.257600000000002,,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,600,128346,1,0,0,0,0.0,0.1632457380183041,0.0,True,1
implementation_pilot_v1_coordination-humanitarian-no_communication-partition-private_fragmented-e24001-o124001-rnone,humanitarian,partition,private_fragmented,no_communication,24001,124001,,complete,7.257600000000002,7.257600000000002,7.257600000000002,,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.15630395902553573,0.0,True,1
implementation_pilot_v1_coordination-humanitarian-no_communication-partition-private_fragmented-e24002-o124002-rnone,humanitarian,partition,private_fragmented,no_communication,24002,124002,,complete,7.257600000000002,7.257600000000002,7.257600000000002,,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.16069062805036083,0.0,True,1
implementation_pilot_v1_coordination-humanitarian-no_communication-partition-private_fragmented-e24003-o124003-rnone,humanitarian,partition,private_fragmented,no_communication,24003,124003,,complete,7.257600000000002,7.257600000000002,7.257600000000002,,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.15825764602050185,0.0,True,1
implementation_pilot_v1_coordination-humanitarian-fixed_communication-partition-private_fragmented-e24001-o124001-rnone,humanitarian,partition,private_fragmented,fixed_communication,24001,124001,,complete,7.257600000000002,7.257600000000002,7.257600000000002,,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,460,98250,1,0,0,0,0.0,0.15691026899730787,0.0,True,1
implementation_pilot_v1_coordination-humanitarian-fixed_communication-partition-private_fragmented-e24002-o124002-rnone,humanitarian,partition,private_fragmented,fixed_communication,24002,124002,,complete,7.257600000000002,7.257600000000002,7.257600000000002,,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,460,98250,1,0,0,0,0.0,0.1643564029945992,0.0,True,1
implementation_pilot_v1_coordination-humanitarian-fixed_communication-partition-private_fragmented-e24003-o124003-rnone,humanitarian,partition,private_fragmented,fixed_communication,24003,124003,,complete,7.257600000000002,7.257600000000002,7.257600000000002,,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,460,98250,1,0,0,0,0.0,0.16054534103022888,0.0,True,1
implementation_pilot_v1_coordination-humanitarian-no_communication-compound-private_fragmented-e24001-o124001-rnone,humanitarian,compound,private_fragmented,no_communication,24001,124001,,complete,19.9171392,19.9171392,19.9171392,,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,0,0,0,0,0,0,3,0,0,0,0.0,0.16535370296332985,0.0,True,3
implementation_pilot_v1_coordination-humanitarian-no_communication-compound-private_fragmented-e24002-o124002-rnone,humanitarian,compound,private_fragmented,no_communication,24002,124002,,complete,19.9171392,19.9171392,19.9171392,,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,0,0,0,0,0,0,3,0,0,0,0.0,0.1632763000088744,0.0,True,3
implementation_pilot_v1_coordination-humanitarian-no_communication-compound-private_fragmented-e24003-o124003-rnone,humanitarian,compound,private_fragmented,no_communication,24003,124003,,complete,19.9171392,19.9171392,19.9171392,,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,0,0,0,0,0,0,3,0,0,0,0.0,0.1615503150387667,0.0,True,3
implementation_pilot_v1_coordination-humanitarian-fixed_communication-compound-private_fragmented-e24001-o124001-rnone,humanitarian,compound,private_fragmented,fixed_communication,24001,124001,,complete,17.100048,17.100048,17.100048,,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,1,0,0,0,460,98454,3,0,0,0,0.0,0.16910035902401432,0.0,True,3
implementation_pilot_v1_coordination-humanitarian-fixed_communication-compound-private_fragmented-e24002-o124002-rnone,humanitarian,compound,private_fragmented,fixed_communication,24002,124002,,complete,19.9171392,19.9171392,19.9171392,,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,0,0,0,0,460,98364,3,0,0,0,0.0,0.1689174349885434,0.0,True,3
implementation_pilot_v1_coordination-humanitarian-fixed_communication-compound-private_fragmented-e24003-o124003-rnone,humanitarian,compound,private_fragmented,fixed_communication,24003,124003,,complete,19.9171392,19.9171392,19.9171392,,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,0,0,0,0,460,98364,3,0,0,0,0.0,0.16938978200778365,0.0,True,3
implementation_pilot_v1_coordination-utility_restoration-no_communication-telemetry_integrity-private_fragmented-e24001-o124001-rnone,utility_restoration,telemetry_integrity,private_fragmented,no_communication,24001,124001,,complete,7.257600000000002,7.257600000000002,,7.257600000000002,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.16088273999048397,0.0,True,1
implementation_pilot_v1_coordination-utility_restoration-no_communication-telemetry_integrity-private_fragmented-e24002-o124002-rnone,utility_restoration,telemetry_integrity,private_fragmented,no_communication,24002,124002,,complete,7.257600000000002,7.257600000000002,,7.257600000000002,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.1811638280050829,0.0,True,1
implementation_pilot_v1_coordination-utility_restoration-no_communication-telemetry_integrity-private_fragmented-e24003-o124003-rnone,utility_restoration,telemetry_integrity,private_fragmented,no_communication,24003,124003,,complete,7.257600000000002,7.257600000000002,,7.257600000000002,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.16322353499708697,0.0,True,1
implementation_pilot_v1_coordination-utility_restoration-fixed_communication-telemetry_integrity-private_fragmented-e24001-o124001-rnone,utility_restoration,telemetry_integrity,private_fragmented,fixed_communication,24001,124001,,complete,7.257600000000002,7.257600000000002,,7.257600000000002,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,600,135702,1,0,0,0,0.0,0.16870784404454753,0.0,True,1
implementation_pilot_v1_coordination-utility_restoration-fixed_communication-telemetry_integrity-private_fragmented-e24002-o124002-rnone,utility_restoration,telemetry_integrity,private_fragmented,fixed_communication,24002,124002,,complete,7.257600000000002,7.257600000000002,,7.257600000000002,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,600,135702,1,0,0,0,0.0,0.16880935803055763,0.0,True,1
implementation_pilot_v1_coordination-utility_restoration-fixed_communication-telemetry_integrity-private_fragmented-e24003-o124003-rnone,utility_restoration,telemetry_integrity,private_fragmented,fixed_communication,24003,124003,,complete,7.257600000000002,7.257600000000002,,7.257600000000002,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,600,135702,1,0,0,0,0.0,0.17173093900782987,0.0,True,1
implementation_pilot_v1_coordination-utility_restoration-no_communication-partition-private_fragmented-e24001-o124001-rnone,utility_restoration,partition,private_fragmented,no_communication,24001,124001,,complete,7.257600000000002,7.257600000000002,,7.257600000000002,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.1693833420285955,0.0,True,1
implementation_pilot_v1_coordination-utility_restoration-no_communication-partition-private_fragmented-e24002-o124002-rnone,utility_restoration,partition,private_fragmented,no_communication,24002,124002,,complete,7.257600000000002,7.257600000000002,,7.257600000000002,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.17830236704321578,0.0,True,1
implementation_pilot_v1_coordination-utility_restoration-no_communication-partition-private_fragmented-e24003-o124003-rnone,utility_restoration,partition,private_fragmented,no_communication,24003,124003,,complete,7.257600000000002,7.257600000000002,,7.257600000000002,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.17449191596824676,0.0,True,1
implementation_pilot_v1_coordination-utility_restoration-fixed_communication-partition-private_fragmented-e24001-o124001-rnone,utility_restoration,partition,private_fragmented,fixed_communication,24001,124001,,complete,7.257600000000002,7.257600000000002,,7.257600000000002,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,460,104066,1,0,0,0,0.0,0.16518671199446544,0.0,True,1
implementation_pilot_v1_coordination-utility_restoration-fixed_communication-partition-private_fragmented-e24002-o124002-rnone,utility_restoration,partition,private_fragmented,fixed_communication,24002,124002,,complete,7.257600000000002,7.257600000000002,,7.257600000000002,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,460,104066,1,0,0,0,0.0,0.16908613999839872,0.0,True,1
implementation_pilot_v1_coordination-utility_restoration-fixed_communication-partition-private_fragmented-e24003-o124003-rnone,utility_restoration,partition,private_fragmented,fixed_communication,24003,124003,,complete,7.257600000000002,7.257600000000002,,7.257600000000002,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,460,104066,1,0,0,0,0.0,0.16800098499516025,0.0,True,1
implementation_pilot_v1_coordination-utility_restoration-fixed_communication-compound-private_fragmented-e24001-o124001-rnone,utility_restoration,compound,private_fragmented,fixed_communication,24001,124001,,complete,16.643222400000003,16.643222400000003,,16.643222400000003,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,1,0,0,0,460,104540,3,0,0,0,0.0,0.17093322501750663,0.0,True,3
implementation_pilot_v1_coordination-utility_restoration-fixed_communication-compound-private_fragmented-e24002-o124002-rnone,utility_restoration,compound,private_fragmented,fixed_communication,24002,124002,,complete,16.643222400000003,16.643222400000003,,16.643222400000003,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,1,0,0,0,460,104540,3,0,0,0,0.0,0.17061188799561933,0.0,True,3
implementation_pilot_v1_coordination-utility_restoration-fixed_communication-compound-private_fragmented-e24003-o124003-rnone,utility_restoration,compound,private_fragmented,fixed_communication,24003,124003,,complete,16.643222400000003,16.643222400000003,,16.643222400000003,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,1,0,0,0,460,104540,3,0,0,0,0.0,0.1839525259565562,0.0,True,3
