run_id,application,complexity,coupling,fragmentation,network_disruption,topology_family,information_condition,sketch_policy,environment_seed,controller,step,agent_id,target,proposed_operational_action,information_action,communication_action,delegation_action,accepted_physical_action,counterfactual_evaluated,counterfactual_causal_utility,counterfactual_beneficial,counterfactual_harmful,predictive_uncertainty,action_value_margin,severity,safety_risk,resource_scarcity,shannon_local,pooled_uncertainty,js_disagreement,jt_disagreement_0_5,jt_disagreement_2,graph_disagreement,consensus,consensus_residual,entropy_slope,disagreement_slope,risk_kpi_confidence,risk_predictive_uncertainty,risk_shannon_js,risk_generalized_tsallis_gini,risk_graph_disagreement,risk_combined_generalized_entropic
v7-pilots-humanitarian-medium-low-high-medium-modular-private_fragmented-771107-always_act-event_triggered,humanitarian,medium,low,high,medium,modular,private_fragmented,event_triggered,771107,always_act,0,HUM-00-ngo,H00,cancel_risky_dispatch,request_peer_evidence,negotiate_commitment,execute_autonomously,True,True,-0.01854649345454378,False,True,0.636226069014187,0.07075628031701559,0.26821644848479265,0.4157354951514286,0.0,0.7802108440327766,0.7802108440327766,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.3642933823011665,0.636226069014187,0.44954313861386896,0.5124255003322566,0.43388161565262523,0.33636489207547715
v7-pilots-humanitarian-medium-low-high-medium-modular-private_fragmented-771107-always_act-event_triggered,humanitarian,medium,low,high,medium,modular,private_fragmented,event_triggered,771107,always_act,0,HUM-01-transport,H03,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,0.6747581298153922,0.024288830803707695,0.0,0.0,0.0,0.8491680101121037,0.8491680101121037,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.2776177641372334,0.6747581298153922,0.4821952544541828,0.5413414051280971,0.4500650811891314,0.2972656096816432
v7-pilots-humanitarian-medium-low-high-medium-modular-private_fragmented-771107-always_act-event_triggered,humanitarian,medium,low,high,medium,modular,private_fragmented,event_triggered,771107,always_act,0,HUM-02-local_authority,H00,revise_delivery_priority,request_peer_evidence,negotiate_commitment,execute_autonomously,True,True,0.20039859412808209,True,False,0.6514368190905409,0.00272012640633168,0.0,0.0,0.0,0.7937819350349862,0.7937819350349862,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.2696885184907839,0.6514368190905409,0.4590202113949629,0.5191734219703106,0.44027013068469384,0.2907356426786848
v7-pilots-humanitarian-medium-low-high-medium-modular-private_fragmented-771107-always_act-event_triggered,humanitarian,medium,low,high,medium,modular,private_fragmented,event_triggered,771107,always_act,0,HUM-03-assessment,H03,revise_delivery_priority,request_peer_evidence,negotiate_commitment,execute_autonomously,True,False,0.0,False,False,0.692840971216032,0.00621128863736542,0.1000769557788623,0.15511928145723658,0.0,0.8708698307069388,0.8708698307069388,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.3209945577631877,0.692840971216032,0.49485384616314754,0.55172919628498,0.45765987457740015,0.3209431190486907
v7-pilots-humanitarian-medium-low-high-medium-modular-private_fragmented-771107-always_act-event_triggered,humanitarian,medium,low,high,medium,modular,private_fragmented,event_triggered,771107,always_act,0,HUM-04-clinic,H01,revise_delivery_priority,request_peer_evidence,negotiate_commitment,execute_autonomously,True,False,0.0,False,False,0.7155006019358439,0.063629338069635,0.08632193955612831,0.13379900631199887,0.0,0.8928203989223614,0.8928203989223614,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.32358196617306667,0.7155006019358439,0.5094053405049279,0.5611275011691301,0.46051025281305447,0.3203960492994762
v7-pilots-humanitarian-medium-low-high-medium-modular-private_fragmented-771107-always_act-event_triggered,humanitarian,medium,low,high,medium,modular,private_fragmented,event_triggered,771107,always_act,0,HUM-05-shelter,H04,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,0.42374109380833425,0.3489015912407879,0.1758588006930328,0.27258114107420084,0.0,0.6749524249094649,0.6749524249094649,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.2576914457526418,0.42374109380833425,0.33823454375069995,0.38656750618565705,0.3279712593995004,0.2488572431952377
v7-pilots-humanitarian-medium-low-high-medium-modular-private_fragmented-771107-always_act-event_triggered,humanitarian,medium,low,high,medium,modular,private_fragmented,event_triggered,771107,always_act,0,HUM-06-depot,H02,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,0.39584818985777914,0.398727072394083,0.14512677401411186,0.22494649972187342,0.0,0.5810764214725463,0.5810764214725463,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.23677554448489455,0.39584818985777914,0.30360838131124823,0.361640984115465,0.3262562397402673,0.241831073126803
v7-pilots-humanitarian-medium-low-high-medium-modular-private_fragmented-771107-always_act-event_triggered,humanitarian,medium,low,high,medium,modular,private_fragmented,event_triggered,771107,always_act,0,HUM-07-hub,H05,release_emergency_reserve,request_peer_evidence,negotiate_commitment,execute_autonomously,True,False,0.0,False,False,0.6603215676972438,0.046057405752435665,0.13408078836802034,0.20782522197043152,0.0,0.8575525925043378,0.8575525925043378,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.32258738628996647,0.6603215676972438,0.47851677520498204,0.5348071286078597,0.4440017250995091,0.3181623989250134
v7-pilots-humanitarian-medium-low-high-medium-modular-private_fragmented-771107-always_act-event_triggered,humanitarian,medium,low,high,medium,modular,private_fragmented,event_triggered,771107,always_act,0,HUM-08-ngo,H02,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,0.6645198247102526,0.11876082820545303,0.0,0.0,0.0,0.8827184289460137,0.8827184289460137,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.2741367404014859,0.6645198247102526,0.4864875371206045,0.5435164785028337,0.4390983263783061,0.29006555091887076
v7-pilots-humanitarian-medium-low-high-medium-modular-private_fragmented-771107-always_act-event_triggered,humanitarian,medium,low,high,medium,modular,private_fragmented,event_triggered,771107,always_act,0,HUM-09-transport,H00,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,0.7601841650128965,0.09704135229040092,0.0,0.0,0.0,0.877161284090107,0.877161284090107,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.3066626161043849,0.7601841650128965,0.5233639870276854,0.5790643794514181,0.4859440159720832,0.3211848995369444
