run_id,application,method,scenario,environment_seed,llm_seed,rl_seed,operator_seed,operator_profile,completion_status,primary_outcome,service_loss_auc,cumulative_unmet_weighted_need,operator_requests,operator_interventions,operator_minutes,trigger_activations,pre_disruption_false_activation,nominal_false_activation,timely_activation,missed_activation,material_actions_accepted,material_actions_reached_demand,first_pass_valid_rate,valid_after_one_repair_rate,conservation_error,total_communication_messages,llm_calls,prompt_tokens,generated_tokens,llm_latency_seconds,manifest,episode_directory
monitoring_development-humanitarian-thermohitl_rule-correlated-reliable-e10605-o40605-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,10605,0,,40605,high_accuracy_bounded,complete,1813.7379234478904,11.57842654406235,1813.7379234478904,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,-1.1368683772161603e-13,1905,0,0,0,0.0,results/human_operator_v3/manifests/monitoring_development-humanitarian-thermohitl_rule-correlated-reliable-e10605-o40605-rnone.json,results/human_operator_v3/raw/monitoring_development/monitoring_development-humanitarian-thermohitl_rule-correlated-reliable-e10605-o40605-rnone
monitoring_development-humanitarian-thermohitl_rule-correlated-reliable-e10606-o40606-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,10606,0,,40606,high_accuracy_bounded,complete,2099.321409792445,13.354151170078051,2099.321409792445,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,-2.2737367544323206e-13,1889,0,0,0,0.0,results/human_operator_v3/manifests/monitoring_development-humanitarian-thermohitl_rule-correlated-reliable-e10606-o40606-rnone.json,results/human_operator_v3/raw/monitoring_development/monitoring_development-humanitarian-thermohitl_rule-correlated-reliable-e10606-o40606-rnone
monitoring_development-humanitarian-thermohitl_rule-correlated-partition-e10601-o40601-rnone,humanitarian,thermohitl_rule,human_v3_development-partition-correlated-p0.5-o0.5,10601,0,,40601,high_accuracy_bounded,complete,2045.5175944644425,11.265432340800636,2045.5175944644425,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,3.410605131648481e-13,1314,0,0,0,0.0,results/human_operator_v3/manifests/monitoring_development-humanitarian-thermohitl_rule-correlated-partition-e10601-o40601-rnone.json,results/human_operator_v3/raw/monitoring_development/monitoring_development-humanitarian-thermohitl_rule-correlated-partition-e10601-o40601-rnone
monitoring_development-humanitarian-thermohitl_rule-correlated-partition-e10602-o40602-rnone,humanitarian,thermohitl_rule,human_v3_development-partition-correlated-p0.5-o0.5,10602,0,,40602,high_accuracy_bounded,complete,3119.459642294447,14.900584010830357,3119.459642294447,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,0.0,1306,0,0,0,0.0,results/human_operator_v3/manifests/monitoring_development-humanitarian-thermohitl_rule-correlated-partition-e10602-o40602-rnone.json,results/human_operator_v3/raw/monitoring_development/monitoring_development-humanitarian-thermohitl_rule-correlated-partition-e10602-o40602-rnone
monitoring_development-humanitarian-thermohitl_rule-correlated-partition-e10603-o40603-rnone,humanitarian,thermohitl_rule,human_v3_development-partition-correlated-p0.5-o0.5,10603,0,,40603,high_accuracy_bounded,complete,3135.0546943151244,14.483620816946903,3135.0546943151244,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,2.2737367544323206e-13,1298,0,0,0,0.0,results/human_operator_v3/manifests/monitoring_development-humanitarian-thermohitl_rule-correlated-partition-e10603-o40603-rnone.json,results/human_operator_v3/raw/monitoring_development/monitoring_development-humanitarian-thermohitl_rule-correlated-partition-e10603-o40603-rnone
monitoring_development-humanitarian-thermohitl_rule-correlated-partition-e10604-o40604-rnone,humanitarian,thermohitl_rule,human_v3_development-partition-correlated-p0.5-o0.5,10604,0,,40604,high_accuracy_bounded,complete,1866.9129385322171,11.298706690365133,1866.9129385322171,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,-1.1368683772161603e-13,1292,0,0,0,0.0,results/human_operator_v3/manifests/monitoring_development-humanitarian-thermohitl_rule-correlated-partition-e10604-o40604-rnone.json,results/human_operator_v3/raw/monitoring_development/monitoring_development-humanitarian-thermohitl_rule-correlated-partition-e10604-o40604-rnone
monitoring_development-humanitarian-thermohitl_rule-correlated-partition-e10605-o40605-rnone,humanitarian,thermohitl_rule,human_v3_development-partition-correlated-p0.5-o0.5,10605,0,,40605,high_accuracy_bounded,complete,1813.7379234478904,11.57842654406235,1813.7379234478904,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,-1.1368683772161603e-13,1327,0,0,0,0.0,results/human_operator_v3/manifests/monitoring_development-humanitarian-thermohitl_rule-correlated-partition-e10605-o40605-rnone.json,results/human_operator_v3/raw/monitoring_development/monitoring_development-humanitarian-thermohitl_rule-correlated-partition-e10605-o40605-rnone
monitoring_development-humanitarian-thermohitl_rule-correlated-partition-e10606-o40606-rnone,humanitarian,thermohitl_rule,human_v3_development-partition-correlated-p0.5-o0.5,10606,0,,40606,high_accuracy_bounded,complete,2099.321409792445,13.354151170078051,2099.321409792445,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,-2.2737367544323206e-13,1303,0,0,0,0.0,results/human_operator_v3/manifests/monitoring_development-humanitarian-thermohitl_rule-correlated-partition-e10606-o40606-rnone.json,results/human_operator_v3/raw/monitoring_development/monitoring_development-humanitarian-thermohitl_rule-correlated-partition-e10606-o40606-rnone
monitoring_development-humanitarian-thermohitl_rule-compound-reliable-e10601-o40601-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,10601,0,,40601,high_accuracy_bounded,complete,2601.5372284189248,12.157551830561081,2601.5372284189248,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,1.1368683772161603e-13,1523,0,0,0,0.0,results/human_operator_v3/manifests/monitoring_development-humanitarian-thermohitl_rule-compound-reliable-e10601-o40601-rnone.json,results/human_operator_v3/raw/monitoring_development/monitoring_development-humanitarian-thermohitl_rule-compound-reliable-e10601-o40601-rnone
monitoring_development-humanitarian-thermohitl_rule-compound-reliable-e10602-o40602-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,10602,0,,40602,high_accuracy_bounded,complete,3787.70780436709,15.505913131365492,3787.70780436709,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,0.0,1511,0,0,0,0.0,results/human_operator_v3/manifests/monitoring_development-humanitarian-thermohitl_rule-compound-reliable-e10602-o40602-rnone.json,results/human_operator_v3/raw/monitoring_development/monitoring_development-humanitarian-thermohitl_rule-compound-reliable-e10602-o40602-rnone
monitoring_development-humanitarian-thermohitl_rule-compound-reliable-e10603-o40603-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,10603,0,,40603,high_accuracy_bounded,complete,3814.8260091877873,15.095171750019631,3814.8260091877873,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,1.1368683772161603e-13,1511,0,0,0,0.0,results/human_operator_v3/manifests/monitoring_development-humanitarian-thermohitl_rule-compound-reliable-e10603-o40603-rnone.json,results/human_operator_v3/raw/monitoring_development/monitoring_development-humanitarian-thermohitl_rule-compound-reliable-e10603-o40603-rnone
monitoring_development-humanitarian-thermohitl_rule-compound-reliable-e10604-o40604-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,10604,0,,40604,high_accuracy_bounded,complete,2357.4149072319956,12.140979968573049,2357.4149072319956,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,0.0,1505,0,0,0,0.0,results/human_operator_v3/manifests/monitoring_development-humanitarian-thermohitl_rule-compound-reliable-e10604-o40604-rnone.json,results/human_operator_v3/raw/monitoring_development/monitoring_development-humanitarian-thermohitl_rule-compound-reliable-e10604-o40604-rnone
monitoring_development-humanitarian-thermohitl_rule-compound-reliable-e10605-o40605-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,10605,0,,40605,high_accuracy_bounded,complete,2274.9156976796917,12.392029217267691,2274.9156976796917,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,-1.1368683772161603e-13,1523,0,0,0,0.0,results/human_operator_v3/manifests/monitoring_development-humanitarian-thermohitl_rule-compound-reliable-e10605-o40605-rnone.json,results/human_operator_v3/raw/monitoring_development/monitoring_development-humanitarian-thermohitl_rule-compound-reliable-e10605-o40605-rnone
monitoring_development-humanitarian-thermohitl_rule-compound-reliable-e10606-o40606-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,10606,0,,40606,high_accuracy_bounded,complete,2580.9784351537605,14.045397299276935,2580.9784351537605,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,-1.1368683772161603e-13,1511,0,0,0,0.0,results/human_operator_v3/manifests/monitoring_development-humanitarian-thermohitl_rule-compound-reliable-e10606-o40606-rnone.json,results/human_operator_v3/raw/monitoring_development/monitoring_development-humanitarian-thermohitl_rule-compound-reliable-e10606-o40606-rnone
monitoring_development-humanitarian-thermohitl_rule-compound-partition-e10601-o40601-rnone,humanitarian,thermohitl_rule,human_v3_development-partition-compound-p0.5-o0.5,10601,0,,40601,high_accuracy_bounded,complete,2601.5372284189248,12.157551830561081,2601.5372284189248,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,1.1368683772161603e-13,1153,0,0,0,0.0,results/human_operator_v3/manifests/monitoring_development-humanitarian-thermohitl_rule-compound-partition-e10601-o40601-rnone.json,results/human_operator_v3/raw/monitoring_development/monitoring_development-humanitarian-thermohitl_rule-compound-partition-e10601-o40601-rnone
monitoring_development-humanitarian-thermohitl_rule-compound-partition-e10602-o40602-rnone,humanitarian,thermohitl_rule,human_v3_development-partition-compound-p0.5-o0.5,10602,0,,40602,high_accuracy_bounded,complete,3787.70780436709,15.505913131365492,3787.70780436709,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,0.0,1141,0,0,0,0.0,results/human_operator_v3/manifests/monitoring_development-humanitarian-thermohitl_rule-compound-partition-e10602-o40602-rnone.json,results/human_operator_v3/raw/monitoring_development/monitoring_development-humanitarian-thermohitl_rule-compound-partition-e10602-o40602-rnone
monitoring_development-humanitarian-thermohitl_rule-compound-partition-e10603-o40603-rnone,humanitarian,thermohitl_rule,human_v3_development-partition-compound-p0.5-o0.5,10603,0,,40603,high_accuracy_bounded,complete,3814.8260091877873,15.095171750019631,3814.8260091877873,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,1.1368683772161603e-13,1127,0,0,0,0.0,results/human_operator_v3/manifests/monitoring_development-humanitarian-thermohitl_rule-compound-partition-e10603-o40603-rnone.json,results/human_operator_v3/raw/monitoring_development/monitoring_development-humanitarian-thermohitl_rule-compound-partition-e10603-o40603-rnone
monitoring_development-humanitarian-thermohitl_rule-compound-partition-e10604-o40604-rnone,humanitarian,thermohitl_rule,human_v3_development-partition-compound-p0.5-o0.5,10604,0,,40604,high_accuracy_bounded,complete,2357.4149072319956,12.140979968573049,2357.4149072319956,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,0.0,1143,0,0,0,0.0,results/human_operator_v3/manifests/monitoring_development-humanitarian-thermohitl_rule-compound-partition-e10604-o40604-rnone.json,results/human_operator_v3/raw/monitoring_development/monitoring_development-humanitarian-thermohitl_rule-compound-partition-e10604-o40604-rnone
monitoring_development-humanitarian-thermohitl_rule-compound-partition-e10605-o40605-rnone,humanitarian,thermohitl_rule,human_v3_development-partition-compound-p0.5-o0.5,10605,0,,40605,high_accuracy_bounded,complete,2274.9156976796917,12.392029217267691,2274.9156976796917,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,-1.1368683772161603e-13,1165,0,0,0,0.0,results/human_operator_v3/manifests/monitoring_development-humanitarian-thermohitl_rule-compound-partition-e10605-o40605-rnone.json,results/human_operator_v3/raw/monitoring_development/monitoring_development-humanitarian-thermohitl_rule-compound-partition-e10605-o40605-rnone
monitoring_development-humanitarian-thermohitl_rule-compound-partition-e10606-o40606-rnone,humanitarian,thermohitl_rule,human_v3_development-partition-compound-p0.5-o0.5,10606,0,,40606,high_accuracy_bounded,complete,2580.9784351537605,14.045397299276935,2580.9784351537605,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,-1.1368683772161603e-13,1141,0,0,0,0.0,results/human_operator_v3/manifests/monitoring_development-humanitarian-thermohitl_rule-compound-partition-e10606-o40606-rnone.json,results/human_operator_v3/raw/monitoring_development/monitoring_development-humanitarian-thermohitl_rule-compound-partition-e10606-o40606-rnone
