phase,agent_i,agent_j,community_i,community_j,connected_correlation,model_key,cluster_id,panel_id,condition,memory_mode,n_agents
disruption,10,5,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,10,6,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,10,7,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,10,8,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,10,9,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,10,10,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,10,11,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,10,12,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,10,13,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,10,14,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,10,15,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,11,0,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,11,1,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,11,2,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,11,3,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,11,4,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,11,5,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,11,6,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,11,7,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,11,8,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,11,9,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,11,10,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,11,11,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,11,12,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,11,13,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,11,14,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,11,15,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,12,0,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,12,1,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,12,2,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,12,3,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,12,4,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,12,5,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,12,6,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,12,7,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,12,8,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,12,9,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,12,10,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,12,11,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,12,12,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,12,13,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,12,14,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,12,15,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,13,0,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,13,1,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,13,2,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,13,3,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,13,4,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,13,5,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,13,6,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,13,7,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,13,8,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,13,9,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,13,10,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,13,11,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,13,12,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,13,13,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,13,14,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,13,15,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,14,0,1,0,0.3166666666666667,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,14,1,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,14,2,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,14,3,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,14,4,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,14,5,1,0,0.3833333333333333,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,14,6,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,14,7,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,14,8,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,14,9,1,1,0.3520833333333333,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,14,10,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,14,11,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,14,12,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,14,13,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,14,14,1,1,0.4375,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,14,15,1,1,0.41874999999999996,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,15,0,1,0,0.4116666666666666,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,15,1,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,15,2,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,15,3,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,15,4,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,15,5,1,0,0.49833333333333324,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,15,6,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,15,7,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,15,8,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,15,9,1,1,0.4577083333333333,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,15,10,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,15,11,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,15,12,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,15,13,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,15,14,1,1,0.41874999999999996,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
disruption,15,15,1,1,0.5443749999999999,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,0,0,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,0,1,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,0,2,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,0,3,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,0,4,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,0,5,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,0,6,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,0,7,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,0,8,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,0,9,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,0,10,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,0,11,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,0,12,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,0,13,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,0,14,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,0,15,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,1,0,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,1,1,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,1,2,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,1,3,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,1,4,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,1,5,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,1,6,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,1,7,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,1,8,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,1,9,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,1,10,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,1,11,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,1,12,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,1,13,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,1,14,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,1,15,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,2,0,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,2,1,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,2,2,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,2,3,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,2,4,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,2,5,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,2,6,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,2,7,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,2,8,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,2,9,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,2,10,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,2,11,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,2,12,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,2,13,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,2,14,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,2,15,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,3,0,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,3,1,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,3,2,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,3,3,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,3,4,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,3,5,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,3,6,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,3,7,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,3,8,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,3,9,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,3,10,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,3,11,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,3,12,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,3,13,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,3,14,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,3,15,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,4,0,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,4,1,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,4,2,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,4,3,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,4,4,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,4,5,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,4,6,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,4,7,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,4,8,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,4,9,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,4,10,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,4,11,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,4,12,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,4,13,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,4,14,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,4,15,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,5,0,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,5,1,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,5,2,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,5,3,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,5,4,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,5,5,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,5,6,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,5,7,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,5,8,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,5,9,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,5,10,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,5,11,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,5,12,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,5,13,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,5,14,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,5,15,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,6,0,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,6,1,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,6,2,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,6,3,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,6,4,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,6,5,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,6,6,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,6,7,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,6,8,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,6,9,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,6,10,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,6,11,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,6,12,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,6,13,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,6,14,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,6,15,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,7,0,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,7,1,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,7,2,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,7,3,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,7,4,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,7,5,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,7,6,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,7,7,0,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,7,8,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,7,9,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,7,10,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,7,11,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,7,12,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,7,13,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,7,14,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,7,15,0,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,8,0,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,8,1,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,8,2,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,8,3,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,8,4,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,8,5,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,8,6,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,8,7,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,8,8,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,8,9,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,8,10,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,8,11,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,8,12,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,8,13,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,8,14,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,8,15,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,9,0,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,9,1,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,9,2,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,9,3,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,9,4,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,9,5,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,9,6,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,9,7,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,9,8,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,9,9,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,9,10,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,9,11,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,9,12,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,9,13,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,9,14,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,9,15,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,10,0,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,10,1,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,10,2,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,10,3,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,10,4,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,10,5,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
