phase,belief_magnetization,count,probability,model_key,cluster_id,panel_id,condition,memory_mode,n_agents
disruption,0.125,0,0.0,qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,markovized,16
disruption,0.25,0,0.0,qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,markovized,16
disruption,0.375,0,0.0,qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,markovized,16
disruption,0.5,0,0.0,qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,markovized,16
disruption,0.625,0,0.0,qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,markovized,16
disruption,0.75,0,0.0,qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,markovized,16
disruption,0.875,0,0.0,qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,markovized,16
disruption,1.0,0,0.0,qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,markovized,16
recovery,-1.0,0,0.0,qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,markovized,16
recovery,-0.875,0,0.0,qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,markovized,16
recovery,-0.75,0,0.0,qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,markovized,16
recovery,-0.625,0,0.0,qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,markovized,16
recovery,-0.5,0,0.0,qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,markovized,16
recovery,-0.375,0,0.0,qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,markovized,16
recovery,-0.25,0,0.0,qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,markovized,16
recovery,-0.125,0,0.0,qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,markovized,16
recovery,0.0,240,1.0,qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,markovized,16
recovery,0.125,0,0.0,qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,markovized,16
recovery,0.25,0,0.0,qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,markovized,16
recovery,0.375,0,0.0,qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,markovized,16
recovery,0.5,0,0.0,qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,markovized,16
recovery,0.625,0,0.0,qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,markovized,16
recovery,0.75,0,0.0,qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,markovized,16
recovery,0.875,0,0.0,qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,markovized,16
recovery,1.0,0,0.0,qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,markovized,16
baseline,-1.0,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
baseline,-0.875,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
baseline,-0.75,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
baseline,-0.625,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
baseline,-0.5,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
baseline,-0.375,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
baseline,-0.25,2,0.008333333333333333,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
baseline,-0.125,44,0.18333333333333332,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
baseline,0.0,144,0.6,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
baseline,0.125,29,0.12083333333333333,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
baseline,0.25,15,0.0625,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
baseline,0.375,6,0.025,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
baseline,0.5,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
baseline,0.625,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
baseline,0.75,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
baseline,0.875,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
baseline,1.0,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
disruption,-1.0,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
disruption,-0.875,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
disruption,-0.75,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
disruption,-0.625,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
disruption,-0.5,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
disruption,-0.375,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
disruption,-0.25,2,0.008333333333333333,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
disruption,-0.125,23,0.09583333333333334,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
disruption,0.0,214,0.8916666666666667,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
disruption,0.125,1,0.004166666666666667,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
disruption,0.25,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
disruption,0.375,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
disruption,0.5,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
disruption,0.625,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
disruption,0.75,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
disruption,0.875,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
disruption,1.0,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
recovery,-1.0,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
recovery,-0.875,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
recovery,-0.75,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
recovery,-0.625,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
recovery,-0.5,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
recovery,-0.375,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
recovery,-0.25,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
recovery,-0.125,13,0.05416666666666667,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
recovery,0.0,219,0.9125,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
recovery,0.125,5,0.020833333333333332,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
recovery,0.25,3,0.0125,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
recovery,0.375,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
recovery,0.5,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
recovery,0.625,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
recovery,0.75,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
recovery,0.875,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
recovery,1.0,0,0.0,qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,markovized,16
baseline,-1.0,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
baseline,-0.875,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
baseline,-0.75,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
baseline,-0.625,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
baseline,-0.5,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
baseline,-0.375,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
baseline,-0.25,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
baseline,-0.125,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
baseline,0.0,173,0.7208333333333333,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
baseline,0.125,40,0.16666666666666666,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
baseline,0.25,18,0.075,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
baseline,0.375,9,0.0375,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
baseline,0.5,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
baseline,0.625,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
baseline,0.75,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
baseline,0.875,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
baseline,1.0,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
disruption,-1.0,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
disruption,-0.875,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
disruption,-0.75,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
disruption,-0.625,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
disruption,-0.5,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
disruption,-0.375,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
disruption,-0.25,2,0.008333333333333333,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
disruption,-0.125,7,0.029166666666666667,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
disruption,0.0,230,0.9583333333333334,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
disruption,0.125,1,0.004166666666666667,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
disruption,0.25,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
disruption,0.375,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
disruption,0.5,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
disruption,0.625,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
disruption,0.75,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
disruption,0.875,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
disruption,1.0,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
recovery,-1.0,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
recovery,-0.875,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
recovery,-0.75,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
recovery,-0.625,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
recovery,-0.5,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
recovery,-0.375,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
recovery,-0.25,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
recovery,-0.125,3,0.0125,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
recovery,0.0,229,0.9541666666666667,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
recovery,0.125,5,0.020833333333333332,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
recovery,0.25,3,0.0125,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
recovery,0.375,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
recovery,0.5,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
recovery,0.625,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
recovery,0.75,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
recovery,0.875,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
recovery,1.0,0,0.0,qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,persistent_memory,16
baseline,-1.0,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,-0.875,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,-0.75,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,-0.625,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,-0.5,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,-0.375,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,-0.25,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,-0.125,7,0.029166666666666667,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0.0,180,0.75,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0.125,17,0.07083333333333333,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0.25,16,0.06666666666666667,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0.375,20,0.08333333333333333,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0.5,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0.625,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0.75,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0.875,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,1.0,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
disruption,-1.0,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
disruption,-0.875,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
disruption,-0.75,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
disruption,-0.625,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
disruption,-0.5,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
disruption,-0.375,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
disruption,-0.25,2,0.008333333333333333,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
disruption,-0.125,40,0.16666666666666666,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
disruption,0.0,198,0.825,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
disruption,0.125,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
disruption,0.25,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
disruption,0.375,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
disruption,0.5,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
disruption,0.625,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
disruption,0.75,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
disruption,0.875,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
disruption,1.0,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
recovery,-1.0,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
recovery,-0.875,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
recovery,-0.75,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
recovery,-0.625,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
recovery,-0.5,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
recovery,-0.375,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
recovery,-0.25,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
recovery,-0.125,10,0.041666666666666664,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
recovery,0.0,225,0.9375,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
recovery,0.125,4,0.016666666666666666,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
recovery,0.25,1,0.004166666666666667,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
recovery,0.375,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
recovery,0.5,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
recovery,0.625,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
recovery,0.75,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
recovery,0.875,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
recovery,1.0,0,0.0,qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,-1.0,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
baseline,-0.875,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
baseline,-0.75,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
baseline,-0.625,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
baseline,-0.5,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
baseline,-0.375,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
baseline,-0.25,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
baseline,-0.125,6,0.025,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
baseline,0.0,210,0.875,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
baseline,0.125,21,0.0875,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
baseline,0.25,3,0.0125,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
baseline,0.375,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
baseline,0.5,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
baseline,0.625,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
baseline,0.75,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
baseline,0.875,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
baseline,1.0,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
disruption,-1.0,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
disruption,-0.875,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
disruption,-0.75,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
disruption,-0.625,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
disruption,-0.5,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
disruption,-0.375,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
disruption,-0.25,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
disruption,-0.125,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
disruption,0.0,240,1.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
disruption,0.125,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
disruption,0.25,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
disruption,0.375,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
disruption,0.5,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
disruption,0.625,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
disruption,0.75,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
disruption,0.875,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
disruption,1.0,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
recovery,-1.0,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
recovery,-0.875,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
recovery,-0.75,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
recovery,-0.625,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
recovery,-0.5,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
recovery,-0.375,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
recovery,-0.25,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
recovery,-0.125,17,0.07083333333333333,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
recovery,0.0,223,0.9291666666666667,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
recovery,0.125,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
recovery,0.25,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
recovery,0.375,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
recovery,0.5,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
recovery,0.625,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
recovery,0.75,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
recovery,0.875,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
recovery,1.0,0,0.0,qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,markovized,16
baseline,-1.0,0,0.0,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,-0.875,0,0.0,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,-0.75,0,0.0,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,-0.625,0,0.0,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,-0.5,0,0.0,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,-0.375,0,0.0,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,-0.25,0,0.0,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,-0.125,6,0.025,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,0.0,210,0.875,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,0.125,21,0.0875,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,0.25,3,0.0125,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,0.375,0,0.0,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,0.5,0,0.0,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,0.625,0,0.0,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,0.75,0,0.0,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,0.875,0,0.0,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
baseline,1.0,0,0.0,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,-1.0,0,0.0,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
disruption,-0.875,0,0.0,qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,markovized,16
