episode_path,ledger_path,run_id,events,ledger_sha256_match,ledger_digest_match,metric_regeneration_match,privacy_failures,maximum_reconstructed_conservation_residual,finite_metrics,status,mismatch_reasons
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-high-low-high-small_world-private_fragmented-787021-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-high-low-high-small_world-private_fragmented-787021-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-high-low-high-small_world-private_fragmented-787021-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,86379,True,True,True,0,8.881784197001252e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-high-medium-high-modular-private_fragmented-787024-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-high-medium-high-modular-private_fragmented-787024-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-high-medium-high-modular-private_fragmented-787024-crossfit_generalized_entropic-event_triggered-agent_event_triggered,22606,True,True,True,0,2.4868995751603507e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-high-medium-high-modular-private_fragmented-787024-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-high-medium-high-modular-private_fragmented-787024-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-high-medium-high-modular-private_fragmented-787024-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,22606,True,True,True,0,2.4868995751603507e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-high-medium-high-random_geometric-private_fragmented-787022-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-high-medium-high-random_geometric-private_fragmented-787022-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-high-medium-high-random_geometric-private_fragmented-787022-crossfit_generalized_entropic-event_triggered-agent_event_triggered,38958,True,True,True,0,5.684341886080802e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-high-medium-high-random_geometric-private_fragmented-787022-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-high-medium-high-random_geometric-private_fragmented-787022-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-high-medium-high-random_geometric-private_fragmented-787022-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,38951,True,True,True,0,3.552713678800501e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-high-medium-high-small_world-private_fragmented-787023-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-high-medium-high-small_world-private_fragmented-787023-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-high-medium-high-small_world-private_fragmented-787023-crossfit_generalized_entropic-event_triggered-agent_event_triggered,70141,True,True,True,0,3.552713678800501e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-high-medium-high-small_world-private_fragmented-787023-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-high-medium-high-small_world-private_fragmented-787023-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-high-medium-high-small_world-private_fragmented-787023-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,70146,True,True,True,0,3.552713678800501e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-high-high-modular-private_fragmented-787007-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-high-high-modular-private_fragmented-787007-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-low-high-high-modular-private_fragmented-787007-crossfit_generalized_entropic-event_triggered-agent_event_triggered,22509,True,True,True,0,8.526512829121202e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-high-high-modular-private_fragmented-787007-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-high-high-modular-private_fragmented-787007-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-low-high-high-modular-private_fragmented-787007-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,22509,True,True,True,0,9.947598300641403e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-high-high-random_geometric-private_fragmented-787008-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-high-high-random_geometric-private_fragmented-787008-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-low-high-high-random_geometric-private_fragmented-787008-crossfit_generalized_entropic-event_triggered-agent_event_triggered,60561,True,True,True,0,1.4210854715202004e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-high-high-random_geometric-private_fragmented-787008-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-high-high-random_geometric-private_fragmented-787008-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-low-high-high-random_geometric-private_fragmented-787008-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,60563,True,True,True,0,1.4210854715202004e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-high-high-small_world-private_fragmented-787009-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-high-high-small_world-private_fragmented-787009-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-low-high-high-small_world-private_fragmented-787009-crossfit_generalized_entropic-event_triggered-agent_event_triggered,67522,True,True,True,0,1.0658141036401503e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-high-high-small_world-private_fragmented-787009-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-high-high-small_world-private_fragmented-787009-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-low-high-high-small_world-private_fragmented-787009-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,67524,True,True,True,0,1.2079226507921703e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-low-low-modular-private_fragmented-787003-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-low-low-modular-private_fragmented-787003-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-low-low-low-modular-private_fragmented-787003-crossfit_generalized_entropic-event_triggered-agent_event_triggered,27913,True,True,True,0,1.3677947663381929e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-low-low-modular-private_fragmented-787003-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-low-low-modular-private_fragmented-787003-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-low-low-low-modular-private_fragmented-787003-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,27913,True,True,True,0,1.1901590823981678e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-low-low-random_geometric-private_fragmented-787001-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-low-low-random_geometric-private_fragmented-787001-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-low-low-low-random_geometric-private_fragmented-787001-crossfit_generalized_entropic-event_triggered-agent_event_triggered,72179,True,True,True,0,1.2789769243681803e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-low-low-random_geometric-private_fragmented-787001-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-low-low-random_geometric-private_fragmented-787001-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-low-low-low-random_geometric-private_fragmented-787001-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,72181,True,True,True,0,1.8829382497642655e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-low-low-small_world-private_fragmented-787002-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-low-low-small_world-private_fragmented-787002-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-low-low-low-small_world-private_fragmented-787002-crossfit_generalized_entropic-event_triggered-agent_event_triggered,100919,True,True,True,0,3.552713678800501e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-low-low-small_world-private_fragmented-787002-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-low-low-small_world-private_fragmented-787002-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-low-low-low-small_world-private_fragmented-787002-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,100917,True,True,True,0,4.263256414560601e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-medium-medium-modular-private_fragmented-787005-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-medium-medium-modular-private_fragmented-787005-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-low-medium-medium-modular-private_fragmented-787005-crossfit_generalized_entropic-event_triggered-agent_event_triggered,18343,True,True,True,0,9.237055564881302e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-medium-medium-modular-private_fragmented-787005-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-medium-medium-modular-private_fragmented-787005-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-low-medium-medium-modular-private_fragmented-787005-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,18286,True,True,True,0,2.842170943040401e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-medium-medium-random_geometric-private_fragmented-787006-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-medium-medium-random_geometric-private_fragmented-787006-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-low-medium-medium-random_geometric-private_fragmented-787006-crossfit_generalized_entropic-event_triggered-agent_event_triggered,51302,True,True,True,0,2.4868995751603507e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-medium-medium-random_geometric-private_fragmented-787006-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-medium-medium-random_geometric-private_fragmented-787006-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-low-medium-medium-random_geometric-private_fragmented-787006-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,51308,True,True,True,0,2.842170943040401e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-medium-medium-small_world-private_fragmented-787004-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-medium-medium-small_world-private_fragmented-787004-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-low-medium-medium-small_world-private_fragmented-787004-crossfit_generalized_entropic-event_triggered-agent_event_triggered,72835,True,True,True,0,7.105427357601002e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-medium-medium-small_world-private_fragmented-787004-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-low-medium-medium-small_world-private_fragmented-787004-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-low-medium-medium-small_world-private_fragmented-787004-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,72833,True,True,True,0,9.947598300641403e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-high-high-modular-private_fragmented-787018-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-high-high-modular-private_fragmented-787018-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-medium-high-high-modular-private_fragmented-787018-crossfit_generalized_entropic-event_triggered-agent_event_triggered,21746,True,True,True,0,2.1316282072803006e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-high-high-modular-private_fragmented-787018-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-high-high-modular-private_fragmented-787018-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-medium-high-high-modular-private_fragmented-787018-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,21745,True,True,True,0,2.1316282072803006e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-high-high-random_geometric-private_fragmented-787016-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-high-high-random_geometric-private_fragmented-787016-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-medium-high-high-random_geometric-private_fragmented-787016-crossfit_generalized_entropic-event_triggered-agent_event_triggered,45311,True,True,True,0,7.815970093361102e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-high-high-random_geometric-private_fragmented-787016-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-high-high-random_geometric-private_fragmented-787016-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-medium-high-high-random_geometric-private_fragmented-787016-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,45130,True,True,True,0,5.684341886080802e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-high-high-small_world-private_fragmented-787017-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-high-high-small_world-private_fragmented-787017-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-medium-high-high-small_world-private_fragmented-787017-crossfit_generalized_entropic-event_triggered-agent_event_triggered,51246,True,True,True,0,4.263256414560601e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-high-high-small_world-private_fragmented-787017-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-high-high-small_world-private_fragmented-787017-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-medium-high-high-small_world-private_fragmented-787017-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,51244,True,True,True,0,1.7763568394002505e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-low-medium-modular-private_fragmented-787011-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-low-medium-modular-private_fragmented-787011-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-medium-low-medium-modular-private_fragmented-787011-crossfit_generalized_entropic-event_triggered-agent_event_triggered,23317,True,True,True,0,2.842170943040401e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-low-medium-modular-private_fragmented-787011-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-low-medium-modular-private_fragmented-787011-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-medium-low-medium-modular-private_fragmented-787011-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,23317,True,True,True,0,2.5979218776228663e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-low-medium-random_geometric-private_fragmented-787012-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-low-medium-random_geometric-private_fragmented-787012-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-medium-low-medium-random_geometric-private_fragmented-787012-crossfit_generalized_entropic-event_triggered-agent_event_triggered,54154,True,True,True,0,6.394884621840902e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-low-medium-random_geometric-private_fragmented-787012-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-low-medium-random_geometric-private_fragmented-787012-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-medium-low-medium-random_geometric-private_fragmented-787012-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,54156,True,True,True,0,3.552713678800501e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-low-medium-small_world-private_fragmented-787010-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-low-medium-small_world-private_fragmented-787010-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-medium-low-medium-small_world-private_fragmented-787010-crossfit_generalized_entropic-event_triggered-agent_event_triggered,58693,True,True,True,0,7.815970093361102e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-low-medium-small_world-private_fragmented-787010-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-low-medium-small_world-private_fragmented-787010-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-medium-low-medium-small_world-private_fragmented-787010-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,58691,True,True,True,0,4.263256414560601e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-medium-medium-modular-private_fragmented-787013-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-medium-medium-modular-private_fragmented-787013-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-medium-medium-medium-modular-private_fragmented-787013-crossfit_generalized_entropic-event_triggered-agent_event_triggered,22337,True,True,True,0,9.947598300641403e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-medium-medium-modular-private_fragmented-787013-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-medium-medium-modular-private_fragmented-787013-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-medium-medium-medium-modular-private_fragmented-787013-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,22337,True,True,True,0,4.263256414560601e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-medium-medium-random_geometric-private_fragmented-787014-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-medium-medium-random_geometric-private_fragmented-787014-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-medium-medium-medium-random_geometric-private_fragmented-787014-crossfit_generalized_entropic-event_triggered-agent_event_triggered,36148,True,True,True,0,8.526512829121202e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-medium-medium-random_geometric-private_fragmented-787014-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-medium-medium-random_geometric-private_fragmented-787014-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-medium-medium-medium-random_geometric-private_fragmented-787014-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,36142,True,True,True,0,3.552713678800501e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-787015-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-787015-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-787015-crossfit_generalized_entropic-event_triggered-agent_event_triggered,88567,True,True,True,0,1.3500311979441904e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-787015-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-787015-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-787015-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,88557,True,True,True,0,1.3500311979441904e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-small-high-high-high-modular-private_fragmented-787039-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-small-high-high-high-modular-private_fragmented-787039-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-small-high-high-high-modular-private_fragmented-787039-crossfit_generalized_entropic-event_triggered-agent_event_triggered,3145,True,True,True,0,3.552713678800501e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-small-high-high-high-modular-private_fragmented-787039-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-small-high-high-high-modular-private_fragmented-787039-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-small-high-high-high-modular-private_fragmented-787039-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,3145,True,True,True,0,4.263256414560601e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-small-high-high-high-random_geometric-private_fragmented-787037-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-small-high-high-high-random_geometric-private_fragmented-787037-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-small-high-high-high-random_geometric-private_fragmented-787037-crossfit_generalized_entropic-event_triggered-agent_event_triggered,6364,True,True,True,0,1.0658141036401503e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-small-high-high-high-random_geometric-private_fragmented-787037-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-small-high-high-high-random_geometric-private_fragmented-787037-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-small-high-high-high-random_geometric-private_fragmented-787037-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,6364,True,True,True,0,1.0658141036401503e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-small-high-high-high-random_geometric-private_fragmented-787040-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-humanitarian-small-high-high-high-random_geometric-private_fragmented-787040-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-humanitarian-small-high-high-high-random_geometric-private_fragmented-787040-crossfit_generalized_entropic-event_triggered-agent_event_triggered,6919,True,True,True,0,2.4868995751603507e-14,True,pass,
