cluster_id,application,regime,information_condition,feature_block,eligible_actions,selected_actions,action_coverage,low_consensus_eligible,low_consensus_selected,low_consensus_escalated,low_consensus_abstained_or_unserved,harmful_actions,harmful_action_rate,mean_causal_utility,operator_escalation_slots,consensus_threshold,residual_threshold
commercial|compound|private_fragmented|60971,commercial,compound,private_fragmented,predictive_uncertainty,20,10,0.5,7,4,2,1,0,0.0,0.40380465492331724,5,0.88,0.25
commercial|compound|private_fragmented|60972,commercial,compound,private_fragmented,predictive_uncertainty,19,10,0.5263157894736842,8,6,1,1,5,0.5,-0.009414958874823938,5,0.88,0.25
commercial|compound|private_fragmented|60973,commercial,compound,private_fragmented,predictive_uncertainty,19,10,0.5263157894736842,7,4,1,2,2,0.2,0.13913913268540792,5,0.88,0.25
commercial|compound|private_fragmented|60974,commercial,compound,private_fragmented,predictive_uncertainty,20,10,0.5,11,5,3,3,2,0.2,0.11493252178210094,5,0.88,0.25
commercial|compound|private_fragmented|60975,commercial,compound,private_fragmented,predictive_uncertainty,20,10,0.5,5,4,0,1,2,0.2,0.36293291645563175,5,0.88,0.25
commercial|partition|private_fragmented|60971,commercial,partition,private_fragmented,predictive_uncertainty,16,8,0.5,11,7,3,1,1,0.125,0.2800345729306454,5,0.88,0.25
commercial|partition|private_fragmented|60972,commercial,partition,private_fragmented,predictive_uncertainty,18,10,0.5555555555555556,13,5,5,3,4,0.4,0.0706857663645281,5,0.88,0.25
commercial|partition|private_fragmented|60973,commercial,partition,private_fragmented,predictive_uncertainty,18,10,0.5555555555555556,11,6,3,2,0,0.0,0.6041847050464487,5,0.88,0.25
commercial|partition|private_fragmented|60974,commercial,partition,private_fragmented,predictive_uncertainty,18,9,0.5,14,8,2,4,0,0.0,0.42617327067534805,5,0.88,0.25
commercial|partition|private_fragmented|60975,commercial,partition,private_fragmented,predictive_uncertainty,18,10,0.5555555555555556,13,8,3,2,3,0.3,0.11043133427619445,5,0.88,0.25
commercial|telemetry_integrity|private_fragmented|60971,commercial,telemetry_integrity,private_fragmented,predictive_uncertainty,20,10,0.5,4,1,1,2,0,0.0,0.19515511279388004,5,0.88,0.25
commercial|telemetry_integrity|private_fragmented|60972,commercial,telemetry_integrity,private_fragmented,predictive_uncertainty,20,10,0.5,9,3,3,3,2,0.2,0.2224781189195555,5,0.88,0.25
commercial|telemetry_integrity|private_fragmented|60973,commercial,telemetry_integrity,private_fragmented,predictive_uncertainty,20,10,0.5,8,6,0,2,3,0.3,0.023990248559136635,5,0.88,0.25
commercial|telemetry_integrity|private_fragmented|60974,commercial,telemetry_integrity,private_fragmented,predictive_uncertainty,20,10,0.5,7,3,3,1,3,0.3,0.07861498259934538,5,0.88,0.25
commercial|telemetry_integrity|private_fragmented|60975,commercial,telemetry_integrity,private_fragmented,predictive_uncertainty,20,10,0.5,3,2,1,0,7,0.7,-0.11099847442475594,5,0.88,0.25
commercial|compound|private_fragmented|60971,commercial,compound,private_fragmented,combined_generalized_entropic,20,10,0.5,7,4,2,1,0,0.0,0.40380465492331724,5,0.88,0.25
commercial|compound|private_fragmented|60972,commercial,compound,private_fragmented,combined_generalized_entropic,19,10,0.5263157894736842,8,6,2,0,5,0.5,-0.009414958874823938,5,0.88,0.25
commercial|compound|private_fragmented|60973,commercial,compound,private_fragmented,combined_generalized_entropic,19,10,0.5263157894736842,7,4,2,1,2,0.2,0.15736048417559312,5,0.88,0.25
commercial|compound|private_fragmented|60974,commercial,compound,private_fragmented,combined_generalized_entropic,20,10,0.5,11,5,4,2,3,0.3,0.042916066943363335,5,0.88,0.25
commercial|compound|private_fragmented|60975,commercial,compound,private_fragmented,combined_generalized_entropic,20,10,0.5,5,4,0,1,2,0.2,0.36293291645563175,5,0.88,0.25
commercial|partition|private_fragmented|60971,commercial,partition,private_fragmented,combined_generalized_entropic,16,8,0.5,11,6,3,2,1,0.125,0.21912297651786883,5,0.88,0.25
commercial|partition|private_fragmented|60972,commercial,partition,private_fragmented,combined_generalized_entropic,18,10,0.5555555555555556,13,5,5,3,4,0.4,0.0706857663645281,5,0.88,0.25
commercial|partition|private_fragmented|60973,commercial,partition,private_fragmented,combined_generalized_entropic,18,10,0.5555555555555556,11,6,3,2,0,0.0,0.5939749689262871,5,0.88,0.25
commercial|partition|private_fragmented|60974,commercial,partition,private_fragmented,combined_generalized_entropic,18,9,0.5,14,8,2,4,0,0.0,0.42617327067534805,5,0.88,0.25
commercial|partition|private_fragmented|60975,commercial,partition,private_fragmented,combined_generalized_entropic,18,10,0.5555555555555556,13,8,3,2,3,0.3,0.11043133427619445,5,0.88,0.25
commercial|telemetry_integrity|private_fragmented|60971,commercial,telemetry_integrity,private_fragmented,combined_generalized_entropic,20,10,0.5,4,1,2,1,0,0.0,0.19515511279388004,5,0.88,0.25
commercial|telemetry_integrity|private_fragmented|60972,commercial,telemetry_integrity,private_fragmented,combined_generalized_entropic,20,10,0.5,9,2,3,4,1,0.1,0.27296335763408985,5,0.88,0.25
commercial|telemetry_integrity|private_fragmented|60973,commercial,telemetry_integrity,private_fragmented,combined_generalized_entropic,20,10,0.5,8,5,1,2,2,0.2,0.10400840575073758,5,0.88,0.25
commercial|telemetry_integrity|private_fragmented|60974,commercial,telemetry_integrity,private_fragmented,combined_generalized_entropic,20,10,0.5,7,2,3,2,3,0.3,0.11250331263585064,5,0.88,0.25
commercial|telemetry_integrity|private_fragmented|60975,commercial,telemetry_integrity,private_fragmented,combined_generalized_entropic,20,10,0.5,3,1,2,0,7,0.7,-0.11205621880770526,5,0.88,0.25
commercial|compound|private_fragmented|60971,commercial,compound,private_fragmented,low_consensus_guard,20,10,0.5,7,1,4,2,2,0.2,0.18115576644692888,5,0.88,0.25
commercial|compound|private_fragmented|60972,commercial,compound,private_fragmented,low_consensus_guard,19,10,0.5263157894736842,8,1,5,2,7,0.7,-0.1416907389497834,5,0.88,0.25
commercial|compound|private_fragmented|60973,commercial,compound,private_fragmented,low_consensus_guard,19,10,0.5263157894736842,7,2,4,1,3,0.3,0.07161092156156298,5,0.88,0.25
commercial|compound|private_fragmented|60974,commercial,compound,private_fragmented,low_consensus_guard,20,10,0.5,11,2,5,4,7,0.7,-0.26458029426709107,5,0.88,0.25
commercial|compound|private_fragmented|60975,commercial,compound,private_fragmented,low_consensus_guard,20,10,0.5,5,1,3,1,5,0.5,0.13178622490587877,5,0.88,0.25
commercial|partition|private_fragmented|60971,commercial,partition,private_fragmented,low_consensus_guard,16,8,0.5,11,4,5,2,2,0.25,0.1458084054627179,5,0.88,0.25
commercial|partition|private_fragmented|60972,commercial,partition,private_fragmented,low_consensus_guard,18,10,0.5555555555555556,13,5,5,3,3,0.3,0.1593721130636639,5,0.88,0.25
commercial|partition|private_fragmented|60973,commercial,partition,private_fragmented,low_consensus_guard,18,10,0.5555555555555556,11,4,5,2,3,0.3,0.2340604263305411,5,0.88,0.25
commercial|partition|private_fragmented|60974,commercial,partition,private_fragmented,low_consensus_guard,18,9,0.5,14,5,5,4,2,0.2222222222222222,0.4028246959412776,5,0.88,0.25
commercial|partition|private_fragmented|60975,commercial,partition,private_fragmented,low_consensus_guard,18,10,0.5555555555555556,13,5,5,3,4,0.4,-0.009605567311227841,5,0.88,0.25
commercial|telemetry_integrity|private_fragmented|60971,commercial,telemetry_integrity,private_fragmented,low_consensus_guard,20,10,0.5,4,0,2,2,1,0.1,0.3124468096032662,5,0.88,0.25
commercial|telemetry_integrity|private_fragmented|60972,commercial,telemetry_integrity,private_fragmented,low_consensus_guard,20,10,0.5,9,1,5,3,1,0.1,0.28062156347405276,5,0.88,0.25
commercial|telemetry_integrity|private_fragmented|60973,commercial,telemetry_integrity,private_fragmented,low_consensus_guard,20,10,0.5,8,1,5,2,6,0.6,-0.1044880517085379,5,0.88,0.25
commercial|telemetry_integrity|private_fragmented|60974,commercial,telemetry_integrity,private_fragmented,low_consensus_guard,20,10,0.5,7,0,5,2,4,0.4,0.01833801669556418,5,0.88,0.25
