cluster_id,application,regime,information_condition,environment_seed,topology_family,scenario_family,split_family,coverage_target,eligible_decisions,selected_actions,action_coverage,harmful_actions,harmful_action_rate,beneficial_actions,neutral_actions,mean_causal_utility,total_causal_utility,feature_block
commercial|compound|private_fragmented|60971,commercial,compound,private_fragmented,60971,commercial_v6_topology_1,commercial_compound_family_1,commercial_v6_split_1,0.25,20,5,0.25,0,0.0,5,0,0.27925627596292646,1.3962813798146323,kpi_confidence
commercial|compound|private_fragmented|60972,commercial,compound,private_fragmented,60972,commercial_v6_topology_2,commercial_compound_family_2,commercial_v6_split_2,0.25,19,5,0.2631578947368421,1,0.2,4,0,0.3848327809566324,1.9241639047831622,kpi_confidence
commercial|compound|private_fragmented|60973,commercial,compound,private_fragmented,60973,commercial_v6_topology_3,commercial_compound_family_3,commercial_v6_split_3,0.25,19,5,0.2631578947368421,1,0.2,4,0,0.24638723024267933,1.2319361512133966,kpi_confidence
commercial|compound|private_fragmented|60974,commercial,compound,private_fragmented,60974,commercial_v6_topology_4,commercial_compound_family_4,commercial_v6_split_4,0.25,20,5,0.25,1,0.2,4,0,0.03168566474123418,0.1584283237061709,kpi_confidence
commercial|compound|private_fragmented|60975,commercial,compound,private_fragmented,60975,commercial_v6_topology_0,commercial_compound_family_0,commercial_v6_split_0,0.25,20,5,0.25,1,0.2,4,0,0.254873614816619,1.2743680740830952,kpi_confidence
commercial|partition|private_fragmented|60971,commercial,partition,private_fragmented,60971,commercial_v6_topology_1,commercial_partition_family_1,commercial_v6_split_1,0.25,16,4,0.25,1,0.25,3,0,0.15347182899766987,0.6138873159906795,kpi_confidence
commercial|partition|private_fragmented|60972,commercial,partition,private_fragmented,60972,commercial_v6_topology_2,commercial_partition_family_2,commercial_v6_split_2,0.25,18,5,0.2777777777777778,1,0.2,4,0,0.20569932598799792,1.0284966299399896,kpi_confidence
commercial|partition|private_fragmented|60973,commercial,partition,private_fragmented,60973,commercial_v6_topology_3,commercial_partition_family_3,commercial_v6_split_3,0.25,18,5,0.2777777777777778,0,0.0,5,0,0.663293117213156,3.31646558606578,kpi_confidence
commercial|partition|private_fragmented|60974,commercial,partition,private_fragmented,60974,commercial_v6_topology_4,commercial_partition_family_4,commercial_v6_split_4,0.25,18,4,0.2222222222222222,0,0.0,4,0,0.282190167585296,1.128760670341184,kpi_confidence
commercial|partition|private_fragmented|60975,commercial,partition,private_fragmented,60975,commercial_v6_topology_0,commercial_partition_family_0,commercial_v6_split_0,0.25,18,5,0.2777777777777778,1,0.2,4,0,0.1975610968858847,0.9878054844294234,kpi_confidence
commercial|telemetry_integrity|private_fragmented|60971,commercial,telemetry_integrity,private_fragmented,60971,commercial_v6_topology_1,commercial_telemetry_integrity_family_1,commercial_v6_split_1,0.25,20,5,0.25,0,0.0,5,0,0.19120714261773625,0.9560357130886813,kpi_confidence
commercial|telemetry_integrity|private_fragmented|60972,commercial,telemetry_integrity,private_fragmented,60972,commercial_v6_topology_2,commercial_telemetry_integrity_family_2,commercial_v6_split_2,0.25,20,5,0.25,0,0.0,5,0,0.3841462330311346,1.920731165155673,kpi_confidence
