n_agents,disruption,sweep,phase,belief_magnetization_mean,belief_magnetization_sd,action_magnetization_mean,reference_energy_mean,configuration_entropy_mean,susceptibility_mean
64,field_reversal,20,disruption,0.0,0.0,0.0009765625,-1.7903483072916666,1.33471067708903,0.1469104730970807
64,field_reversal,21,disruption,0.0,0.0,0.0,-1.79248046875,0.0245476532442178,0.0004254858321904
64,field_reversal,22,disruption,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,field_reversal,23,disruption,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,field_reversal,24,disruption,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,field_reversal,25,disruption,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,field_reversal,26,disruption,0.0,0.0,-0.0009765625,-1.7919108072916667,0.0,0.0
64,field_reversal,27,disruption,0.0,0.0,-0.0009765625,-1.7914876302083331,0.0,0.0
64,field_reversal,28,disruption,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,field_reversal,29,disruption,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,field_reversal,30,disruption,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,field_reversal,31,recovery,0.0029296875,0.0092545181587593,-0.037109375,-1.4244140625,1.3317728992840128,0.1065802021086402
64,field_reversal,32,recovery,0.0,0.0,0.0048828125,-1.7008626302083334,1.7750993371094126,0.1067086438026547
64,field_reversal,33,recovery,0.0,0.0,0.0029296875,-1.7743001302083334,1.891534782517709,0.1067086438026547
64,field_reversal,34,recovery,0.0,0.0,0.0029296875,-1.7883626302083333,1.7919675858997064,0.1067086438026547
64,field_reversal,35,recovery,0.0,0.0,0.0,-1.79248046875,1.3454398922521418,0.1067086438026547
64,field_reversal,36,recovery,0.0,0.0,0.0,-1.79248046875,0.0367256582329922,0.0006828858187206
64,field_reversal,37,recovery,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,field_reversal,38,recovery,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,field_reversal,39,recovery,0.0,0.0,0.0009765625,-1.791064453125,0.0,0.0
64,field_reversal,40,recovery,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,field_reversal,41,recovery,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,field_reversal,42,recovery,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,field_reversal,43,recovery,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,field_reversal,44,recovery,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,field_reversal,45,recovery,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,nominal,1,baseline,0.0048828125,0.0620494724697169,-0.021484375,-1.00166015625,2.52938552304762,0.0953146313864087
64,nominal,2,baseline,0.01171875,0.0542718942737814,-0.0185546875,-1.541162109375,3.080234051943784,0.1606901874692421
64,nominal,3,baseline,0.005859375,0.0321811867438405,0.0,-1.7146809895833337,2.924233999855678,0.15692138671875
64,nominal,4,baseline,0.00390625,0.0172993974815831,0.0146484375,-1.7675618489583331,2.674887210478845,0.1325577081418505
64,nominal,5,baseline,-0.0009765625,0.0055242717280199,0.001953125,-1.7863606770833331,2.4539760338370837,0.1153283576606583
64,nominal,6,baseline,-0.0009765625,0.0055242717280199,-0.0029296875,-1.7896321614583333,1.6214833529491015,0.0820025118167123
64,nominal,7,baseline,0.0,0.0,-0.0009765625,-1.791064453125,0.7758006191237892,0.0270722487877155
64,nominal,8,baseline,0.0,0.0,0.001953125,-1.7900716145833333,0.2969673078370349,0.0078304087480407
64,nominal,9,baseline,0.0,0.0,0.0,-1.79248046875,0.0655752576254893,0.0012479489126175
64,nominal,10,baseline,0.0,0.0,0.0,-1.79248046875,0.0179892384340942,0.0003792980995297
64,nominal,11,baseline,0.0,0.0,0.0,-1.79248046875,0.0073059893345768,0.0001147996669278
64,nominal,12,baseline,0.0,0.0,0.0009765625,-1.792333984375,0.0,0.0
64,nominal,13,baseline,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,nominal,14,baseline,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,nominal,15,baseline,0.0,0.0,-0.0009765625,-1.7919108072916667,0.0,0.0
64,nominal,16,disruption,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,nominal,17,disruption,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,nominal,18,disruption,0.0,0.0,0.0009765625,-1.791064453125,0.0,0.0
64,nominal,19,disruption,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,nominal,20,disruption,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,nominal,21,disruption,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,nominal,22,disruption,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,nominal,23,disruption,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,nominal,24,disruption,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,nominal,25,disruption,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,nominal,26,disruption,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,nominal,27,disruption,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,nominal,28,disruption,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,nominal,29,disruption,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,nominal,30,disruption,0.0,0.0,-0.0009765625,-1.7914876302083331,0.0,0.0
64,nominal,31,recovery,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,nominal,32,recovery,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,nominal,33,recovery,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,nominal,34,recovery,0.0,0.0,0.0009765625,-1.791064453125,0.0,0.0
64,nominal,35,recovery,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,nominal,36,recovery,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,nominal,37,recovery,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,nominal,38,recovery,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,nominal,39,recovery,0.0,0.0,0.0009765625,-1.791064453125,0.0,0.0
64,nominal,40,recovery,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,nominal,41,recovery,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,nominal,42,recovery,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,nominal,43,recovery,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,nominal,44,recovery,0.0,0.0,0.0,-1.79248046875,0.0,0.0
64,nominal,45,recovery,0.0,0.0,0.0,-1.79248046875,0.0,0.0
