model_key,condition,phase,lag_updates,lag_sweeps,metric,estimate,ci_low,ci_high,independent_clusters,clusters_total,undefined_clusters,bootstrap_replicates,source_type,lag_truncation_sweeps,lag_truncation_updates,is_primary,lag_estimable,integrated_autocorrelation_time_updates,cluster_id,panel_id,memory_mode,n_agents,binder_cumulant,magnetization_second_moment,near_zero_denominator,phase_updates,temporal_window,magnetization_fourth_moment,window_updates,pooling_rule,valid_bootstrap_replicates,belief_magnetization
granite,nominal_markovized,recovery,28.0,1.75,autocorrelation,0.1688664440700071,-0.017443930224279,0.5350080185752759,4.0,6.0,2.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
granite,nominal_markovized,recovery,29.0,1.8125,autocorrelation,0.1655705650207183,-0.018152552982205,0.5262744242046035,4.0,6.0,2.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
granite,nominal_markovized,recovery,30.0,1.875,autocorrelation,0.1622432966471506,-0.0188679245283018,0.5174576527446864,4.0,6.0,2.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
granite,nominal_markovized,recovery,31.0,1.9375,autocorrelation,0.1588841883848405,-0.0195901417351267,0.5085565102660139,4.0,6.0,2.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
granite,nominal_markovized,recovery,32.0,2.0,autocorrelation,0.1554927810046237,-0.0203193033381711,0.4995697798788927,4.0,6.0,2.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,0.0,0.0,autocorrelation,1.0,1.0,1.0,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,1.0,0.0625,autocorrelation,0.7650325979427636,0.6878827618032503,0.834689868914225,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,2.0,0.125,autocorrelation,0.5946046125565075,0.5038640374773813,0.6903717363386209,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,3.0,0.1875,autocorrelation,0.4660368320742523,0.3279782657317085,0.6071499572617305,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,4.0,0.25,autocorrelation,0.3486500049561964,0.2026577305812122,0.5004777070599037,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,5.0,0.3125,autocorrelation,0.2773827098689572,0.1237879729290308,0.438493031885667,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,6.0,0.375,autocorrelation,0.2717241823268581,0.1393600281809237,0.42474931535334,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,7.0,0.4375,autocorrelation,0.2398069615040236,0.104011583723214,0.3997541525895013,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,8.0,0.5,autocorrelation,0.2297249387229876,0.0804024022262387,0.3883686585951229,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,9.0,0.5625,autocorrelation,0.1675442891835478,0.0087655589760361,0.3249487425691785,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,10.0,0.625,autocorrelation,0.136186357869726,0.0190129055321224,0.2619406961973245,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,11.0,0.6875,autocorrelation,0.0865309292981774,-0.0145869550272913,0.2002794249385228,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,12.0,0.75,autocorrelation,0.065221339466344,-0.0181279730474778,0.168881851818363,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,13.0,0.8125,autocorrelation,0.0640743373111094,-0.0176708079199777,0.1656415929134347,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,14.0,0.875,autocorrelation,0.0692375671263794,-0.003371441707481,0.1643907550101009,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,15.0,0.9375,autocorrelation,0.0570880652191821,-0.0104044535551514,0.1447067682920228,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,16.0,1.0,autocorrelation,0.0464961407685105,-0.0144145138725666,0.1257259359480501,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,17.0,1.0625,autocorrelation,0.0358092214797162,-0.0215650323491287,0.1119194463035335,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,18.0,1.125,autocorrelation,0.0287958120829554,-0.0218191361484822,0.0979885738694267,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,19.0,1.1875,autocorrelation,0.0199885746472181,-0.0232048603956314,0.0787687884011795,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,20.0,1.25,autocorrelation,0.0111012714166105,-0.023791248343682,0.0606209240858822,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,21.0,1.3125,autocorrelation,0.0024034901806312,-0.0250402815549685,0.0413456575555171,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,22.0,1.375,autocorrelation,-0.0011115755920964,-0.0289022777415369,0.0414046127420593,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,23.0,1.4375,autocorrelation,0.0005691852279156,-0.0289938379121536,0.0443889609746824,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,24.0,1.5,autocorrelation,0.000495095787834,-0.0285622719629233,0.043840833940962,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,25.0,1.5625,autocorrelation,0.0021989644823575,-0.0287266406407114,0.0486394233706834,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,26.0,1.625,autocorrelation,0.0021317984085108,-0.0284890325254757,0.04809008815043,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,27.0,1.6875,autocorrelation,0.0002686534146268,-0.0292987384052276,0.0421655724435349,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,28.0,1.75,autocorrelation,0.0037993822107099,-0.0282959373668965,0.0528524395389344,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,29.0,1.8125,autocorrelation,0.0109883091737726,-0.0284391702738995,0.0741141763883597,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,30.0,1.875,autocorrelation,0.0164247060230537,-0.0283622677316871,0.090759508768179,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,31.0,1.9375,autocorrelation,0.0219131258086916,-0.0287584469221938,0.1077625760976042,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,32.0,2.0,autocorrelation,0.027454318861499,-0.0291744631179061,0.1235050680343306,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,0.0,0.0,autocorrelation,1.0,1.0,1.0,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,1.0,0.0625,autocorrelation,0.6222168285278595,0.476521405391698,0.7520715399130363,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,2.0,0.125,autocorrelation,0.3837237600250413,0.2484026573398637,0.5379755313022737,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,3.0,0.1875,autocorrelation,0.2287356589342467,0.0269325253602297,0.4305387925082637,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,4.0,0.25,autocorrelation,0.1010980724234495,-0.0748179340116462,0.2713001600090334,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,5.0,0.3125,autocorrelation,0.0294057316239026,-0.1607106468842154,0.2409587537247111,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,6.0,0.375,autocorrelation,0.0849360915467799,-0.0816229500122616,0.2730118163872106,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,7.0,0.4375,autocorrelation,0.0937862886488365,-0.0937319455432173,0.2773355300687046,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,8.0,0.5,autocorrelation,0.0896345318943875,-0.1315949963146359,0.3003346745997398,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,9.0,0.5625,autocorrelation,-0.0026619867942257,-0.2096210384980436,0.2189622000706027,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,10.0,0.625,autocorrelation,0.0031694064391507,-0.1970362489455327,0.2033750618238342,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,11.0,0.6875,autocorrelation,-0.0381052575660344,-0.2306137239956412,0.1529231884163806,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,12.0,0.75,autocorrelation,-0.0447067675754767,-0.2005108970638166,0.1126453495289622,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,13.0,0.8125,autocorrelation,0.0023990310760023,-0.1084405211667631,0.1239309053611805,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,14.0,0.875,autocorrelation,0.0346259458013243,-0.0279367681799216,0.1063239588022536,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,15.0,0.9375,autocorrelation,0.0174987195445536,-0.0010128783788089,0.054044451678521,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,16.0,1.0,autocorrelation,0.0137176230524452,-0.0010852268344381,0.0428117545625431,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,17.0,1.0625,autocorrelation,0.0056717232577667,-0.0011582241551403,0.0187303249786451,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,18.0,1.125,autocorrelation,0.0018032880752484,-0.0012209277868052,0.0072627497110803,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,19.0,1.1875,autocorrelation,0.0021690251693089,-0.0013026189496777,0.0084565552457663,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,20.0,1.25,autocorrelation,-0.0017504989607251,-0.0033449383893892,-0.0006027872515161,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,21.0,1.3125,autocorrelation,-0.0018464167119977,-0.0035938054456879,-0.0006318218445535,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,22.0,1.375,autocorrelation,-0.0019432144426398,-0.0037643745819676,-0.0006649448770333,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,23.0,1.4375,autocorrelation,-0.0020409043182648,-0.0038998590438501,-0.0007027888231962,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,24.0,1.5,autocorrelation,-0.0021394987297752,-0.0041642507545272,-0.0007367399740752,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,25.0,1.5625,autocorrelation,-0.0022390102986019,-0.0043568938917776,-0.0007661627018672,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,26.0,1.625,autocorrelation,-0.0023394518820906,-0.0045534330680344,-0.0008055941772598,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,27.0,1.6875,autocorrelation,-0.0024408365790393,-0.0047496279890646,-0.0008181041735308,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,28.0,1.75,autocorrelation,-0.0025431777353931,-0.0048596274713767,-0.0008757475163536,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,29.0,1.8125,autocorrelation,-0.0026464889501011,-0.0051510400328512,-0.0009113229063206,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,30.0,1.875,autocorrelation,-0.0027507840811395,-0.0053287899926555,-0.0009472371095253,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,31.0,1.9375,autocorrelation,-0.0028560772517095,-0.0055589758876225,-0.0009833405064869,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,32.0,2.0,autocorrelation,-0.0029623828566118,-0.0057658856601146,-0.0009929127576186,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,0.0,0.0,autocorrelation,1.0,1.0,1.0,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,1.0,0.0625,autocorrelation,0.660348435998476,0.5022004328116767,0.8029488346104748,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,2.0,0.125,autocorrelation,0.4802822271585875,0.320810383386265,0.6405128680849744,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,3.0,0.1875,autocorrelation,0.3371413365293831,0.1042888039638955,0.5572710195741425,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,4.0,0.25,autocorrelation,0.2452988398493971,0.0465624613211341,0.4500135496685835,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,5.0,0.3125,autocorrelation,0.1841344409866289,-0.0373045867112001,0.4169175499248181,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,6.0,0.375,autocorrelation,0.2231271277550295,0.0496691834917343,0.4012908635278146,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,7.0,0.4375,autocorrelation,0.1937198615483143,-0.0072222090542522,0.3946619321508808,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,8.0,0.5,autocorrelation,0.1852144798472148,-0.031309856699966,0.4029105810492582,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,9.0,0.5625,autocorrelation,0.1193996868228212,-0.1277408141694211,0.3769633425887146,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,10.0,0.625,autocorrelation,0.1398517978394304,-0.0965024004223843,0.3723028280091828,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,11.0,0.6875,autocorrelation,0.1059345031243637,-0.1330943332199995,0.3432074480549965,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,12.0,0.75,autocorrelation,0.0862615328259859,-0.1227179898381902,0.3228765008774003,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,13.0,0.8125,autocorrelation,0.1031920785075469,-0.0872902979267084,0.3363066291915896,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,14.0,0.875,autocorrelation,0.1078205744823678,-0.061262859692474,0.3328462233551799,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,15.0,0.9375,autocorrelation,0.0841355177791777,-0.0540520078282359,0.295217278729125,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,16.0,1.0,autocorrelation,0.0611567886688564,-0.0882902784149849,0.2740959041971906,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,17.0,1.0625,autocorrelation,0.0476158118765502,-0.0971189436976192,0.2531927797274929,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,18.0,1.125,autocorrelation,0.0501570778386428,-0.0709565150858621,0.2464772568632023,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,19.0,1.1875,autocorrelation,0.0664488173731276,-0.032296160460052,0.2395734543083275,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,20.0,1.25,autocorrelation,0.0665371188803752,-0.0342891777070934,0.2239730521044113,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,21.0,1.3125,autocorrelation,0.0620909180940457,-0.0345062014317739,0.2107311619687436,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,22.0,1.375,autocorrelation,0.049696830626453,-0.0399614966363849,0.198272569834397,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,23.0,1.4375,autocorrelation,0.0472959246116284,-0.0405044459831285,0.1918218006988668,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,24.0,1.5,autocorrelation,0.0448727879855554,-0.0408784027941341,0.1851449820772232,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,25.0,1.5625,autocorrelation,0.0424271105536584,-0.0416077670465761,0.1785804121837718,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,26.0,1.625,autocorrelation,0.036951684904061,-0.0418736917313147,0.1625610612087641,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,27.0,1.6875,autocorrelation,0.0314248468070495,-0.0424246066833077,0.1468653117535588,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,28.0,1.75,autocorrelation,0.0258458687279908,-0.0429807189461686,0.1308294106826723,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,29.0,1.8125,autocorrelation,0.0202140093401258,-0.0438702172890086,0.1147488492442432,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,30.0,1.875,autocorrelation,0.0145285131961859,-0.0442204011847716,0.0982994399388739,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,31.0,1.9375,autocorrelation,0.0087886103905815,-0.0450350855081091,0.0815627253615791,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,32.0,2.0,autocorrelation,0.0060871448835968,-0.0456289238847685,0.074177650076609,6.0,6.0,0.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,0.0,0.0,autocorrelation,1.0,1.0,1.0,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,1.0,0.0625,autocorrelation,0.9294647348961927,0.912712719334513,0.94615511811874,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,2.0,0.125,autocorrelation,0.8583367364721856,0.824691932108812,0.8918577582384781,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,3.0,0.1875,autocorrelation,0.7835303183196336,0.7307417533301246,0.829971212194183,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,4.0,0.25,autocorrelation,0.7080899474708736,0.6394677714081329,0.7682126994983295,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,5.0,0.3125,autocorrelation,0.6320075309127626,0.5474169896399965,0.705928582439107,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,6.0,0.375,autocorrelation,0.5552748372900521,0.4545794490533292,0.6431121224990364,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,7.0,0.4375,autocorrelation,0.4819102112370651,0.3636320881891871,0.5860185210900989,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,8.0,0.5,autocorrelation,0.4088799378276755,0.2728675046685463,0.5284327334621187,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,9.0,0.5625,autocorrelation,0.3352173676788108,0.1953390483034752,0.4703483675862773,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,10.0,0.625,autocorrelation,0.2699162226224532,0.1038597697198831,0.4143466463731329,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,11.0,0.6875,autocorrelation,0.2259167953043541,0.0795161898158939,0.3656137723720281,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,12.0,0.75,autocorrelation,0.1783317174009338,0.0613905003675731,0.305097784977242,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,13.0,0.8125,autocorrelation,0.1335411739601135,0.0406165816133111,0.2386323477061204,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,14.0,0.875,autocorrelation,0.0883542540286665,0.0053027539034018,0.1976363763196355,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,15.0,0.9375,autocorrelation,0.0460080258259047,-0.0323766326689651,0.1554588073180883,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,16.0,1.0,autocorrelation,0.0032837062999039,-0.0912105418923626,0.1251931622612276,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,17.0,1.0625,autocorrelation,-0.0299257491000538,-0.1288444122936645,0.0938553988136566,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,18.0,1.125,autocorrelation,-0.0328233145818721,-0.1289939268809646,0.085091281960787,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,19.0,1.1875,autocorrelation,-0.039048140741431,-0.129144794541453,0.0655693181684852,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,20.0,1.25,autocorrelation,-0.0453295562297132,-0.1294185764842813,0.050876280905494,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,21.0,1.3125,autocorrelation,-0.0506854748878825,-0.1320180440524869,0.0374092283249228,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,22.0,1.375,autocorrelation,-0.0483546152194456,-0.1089771143854687,0.0223190496572579,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,23.0,1.4375,autocorrelation,-0.0460022729734194,-0.0901171277541128,0.0026357170542396,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,24.0,1.5,autocorrelation,-0.0402506984898512,-0.0724366935812572,-0.0067448815692997,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,25.0,1.5625,autocorrelation,-0.0354888724549035,-0.0599262552647782,-0.0110514896450287,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,26.0,1.625,autocorrelation,-0.0272735271167458,-0.0518209678029466,-0.0028869016305139,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,27.0,1.6875,autocorrelation,-0.0189810423857415,-0.0505316700778667,0.0123316543836918,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,28.0,1.75,autocorrelation,-0.007169149879836,-0.0489144350144683,0.0374662358946786,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,29.0,1.8125,autocorrelation,0.004754703692476,-0.0475220569008641,0.0640478427018825,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,30.0,1.875,autocorrelation,0.0133181678758719,-0.0461164180433207,0.0864769061935106,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,31.0,1.9375,autocorrelation,0.0219635790849462,-0.0446973280962315,0.1152121851340049,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
