sender,recipient,messages
UTL-00-zone_operator,UTL-04-resource_allocation,39
UTL-00-zone_operator,UTL-05-critical_load,36
UTL-00-zone_operator,UTL-06-zone_operator,37
UTL-01-crew_dispatch,UTL-05-critical_load,38
UTL-02-cyber_defense,UTL-24-zone_operator,29
UTL-03-communications,UTL-05-critical_load,39
UTL-04-resource_allocation,UTL-00-zone_operator,35
UTL-04-resource_allocation,UTL-06-zone_operator,20
UTL-05-critical_load,UTL-00-zone_operator,71
UTL-05-critical_load,UTL-01-crew_dispatch,71
UTL-05-critical_load,UTL-03-communications,71
UTL-05-critical_load,UTL-06-zone_operator,69
UTL-05-critical_load,UTL-17-critical_load,71
UTL-06-zone_operator,UTL-00-zone_operator,71
UTL-06-zone_operator,UTL-04-resource_allocation,60
UTL-06-zone_operator,UTL-05-critical_load,56
UTL-06-zone_operator,UTL-23-critical_load,62
UTL-07-crew_dispatch,UTL-08-cyber_defense,81
UTL-07-crew_dispatch,UTL-09-communications,69
UTL-07-crew_dispatch,UTL-11-critical_load,74
UTL-07-crew_dispatch,UTL-12-zone_operator,70
UTL-08-cyber_defense,UTL-07-crew_dispatch,91
UTL-08-cyber_defense,UTL-10-resource_allocation,92
UTL-08-cyber_defense,UTL-12-zone_operator,91
UTL-08-cyber_defense,UTL-21-communications,89
UTL-08-cyber_defense,UTL-25-crew_dispatch,89
UTL-09-communications,UTL-07-crew_dispatch,49
UTL-09-communications,UTL-11-critical_load,50
UTL-09-communications,UTL-13-crew_dispatch,48
UTL-10-resource_allocation,UTL-08-cyber_defense,77
UTL-10-resource_allocation,UTL-11-critical_load,61
UTL-10-resource_allocation,UTL-12-zone_operator,62
UTL-10-resource_allocation,UTL-13-crew_dispatch,62
UTL-11-critical_load,UTL-07-crew_dispatch,59
UTL-11-critical_load,UTL-09-communications,47
UTL-11-critical_load,UTL-10-resource_allocation,48
UTL-11-critical_load,UTL-13-crew_dispatch,49
UTL-12-zone_operator,UTL-07-crew_dispatch,98
UTL-12-zone_operator,UTL-08-cyber_defense,87
UTL-12-zone_operator,UTL-10-resource_allocation,87
UTL-12-zone_operator,UTL-20-cyber_defense,86
UTL-13-crew_dispatch,UTL-09-communications,42
UTL-13-crew_dispatch,UTL-10-resource_allocation,44
UTL-13-crew_dispatch,UTL-11-critical_load,44
UTL-14-cyber_defense,UTL-16-resource_allocation,54
UTL-14-cyber_defense,UTL-17-critical_load,45
UTL-15-communications,UTL-16-resource_allocation,52
UTL-15-communications,UTL-20-cyber_defense,36
UTL-16-resource_allocation,UTL-14-cyber_defense,57
UTL-16-resource_allocation,UTL-15-communications,48
UTL-16-resource_allocation,UTL-17-critical_load,45
UTL-16-resource_allocation,UTL-18-zone_operator,42
UTL-17-critical_load,UTL-05-critical_load,75
UTL-17-critical_load,UTL-14-cyber_defense,73
UTL-17-critical_load,UTL-16-resource_allocation,74
UTL-17-critical_load,UTL-18-zone_operator,71
UTL-17-critical_load,UTL-19-crew_dispatch,79
UTL-17-critical_load,UTL-20-cyber_defense,71
UTL-18-zone_operator,UTL-16-resource_allocation,66
UTL-18-zone_operator,UTL-17-critical_load,70
UTL-18-zone_operator,UTL-19-crew_dispatch,73
UTL-18-zone_operator,UTL-20-cyber_defense,66
UTL-18-zone_operator,UTL-26-cyber_defense,73
UTL-19-crew_dispatch,UTL-17-critical_load,42
UTL-19-crew_dispatch,UTL-18-zone_operator,29
UTL-20-cyber_defense,UTL-12-zone_operator,77
UTL-20-cyber_defense,UTL-15-communications,67
UTL-20-cyber_defense,UTL-17-critical_load,70
UTL-20-cyber_defense,UTL-18-zone_operator,66
UTL-21-communications,UTL-08-cyber_defense,71
UTL-21-communications,UTL-23-critical_load,74
UTL-21-communications,UTL-25-crew_dispatch,68
UTL-22-resource_allocation,UTL-26-cyber_defense,27
UTL-23-critical_load,UTL-06-zone_operator,74
UTL-23-critical_load,UTL-21-communications,62
UTL-23-critical_load,UTL-24-zone_operator,64
UTL-23-critical_load,UTL-26-cyber_defense,70
UTL-24-zone_operator,UTL-02-cyber_defense,56
UTL-24-zone_operator,UTL-23-critical_load,57
UTL-24-zone_operator,UTL-25-crew_dispatch,55
UTL-25-crew_dispatch,UTL-08-cyber_defense,77
UTL-25-crew_dispatch,UTL-21-communications,62
UTL-25-crew_dispatch,UTL-24-zone_operator,64
UTL-25-crew_dispatch,UTL-27-communications,62
UTL-26-cyber_defense,UTL-18-zone_operator,52
UTL-26-cyber_defense,UTL-22-resource_allocation,52
UTL-26-cyber_defense,UTL-23-critical_load,57
UTL-27-communications,UTL-25-crew_dispatch,48
