run_id,application,regime,information_condition,method,environment_seed,operator_seed,rl_seed,status,primary_outcome,service_loss_auc,cumulative_weighted_unmet_need,cumulative_critical_unserved_load,operator_interventions,operator_minutes,operator_workload_auc,maximum_operator_workload,mean_queue_wait_steps,maximum_queue_length,operator_requests,low_confidence_operator_decisions,safe_low_confidence_decisions,safe_low_confidence_decision_rate,communication_active_agent_epoch_fraction,timely_activation,missed_activation,pre_disruption_false_activation,nominal_false_activation,first_request_step,first_visible_collapse_step,complete_causal_chains,harmful_interventions,beneficial_interventions,mean_counterfactual_effect,structured_attempts,first_pass_valid,valid_after_repair,material_actions_accepted,material_actions_next_stage,material_actions_reached_service,commitment_changes,agent_messages,agent_message_bytes,thermodynamic_sketch_messages,thermodynamic_sketch_bytes,tool_calls,llm_calls,prompt_tokens,generated_tokens,llm_latency_seconds,wall_clock_seconds,maximum_conservation_residual,conservation_feasible,active_incidents
development_gate_monitoring-commercial-autonomy_no_operator-nominal-globally_public-e24004-o124004-rnone,commercial,nominal,globally_public,autonomy_no_operator,24004,124004,,complete,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,False,False,False,,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,600,130260,0,0,0,0,0.0,0.15671198000200093,0.0,True,0
development_gate_monitoring-commercial-autonomy_no_operator-nominal-globally_public-e24005-o124005-rnone,commercial,nominal,globally_public,autonomy_no_operator,24005,124005,,complete,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,False,False,False,,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,600,130260,0,0,0,0,0.0,0.15914095100015402,0.0,True,0
development_gate_monitoring-commercial-autonomy_no_operator-nominal-globally_public-e24006-o124006-rnone,commercial,nominal,globally_public,autonomy_no_operator,24006,124006,,complete,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,False,False,False,,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,600,130260,0,0,0,0,0.0,0.1617923440062441,0.0,True,0
development_gate_monitoring-commercial-autonomy_no_operator-nominal-globally_public-e24007-o124007-rnone,commercial,nominal,globally_public,autonomy_no_operator,24007,124007,,complete,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,False,False,False,,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,600,130260,0,0,0,0,0.0,0.16314374399371445,0.0,True,0
development_gate_monitoring-commercial-autonomy_no_operator-nominal-globally_public-e24008-o124008-rnone,commercial,nominal,globally_public,autonomy_no_operator,24008,124008,,complete,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,False,False,False,,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,600,130260,0,0,0,0,0.0,0.16090817900840193,0.0,True,0
development_gate_monitoring-commercial-autonomy_no_operator-nominal-globally_public-e24009-o124009-rnone,commercial,nominal,globally_public,autonomy_no_operator,24009,124009,,complete,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,False,False,False,,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,600,130260,0,0,0,0,0.0,0.16189196798950434,0.0,True,0
development_gate_monitoring-commercial-autonomy_no_operator-nominal-globally_public-e24010-o124010-rnone,commercial,nominal,globally_public,autonomy_no_operator,24010,124010,,complete,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,False,False,False,,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,600,130260,0,0,0,0,0.0,0.16719781997380778,0.0,True,0
development_gate_monitoring-commercial-autonomy_no_operator-nominal-globally_public-e24011-o124011-rnone,commercial,nominal,globally_public,autonomy_no_operator,24011,124011,,complete,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,False,False,False,,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,600,130260,0,0,0,0,0.0,0.16163961996790022,0.0,True,0
development_gate_monitoring-commercial-autonomy_no_operator-nominal-globally_public-e24012-o124012-rnone,commercial,nominal,globally_public,autonomy_no_operator,24012,124012,,complete,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,False,False,False,,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,600,130260,0,0,0,0,0.0,0.19509444903815165,0.0,True,0
development_gate_monitoring-commercial-autonomy_no_operator-isolated_physical-private_fragmented-e24001-o124001-rnone,commercial,isolated_physical,private_fragmented,autonomy_no_operator,24001,124001,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130920,1,0,0,0,0.0,0.21888910402776673,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-isolated_physical-private_fragmented-e24002-o124002-rnone,commercial,isolated_physical,private_fragmented,autonomy_no_operator,24002,124002,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130920,1,0,0,0,0.0,0.2144778699730523,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-isolated_physical-private_fragmented-e24003-o124003-rnone,commercial,isolated_physical,private_fragmented,autonomy_no_operator,24003,124003,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130920,1,0,0,0,0.0,0.2203703880077228,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-isolated_physical-private_fragmented-e24004-o124004-rnone,commercial,isolated_physical,private_fragmented,autonomy_no_operator,24004,124004,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130920,1,0,0,0,0.0,0.22144295502221212,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-isolated_physical-private_fragmented-e24005-o124005-rnone,commercial,isolated_physical,private_fragmented,autonomy_no_operator,24005,124005,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130920,1,0,0,0,0.0,0.22135818598326296,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-isolated_physical-private_fragmented-e24006-o124006-rnone,commercial,isolated_physical,private_fragmented,autonomy_no_operator,24006,124006,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130920,1,0,0,0,0.0,0.23333414201624691,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-isolated_physical-private_fragmented-e24007-o124007-rnone,commercial,isolated_physical,private_fragmented,autonomy_no_operator,24007,124007,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130920,1,0,0,0,0.0,0.2156057670363225,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-isolated_physical-private_fragmented-e24008-o124008-rnone,commercial,isolated_physical,private_fragmented,autonomy_no_operator,24008,124008,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130920,1,0,0,0,0.0,0.24768305401084945,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-isolated_physical-private_fragmented-e24009-o124009-rnone,commercial,isolated_physical,private_fragmented,autonomy_no_operator,24009,124009,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130920,1,0,0,0,0.0,0.2212414310197346,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-isolated_physical-private_fragmented-e24010-o124010-rnone,commercial,isolated_physical,private_fragmented,autonomy_no_operator,24010,124010,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130920,1,0,0,0,0.0,0.21583904698491096,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-isolated_physical-private_fragmented-e24011-o124011-rnone,commercial,isolated_physical,private_fragmented,autonomy_no_operator,24011,124011,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130920,1,0,0,0,0.0,0.21796387800714,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-isolated_physical-private_fragmented-e24012-o124012-rnone,commercial,isolated_physical,private_fragmented,autonomy_no_operator,24012,124012,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130920,1,0,0,0,0.0,0.2131831599981524,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-isolated_physical-globally_public-e24001-o124001-rnone,commercial,isolated_physical,globally_public,autonomy_no_operator,24001,124001,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130920,1,0,0,0,0.0,0.22251208598027006,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-isolated_physical-globally_public-e24002-o124002-rnone,commercial,isolated_physical,globally_public,autonomy_no_operator,24002,124002,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130920,1,0,0,0,0.0,0.21404681901913136,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-isolated_physical-globally_public-e24003-o124003-rnone,commercial,isolated_physical,globally_public,autonomy_no_operator,24003,124003,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130920,1,0,0,0,0.0,0.21728064597118646,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-isolated_physical-globally_public-e24004-o124004-rnone,commercial,isolated_physical,globally_public,autonomy_no_operator,24004,124004,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130920,1,0,0,0,0.0,0.25527397100813687,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-isolated_physical-globally_public-e24005-o124005-rnone,commercial,isolated_physical,globally_public,autonomy_no_operator,24005,124005,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130920,1,0,0,0,0.0,0.213051725004334,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-isolated_physical-globally_public-e24006-o124006-rnone,commercial,isolated_physical,globally_public,autonomy_no_operator,24006,124006,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130920,1,0,0,0,0.0,0.22033337398897856,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-isolated_physical-globally_public-e24007-o124007-rnone,commercial,isolated_physical,globally_public,autonomy_no_operator,24007,124007,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130920,1,0,0,0,0.0,0.21296329400502145,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-isolated_physical-globally_public-e24008-o124008-rnone,commercial,isolated_physical,globally_public,autonomy_no_operator,24008,124008,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130920,1,0,0,0,0.0,0.21944837202318013,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-isolated_physical-globally_public-e24009-o124009-rnone,commercial,isolated_physical,globally_public,autonomy_no_operator,24009,124009,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130920,1,0,0,0,0.0,0.23178880097111687,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-isolated_physical-globally_public-e24010-o124010-rnone,commercial,isolated_physical,globally_public,autonomy_no_operator,24010,124010,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130920,1,0,0,0,0.0,0.21906465600477532,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-isolated_physical-globally_public-e24011-o124011-rnone,commercial,isolated_physical,globally_public,autonomy_no_operator,24011,124011,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130920,1,0,0,0,0.0,0.21507177501916885,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-isolated_physical-globally_public-e24012-o124012-rnone,commercial,isolated_physical,globally_public,autonomy_no_operator,24012,124012,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130920,1,0,0,0,0.0,0.27088780503254384,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-telemetry_integrity-private_fragmented-e24001-o124001-rnone,commercial,telemetry_integrity,private_fragmented,autonomy_no_operator,24001,124001,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,131424,1,0,0,0,0.0,0.2235931379836984,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-telemetry_integrity-private_fragmented-e24002-o124002-rnone,commercial,telemetry_integrity,private_fragmented,autonomy_no_operator,24002,124002,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130878,1,0,0,0,0.0,0.22095719602657482,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-telemetry_integrity-private_fragmented-e24003-o124003-rnone,commercial,telemetry_integrity,private_fragmented,autonomy_no_operator,24003,124003,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130752,1,0,0,0,0.0,0.21402839897200465,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-telemetry_integrity-private_fragmented-e24004-o124004-rnone,commercial,telemetry_integrity,private_fragmented,autonomy_no_operator,24004,124004,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,131340,1,0,0,0,0.0,0.2264663830283098,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-telemetry_integrity-private_fragmented-e24005-o124005-rnone,commercial,telemetry_integrity,private_fragmented,autonomy_no_operator,24005,124005,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,131424,1,0,0,0,0.0,0.22394861304201186,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-telemetry_integrity-private_fragmented-e24006-o124006-rnone,commercial,telemetry_integrity,private_fragmented,autonomy_no_operator,24006,124006,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130878,1,0,0,0,0.0,0.2181255820323713,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-telemetry_integrity-private_fragmented-e24007-o124007-rnone,commercial,telemetry_integrity,private_fragmented,autonomy_no_operator,24007,124007,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130752,1,0,0,0,0.0,0.22110293002333492,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-telemetry_integrity-private_fragmented-e24008-o124008-rnone,commercial,telemetry_integrity,private_fragmented,autonomy_no_operator,24008,124008,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,131340,1,0,0,0,0.0,0.24876274599228054,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-telemetry_integrity-private_fragmented-e24009-o124009-rnone,commercial,telemetry_integrity,private_fragmented,autonomy_no_operator,24009,124009,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,131424,1,0,0,0,0.0,0.22222883597714826,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-telemetry_integrity-private_fragmented-e24010-o124010-rnone,commercial,telemetry_integrity,private_fragmented,autonomy_no_operator,24010,124010,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130878,1,0,0,0,0.0,0.21613392198923975,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-telemetry_integrity-private_fragmented-e24011-o124011-rnone,commercial,telemetry_integrity,private_fragmented,autonomy_no_operator,24011,124011,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130752,1,0,0,0,0.0,0.22477015299955383,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-telemetry_integrity-private_fragmented-e24012-o124012-rnone,commercial,telemetry_integrity,private_fragmented,autonomy_no_operator,24012,124012,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,131340,1,0,0,0,0.0,0.21851379296276718,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-telemetry_integrity-globally_public-e24001-o124001-rnone,commercial,telemetry_integrity,globally_public,autonomy_no_operator,24001,124001,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130920,1,0,0,0,0.0,0.21685716998763382,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-telemetry_integrity-globally_public-e24002-o124002-rnone,commercial,telemetry_integrity,globally_public,autonomy_no_operator,24002,124002,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130920,1,0,0,0,0.0,0.21686128596775234,0.0,True,1
development_gate_monitoring-commercial-autonomy_no_operator-telemetry_integrity-globally_public-e24003-o124003-rnone,commercial,telemetry_integrity,globally_public,autonomy_no_operator,24003,124003,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,600,130920,1,0,0,0,0.0,0.23209141701227054,0.0,True,1
