sender,recipient,messages
HUM-00-ngo,HUM-03-assessment,75
HUM-00-ngo,HUM-04-clinic,66
HUM-00-ngo,HUM-05-shelter,67
HUM-00-ngo,HUM-11-assessment,67
HUM-01-transport,HUM-08-ngo,41
HUM-02-local_authority,HUM-04-clinic,51
HUM-02-local_authority,HUM-23-hub,43
HUM-03-assessment,HUM-00-ngo,36
HUM-04-clinic,HUM-00-ngo,63
HUM-04-clinic,HUM-02-local_authority,68
HUM-04-clinic,HUM-07-hub,65
HUM-05-shelter,HUM-00-ngo,35
HUM-06-depot,HUM-22-depot,30
HUM-07-hub,HUM-04-clinic,102
HUM-07-hub,HUM-08-ngo,88
HUM-07-hub,HUM-09-transport,87
HUM-07-hub,HUM-11-assessment,88
HUM-08-ngo,HUM-01-transport,102
HUM-08-ngo,HUM-07-hub,100
HUM-08-ngo,HUM-09-transport,96
HUM-08-ngo,HUM-11-assessment,97
HUM-08-ngo,HUM-19-assessment,98
HUM-09-transport,HUM-07-hub,113
HUM-09-transport,HUM-08-ngo,111
HUM-09-transport,HUM-11-assessment,112
HUM-09-transport,HUM-13-shelter,113
HUM-09-transport,HUM-25-transport,113
HUM-10-local_authority,HUM-12-clinic,46
HUM-10-local_authority,HUM-13-shelter,44
HUM-11-assessment,HUM-00-ngo,120
HUM-11-assessment,HUM-07-hub,118
HUM-11-assessment,HUM-08-ngo,116
HUM-11-assessment,HUM-09-transport,115
HUM-11-assessment,HUM-12-clinic,118
HUM-11-assessment,HUM-13-shelter,116
HUM-12-clinic,HUM-10-local_authority,73
HUM-12-clinic,HUM-11-assessment,72
HUM-12-clinic,HUM-13-shelter,72
HUM-13-shelter,HUM-09-transport,95
HUM-13-shelter,HUM-10-local_authority,95
HUM-13-shelter,HUM-11-assessment,97
HUM-13-shelter,HUM-12-clinic,95
HUM-13-shelter,HUM-15-hub,101
HUM-14-depot,HUM-15-hub,50
HUM-14-depot,HUM-16-ngo,47
HUM-15-hub,HUM-13-shelter,81
HUM-15-hub,HUM-14-depot,78
HUM-15-hub,HUM-16-ngo,76
HUM-15-hub,HUM-18-local_authority,77
HUM-15-hub,HUM-20-clinic,77
HUM-16-ngo,HUM-14-depot,52
HUM-16-ngo,HUM-15-hub,48
HUM-16-ngo,HUM-18-local_authority,52
HUM-16-ngo,HUM-20-clinic,49
HUM-17-transport,HUM-19-assessment,27
HUM-17-transport,HUM-26-local_authority,27
HUM-18-local_authority,HUM-15-hub,79
HUM-18-local_authority,HUM-16-ngo,78
HUM-18-local_authority,HUM-20-clinic,76
HUM-18-local_authority,HUM-27-assessment,75
HUM-19-assessment,HUM-08-ngo,59
HUM-19-assessment,HUM-17-transport,59
HUM-20-clinic,HUM-15-hub,51
HUM-20-clinic,HUM-16-ngo,51
HUM-20-clinic,HUM-18-local_authority,51
HUM-21-shelter,HUM-23-hub,56
HUM-21-shelter,HUM-24-ngo,53
HUM-21-shelter,HUM-27-assessment,54
HUM-22-depot,HUM-06-depot,50
HUM-22-depot,HUM-24-ngo,47
HUM-22-depot,HUM-27-assessment,48
HUM-23-hub,HUM-02-local_authority,62
HUM-23-hub,HUM-21-shelter,57
HUM-23-hub,HUM-24-ngo,56
HUM-23-hub,HUM-25-transport,60
HUM-24-ngo,HUM-21-shelter,69
HUM-24-ngo,HUM-22-depot,71
HUM-24-ngo,HUM-23-hub,70
HUM-24-ngo,HUM-25-transport,71
HUM-24-ngo,HUM-27-assessment,68
HUM-25-transport,HUM-09-transport,72
HUM-25-transport,HUM-23-hub,74
HUM-25-transport,HUM-24-ngo,73
HUM-26-local_authority,HUM-17-transport,18
HUM-27-assessment,HUM-18-local_authority,80
HUM-27-assessment,HUM-21-shelter,80
HUM-27-assessment,HUM-22-depot,79
HUM-27-assessment,HUM-24-ngo,77
