sender,recipient,messages
UTL-00-zone_operator,UTL-01-crew_dispatch,11
UTL-00-zone_operator,UTL-02-cyber_defense,11
UTL-00-zone_operator,UTL-03-communications,11
UTL-00-zone_operator,UTL-04-resource_allocation,11
UTL-00-zone_operator,UTL-05-critical_load,13
UTL-00-zone_operator,UTL-06-zone_operator,11
UTL-00-zone_operator,UTL-07-crew_dispatch,11
UTL-00-zone_operator,UTL-08-cyber_defense,11
UTL-00-zone_operator,UTL-09-communications,12
UTL-00-zone_operator,UTL-10-resource_allocation,11
UTL-00-zone_operator,UTL-11-critical_load,11
UTL-00-zone_operator,UTL-12-zone_operator,11
UTL-00-zone_operator,UTL-18-zone_operator,11
UTL-00-zone_operator,UTL-20-cyber_defense,11
UTL-00-zone_operator,UTL-22-resource_allocation,11
UTL-00-zone_operator,UTL-23-critical_load,11
UTL-00-zone_operator,UTL-24-zone_operator,11
UTL-00-zone_operator,UTL-26-cyber_defense,11
UTL-01-crew_dispatch,UTL-00-zone_operator,8
UTL-01-crew_dispatch,UTL-04-resource_allocation,8
UTL-01-crew_dispatch,UTL-05-critical_load,8
UTL-01-crew_dispatch,UTL-07-crew_dispatch,8
UTL-01-crew_dispatch,UTL-08-cyber_defense,8
UTL-01-crew_dispatch,UTL-10-resource_allocation,8
UTL-01-crew_dispatch,UTL-13-crew_dispatch,8
UTL-01-crew_dispatch,UTL-14-cyber_defense,8
UTL-01-crew_dispatch,UTL-16-resource_allocation,10
UTL-01-crew_dispatch,UTL-17-critical_load,8
UTL-02-cyber_defense,UTL-00-zone_operator,10
UTL-02-cyber_defense,UTL-04-resource_allocation,9
UTL-02-cyber_defense,UTL-05-critical_load,9
UTL-02-cyber_defense,UTL-06-zone_operator,9
UTL-02-cyber_defense,UTL-07-crew_dispatch,9
UTL-02-cyber_defense,UTL-08-cyber_defense,10
UTL-02-cyber_defense,UTL-11-critical_load,10
UTL-02-cyber_defense,UTL-12-zone_operator,10
UTL-02-cyber_defense,UTL-13-crew_dispatch,11
UTL-02-cyber_defense,UTL-17-critical_load,9
UTL-02-cyber_defense,UTL-26-cyber_defense,9
UTL-03-communications,UTL-00-zone_operator,9
UTL-03-communications,UTL-09-communications,10
UTL-03-communications,UTL-13-crew_dispatch,9
UTL-03-communications,UTL-19-crew_dispatch,10
UTL-03-communications,UTL-20-cyber_defense,9
UTL-04-resource_allocation,UTL-00-zone_operator,10
UTL-04-resource_allocation,UTL-01-crew_dispatch,10
UTL-04-resource_allocation,UTL-02-cyber_defense,10
UTL-04-resource_allocation,UTL-11-critical_load,9
UTL-04-resource_allocation,UTL-21-communications,9
UTL-04-resource_allocation,UTL-23-critical_load,9
UTL-04-resource_allocation,UTL-27-communications,9
UTL-05-critical_load,UTL-00-zone_operator,8
UTL-05-critical_load,UTL-01-crew_dispatch,8
UTL-05-critical_load,UTL-02-cyber_defense,8
UTL-05-critical_load,UTL-06-zone_operator,8
UTL-05-critical_load,UTL-09-communications,8
UTL-05-critical_load,UTL-12-zone_operator,8
UTL-05-critical_load,UTL-14-cyber_defense,8
UTL-05-critical_load,UTL-22-resource_allocation,8
UTL-05-critical_load,UTL-27-communications,8
UTL-06-zone_operator,UTL-00-zone_operator,9
UTL-06-zone_operator,UTL-02-cyber_defense,9
UTL-06-zone_operator,UTL-05-critical_load,10
UTL-06-zone_operator,UTL-10-resource_allocation,9
UTL-06-zone_operator,UTL-15-communications,9
UTL-06-zone_operator,UTL-16-resource_allocation,9
UTL-06-zone_operator,UTL-21-communications,9
UTL-06-zone_operator,UTL-22-resource_allocation,9
UTL-06-zone_operator,UTL-25-crew_dispatch,9
UTL-07-crew_dispatch,UTL-00-zone_operator,6
UTL-07-crew_dispatch,UTL-01-crew_dispatch,5
UTL-07-crew_dispatch,UTL-02-cyber_defense,6
UTL-07-crew_dispatch,UTL-16-resource_allocation,5
UTL-07-crew_dispatch,UTL-18-zone_operator,6
UTL-07-crew_dispatch,UTL-21-communications,5
UTL-07-crew_dispatch,UTL-25-crew_dispatch,5
UTL-08-cyber_defense,UTL-00-zone_operator,11
UTL-08-cyber_defense,UTL-01-crew_dispatch,11
UTL-08-cyber_defense,UTL-02-cyber_defense,12
UTL-08-cyber_defense,UTL-14-cyber_defense,11
UTL-08-cyber_defense,UTL-15-communications,11
UTL-08-cyber_defense,UTL-19-crew_dispatch,11
UTL-09-communications,UTL-00-zone_operator,13
UTL-09-communications,UTL-03-communications,13
UTL-09-communications,UTL-05-critical_load,12
UTL-10-resource_allocation,UTL-00-zone_operator,10
UTL-10-resource_allocation,UTL-01-crew_dispatch,12
UTL-10-resource_allocation,UTL-06-zone_operator,14
UTL-11-critical_load,UTL-00-zone_operator,11
UTL-11-critical_load,UTL-02-cyber_defense,10
UTL-11-critical_load,UTL-04-resource_allocation,10
UTL-11-critical_load,UTL-15-communications,10
UTL-11-critical_load,UTL-17-critical_load,12
UTL-11-critical_load,UTL-18-zone_operator,10
UTL-11-critical_load,UTL-25-crew_dispatch,10
UTL-11-critical_load,UTL-27-communications,10
UTL-12-zone_operator,UTL-00-zone_operator,11
UTL-12-zone_operator,UTL-02-cyber_defense,10
UTL-12-zone_operator,UTL-05-critical_load,10
UTL-12-zone_operator,UTL-20-cyber_defense,10
UTL-12-zone_operator,UTL-26-cyber_defense,11
UTL-13-crew_dispatch,UTL-01-crew_dispatch,10
UTL-13-crew_dispatch,UTL-02-cyber_defense,10
UTL-13-crew_dispatch,UTL-03-communications,9
UTL-14-cyber_defense,UTL-01-crew_dispatch,12
UTL-14-cyber_defense,UTL-05-critical_load,16
UTL-14-cyber_defense,UTL-08-cyber_defense,13
UTL-15-communications,UTL-06-zone_operator,8
UTL-15-communications,UTL-08-cyber_defense,9
UTL-15-communications,UTL-11-critical_load,8
UTL-16-resource_allocation,UTL-01-crew_dispatch,13
UTL-16-resource_allocation,UTL-06-zone_operator,11
UTL-16-resource_allocation,UTL-07-crew_dispatch,11
UTL-16-resource_allocation,UTL-19-crew_dispatch,11
UTL-16-resource_allocation,UTL-23-critical_load,11
UTL-16-resource_allocation,UTL-24-zone_operator,11
UTL-17-critical_load,UTL-01-crew_dispatch,14
UTL-17-critical_load,UTL-02-cyber_defense,14
UTL-17-critical_load,UTL-11-critical_load,14
UTL-18-zone_operator,UTL-00-zone_operator,12
UTL-18-zone_operator,UTL-07-crew_dispatch,16
UTL-18-zone_operator,UTL-11-critical_load,12
UTL-19-crew_dispatch,UTL-03-communications,16
UTL-19-crew_dispatch,UTL-08-cyber_defense,12
UTL-19-crew_dispatch,UTL-16-resource_allocation,12
UTL-19-crew_dispatch,UTL-24-zone_operator,12
UTL-20-cyber_defense,UTL-00-zone_operator,11
UTL-20-cyber_defense,UTL-03-communications,10
UTL-20-cyber_defense,UTL-12-zone_operator,10
UTL-21-communications,UTL-04-resource_allocation,11
UTL-21-communications,UTL-06-zone_operator,11
UTL-21-communications,UTL-07-crew_dispatch,12
UTL-22-resource_allocation,UTL-00-zone_operator,14
UTL-22-resource_allocation,UTL-05-critical_load,14
UTL-22-resource_allocation,UTL-06-zone_operator,13
UTL-23-critical_load,UTL-00-zone_operator,12
UTL-23-critical_load,UTL-04-resource_allocation,14
UTL-23-critical_load,UTL-16-resource_allocation,12
UTL-24-zone_operator,UTL-00-zone_operator,6
UTL-24-zone_operator,UTL-16-resource_allocation,6
UTL-24-zone_operator,UTL-19-crew_dispatch,7
UTL-25-crew_dispatch,UTL-06-zone_operator,11
UTL-25-crew_dispatch,UTL-07-crew_dispatch,10
UTL-25-crew_dispatch,UTL-11-critical_load,11
UTL-26-cyber_defense,UTL-00-zone_operator,10
UTL-26-cyber_defense,UTL-02-cyber_defense,10
UTL-26-cyber_defense,UTL-12-zone_operator,14
UTL-27-communications,UTL-04-resource_allocation,10
UTL-27-communications,UTL-05-critical_load,9
UTL-27-communications,UTL-11-critical_load,9
