actionable_opportunities,agent_count,allocation_inequality_gini,application,autonomous_action_coverage,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,baseline_calibration_sketch_messages,beneficial_actions,commitment_failures,completed_at,complexity,conservation_feasible,controller,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivery_completion,distributed_estimation_mae,dropped_messages,eligible_operational_proposals,environment_seed,event_count,fragmentation,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,net_causal_utility,network_disruption,neutral_actions,operational_bytes,operational_communication_policy,operational_messages,operational_node_count,operator_escalations,operator_executed_actions,operator_minutes,physical_actions,post_disruption_sketch_messages,privacy_boundary_pass,resource_waste,run_id,service_loss,service_reaching_actions,sketch_bytes,sketch_messages,sketch_policy,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc
183,28,0.45990692174849457,humanitarian,0.40213523131672596,54,45,0,168,55,0,2026-08-16T20:54:32.305505+00:00,medium,True,crossfit_strongest_nonentropic,high,13584.079643382676,11360,15,104.16390276384182,0.03533750624062622,3918,281,787025,74518,high,58,60,420,private_fragmented,3,1.9895196601282805e-13,148.6297951645288,high,0,98826,agent_event_triggered,420,16,14,14,66.0,113,18770,True,3.5,v7-development_formal_dynamic-humanitarian-medium-high-high-high-small_world-private_fragmented-787025-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,28039.66271077349,59,7961719,23217,event_triggered,2026-08-16T20:53:04.464684+00:00,a26a3deed61515ace41205bea4b96c0341af5e8cf5d7d529644b071ed2558ee1,10,small_world,8060545,23637,1285.9074169460046,,,,,,,,
174,28,0.454150998306173,humanitarian,0.352059925093633,41,37,0,168,44,0,2026-08-16T21:13:27.366389+00:00,medium,True,crossfit_generalized_entropic,high,16070.000022891742,7724,15,89.71349589274337,0.03976625450492253,4882,267,787029,59921,high,48,60,419,private_fragmented,3,9.947598300641403e-14,116.13481508983209,high,0,98428,agent_event_triggered,419,16,14,14,66.0,94,14270,True,1.5,v7-development_formal_dynamic-humanitarian-medium-high-high-high-small_world-private_fragmented-787029-crossfit_generalized_entropic-event_triggered-agent_event_triggered,31121.96160568259,49,6396293,18684,event_triggered,2026-08-16T21:12:09.521852+00:00,5f800b180050063a17437065cfe33c2b9861f1c6bde6443217a67332e347b2a1,12,small_world,6494721,19103,1444.229230687608,,,,,,,,
174,28,0.45620755640969585,humanitarian,0.36704119850187267,42,41,0,168,46,0,2026-08-16T20:55:55.958615+00:00,medium,True,crossfit_strongest_nonentropic,high,16896.901887530723,7724,15,92.21349589274337,0.03976625450492253,4882,267,787029,59930,high,51,60,419,private_fragmented,3,1.4210854715202004e-13,118.63115501251234,high,0,98421,agent_event_triggered,419,16,14,14,67.0,98,14270,True,2.5,v7-development_formal_dynamic-humanitarian-medium-high-high-high-small_world-private_fragmented-787029-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,31055.60640203029,51,6396293,18684,event_triggered,2026-08-16T20:54:38.025572+00:00,5f800b180050063a17437065cfe33c2b9861f1c6bde6443217a67332e347b2a1,12,small_world,6494714,19103,1438.5682780671991,,,,,,,,
177,28,0.47149229181251584,humanitarian,0.37174721189591076,49,36,0,168,50,0,2026-08-16T21:52:21.755547+00:00,medium,True,crossfit_generalized_entropic,high,15595.044235589805,7168,15,99.01692545936999,0.03856482755244623,4007,269,787032,53678,high,48,60,420,private_fragmented,3,1.4210854715202004e-14,98.12951806476077,high,0,98515,agent_event_triggered,420,16,13,13,61.0,100,13917,True,6.0,v7-development_formal_dynamic-humanitarian-medium-high-high-high-small_world-private_fragmented-787032-crossfit_generalized_entropic-event_triggered-agent_event_triggered,29734.988442535505,58,5593683,16308,event_triggered,2026-08-16T21:51:24.661887+00:00,6d0822c8d1b0c36af1cbe50a2bfad26ba643b4dd8a94f3a88779aa31e983690d,22,small_world,5692198,16728,1329.3011150010757,,,,,,,,
177,28,0.47509456162501296,humanitarian,0.37174721189591076,49,36,0,168,49,0,2026-08-16T21:30:09.211276+00:00,medium,True,crossfit_strongest_nonentropic,high,16473.518076762743,7168,15,98.56623047228292,0.03856482755244623,4007,269,787032,53678,high,49,60,420,private_fragmented,3,1.4210854715202004e-14,94.46294961657716,high,0,98518,agent_event_triggered,420,16,13,13,63.0,100,13917,True,7.0,v7-development_formal_dynamic-humanitarian-medium-high-high-high-small_world-private_fragmented-787032-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,30661.598568168825,58,5593683,16308,event_triggered,2026-08-16T21:29:13.753646+00:00,6d0822c8d1b0c36af1cbe50a2bfad26ba643b4dd8a94f3a88779aa31e983690d,22,small_world,5692201,16728,1375.4854054406685,,,,,,,,
176,28,0.4626244832275897,humanitarian,0.45112781954887216,61,43,0,168,62,0,2026-08-16T22:45:39.824762+00:00,medium,True,crossfit_generalized_entropic,high,14264.125319659148,6771,15,124.40084239277759,0.03690158313935765,4892,266,787035,55298,high,56,60,420,private_fragmented,3,1.2789769243681803e-13,138.08666010119902,high,0,98714,agent_event_triggered,420,16,15,14,67.0,120,13084,True,4.0,v7-development_formal_dynamic-humanitarian-medium-high-high-high-small_world-private_fragmented-787035-crossfit_generalized_entropic-event_triggered-agent_event_triggered,28258.784393661892,70,5869060,17127,event_triggered,2026-08-16T22:44:29.412737+00:00,df66f72806190f84ea3d2e0a01cb0d38484601a75b3d3100342d5601951db2d5,9,small_world,5967774,17547,1275.4110265751624,,,,,,,,
175,28,0.4630909995104969,humanitarian,0.4548872180451128,63,42,0,168,64,0,2026-08-16T22:36:05.852215+00:00,medium,True,crossfit_strongest_nonentropic,high,14155.29756776417,6771,15,126.90084239277759,0.03690158313935765,4892,266,787035,55300,high,55,60,420,private_fragmented,3,2.4868995751603507e-13,141.4141399073427,high,0,98711,agent_event_triggered,420,16,14,14,63.0,121,13084,True,3.5,v7-development_formal_dynamic-humanitarian-medium-high-high-high-small_world-private_fragmented-787035-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,28309.066766484,71,5869060,17127,event_triggered,2026-08-16T22:34:57.435972+00:00,df66f72806190f84ea3d2e0a01cb0d38484601a75b3d3100342d5601951db2d5,9,small_world,5967771,17547,1279.0239308753885,,,,,,,,
152,28,0.4580422426393061,humanitarian,0.2803347280334728,26,30,0,168,26,0,2026-08-16T22:06:43.878624+00:00,medium,True,crossfit_generalized_entropic,high,15294.848982410283,7591,15,67.15006619875561,0.020316730704300408,8012,239,787046,54358,high,39,60,58,public_shared,3,2.1316282072803006e-14,48.5896132449307,high,0,27822,agent_event_triggered,118,16,9,9,40.0,67,14770,True,4.5,v7-development_formal_dynamic-humanitarian-medium-high-high-high-small_world-public_shared-787046-crossfit_generalized_entropic-event_triggered-agent_event_triggered,29930.18527450866,39,6060208,18313,event_triggered,2026-08-16T22:05:44.027180+00:00,3b5cb33d580d1b9d94fde827c331816ebea84e1ad1976d27fe05405c84a3380e,27,small_world,6088030,18431,1341.2904879877033,,,,,,,,
152,28,0.45944319232872916,humanitarian,0.2803347280334728,26,30,0,168,26,0,2026-08-16T21:44:15.445922+00:00,medium,True,crossfit_strongest_nonentropic,high,15294.848982410283,7591,15,67.15006619875561,0.020316730704300408,8012,239,787046,54358,high,39,60,58,public_shared,3,1.4210854715202004e-14,49.34099078757834,high,0,27823,agent_event_triggered,118,16,9,9,40.0,67,14770,True,2.5,v7-development_formal_dynamic-humanitarian-medium-high-high-high-small_world-public_shared-787046-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,29894.342205826368,38,6060208,18313,event_triggered,2026-08-16T21:43:19.903122+00:00,3b5cb33d580d1b9d94fde827c331816ebea84e1ad1976d27fe05405c84a3380e,27,small_world,6088031,18431,1339.5444879877032,,,,,,,,
135,28,0.4548816069426489,humanitarian,0.319047619047619,30,26,0,168,30,0,2026-08-16T21:22:17.241376+00:00,medium,True,crossfit_generalized_entropic,high,14747.540032042412,12315,15,66.61569624269978,0.028119269016593756,5429,210,787049,81925,high,35,60,75,public_shared,3,7.815970093361102e-14,65.90538437241649,high,0,29724,agent_event_triggered,126,16,9,9,41.0,67,21962,True,0.0,v7-development_formal_dynamic-humanitarian-medium-high-high-high-small_world-public_shared-787049-crossfit_generalized_entropic-event_triggered-agent_event_triggered,29614.570971327284,38,8811833,26628,event_triggered,2026-08-16T21:20:50.029970+00:00,b621c80e6bada02fbdb1ecbe1a3b22f6b03c0c23a60ff4aa59581f7dcf4b1753,23,small_world,8841557,26754,1333.738022892932,,,,,,,,
135,28,0.4548816069426489,humanitarian,0.319047619047619,30,26,0,168,30,0,2026-08-16T21:04:44.044344+00:00,medium,True,crossfit_strongest_nonentropic,high,14747.540032042412,12315,15,66.61569624269978,0.028119269016593756,5429,210,787049,81925,high,35,60,75,public_shared,3,7.815970093361102e-14,65.90538437241649,high,0,29724,agent_event_triggered,126,16,9,9,41.0,67,21962,True,0.0,v7-development_formal_dynamic-humanitarian-medium-high-high-high-small_world-public_shared-787049-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,29614.570971327284,38,8811833,26628,event_triggered,2026-08-16T21:03:16.413506+00:00,b621c80e6bada02fbdb1ecbe1a3b22f6b03c0c23a60ff4aa59581f7dcf4b1753,23,small_world,8841557,26754,1333.738022892932,,,,,,,,
141,28,0.4512255891513229,humanitarian,0.25925925925925924,22,21,0,98,22,0,2026-08-16T22:42:22.825819+00:00,medium,True,crossfit_generalized_entropic,high,14714.54051356282,1772,15,61.189222072482515,0.029876405472789382,1938,216,787019,29172,low,33,60,95,private_fragmented,3,9.237055564881302e-14,53.90973128117241,high,0,34237,agent_event_triggered,144,16,12,12,53.0,56,6318,True,1.5,v7-development_formal_dynamic-humanitarian-medium-high-low-high-modular-private_fragmented-787019-crossfit_generalized_entropic-event_triggered-agent_event_triggered,29492.935451834106,35,2713836,7865,event_triggered,2026-08-16T22:41:45.067614+00:00,bbd1298ff13c3d27012b630bb58f4233aa885b5e0f1b4c9279b885e02ec84bfb,20,modular,2748073,8009,1351.5263436072353,,,,,,,,
140,28,0.453994282519116,humanitarian,0.27314814814814814,27,19,0,98,27,0,2026-08-16T22:32:53.684194+00:00,medium,True,crossfit_strongest_nonentropic,high,14738.649555919537,1772,15,63.58697197257502,0.029876405472789382,1938,216,787019,29177,low,30,60,95,private_fragmented,3,2.842170943040401e-14,62.748237300530725,high,0,34238,agent_event_triggered,144,16,11,11,49.0,59,6318,True,2.0,v7-development_formal_dynamic-humanitarian-medium-high-low-high-modular-private_fragmented-787019-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,29188.916662557345,38,2713836,7865,event_triggered,2026-08-16T22:32:16.244870+00:00,bbd1298ff13c3d27012b630bb58f4233aa885b5e0f1b4c9279b885e02ec84bfb,22,modular,2748074,8009,1342.7207785669102,,,,,,,,
152,28,0.4677473046094501,humanitarian,0.3218884120171674,38,25,0,156,40,0,2026-08-16T21:09:59.597047+00:00,medium,True,crossfit_generalized_entropic,high,14985.88882185885,15792,15,84.94498762644825,0.03334222703220631,3683,233,787020,64404,low,34,60,162,private_fragmented,3,7.815970093361102e-14,82.26747645368648,high,0,46888,agent_event_triggered,197,16,11,11,52.0,75,16635,True,3.0,v7-development_formal_dynamic-humanitarian-medium-high-low-high-random_geometric-private_fragmented-787020-crossfit_generalized_entropic-event_triggered-agent_event_triggered,29310.931808112487,49,6931058,20098,event_triggered,2026-08-16T21:08:51.861935+00:00,765c6cebe6f66660b34909fd223dbd669c05ed8c82fd127bbd15fee96930a7eb,23,random_geometric,6977946,20295,1323.9130217504928,,,,,,,,
152,28,0.46516056113535537,humanitarian,0.3133047210300429,37,24,0,156,39,0,2026-08-16T20:52:28.416237+00:00,medium,True,crossfit_strongest_nonentropic,high,15243.527671111116,15792,15,78.44498762644825,0.03334222703220631,3683,233,787020,64400,low,33,60,162,private_fragmented,3,1.0658141036401503e-13,89.16950064165557,high,0,46892,agent_event_triggered,197,16,11,11,52.0,73,16635,True,3.5,v7-development_formal_dynamic-humanitarian-medium-high-low-high-random_geometric-private_fragmented-787020-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,29652.17475773627,46,6931058,20098,event_triggered,2026-08-16T20:51:20.390263+00:00,765c6cebe6f66660b34909fd223dbd669c05ed8c82fd127bbd15fee96930a7eb,23,random_geometric,6977950,20295,1347.7253935900385,,,,,,,,
147,28,0.45041863562078344,humanitarian,0.26521739130434785,26,24,0,168,27,0,2026-08-16T22:20:48.503099+00:00,medium,True,crossfit_generalized_entropic,high,14539.667744490767,11018,15,69.53365345175365,0.03540283862741732,5947,230,787021,86378,low,33,60,145,private_fragmented,3,1.2079226507921703e-13,52.95065231388104,high,0,43714,agent_event_triggered,184,16,10,10,46.0,61,23696,True,3.0,v7-development_formal_dynamic-humanitarian-medium-high-low-high-small_world-private_fragmented-787021-crossfit_generalized_entropic-event_triggered-agent_event_triggered,29530.04813342473,39,9727377,28204,event_triggered,2026-08-16T22:19:23.635301+00:00,58f5e818a2eff2e085507053a4dd682fda508bd3f0bb7198bf8fa5c0fc8ebc92,13,small_world,9771091,28388,1327.8599337844514,,,,,,,,
147,28,0.4516165351698403,humanitarian,0.26521739130434785,26,24,0,168,27,0,2026-08-16T22:09:57.554951+00:00,medium,True,crossfit_strongest_nonentropic,high,14603.237744490767,11018,15,69.53365345175365,0.03540283862741732,5947,230,787021,86378,low,33,60,145,private_fragmented,3,8.881784197001252e-14,52.866652313881026,high,0,43720,agent_event_triggered,184,16,10,10,46.0,61,23696,True,3.0,v7-development_formal_dynamic-humanitarian-medium-high-low-high-small_world-private_fragmented-787021-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,29515.39016712003,39,9727377,28204,event_triggered,2026-08-16T22:08:35.202955+00:00,58f5e818a2eff2e085507053a4dd682fda508bd3f0bb7198bf8fa5c0fc8ebc92,13,small_world,9771097,28388,1328.7434337844516,,,,,,,,
147,28,0.4557472325285451,humanitarian,0.34234234234234234,30,29,0,88,31,0,2026-08-16T21:10:33.332542+00:00,medium,True,crossfit_generalized_entropic,high,14417.587316714442,1072,15,62.76366959730273,0.03810441968708158,1446,222,787024,22605,medium,41,60,180,private_fragmented,3,2.4868995751603507e-14,56.87085302388149,high,0,49674,agent_event_triggered,211,16,13,13,55.0,76,4087,True,1.0547393593078693,v7-development_formal_dynamic-humanitarian-medium-high-medium-high-modular-private_fragmented-787024-crossfit_generalized_entropic-event_triggered-agent_event_triggered,29645.98862210666,40,1861633,5402,event_triggered,2026-08-16T21:10:04.726973+00:00,f943e70a717579a4faa67e0617c80d1d45d78e58e4a9823313772b585d92ee57,22,modular,1911307,5613,1320.2857947831471,,,,,,,,
147,28,0.4557472325285451,humanitarian,0.34234234234234234,30,29,0,88,31,0,2026-08-16T20:53:02.050516+00:00,medium,True,crossfit_strongest_nonentropic,high,14417.587316714442,1072,15,62.76366959730273,0.03810441968708158,1446,222,787024,22605,medium,41,60,180,private_fragmented,3,2.4868995751603507e-14,56.87085302388149,high,0,49674,agent_event_triggered,211,16,13,13,55.0,76,4087,True,1.0547393593078693,v7-development_formal_dynamic-humanitarian-medium-high-medium-high-modular-private_fragmented-787024-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,29645.98862210666,40,1861633,5402,event_triggered,2026-08-16T20:52:33.586580+00:00,f943e70a717579a4faa67e0617c80d1d45d78e58e4a9823313772b585d92ee57,22,modular,1911307,5613,1320.2857947831471,,,,,,,,
164,28,0.4637179744045812,humanitarian,0.3373493975903614,38,32,0,144,39,0,2026-08-16T21:51:20.848805+00:00,medium,True,crossfit_generalized_entropic,high,14579.920055946333,8269,15,88.57883152939279,0.03709048769082285,3171,249,787022,38957,medium,44,60,220,private_fragmented,3,5.684341886080802e-14,78.76755521684855,high,0,58628,agent_event_triggered,248,16,13,13,60.0,84,8968,True,4.0,v7-development_formal_dynamic-humanitarian-medium-high-medium-high-random_geometric-private_fragmented-787022-crossfit_generalized_entropic-event_triggered-agent_event_triggered,29387.50201166377,52,3907011,11367,event_triggered,2026-08-16T21:50:29.975531+00:00,73f4f76146301d9ce7a054f540b9d13ae16bf663b2fa73a28fe711351f6455c9,13,random_geometric,3965639,11615,1329.2948972694662,,,,,,,,
164,28,0.4656634793061394,humanitarian,0.321285140562249,38,29,0,144,39,0,2026-08-16T21:29:10.204242+00:00,medium,True,crossfit_strongest_nonentropic,high,14955.483094450648,8269,15,85.68753119324487,0.03709048769082285,3171,249,787022,38950,medium,41,60,220,private_fragmented,3,3.552713678800501e-14,86.86260977172053,high,0,58630,agent_event_triggered,248,16,13,13,60.0,80,8968,True,4.0,v7-development_formal_dynamic-humanitarian-medium-high-medium-high-random_geometric-private_fragmented-787022-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,29621.42524709855,50,3907011,11367,event_triggered,2026-08-16T21:28:22.215900+00:00,73f4f76146301d9ce7a054f540b9d13ae16bf663b2fa73a28fe711351f6455c9,13,random_geometric,3965641,11615,1358.201823342951,,,,,,,,
168,28,0.449785143339325,humanitarian,0.33725490196078434,37,33,0,168,39,0,2026-08-16T20:39:03.527647+00:00,medium,True,crossfit_generalized_entropic,high,13308.663755209447,10724,15,90.64108056448923,0.0420986924863632,5113,255,787023,70140,medium,45,60,216,private_fragmented,3,3.552713678800501e-14,88.87822537971601,high,0,58816,agent_event_triggered,249,16,14,14,68.0,86,18840,True,3.5,v7-development_formal_dynamic-humanitarian-medium-high-medium-high-small_world-private_fragmented-787023-crossfit_generalized_entropic-event_triggered-agent_event_triggered,29242.064690388055,51,7700380,22412,event_triggered,2026-08-16T20:37:44.190044+00:00,48592575bc9bc77c0137c1ec074f47c3cf06209f18067ee2bdc337d3c2421309,10,small_world,7759196,22661,1337.405829930362,,,,,,,,
168,28,0.44936890058444,humanitarian,0.34509803921568627,40,33,0,168,42,0,2026-08-16T20:25:58.058518+00:00,medium,True,crossfit_strongest_nonentropic,high,13467.685649276129,10724,15,98.76341161213453,0.0420986924863632,5113,255,787023,70145,medium,45,60,216,private_fragmented,3,3.552713678800501e-14,86.70728806593887,high,0,58818,agent_event_triggered,249,16,14,14,67.0,88,18840,True,5.42568061810058,v7-development_formal_dynamic-humanitarian-medium-high-medium-high-small_world-private_fragmented-787023-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,29026.680849364566,57,7700380,22412,event_triggered,2026-08-16T20:24:36.905765+00:00,48592575bc9bc77c0137c1ec074f47c3cf06209f18067ee2bdc337d3c2421309,10,small_world,7759198,22661,1316.1576528901937,,,,,,,,
164,28,0.46584153130560935,humanitarian,0.38461538461538464,42,35,0,88,44,0,2026-08-16T22:18:48.301777+00:00,medium,True,crossfit_generalized_entropic,low,9787.561393454986,1504,15,90.15784368038446,0.038894037088573016,1209,247,787007,22508,high,47,60,420,private_fragmented,3,8.526512829121202e-14,87.32175459608283,high,0,98571,agent_event_triggered,420,16,14,14,59.0,95,3690,True,6.856549537859137,v7-development_formal_dynamic-humanitarian-medium-low-high-high-modular-private_fragmented-787007-crossfit_generalized_entropic-event_triggered-agent_event_triggered,20128.945960538957,60,1721010,4991,event_triggered,2026-08-16T22:18:14.655082+00:00,645637539fac5ffa6a81ce3f0a279dbd231f3dc2475f8db766b438c3b703b88b,22,modular,1819581,5411,861.3120037713202,,,,,,,,
164,28,0.465114793708893,humanitarian,0.38461538461538464,43,34,0,88,44,0,2026-08-16T22:07:57.672373+00:00,medium,True,crossfit_strongest_nonentropic,low,9774.755901515491,1504,15,90.37403974674817,0.038894037088573016,1209,247,787007,22508,high,47,60,420,private_fragmented,3,9.947598300641403e-14,86.65115356331235,high,0,98576,agent_event_triggered,420,16,14,14,59.0,95,3690,True,6.856549537859137,v7-development_formal_dynamic-humanitarian-medium-low-high-high-modular-private_fragmented-787007-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,20123.99592697406,61,1721010,4991,event_triggered,2026-08-16T22:07:23.015946+00:00,645637539fac5ffa6a81ce3f0a279dbd231f3dc2475f8db766b438c3b703b88b,22,modular,1819586,5411,861.7668195389947,,,,,,,,
176,28,0.4502632039109404,humanitarian,0.35294117647058826,40,42,0,192,42,0,2026-08-16T21:07:48.208266+00:00,medium,True,crossfit_generalized_entropic,low,9722.481616234567,16051,15,84.65525379935431,0.040041216304845494,5626,272,787008,60560,high,54,60,419,private_fragmented,3,1.4210854715202004e-14,103.43366355324554,high,0,98363,agent_event_triggered,419,16,14,14,65.0,96,14420,True,2.5,v7-development_formal_dynamic-humanitarian-medium-low-high-high-random_geometric-private_fragmented-787008-crossfit_generalized_entropic-event_triggered-agent_event_triggered,20889.503557719487,50,6552141,19149,event_triggered,2026-08-16T21:06:36.463673+00:00,c70f0804b48e7ab7f09412a27836c5d9d32fd8fb45ef3960bf4b84bb366b42b3,22,random_geometric,6650504,19568,915.2286391844573,,,,,,,,
166,28,0.4589258372169476,humanitarian,0.3858267716535433,43,39,0,192,45,0,2026-08-16T20:50:16.539972+00:00,medium,True,crossfit_strongest_nonentropic,low,9721.225640786013,16051,15,89.15525379935431,0.040041216304845494,5626,254,787008,60562,high,51,60,419,private_fragmented,3,1.4210854715202004e-14,103.86598730212114,high,0,98357,agent_event_triggered,419,16,14,14,68.0,98,14420,True,2.0,v7-development_formal_dynamic-humanitarian-medium-low-high-high-random_geometric-private_fragmented-787008-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,20730.732806588658,52,6552141,19149,event_triggered,2026-08-16T20:49:04.674665+00:00,c70f0804b48e7ab7f09412a27836c5d9d32fd8fb45ef3960bf4b84bb366b42b3,22,random_geometric,6650498,19568,893.9730250873874,,,,,,,,
174,28,0.46443720637431457,humanitarian,0.41064638783269963,52,41,0,168,54,0,2026-08-16T22:41:04.789711+00:00,medium,True,crossfit_generalized_entropic,low,10910.827989390546,9218,15,119.53730541363898,0.03893279132806719,3147,263,787009,67521,high,53,60,420,private_fragmented,3,1.0658141036401503e-13,125.41064153354769,high,0,98672,agent_event_triggered,420,16,14,14,63.0,108,16303,True,2.5,v7-development_formal_dynamic-humanitarian-medium-low-high-high-small_world-private_fragmented-787009-crossfit_generalized_entropic-event_triggered-agent_event_triggered,20632.18361668048,68,7079931,20633,event_triggered,2026-08-16T22:39:37.929094+00:00,93a9a93388d0a8a083ae537272d52b0cfd7020692df1b086f50d056d8f2ca65a,9,small_world,7178603,21053,891.7453021612238,,,,,,,,
174,28,0.46461765165954916,humanitarian,0.4144486692015209,52,42,0,168,53,0,2026-08-16T22:31:36.395934+00:00,medium,True,crossfit_strongest_nonentropic,low,10329.428198679712,9218,15,115.53730541363898,0.03893279132806719,3147,263,787009,67523,high,55,60,420,private_fragmented,3,1.2079226507921703e-13,126.25514490118032,high,0,98670,agent_event_triggered,420,16,14,14,64.0,109,16303,True,2.5,v7-development_formal_dynamic-humanitarian-medium-low-high-high-small_world-private_fragmented-787009-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,20758.59969782207,66,7079931,20633,event_triggered,2026-08-16T22:30:11.289626+00:00,93a9a93388d0a8a083ae537272d52b0cfd7020692df1b086f50d056d8f2ca65a,9,small_world,7178601,21053,901.8607096538426,,,,,,,,
116,28,0.4524101935756407,humanitarian,0.3050847457627119,27,16,0,98,27,0,2026-08-16T22:18:11.847290+00:00,medium,True,crossfit_generalized_entropic,low,9155.515077121216,2513,15,50.56931153904215,0.033088315655778015,2236,177,787003,27912,low,26,60,40,private_fragmented,3,1.3677947663381929e-13,71.20126886301694,low,0,19407,agent_event_triggered,82,16,10,10,41.0,54,5941,True,0.5,v7-development_formal_dynamic-humanitarian-medium-low-low-low-modular-private_fragmented-787003-crossfit_generalized_entropic-event_triggered-agent_event_triggered,18672.662676570802,31,2637408,7641,event_triggered,2026-08-16T22:17:39.844518+00:00,137fd74c3a93480d8f4511c562b09e620b4fb3200a4b507258ac957fc27959f2,22,modular,2656815,7723,834.2905747703298,,,,,,,,
116,28,0.4524101935756407,humanitarian,0.3050847457627119,27,16,0,98,27,0,2026-08-16T22:07:20.326072+00:00,medium,True,crossfit_strongest_nonentropic,low,9170.220114184114,2513,15,52.56931153904215,0.033088315655778015,2236,177,787003,27912,low,26,60,40,private_fragmented,3,1.1901590823981678e-13,71.08526886301695,low,0,19407,agent_event_triggered,82,16,10,10,41.0,54,5941,True,0.5,v7-development_formal_dynamic-humanitarian-medium-low-low-low-modular-private_fragmented-787003-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,18708.076449406988,32,2637408,7641,event_triggered,2026-08-16T22:06:48.670354+00:00,137fd74c3a93480d8f4511c562b09e620b4fb3200a4b507258ac957fc27959f2,22,modular,2656815,7723,836.379188786569,,,,,,,,
129,28,0.46377151960298457,humanitarian,0.315,34,19,0,166,35,0,2026-08-16T20:35:47.106460+00:00,medium,True,crossfit_generalized_entropic,low,10035.562069329479,17562,15,70.36379013415605,0.03332621691431521,2173,200,787001,72178,low,27,60,74,private_fragmented,3,1.2789769243681803e-13,73.34877994112546,low,0,28086,agent_event_triggered,118,16,9,9,39.0,63,18740,True,2.5,v7-development_formal_dynamic-humanitarian-medium-low-low-low-random_geometric-private_fragmented-787001-crossfit_generalized_entropic-event_triggered-agent_event_triggered,19428.21171934088,41,7707598,22313,event_triggered,2026-08-16T20:34:27.910524+00:00,3cb92d03bb69349e544764c524e9ed8a674f0790d6e9ce869bdfa5aef80aaec8,22,random_geometric,7735684,22431,831.2576801025112,,,,,,,,
129,28,0.4653106277293589,humanitarian,0.32,37,17,0,166,38,0,2026-08-16T20:22:35.577001+00:00,medium,True,crossfit_strongest_nonentropic,low,9999.357533142367,17562,15,67.36379013415605,0.03332621691431521,2173,200,787001,72180,low,25,60,74,private_fragmented,3,1.8829382497642655e-13,79.31971344368331,low,0,28083,agent_event_triggered,118,16,9,9,39.0,64,18740,True,1.5,v7-development_formal_dynamic-humanitarian-medium-low-low-low-random_geometric-private_fragmented-787001-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,19507.307835714295,39,7707598,22313,event_triggered,2026-08-16T20:21:14.963463+00:00,3cb92d03bb69349e544764c524e9ed8a674f0790d6e9ce869bdfa5aef80aaec8,22,random_geometric,7735681,22431,843.9798006409419,,,,,,,,
121,28,0.46721096752589375,humanitarian,0.29473684210526313,29,19,0,168,29,0,2026-08-16T21:06:28.869346+00:00,medium,True,crossfit_generalized_entropic,low,9600.482887594784,13527,15,63.473802414438275,0.026480210030633954,2736,190,787002,100918,low,27,60,67,private_fragmented,3,3.552713678800501e-14,60.90760047482022,low,0,26314,agent_event_triggered,111,16,8,8,34.0,56,27513,True,0.5,v7-development_formal_dynamic-humanitarian-medium-low-low-low-small_world-private_fragmented-787002-crossfit_generalized_entropic-event_triggered-agent_event_triggered,18927.700139176635,38,11075536,32097,event_triggered,2026-08-16T21:04:50.205967+00:00,a9015ba9783f37ad567230645de72eb9d4404e673b6484874963ce89b7180f37,22,small_world,11101850,32208,805.8354761205653,,,,,,,,
