sender,recipient,messages
UTL-00-zone_operator,UTL-01-crew_dispatch,37
UTL-00-zone_operator,UTL-06-zone_operator,29
UTL-01-crew_dispatch,UTL-00-zone_operator,49
UTL-01-crew_dispatch,UTL-02-cyber_defense,47
UTL-01-crew_dispatch,UTL-07-crew_dispatch,44
UTL-02-cyber_defense,UTL-01-crew_dispatch,53
UTL-02-cyber_defense,UTL-03-communications,51
UTL-02-cyber_defense,UTL-08-cyber_defense,53
UTL-03-communications,UTL-02-cyber_defense,66
UTL-03-communications,UTL-04-resource_allocation,62
UTL-03-communications,UTL-09-communications,59
UTL-04-resource_allocation,UTL-03-communications,54
UTL-04-resource_allocation,UTL-05-critical_load,50
UTL-04-resource_allocation,UTL-10-resource_allocation,53
UTL-05-critical_load,UTL-04-resource_allocation,29
UTL-05-critical_load,UTL-11-critical_load,31
UTL-06-zone_operator,UTL-00-zone_operator,51
UTL-06-zone_operator,UTL-07-crew_dispatch,51
UTL-06-zone_operator,UTL-12-zone_operator,47
UTL-07-crew_dispatch,UTL-01-crew_dispatch,66
UTL-07-crew_dispatch,UTL-06-zone_operator,61
UTL-07-crew_dispatch,UTL-08-cyber_defense,64
UTL-07-crew_dispatch,UTL-13-crew_dispatch,63
UTL-08-cyber_defense,UTL-02-cyber_defense,74
UTL-08-cyber_defense,UTL-07-crew_dispatch,68
UTL-08-cyber_defense,UTL-09-communications,64
UTL-08-cyber_defense,UTL-14-cyber_defense,70
UTL-09-communications,UTL-03-communications,83
UTL-09-communications,UTL-08-cyber_defense,79
UTL-09-communications,UTL-10-resource_allocation,82
UTL-09-communications,UTL-15-communications,77
UTL-10-resource_allocation,UTL-04-resource_allocation,82
UTL-10-resource_allocation,UTL-09-communications,72
UTL-10-resource_allocation,UTL-11-critical_load,74
UTL-10-resource_allocation,UTL-16-resource_allocation,71
UTL-11-critical_load,UTL-05-critical_load,45
UTL-11-critical_load,UTL-10-resource_allocation,45
UTL-11-critical_load,UTL-17-critical_load,46
UTL-12-zone_operator,UTL-06-zone_operator,46
UTL-12-zone_operator,UTL-13-crew_dispatch,47
UTL-12-zone_operator,UTL-18-zone_operator,47
UTL-13-crew_dispatch,UTL-07-crew_dispatch,66
UTL-13-crew_dispatch,UTL-12-zone_operator,63
UTL-13-crew_dispatch,UTL-14-cyber_defense,62
UTL-13-crew_dispatch,UTL-19-crew_dispatch,65
UTL-14-cyber_defense,UTL-08-cyber_defense,81
UTL-14-cyber_defense,UTL-13-crew_dispatch,72
UTL-14-cyber_defense,UTL-15-communications,69
UTL-14-cyber_defense,UTL-20-cyber_defense,71
UTL-15-communications,UTL-09-communications,87
UTL-15-communications,UTL-14-cyber_defense,86
UTL-15-communications,UTL-16-resource_allocation,85
UTL-15-communications,UTL-21-communications,90
UTL-16-resource_allocation,UTL-10-resource_allocation,81
UTL-16-resource_allocation,UTL-15-communications,77
UTL-16-resource_allocation,UTL-17-critical_load,80
UTL-16-resource_allocation,UTL-22-resource_allocation,80
UTL-17-critical_load,UTL-11-critical_load,51
UTL-17-critical_load,UTL-16-resource_allocation,45
UTL-17-critical_load,UTL-23-critical_load,48
UTL-18-zone_operator,UTL-12-zone_operator,34
UTL-18-zone_operator,UTL-19-crew_dispatch,37
UTL-18-zone_operator,UTL-24-zone_operator,35
UTL-19-crew_dispatch,UTL-13-crew_dispatch,57
UTL-19-crew_dispatch,UTL-18-zone_operator,56
UTL-19-crew_dispatch,UTL-20-cyber_defense,51
UTL-19-crew_dispatch,UTL-25-crew_dispatch,49
UTL-20-cyber_defense,UTL-14-cyber_defense,73
UTL-20-cyber_defense,UTL-19-crew_dispatch,69
UTL-20-cyber_defense,UTL-21-communications,72
UTL-20-cyber_defense,UTL-26-cyber_defense,72
UTL-21-communications,UTL-15-communications,76
UTL-21-communications,UTL-20-cyber_defense,72
UTL-21-communications,UTL-22-resource_allocation,69
UTL-21-communications,UTL-27-communications,76
UTL-22-resource_allocation,UTL-16-resource_allocation,51
UTL-22-resource_allocation,UTL-21-communications,55
UTL-22-resource_allocation,UTL-23-critical_load,53
UTL-23-critical_load,UTL-17-critical_load,37
UTL-23-critical_load,UTL-22-resource_allocation,36
UTL-24-zone_operator,UTL-18-zone_operator,30
UTL-24-zone_operator,UTL-25-crew_dispatch,27
UTL-25-crew_dispatch,UTL-19-crew_dispatch,37
UTL-25-crew_dispatch,UTL-24-zone_operator,43
UTL-25-crew_dispatch,UTL-26-cyber_defense,38
UTL-26-cyber_defense,UTL-20-cyber_defense,47
UTL-26-cyber_defense,UTL-25-crew_dispatch,45
UTL-26-cyber_defense,UTL-27-communications,43
UTL-27-communications,UTL-21-communications,39
UTL-27-communications,UTL-26-cyber_defense,30
