application,original_relative_path,archive_member,source_compression,stored_sha256,logical_sha256,logical_size_bytes
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-always_on-f06f6808d09b-fp16-frozen_local_rule/triggers.csv.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-always_on-f06f6808d09b-fp16-frozen_local_rule/triggers.csv,gzip,bb2ae3e27a7e42c898bde069fd5e722854e65586e3f4ab0f5600c702a7f978c9,94a43aebcedd52bea76706f3fc502dcd91351dc7ba1cf02ca666041e546e6466,168125
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-089fa0c17476-fp16-frozen_local_rule/causal_chains.json.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-089fa0c17476-fp16-frozen_local_rule/causal_chains.json,gzip,351f24a2af74e46a88e5e4e67ee1682b3c2aa158bc322bbdad7364f575360fdc,9916eff69311c6463a11b2e7de6eb2076501d277acba2aaa26f45eabedded581,55128
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-089fa0c17476-fp16-frozen_local_rule/decisions.csv.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-089fa0c17476-fp16-frozen_local_rule/decisions.csv,gzip,171cc3acd94d04d7ebb71469407869c299bf5aeba9b23242a12482c27a23b305,e65d2746a800489131844224c503e79c91e0f3a0b6f0286fec97f19ea09ad6d1,204956
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-089fa0c17476-fp16-frozen_local_rule/deliveries.csv.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-089fa0c17476-fp16-frozen_local_rule/deliveries.csv,gzip,438cec8b7723bb59550b3cf6c1bb75c406892f8eab5330ba5c7f3c8be7f8be79,dbcd998f41ebf040cca5fd3279135295dcf90bc7ef8f84391b8f8e28432fc4f4,2539625
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-089fa0c17476-fp16-frozen_local_rule/edge_communication.csv.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-089fa0c17476-fp16-frozen_local_rule/edge_communication.csv,gzip,dc183262c4d205e53fce86c15afb284b10acbc58a8cf5981aeae36f8696e83ff,752905101d10239199751bf254497f2cbc4e3d593c1febfbf5e4fc8db07c8229,13400
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-089fa0c17476-fp16-frozen_local_rule/episode.json,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-089fa0c17476-fp16-frozen_local_rule/episode.json,plain,0b6945e22d4b3b51391bddee36e66abc537ee2e811e6c4ae62086f99cbaabc42,0b6945e22d4b3b51391bddee36e66abc537ee2e811e6c4ae62086f99cbaabc42,7177
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-089fa0c17476-fp16-frozen_local_rule/estimation.csv.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-089fa0c17476-fp16-frozen_local_rule/estimation.csv,gzip,76336c43d59335f8b4a6ca4ba2ebe4b56eb2d033d30d2452115e4e13a2b52f94,7a400bec870ff707e2fc971cf7db316108b8a752fddae396a1de2f8d9df96175,428876
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-089fa0c17476-fp16-frozen_local_rule/events.jsonl.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-089fa0c17476-fp16-frozen_local_rule/events.jsonl,gzip,dff6731994da4c16f0b02eb90b8d58180c364878f8c24bb224d511449dfe8863,5eaf6038fadb26e07a8243c13ce9b5952f9328b36a1015d90bdd6c2ffcdae39f,30632707
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-089fa0c17476-fp16-frozen_local_rule/triggers.csv.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-089fa0c17476-fp16-frozen_local_rule/triggers.csv,gzip,a5322957494e4f92becca495e5742f44479fccb1abd70e95cd2ce4a57a15cf66,da0807f8759d968a6327a0bcc8284f278f7f1bbea5e0584e344a436960121b84,211386
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-16bfadb86d55-fp16-frozen_local_rule/causal_chains.json.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-16bfadb86d55-fp16-frozen_local_rule/causal_chains.json,gzip,3239f53b02b76a01888dedf30a47472d11c30753188d93b420ca869d3ce9761b,f65440b783a6dbd232700bc48a35964bcbc259146a86d38ebb3c2e350923a2c5,55457
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-16bfadb86d55-fp16-frozen_local_rule/decisions.csv.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-16bfadb86d55-fp16-frozen_local_rule/decisions.csv,gzip,875d43ce5e0120aad34acfa09651bd35dedcc3269619320ca8e0e196ba52e539,6dbcd942ef380be35656f7a47473bb464b43f3def9f1f0c37637440c017821c1,204931
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-16bfadb86d55-fp16-frozen_local_rule/deliveries.csv.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-16bfadb86d55-fp16-frozen_local_rule/deliveries.csv,gzip,6416cdf21209cf31ea8baa9390c6202f888dae47d8bb0fdd46f51b223ef8d258,06f9016b5a80bff0905de118c35639aceabfb24897f58d0e9b4b5b1e4057fc16,1669111
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-16bfadb86d55-fp16-frozen_local_rule/edge_communication.csv.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-16bfadb86d55-fp16-frozen_local_rule/edge_communication.csv,gzip,70710a011de95e27f5ec0289ebfc802cbe18046fa56fc9d89b77fe58af4fcd08,16328527a56e16ed5422a4361ab7384b47eb7a0bac1500a148cc2ad50d90bc1c,13113
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-16bfadb86d55-fp16-frozen_local_rule/episode.json,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-16bfadb86d55-fp16-frozen_local_rule/episode.json,plain,bc2c3d9b92605f4fd64032cb167928ed892c541356f68aceea12e9e97ec53e8f,bc2c3d9b92605f4fd64032cb167928ed892c541356f68aceea12e9e97ec53e8f,7179
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-16bfadb86d55-fp16-frozen_local_rule/estimation.csv.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-16bfadb86d55-fp16-frozen_local_rule/estimation.csv,gzip,c3b0e6f6cae1fc5c50a49cd20ed587e9819a5f6887f5a7dd4a37123fc2e710df,5fb3413216270ca6f2dc07a2d34e29f8fa105fb49ff8790b16f615722a1b40a4,428550
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-16bfadb86d55-fp16-frozen_local_rule/events.jsonl.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-16bfadb86d55-fp16-frozen_local_rule/events.jsonl,gzip,e6d923835827860fc863ff88a45c36e8c412a886437ef1e09129974f409f388c,3c51bee26267af6bb7b8a0ae4d24f0e416437b2fd6667dd2f12911eb7962f1a4,22709497
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-16bfadb86d55-fp16-frozen_local_rule/triggers.csv.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-16bfadb86d55-fp16-frozen_local_rule/triggers.csv,gzip,ab50c42a9e1fa64eb96493b7644d3c5f9c5a987634ccf5e0c4214057d5ac5844,a303ad2d965eaeebd2955cdf79e8c32a304911b549c6dec4382bc4d9bf2b3ee0,198835
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-565d3b5e7ead-fp16-frozen_local_rule/causal_chains.json.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-565d3b5e7ead-fp16-frozen_local_rule/causal_chains.json,gzip,0c9e70c5290b7297eb9a427121b2796d6c469ae761d1a6edc7ddcf2e7ded493a,396cc7c11b7ce1ae59b4f81a8bea06f0d3699e997eda13d4ac361f7da9ea5730,55234
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-565d3b5e7ead-fp16-frozen_local_rule/decisions.csv.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-565d3b5e7ead-fp16-frozen_local_rule/decisions.csv,gzip,82f2d47fa1e90a9806d971b8af9bf346265d8d12243b24f700c6c4996b65bfdc,c262f4332c7bdbbba5acb56635687b94f66d2c2202dda060a1adec07add29ac8,189325
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-565d3b5e7ead-fp16-frozen_local_rule/deliveries.csv.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-565d3b5e7ead-fp16-frozen_local_rule/deliveries.csv,gzip,f9326e631b49811ef1d80bb6d5e191abc96267e7443e6a5e65989669f8156607,81b0a262c2b31a529451b3b5237378ee57d169bfc4ffa1168bed71f1d8685989,1597535
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-565d3b5e7ead-fp16-frozen_local_rule/edge_communication.csv.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-565d3b5e7ead-fp16-frozen_local_rule/edge_communication.csv,gzip,ddb7519eeabc645bdd232df129cf99661dfefde1cc9de6d2ab812817551726dc,b21983d72651a9932a686124a9870f1f77ec5bc42b04d84d6f37daedb47490ef,13113
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-565d3b5e7ead-fp16-frozen_local_rule/episode.json,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-565d3b5e7ead-fp16-frozen_local_rule/episode.json,plain,42208ec70613a4fc859f4c2999389aa29c41e8eda34b14a87ec9246915c85fc3,42208ec70613a4fc859f4c2999389aa29c41e8eda34b14a87ec9246915c85fc3,6996
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-565d3b5e7ead-fp16-frozen_local_rule/estimation.csv.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-565d3b5e7ead-fp16-frozen_local_rule/estimation.csv,gzip,272ed76cd8ef713ad0fab39645ba6abef396aad2e7a9e17482caadf5aa86f35b,0eca6cfd5efa70fa9975665e7ca839f5bedafb0194ba2901dbdbb268b21ec81c,428390
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-565d3b5e7ead-fp16-frozen_local_rule/events.jsonl.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-565d3b5e7ead-fp16-frozen_local_rule/events.jsonl,gzip,c95edf4fe52f9751c526baf6078214ef70e0fa061b26ab5a69d205c37ff198fe,644bee59df8f0d5df2071cb542b1faa499191873ef7690261658a46bd88feb87,22023522
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-565d3b5e7ead-fp16-frozen_local_rule/triggers.csv.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-565d3b5e7ead-fp16-frozen_local_rule/triggers.csv,gzip,fcb8e47cd322eb1e13d926978cb522c21e29cfdf0fcaf03f5d421c4e48239c19,fcab1ee5ac6cea8a46ab319e6fa3be1c3497eb54b0a8d71fb1f602127975d02b,177632
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-ffac7588a645-fp16-frozen_local_rule/causal_chains.json.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-ffac7588a645-fp16-frozen_local_rule/causal_chains.json,gzip,639fb0cdf28baa7351e989164597f4b7c87940e36053f7db82d765d9aac3b799,9842b768026f5c5ed71569cc06128c63fcf3f440f748b6bd62441187b74ee60f,55473
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-ffac7588a645-fp16-frozen_local_rule/decisions.csv.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-ffac7588a645-fp16-frozen_local_rule/decisions.csv,gzip,0a44e953b0a50b8e7c759423955dad70a3952102f0cfe4de2903f109cac64c60,d34dde2926b21d636bd1ca4127039a9553a63b1f50f3a599edca93a8d975942a,189350
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-ffac7588a645-fp16-frozen_local_rule/deliveries.csv.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-ffac7588a645-fp16-frozen_local_rule/deliveries.csv,gzip,e10387ccd8789a5eab38a334b579a7222a5b4dac3a10fd406c3d1f69fd6db134,6731cd2fa614e7d5667f31bdc4247b75b1d82755bff272eae8c7b79b04333317,1861540
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-ffac7588a645-fp16-frozen_local_rule/edge_communication.csv.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-ffac7588a645-fp16-frozen_local_rule/edge_communication.csv,gzip,5d0b99319f9e24d71663ff8b85392178a769f0ed29485aca69faede5eacd01d7,2d25e8956f0b5b161273397270f28f14f7e28f01c7ae6f34ba4fd6482b4601fe,13148
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-ffac7588a645-fp16-frozen_local_rule/episode.json,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-ffac7588a645-fp16-frozen_local_rule/episode.json,plain,78c0406e7896127040165dd053d8d9a5516fa4f90054bac2a59002316ed8e764,78c0406e7896127040165dd053d8d9a5516fa4f90054bac2a59002316ed8e764,6995
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-ffac7588a645-fp16-frozen_local_rule/estimation.csv.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-ffac7588a645-fp16-frozen_local_rule/estimation.csv,gzip,e366cd8126b367760f074f5bb4341072183b1e629bdbf92c48770ee23897535d,f05096e89cdff157e2ddf6230c9db7cf56b0626e70a1297a603a4e435f4a7cb9,428534
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-ffac7588a645-fp16-frozen_local_rule/events.jsonl.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-ffac7588a645-fp16-frozen_local_rule/events.jsonl,gzip,615197a2e543341812d5494926d212b1c2757539efb397c8962ec7fa110c98af,324013c60d1aadfbd9cc95b34bc420b9d10877757244843a9b29400b78aeab29,24424390
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-ffac7588a645-fp16-frozen_local_rule/triggers.csv.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-ffac7588a645-fp16-frozen_local_rule/triggers.csv,gzip,6886032da1a59004e63a3afae8d96f7be8348ee6dd8a4f858e9780d4bc3773c1,b55b9d5f5903505c7cc7e9faf45a7fde8a4bd92265bb4c775a931e5f47bebe66,178685
humanitarian,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-kpi_change-314c8c128df2-fp16-frozen_local_rule/causal_chains.json.gz,v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-kpi_change-314c8c128df2-fp16-frozen_local_rule/causal_chains.json,gzip,9ec6a38271a76ce433d4f6bf06a1983107e1b099de653e486700d2464c675e18,607502407727a704396b9289bb86bc4433b52b252b06ff8cb9ac310c32fe19f6,55171
