evidence_stage,application,information_condition,candidate_rows,independent_clusters,operator_budget,kpi_mean_causal_utility,thermodynamic_mean_causal_utility,paired_mean_utility_gain,utility_gain_ci95_low,utility_gain_ci95_high,relative_utility_gain,kpi_harmful_intervention_rate,thermodynamic_harmful_intervention_rate,harmful_rate_increase,kpi_mean_branch_loss,thermodynamic_mean_branch_loss,relative_service_loss_degradation,bootstrap_replicates,confirmatory
development,commercial,globally_public,96,60,1,-0.020000000000000004,-0.020000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7722700799999993,2.7722700799999993,0.0,10000,False
development,commercial,private_fragmented,96,60,1,0.007686399999999986,0.007686399999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7971878399999994,2.7971878399999994,0.0,10000,False
development,humanitarian,globally_public,96,60,1,-0.020000000000000004,-0.020000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7141286399999993,2.7141286399999993,0.0,10000,False
development,humanitarian,private_fragmented,96,60,1,0.3952959999999998,0.5541467199999999,0.15885071999999997,0.06194832000000002,0.26129905199999987,0.4018525864162555,0.0,0.0,0.0,2.734893439999999,2.7836907199999996,0.017842479449583424,10000,False
development,utility_restoration,globally_public,96,60,1,-0.020000000000000004,-0.020000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1929056,3.1929056,0.0,10000,False
development,utility_restoration,private_fragmented,96,60,1,0.21498831999999996,0.39366448000000004,0.17867616000000008,0.10293408000000004,0.26087840000000007,0.8310970568075517,0.0,0.0,0.0,3.1658124799999996,3.1309078399999994,-0.011025491945751682,10000,False
