sender,recipient,messages
UTL-00-zone_operator,UTL-01-crew_dispatch,311
UTL-00-zone_operator,UTL-02-cyber_defense,311
UTL-00-zone_operator,UTL-03-communications,312
UTL-00-zone_operator,UTL-04-resource_allocation,309
UTL-00-zone_operator,UTL-05-critical_load,315
UTL-00-zone_operator,UTL-06-zone_operator,310
UTL-00-zone_operator,UTL-14-cyber_defense,311
UTL-00-zone_operator,UTL-17-critical_load,311
UTL-00-zone_operator,UTL-23-critical_load,312
UTL-00-zone_operator,UTL-27-communications,311
UTL-01-crew_dispatch,UTL-00-zone_operator,116
UTL-02-cyber_defense,UTL-00-zone_operator,309
UTL-02-cyber_defense,UTL-04-resource_allocation,302
UTL-02-cyber_defense,UTL-05-critical_load,305
UTL-02-cyber_defense,UTL-07-crew_dispatch,303
UTL-02-cyber_defense,UTL-10-resource_allocation,306
UTL-02-cyber_defense,UTL-20-cyber_defense,305
UTL-02-cyber_defense,UTL-21-communications,302
UTL-02-cyber_defense,UTL-22-resource_allocation,303
UTL-03-communications,UTL-00-zone_operator,301
UTL-03-communications,UTL-04-resource_allocation,302
UTL-03-communications,UTL-06-zone_operator,300
UTL-03-communications,UTL-09-communications,302
UTL-03-communications,UTL-10-resource_allocation,300
UTL-03-communications,UTL-11-critical_load,300
UTL-03-communications,UTL-12-zone_operator,302
UTL-03-communications,UTL-13-crew_dispatch,302
UTL-03-communications,UTL-14-cyber_defense,302
UTL-03-communications,UTL-17-critical_load,301
UTL-03-communications,UTL-24-zone_operator,302
UTL-04-resource_allocation,UTL-00-zone_operator,313
UTL-04-resource_allocation,UTL-02-cyber_defense,314
UTL-04-resource_allocation,UTL-03-communications,312
UTL-04-resource_allocation,UTL-05-critical_load,312
UTL-04-resource_allocation,UTL-07-crew_dispatch,312
UTL-04-resource_allocation,UTL-08-cyber_defense,313
UTL-04-resource_allocation,UTL-12-zone_operator,313
UTL-04-resource_allocation,UTL-13-crew_dispatch,312
UTL-04-resource_allocation,UTL-14-cyber_defense,314
UTL-04-resource_allocation,UTL-15-communications,315
UTL-04-resource_allocation,UTL-17-critical_load,314
UTL-04-resource_allocation,UTL-19-crew_dispatch,312
UTL-04-resource_allocation,UTL-23-critical_load,316
UTL-04-resource_allocation,UTL-24-zone_operator,315
UTL-04-resource_allocation,UTL-25-crew_dispatch,315
UTL-05-critical_load,UTL-00-zone_operator,289
UTL-05-critical_load,UTL-02-cyber_defense,289
UTL-05-critical_load,UTL-04-resource_allocation,289
UTL-05-critical_load,UTL-06-zone_operator,290
UTL-05-critical_load,UTL-09-communications,290
UTL-05-critical_load,UTL-12-zone_operator,288
UTL-05-critical_load,UTL-16-resource_allocation,288
UTL-05-critical_load,UTL-19-crew_dispatch,287
UTL-05-critical_load,UTL-26-cyber_defense,289
UTL-06-zone_operator,UTL-00-zone_operator,302
UTL-06-zone_operator,UTL-03-communications,303
UTL-06-zone_operator,UTL-05-critical_load,306
UTL-06-zone_operator,UTL-07-crew_dispatch,303
UTL-06-zone_operator,UTL-08-cyber_defense,306
UTL-06-zone_operator,UTL-10-resource_allocation,303
UTL-06-zone_operator,UTL-11-critical_load,302
UTL-06-zone_operator,UTL-16-resource_allocation,303
UTL-06-zone_operator,UTL-18-zone_operator,307
UTL-06-zone_operator,UTL-20-cyber_defense,308
UTL-06-zone_operator,UTL-25-crew_dispatch,308
UTL-07-crew_dispatch,UTL-02-cyber_defense,258
UTL-07-crew_dispatch,UTL-04-resource_allocation,256
UTL-07-crew_dispatch,UTL-06-zone_operator,257
UTL-07-crew_dispatch,UTL-08-cyber_defense,258
UTL-07-crew_dispatch,UTL-09-communications,262
UTL-07-crew_dispatch,UTL-11-critical_load,260
UTL-07-crew_dispatch,UTL-15-communications,258
UTL-07-crew_dispatch,UTL-16-resource_allocation,257
UTL-07-crew_dispatch,UTL-26-cyber_defense,263
UTL-08-cyber_defense,UTL-04-resource_allocation,256
UTL-08-cyber_defense,UTL-06-zone_operator,258
UTL-08-cyber_defense,UTL-07-crew_dispatch,258
UTL-08-cyber_defense,UTL-13-crew_dispatch,255
UTL-08-cyber_defense,UTL-22-resource_allocation,261
UTL-09-communications,UTL-03-communications,194
UTL-09-communications,UTL-05-critical_load,181
UTL-09-communications,UTL-07-crew_dispatch,184
UTL-09-communications,UTL-24-zone_operator,181
UTL-10-resource_allocation,UTL-02-cyber_defense,229
UTL-10-resource_allocation,UTL-03-communications,230
UTL-10-resource_allocation,UTL-06-zone_operator,228
UTL-10-resource_allocation,UTL-19-crew_dispatch,235
UTL-10-resource_allocation,UTL-21-communications,229
UTL-11-critical_load,UTL-03-communications,206
UTL-11-critical_load,UTL-06-zone_operator,204
UTL-11-critical_load,UTL-07-crew_dispatch,210
UTL-11-critical_load,UTL-18-zone_operator,204
UTL-11-critical_load,UTL-25-crew_dispatch,210
UTL-12-zone_operator,UTL-03-communications,233
UTL-12-zone_operator,UTL-04-resource_allocation,225
UTL-12-zone_operator,UTL-05-critical_load,224
UTL-12-zone_operator,UTL-15-communications,226
UTL-13-crew_dispatch,UTL-03-communications,190
UTL-13-crew_dispatch,UTL-04-resource_allocation,187
UTL-13-crew_dispatch,UTL-08-cyber_defense,184
UTL-14-cyber_defense,UTL-00-zone_operator,245
UTL-14-cyber_defense,UTL-03-communications,246
UTL-14-cyber_defense,UTL-04-resource_allocation,246
UTL-14-cyber_defense,UTL-20-cyber_defense,250
UTL-14-cyber_defense,UTL-23-critical_load,247
UTL-14-cyber_defense,UTL-26-cyber_defense,245
UTL-14-cyber_defense,UTL-27-communications,246
UTL-15-communications,UTL-04-resource_allocation,168
UTL-15-communications,UTL-07-crew_dispatch,166
UTL-15-communications,UTL-12-zone_operator,167
UTL-16-resource_allocation,UTL-05-critical_load,210
UTL-16-resource_allocation,UTL-06-zone_operator,208
UTL-16-resource_allocation,UTL-07-crew_dispatch,209
UTL-16-resource_allocation,UTL-18-zone_operator,213
UTL-16-resource_allocation,UTL-21-communications,208
UTL-17-critical_load,UTL-00-zone_operator,207
UTL-17-critical_load,UTL-03-communications,206
UTL-17-critical_load,UTL-04-resource_allocation,208
UTL-18-zone_operator,UTL-06-zone_operator,149
UTL-18-zone_operator,UTL-11-critical_load,137
UTL-18-zone_operator,UTL-16-resource_allocation,141
UTL-18-zone_operator,UTL-22-resource_allocation,138
UTL-19-crew_dispatch,UTL-04-resource_allocation,206
UTL-19-crew_dispatch,UTL-05-critical_load,203
