cluster_id,panel_id,disruption,sweep,phase,window_sweeps,total_correlation_raw,total_correlation_null_mean,total_correlation_bias_adjusted,total_correlation_normalized_raw,total_correlation_normalized_adjusted,pairwise_mutual_information_raw,pairwise_mutual_information_null_mean,pairwise_mutual_information_bias_adjusted,edge_mutual_information_raw,edge_mutual_information_null_mean,edge_mutual_information_bias_adjusted,marginal_entropy_sum,null_replicates
V14Q_g1,V14Q_g1_network_partition,network_partition,28,disruption,3,0.6615632381579821,0.1714728889493031,0.490090349208679,0.5,0.37040325167799365,0.0,0.0,0.0,0.0,0.0,0.0,1.3231264763159643,200.0
V14Q_g1,V14Q_g1_network_partition,network_partition,29,disruption,3,0.6615632381579821,0.1730278267197265,0.48853541143825563,0.5,0.3692280520290887,0.0,0.0,0.0,0.0,0.0,0.0,1.3231264763159643,200.0
V14Q_g1,V14Q_g1_network_partition,network_partition,30,disruption,3,0.6210863745552451,0.14960322427564363,0.4714831502796014,0.5,0.37956326977646765,0.0,0.0,0.0,0.0,0.0,0.0,1.2421727491104901,200.0
V14Q_g1,V14Q_g1_network_partition,network_partition,31,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_network_partition,network_partition,32,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_network_partition,network_partition,33,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_network_partition,network_partition,34,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_network_partition,network_partition,35,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_network_partition,network_partition,36,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_network_partition,network_partition,37,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_network_partition,network_partition,38,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_network_partition,network_partition,39,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_network_partition,network_partition,40,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_network_partition,network_partition,41,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_network_partition,network_partition,42,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_network_partition,network_partition,43,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_network_partition,network_partition,44,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_network_partition,network_partition,45,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,1,baseline,3,2.0684977269398486,1.6753900405376214,0.39310768640222715,0.548867836795322,0.10430959756596273,0.0012649662174835088,0.0009353850120692591,0.00032958120541424975,0.0,0.0,0.0,3.7686626693544274,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,2,baseline,3,4.258164804842801,3.8213478266085543,0.4368169782342468,0.6637362215083642,0.06808831125891657,0.004775114618961779,0.0032631304641087154,0.0015119841548530636,0.0,0.0,0.0,6.415447382344103,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,3,baseline,3,4.676421448765601,4.148706611927811,0.5277148368377897,0.6739749096516201,0.07605528359157009,0.008171979159687964,0.005428723453295547,0.0027432557063924168,0.0035154475103851414,0.0043795868687144905,-0.0008641393583293491,6.938569050267552,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,4,baseline,3,2.105486917182142,1.492659577748439,0.6128273394337032,0.5577866482405649,0.1623505255831221,0.0016798461962999362,0.0014884129019073014,0.0001914332943926348,0.002119857825893075,0.002405027383815289,-0.0002851695579222141,3.774717311401254,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,5,baseline,3,0.8444670447684484,0.4290254846122182,0.4154415601562302,0.41830876829403785,0.20578996942948447,0.0005035910121910426,0.0005522301012222492,-4.863908903120662e-05,0.002517955060955144,0.0027611505061111772,-0.00024319544515603343,2.0187648664702507,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,6,baseline,3,0.5623351446188083,0.1094757379509091,0.4528594066678992,0.5,0.40265970480546814,0.0,0.0,0.0,0.0,0.0,0.0,1.1246702892376166,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,7,baseline,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2868359830561607,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,8,baseline,3,0.01064288455216622,0.014109519379836928,-0.0034666348276707077,0.013776290266298053,-0.00448725788569504,-4.625929269271489e-18,-4.625929269271489e-18,0.0,-4.62592926927149e-18,-4.625929269271489e-18,-7.703719777548943e-34,0.7725508352711389,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,9,baseline,3,0.8311163859872788,0.5074983568439433,0.3236180291433355,0.38618858088055474,0.15037314812866615,0.0014622253245984303,0.0007079978840425866,0.0007542274405558438,5.782411586589355e-18,5.782411586589355e-18,0.0,2.1520998474171273,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,10,baseline,3,1.0966442286006988,0.46584924420534435,0.6307949843953544,0.5290134674356727,0.3042910665401598,0.0005012073348727104,0.0006829198269948031,-0.00018171249212209264,-4.04768811061255e-18,-4.047688110612549e-18,-7.703719777548943e-34,2.0729986968319465,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,11,baseline,3,0.4154129738607282,0.04873974169936849,0.36667323216135966,0.5,0.44133579742780366,-4.04768811061255e-18,-4.047688110612549e-18,-7.703719777548943e-34,-4.04768811061255e-18,-4.047688110612549e-18,-7.703719777548943e-34,0.8308259477214563,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,12,baseline,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,13,baseline,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,14,baseline,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,15,baseline,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,16,disruption,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,17,disruption,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,18,disruption,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,19,disruption,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,20,disruption,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,21,disruption,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,22,disruption,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,23,disruption,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,24,disruption,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,25,disruption,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,26,disruption,3,0.2337916587064593,0.014034235496529192,0.2197574232099301,0.5,0.4699855940665743,0.0,0.0,0.0,0.0,0.0,0.0,0.4675833174129186,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,27,disruption,3,0.8792323750405623,0.29935331234821577,0.5798790626923465,0.5142443371049882,0.3391589443934324,0.00020295284815715102,0.00033220534976389647,-0.00012925250160674545,0.0,0.0,0.0,1.7097560665234086,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,28,disruption,3,0.9601861022460363,0.30901668166607704,0.6511694205799592,0.5362041943416156,0.36363760496556913,0.0005402600448466252,0.0003296016059139663,0.0002106584389326589,0.0,0.0,0.0,1.7907097937288827,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,29,disruption,3,0.6615632381579821,0.14797804727819652,0.5135851908797856,0.5,0.3881603157921698,0.0,0.0,0.0,0.0,0.0,0.0,1.3231264763159643,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,30,disruption,3,0.6210863745552451,0.1192247590401466,0.5018616155150984,0.5,0.4040191800009117,0.0,0.0,0.0,0.0,0.0,0.0,1.2421727491104901,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,31,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,32,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,33,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,34,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,35,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,36,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,37,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,38,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,39,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,40,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,41,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,42,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,43,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,44,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,45,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_nominal,nominal,1,baseline,3,1.5605415836483314,1.1767704423022531,0.38377114134607826,0.50805035822101,0.12494064104330758,0.0,0.0,0.0,0.0,0.0,0.0,3.0716277597219426,200.0
V14Q_g2,V14Q_g2_nominal,nominal,2,baseline,3,2.184072210288022,1.7174120587056956,0.46666015158232654,0.5542064183911823,0.11841460643841141,0.0,0.0,0.0,0.0,0.0,0.0,3.9409002454865316,200.0
V14Q_g2,V14Q_g2_nominal,nominal,3,baseline,3,2.291689059331433,1.799483979338096,0.49220507999333707,0.5471400561211359,0.1175138110443432,0.0005145192279726708,0.0005470182191128951,-3.249899114022431e-05,0.0010785755273843458,0.0021038345659995772,-0.0010252590386152314,4.1884870860634935,200.0
V14Q_g2,V14Q_g2_nominal,nominal,4,baseline,3,1.2352362963099972,0.905857271570748,0.3293790247392492,0.4629037227130624,0.12343450171507263,0.0025049577069456053,0.001331455516485193,0.0011735021904604123,2.8912057932946775e-18,2.8912057932946775e-18,0.0,2.6684518522994822,200.0
V14Q_g2,V14Q_g2_nominal,nominal,5,baseline,3,1.6846554360842907,0.9155593322058512,0.7690961038784395,0.5815502614057054,0.26549526429939785,0.0021729189957590154,0.0017348179808384379,0.00043810101492057756,0.001021357836865739,0.002036694446034721,-0.001015336609168982,2.896835489355973,200.0
V14Q_g2,V14Q_g2_nominal,nominal,6,baseline,3,0.5117400734174093,0.08336626473482911,0.42837380868258024,0.5,0.4185462805579132,0.0,0.0,0.0,0.0,0.0,0.0,1.0234801468348187,200.0
V14Q_g2,V14Q_g2_nominal,nominal,7,baseline,3,0.6179298897641942,0.136116874625658,0.48181301513853614,0.5040170958278045,0.3929927984464921,4.104165649994116e-05,8.277069718988519e-05,-4.172904068994403e-05,0.0,0.0,0.0,1.2260097819684026,200.0
V14Q_g2,V14Q_g2_nominal,nominal,8,baseline,3,0.5556670030417883,0.11198765542448873,0.44367934761729955,0.5051744454090863,0.40336292625815445,4.7430291968121106e-05,0.00016267607541748904,-0.00011524578344936793,0.0,0.0,0.0,1.0999507360112277,200.0
V14Q_g2,V14Q_g2_nominal,nominal,9,baseline,3,0.4234575154988016,0.17161912205954954,0.2518383934392521,0.312013345642479,0.18556038521514998,0.0,0.0,0.0,0.0,0.0,0.0,1.3571775740131997,200.0
V14Q_g2,V14Q_g2_nominal,nominal,10,baseline,3,0.5839863722599032,0.35152377063220613,0.2324626016276971,0.3109885115590967,0.12379261213509733,0.00024056070668585387,0.00041514271453348394,-0.00017458200784763007,0.0,0.0,0.0,1.8778390537070666,200.0
V14Q_g2,V14Q_g2_nominal,nominal,11,baseline,3,1.3894525419182253,0.827745713174616,0.5617068287436093,0.5346571461880278,0.21614309304567847,0.0019555873976604228,0.0013995999627194138,0.000555987434941009,0.009777936988302113,0.006997999813597069,0.0027799371747050444,2.598772974091295,200.0
V14Q_g2,V14Q_g2_nominal,nominal,12,baseline,3,1.7829599691653553,1.2573613003025377,0.5255986688628176,0.5360880237892547,0.15803335833099633,0.0009930113649051057,0.0024203030585611914,-0.0014272916936560857,0.0030631887136548554,0.0027628912378417124,0.00030029747581314294,3.3258716666766412,200.0
V14Q_g2,V14Q_g2_nominal,nominal,13,baseline,3,1.4804541097049264,0.9870961608264522,0.4933579488784742,0.5397317476988871,0.17986437150854362,0.0009081830838090412,0.0018258120833648537,-0.0009176289995558124,2.6020852139652106e-17,2.6020852139652106e-17,0.0,2.742944279295689,200.0
V14Q_g2,V14Q_g2_nominal,nominal,14,baseline,3,1.2313250903827349,0.5768021612652245,0.6545229291175103,0.5449525174652158,0.28967485576893875,0.0008464217960408828,0.0008635115372375243,-1.708974119664147e-05,1.1564823173178714e-17,1.1564823173178716e-17,-1.5407439555097887e-33,2.2595089497156606,200.0
V14Q_g2,V14Q_g2_nominal,nominal,15,baseline,3,0.5623351446188083,0.11279348098780567,0.4495416636310026,0.5,0.39970973531783677,0.0,0.0,0.0,0.0,0.0,0.0,1.1246702892376166,200.0
V14Q_g2,V14Q_g2_nominal,nominal,16,disruption,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_nominal,nominal,17,disruption,3,0.10126481756679193,0.001451511078132828,0.0998133064886591,0.5,0.4928330929092158,0.0,0.0,0.0,0.0,0.0,0.0,0.20252963513358385,200.0
V14Q_g2,V14Q_g2_nominal,nominal,18,disruption,3,0.6365141682948128,0.15826601544794539,0.4782481528468674,0.5,0.37567753921964414,-9.25185853854297e-18,-9.251858538542969e-18,-1.5407439555097887e-33,-9.25185853854297e-18,-9.251858538542969e-18,-1.5407439555097887e-33,1.2730283365896256,200.0
V14Q_g2,V14Q_g2_nominal,nominal,19,disruption,3,0.6365141682948128,0.1464202325759405,0.4900939357188723,0.5,0.3849827389010111,-9.25185853854297e-18,-9.251858538542969e-18,-1.5407439555097887e-33,-9.25185853854297e-18,-9.251858538542969e-18,-1.5407439555097887e-33,1.2730283365896256,200.0
V14Q_g2,V14Q_g2_nominal,nominal,20,disruption,3,0.6210863745552451,0.15000164322481402,0.47108473133043105,0.5,0.37924252618468,0.0,0.0,0.0,0.0,0.0,0.0,1.2421727491104901,200.0
V14Q_g2,V14Q_g2_nominal,nominal,21,disruption,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_nominal,nominal,22,disruption,3,0.4154129738607282,0.06002084607489728,0.3553921277858309,0.5,0.42775761729697453,0.0,0.0,0.0,0.0,0.0,0.0,0.8308259477214563,200.0
V14Q_g2,V14Q_g2_nominal,nominal,23,disruption,3,0.6365141682948128,0.162418552748458,0.47409561554635476,0.5,0.37241560295227316,-9.25185853854297e-18,-9.251858538542969e-18,-1.5407439555097887e-33,-9.25185853854297e-18,-9.251858538542969e-18,-1.5407439555097887e-33,1.2730283365896256,200.0
V14Q_g2,V14Q_g2_nominal,nominal,24,disruption,3,0.6365141682948128,0.164968669257645,0.4715454990371678,0.5,0.3704124138355104,-9.25185853854297e-18,-9.251858538542969e-18,-1.5407439555097887e-33,-9.25185853854297e-18,-9.251858538542969e-18,-1.5407439555097887e-33,1.2730283365896256,200.0
V14Q_g2,V14Q_g2_nominal,nominal,25,disruption,3,0.48257756517701206,0.08125743132374282,0.40132013385326926,0.5,0.4158089422433706,0.0,0.0,0.0,0.0,0.0,0.0,0.9651551303540241,200.0
V14Q_g2,V14Q_g2_nominal,nominal,26,disruption,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_nominal,nominal,27,disruption,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_nominal,nominal,28,disruption,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_nominal,nominal,29,disruption,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_nominal,nominal,30,disruption,3,0.5382674532283414,0.1068028582675553,0.43146459496078604,0.5,0.4007901577301499,0.0,0.0,0.0,0.0,0.0,0.0,1.0765349064566827,200.0
V14Q_g2,V14Q_g2_nominal,nominal,31,recovery,3,0.6931471805599453,0.1839783483971099,0.5091688321628354,0.5,0.36728767456827377,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,200.0
V14Q_g2,V14Q_g2_nominal,nominal,32,recovery,3,0.6931471805599453,0.18005273579555406,0.5130944447643913,0.5,0.37011940548463174,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,200.0
V14Q_g2,V14Q_g2_nominal,nominal,33,recovery,3,0.5840859317593606,0.13223336017832277,0.45185257158103787,0.5,0.3868031628667937,-1.0119220276531374e-17,-1.0119220276531373e-17,-1.5407439555097887e-33,-1.0119220276531374e-17,-1.0119220276531373e-17,-1.5407439555097887e-33,1.1681718635187213,200.0
V14Q_g2,V14Q_g2_nominal,nominal,34,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_nominal,nominal,35,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_nominal,nominal,36,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_nominal,nominal,37,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_nominal,nominal,38,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_nominal,nominal,39,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_nominal,nominal,40,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_nominal,nominal,41,recovery,3,0.45056120886630463,0.0509400814031109,0.3996211274631937,0.5,0.44347040934650633,0.0,0.0,0.0,0.0,0.0,0.0,0.9011224177326093,200.0
V14Q_g2,V14Q_g2_nominal,nominal,42,recovery,3,0.5623351446188083,0.09876285248504377,0.4635722921337645,0.5,0.41218506131962246,0.0,0.0,0.0,0.0,0.0,0.0,1.1246702892376166,200.0
V14Q_g2,V14Q_g2_nominal,nominal,43,recovery,3,0.5623351446188083,0.09744965569999564,0.46488548891881265,0.5,0.4133526895548614,0.0,0.0,0.0,0.0,0.0,0.0,1.1246702892376166,200.0
V14Q_g2,V14Q_g2_nominal,nominal,44,recovery,3,0.2868359830561607,0.022170119471501458,0.26466586358465927,0.5,0.4613540127788628,0.0,0.0,0.0,0.0,0.0,0.0,0.5736719661123214,200.0
V14Q_g2,V14Q_g2_nominal,nominal,45,recovery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,1,baseline,3,1.5605415836483314,1.1919633265324634,0.368578257115868,0.50805035822101,0.11999444136721611,0.0,0.0,0.0,0.0,0.0,0.0,3.0716277597219426,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,2,baseline,3,2.184072210288022,1.7380837003383471,0.445988509949675,0.5542064183911823,0.11316919540413654,0.0,0.0,0.0,0.0,0.0,0.0,3.9409002454865316,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,3,baseline,3,2.291689059331433,1.8045280029716202,0.48716105635981277,0.5471400561211359,0.11630955195749836,0.0005145192279726708,0.0005685505901165914,-5.40313621439206e-05,0.0010785755273843458,0.0020115252081312155,-0.0009329496807468697,4.1884870860634935,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,4,baseline,3,1.2352362963099972,0.8972141219132393,0.33802217439675786,0.4629037227130624,0.12667351449698236,0.0025049577069456053,0.0014641924465204226,0.0010407652604251826,2.8912057932946775e-18,2.8912057932946775e-18,0.0,2.6684518522994822,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,5,baseline,3,1.6846554360842907,0.9198224900352449,0.7648329460490458,0.5815502614057054,0.2640236039841821,0.0021729189957590154,0.0018048411357188912,0.00036807786004012426,0.001021357836865739,0.0022643446735085265,-0.0012429868366427876,2.896835489355973,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,6,baseline,3,0.5117400734174093,0.08968698695638924,0.42205308646102013,0.5,0.41237056504344294,0.0,0.0,0.0,0.0,0.0,0.0,1.0234801468348187,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,7,baseline,3,0.6179298897641942,0.12207812556125511,0.4958517642029391,0.5040170958278045,0.4044435627641007,4.104165649994116e-05,9.230876363330097e-05,-5.126710713335981e-05,0.0,0.0,0.0,1.2260097819684026,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,8,baseline,3,0.5556670030417883,0.10841541763568038,0.4472515854061079,0.5051744454090863,0.40661056060381834,4.7430291968121106e-05,0.00010037865410521543,-5.294836213709433e-05,0.0,0.0,0.0,1.0999507360112277,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,9,baseline,3,0.4234575154988016,0.17329550377402428,0.25016201172477737,0.312013345642479,0.1843251881808241,0.0,0.0,0.0,0.0,0.0,0.0,1.3571775740131997,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,10,baseline,3,0.5839863722599032,0.34741442928961397,0.23657194297028927,0.3109885115590967,0.1259809473571601,0.00024056070668585387,0.0004383630456382004,-0.00019780233895234654,0.0,0.0,0.0,1.8778390537070666,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,11,baseline,3,1.3894525419182253,0.837591778384724,0.5518607635335013,0.5346571461880278,0.21235435685815102,0.0019555873976604228,0.001492547223350274,0.00046304017431014885,0.009777936988302113,0.007462736116751368,0.0023152008715507447,2.598772974091295,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,12,baseline,3,1.7829599691653553,1.258003289842909,0.5249566793224463,0.5360880237892547,0.1578403293735643,0.0009930113649051057,0.002518345357426863,-0.001525333992521757,0.0030631887136548554,0.0028818432978324825,0.00018134541582237292,3.3258716666766412,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,13,baseline,3,1.4804541097049264,0.9718078882431475,0.508646221461779,0.5397317476988871,0.18543804382070242,0.0009081830838090412,0.0017589388469076144,-0.0008507557630985732,2.6020852139652106e-17,2.6020852139652106e-17,0.0,2.742944279295689,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,14,baseline,3,1.2313250903827349,0.5681979384258339,0.663127151956901,0.5449525174652158,0.2934828614156849,0.0008464217960408828,0.00083686906812523,9.552727915652795e-06,1.1564823173178714e-17,1.1564823173178716e-17,-1.5407439555097887e-33,2.2595089497156606,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,15,baseline,3,0.5623351446188083,0.10302729087293336,0.4593078537458749,0.5,0.4083933381553337,0.0,0.0,0.0,0.0,0.0,0.0,1.1246702892376166,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,16,disruption,3,11.34246736889312,9.474152385619153,1.868314983273967,0.8810164688053799,0.14511977117910307,0.19321947964954647,0.053656977787820005,0.13956250186172647,0.18956112391364408,0.057554006820827654,0.13200711709281643,12.874296645411196,200.0
