panel_id,disruption,phase,source,target,active,message_count,cross_community
C_quench_n16_g0_network_partition,network_partition,recovery,4,3,1,5,0
C_quench_n16_g0_network_partition,network_partition,recovery,4,5,1,6,0
C_quench_n16_g0_network_partition,network_partition,recovery,4,13,1,4,1
C_quench_n16_g0_network_partition,network_partition,recovery,5,4,1,5,0
C_quench_n16_g0_network_partition,network_partition,recovery,5,6,1,5,0
C_quench_n16_g0_network_partition,network_partition,recovery,5,8,1,5,1
C_quench_n16_g0_network_partition,network_partition,recovery,6,5,1,4,0
C_quench_n16_g0_network_partition,network_partition,recovery,6,7,1,5,0
C_quench_n16_g0_network_partition,network_partition,recovery,6,12,1,6,1
C_quench_n16_g0_network_partition,network_partition,recovery,7,0,1,7,0
C_quench_n16_g0_network_partition,network_partition,recovery,7,6,1,3,0
C_quench_n16_g0_network_partition,network_partition,recovery,7,9,1,5,1
C_quench_n16_g0_network_partition,network_partition,recovery,8,5,1,3,1
C_quench_n16_g0_network_partition,network_partition,recovery,8,9,1,7,0
C_quench_n16_g0_network_partition,network_partition,recovery,8,15,1,5,0
C_quench_n16_g0_network_partition,network_partition,recovery,9,7,1,3,1
C_quench_n16_g0_network_partition,network_partition,recovery,9,8,1,5,0
C_quench_n16_g0_network_partition,network_partition,recovery,9,10,1,7,0
C_quench_n16_g0_network_partition,network_partition,recovery,10,2,1,3,1
C_quench_n16_g0_network_partition,network_partition,recovery,10,9,1,6,0
C_quench_n16_g0_network_partition,network_partition,recovery,10,11,1,6,0
C_quench_n16_g0_network_partition,network_partition,recovery,11,3,1,5,1
C_quench_n16_g0_network_partition,network_partition,recovery,11,10,1,5,0
C_quench_n16_g0_network_partition,network_partition,recovery,11,12,1,5,0
C_quench_n16_g0_network_partition,network_partition,recovery,12,6,1,6,1
C_quench_n16_g0_network_partition,network_partition,recovery,12,11,1,6,0
C_quench_n16_g0_network_partition,network_partition,recovery,12,13,1,3,0
C_quench_n16_g0_network_partition,network_partition,recovery,13,4,1,4,1
C_quench_n16_g0_network_partition,network_partition,recovery,13,12,1,8,0
C_quench_n16_g0_network_partition,network_partition,recovery,13,14,1,3,0
C_quench_n16_g0_network_partition,network_partition,recovery,14,1,1,5,1
C_quench_n16_g0_network_partition,network_partition,recovery,14,13,1,6,0
C_quench_n16_g0_network_partition,network_partition,recovery,14,15,1,4,0
C_quench_n16_g0_network_partition,network_partition,recovery,15,0,1,7,1
C_quench_n16_g0_network_partition,network_partition,recovery,15,8,1,3,0
C_quench_n16_g0_network_partition,network_partition,recovery,15,14,1,5,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,0,1,1,8,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,0,7,1,6,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,0,15,1,1,1
C_quench_n16_g0_message_corruption,message_corruption,baseline,1,0,1,5,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,1,2,1,7,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,1,14,1,3,1
C_quench_n16_g0_message_corruption,message_corruption,baseline,2,1,1,6,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,2,3,1,3,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,2,10,1,6,1
C_quench_n16_g0_message_corruption,message_corruption,baseline,3,2,1,5,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,3,4,1,8,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,3,11,1,2,1
C_quench_n16_g0_message_corruption,message_corruption,baseline,4,3,1,4,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,4,5,1,6,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,4,13,1,5,1
C_quench_n16_g0_message_corruption,message_corruption,baseline,5,4,1,4,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,5,6,1,8,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,5,8,1,3,1
C_quench_n16_g0_message_corruption,message_corruption,baseline,6,5,1,9,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,6,7,1,5,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,6,12,1,1,1
C_quench_n16_g0_message_corruption,message_corruption,baseline,7,0,1,4,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,7,6,1,4,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,7,9,1,7,1
C_quench_n16_g0_message_corruption,message_corruption,baseline,8,5,1,7,1
C_quench_n16_g0_message_corruption,message_corruption,baseline,8,9,1,6,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,8,15,1,2,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,9,7,1,4,1
C_quench_n16_g0_message_corruption,message_corruption,baseline,9,8,1,3,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,9,10,1,8,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,10,2,1,10,1
C_quench_n16_g0_message_corruption,message_corruption,baseline,10,9,1,2,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,10,11,1,3,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,11,3,1,5,1
C_quench_n16_g0_message_corruption,message_corruption,baseline,11,10,1,7,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,11,12,1,3,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,12,6,1,5,1
C_quench_n16_g0_message_corruption,message_corruption,baseline,12,11,1,6,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,12,13,1,4,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,13,4,1,7,1
C_quench_n16_g0_message_corruption,message_corruption,baseline,13,12,1,2,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,13,14,1,6,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,14,1,1,6,1
C_quench_n16_g0_message_corruption,message_corruption,baseline,14,13,1,4,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,14,15,1,5,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,15,0,1,5,1
C_quench_n16_g0_message_corruption,message_corruption,baseline,15,8,1,6,0
C_quench_n16_g0_message_corruption,message_corruption,baseline,15,14,1,4,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,0,1,1,2,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,0,7,1,10,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,0,15,1,3,1
C_quench_n16_g0_message_corruption,message_corruption,disruption,1,0,1,6,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,1,2,1,6,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,1,14,1,3,1
C_quench_n16_g0_message_corruption,message_corruption,disruption,2,1,1,2,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,2,3,1,6,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,2,10,1,7,1
C_quench_n16_g0_message_corruption,message_corruption,disruption,3,2,1,4,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,3,4,1,7,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,3,11,1,4,1
C_quench_n16_g0_message_corruption,message_corruption,disruption,4,3,1,3,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,4,5,1,3,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,4,13,1,9,1
C_quench_n16_g0_message_corruption,message_corruption,disruption,5,4,1,2,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,5,6,1,6,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,5,8,1,7,1
C_quench_n16_g0_message_corruption,message_corruption,disruption,6,5,1,4,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,6,7,1,3,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,6,12,1,8,1
C_quench_n16_g0_message_corruption,message_corruption,disruption,7,0,1,3,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,7,6,1,4,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,7,9,1,8,1
C_quench_n16_g0_message_corruption,message_corruption,disruption,8,5,1,5,1
C_quench_n16_g0_message_corruption,message_corruption,disruption,8,9,1,4,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,8,15,1,6,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,9,7,1,4,1
C_quench_n16_g0_message_corruption,message_corruption,disruption,9,8,1,4,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,9,10,1,7,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,10,2,1,7,1
C_quench_n16_g0_message_corruption,message_corruption,disruption,10,9,1,5,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,10,11,1,3,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,11,3,1,11,1
C_quench_n16_g0_message_corruption,message_corruption,disruption,11,10,1,2,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,11,12,1,2,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,12,6,1,8,1
C_quench_n16_g0_message_corruption,message_corruption,disruption,12,11,1,2,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,12,13,1,5,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,13,4,1,8,1
C_quench_n16_g0_message_corruption,message_corruption,disruption,13,12,1,4,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,13,14,1,3,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,14,1,1,8,1
C_quench_n16_g0_message_corruption,message_corruption,disruption,14,13,1,2,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,14,15,1,5,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,15,0,1,3,1
C_quench_n16_g0_message_corruption,message_corruption,disruption,15,8,1,7,0
C_quench_n16_g0_message_corruption,message_corruption,disruption,15,14,1,5,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,0,1,1,7,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,0,7,1,4,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,0,15,1,4,1
C_quench_n16_g0_message_corruption,message_corruption,recovery,1,0,1,4,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,1,2,1,6,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,1,14,1,5,1
C_quench_n16_g0_message_corruption,message_corruption,recovery,2,1,1,5,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,2,3,1,8,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,2,10,1,2,1
C_quench_n16_g0_message_corruption,message_corruption,recovery,3,2,1,6,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,3,4,1,5,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,3,11,1,4,1
C_quench_n16_g0_message_corruption,message_corruption,recovery,4,3,1,5,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,4,5,1,6,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,4,13,1,4,1
C_quench_n16_g0_message_corruption,message_corruption,recovery,5,4,1,5,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,5,6,1,5,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,5,8,1,5,1
C_quench_n16_g0_message_corruption,message_corruption,recovery,6,5,1,4,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,6,7,1,5,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,6,12,1,6,1
C_quench_n16_g0_message_corruption,message_corruption,recovery,7,0,1,7,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,7,6,1,3,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,7,9,1,5,1
C_quench_n16_g0_message_corruption,message_corruption,recovery,8,5,1,3,1
C_quench_n16_g0_message_corruption,message_corruption,recovery,8,9,1,7,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,8,15,1,5,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,9,7,1,3,1
C_quench_n16_g0_message_corruption,message_corruption,recovery,9,8,1,5,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,9,10,1,7,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,10,2,1,3,1
C_quench_n16_g0_message_corruption,message_corruption,recovery,10,9,1,6,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,10,11,1,6,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,11,3,1,5,1
C_quench_n16_g0_message_corruption,message_corruption,recovery,11,10,1,5,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,11,12,1,5,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,12,6,1,6,1
C_quench_n16_g0_message_corruption,message_corruption,recovery,12,11,1,6,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,12,13,1,3,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,13,4,1,4,1
C_quench_n16_g0_message_corruption,message_corruption,recovery,13,12,1,8,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,13,14,1,3,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,14,1,1,5,1
C_quench_n16_g0_message_corruption,message_corruption,recovery,14,13,1,6,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,14,15,1,4,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,15,0,1,7,1
C_quench_n16_g0_message_corruption,message_corruption,recovery,15,8,1,3,0
C_quench_n16_g0_message_corruption,message_corruption,recovery,15,14,1,5,0
