family,subset,cluster_id,panel_id,n_agents,topology,regime,disruption,coupling_strength,sampling_temperature,initial_condition,sweeps,attempted_updates,retained_updates,valid_fraction,mean_belief_magnetization,mean_abs_belief_magnetization,mean_action_magnetization,mean_abs_action_magnetization,mean_belief_action_overlap,mean_belief_disagreement,belief_susceptibility,action_susceptibility,belief_integrated_autocorrelation_time_updates,action_integrated_autocorrelation_time_updates,relaxation_time_sweeps,configuration_entropy,entropy_rate_nats_per_update,single_agent_marginal_entropy,total_correlation,mean_reference_energy_per_agent,energy_fluctuation_N_var_e,mean_spatial_belief_correlation,raw_block_kl_nats_per_update,time_shuffle_floor_nats_per_update,adjusted_block_irreversibility_nats_per_update,history_order_1_conditional_mutual_information,energy_entropy_loop_area,belief_transition_minus_plus,belief_transition_plus_minus,mean_confidence,message_opportunities,messages_delivered,wire_bytes,prompt_tokens,generated_tokens,latency_seconds,privacy_mutations
A_ordered_relaxation,ordered_relaxation,A_relax_n16_g0,A_relax_n16_g0_J0.80_T0.85,16,modular,markovized,nominal,0.8,0.85,ordered,20,320,320,1.0,0.037109375,0.037109375,0.037109375,0.037109375,1.0,0.4819010416666666,0.2890257641065831,0.2890257641065831,10.366572219472612,10.366572219472612,1.0,0.6311716104298117,0.32931301749093983,0.07695627233054823,1.8167974440629684,-1.7927539062500002,0.05293666119710034,0.03619791666666666,0.014801662571875724,0.023887943554015977,-0.009086280982140253,0.005438398249651511,0.004031645894452041,3,11,0.680048828125,320,320,5760,175942,25720,513.0997218154371,0
B_memory_quench,memory_confirmation,B_memory_n16_g0,B_memory_n16_g0_markovized,16,modular,markovized,field_reversal,0.8,0.5,disordered,42,672,672,1.0,0.02101934523809524,0.02808779761904762,0.021763392857142856,0.03366815476190476,0.9836309523809523,0.6420510912698413,0.0745150938542332,0.08592752022567597,11.296000920911771,10.72162680222569,1.0,1.0987531279614617,0.8262893549272143,0.6447758908455442,18.917162995140792,-1.4831628224206352,0.8386171653535254,-0.28410218253968256,0.03854831585640721,0.05768835478057104,-0.019140038924163834,0.043229690891718325,0.08938066893050589,25,25,0.7595061383928571,672,672,12096,369721,54071,1077.4562517292798,0
B_memory_quench,memory_confirmation,B_memory_n16_g0,B_memory_n16_g0_persistent_memory,16,modular,persistent_memory,field_reversal,0.8,0.5,disordered,42,672,672,1.0,0.00855654761904762,0.015997023809523808,0.00390625,0.016183035714285716,0.9890252976190477,0.6533978174603174,0.051732932368178275,0.05377934053651267,6.352943490396867,5.513572249635915,1.0,0.6513861008706524,0.5475668491871981,0.6407312466885702,19.24332363411454,-1.4747364831349208,0.876604389024663,-0.3067956349206349,0.03951034461058904,0.022383268683545485,0.017127075927043555,0.0186661050007324,0.09032618643615464,19,19,0.7402669270833332,672,672,12096,406625,53798,1077.686570264399,0
B_memory_quench,memory_confirmation,B_memory_n16_g1,B_memory_n16_g1_markovized,16,modular,markovized,field_reversal,0.8,0.5,disordered,42,672,672,1.0,-0.017857142857142856,0.031994047619047616,-0.018973214285714284,0.03608630952380952,0.9761904761904762,0.5691964285714286,0.08058335107515435,0.11643735362997656,19.42742743365088,22.614957896547608,1.0,1.2273513657805266,1.0048309444212238,0.6506482210895963,18.989666832559763,-1.559437003968254,1.5990349607511491,-0.13839285714285707,0.04998571640207325,0.0684622996442293,-0.01847658324215605,0.03575679731650846,0.7507925536053897,28,28,0.755893787202381,672,672,12096,369791,53995,1085.8269135951996,0
B_memory_quench,memory_confirmation,B_memory_n16_g1,B_memory_n16_g1_persistent_memory,16,modular,persistent_memory,field_reversal,0.8,0.5,disordered,42,672,672,1.0,0.002232142857142857,0.013764880952380952,-0.004464285714285714,0.018229166666666668,0.9758184523809523,0.5817212301587301,0.03866829891420055,0.05929316585054289,6.909328217964702,10.737790003513823,1.0,0.8208967518462001,0.71576716008987,0.6471355228591531,19.305859236420922,-1.5646143353174604,1.6159132152664428,-0.16344246031746024,0.046241657771502236,0.03285851727026058,0.013383140501241654,0.018358835239910033,1.144157090709161,22,22,0.7187546502976192,672,672,12096,406536,53635,1080.1721968390048,0
B_memory_quench,memory_confirmation,B_memory_n16_g2,B_memory_n16_g2_markovized,16,modular,markovized,field_reversal,0.8,0.5,disordered,42,672,672,1.0,-0.006882440476190476,0.034412202380952384,0.005022321428571429,0.025111607142857144,0.9743303571428571,0.41710069444444436,0.08903233890426512,0.05883575952735788,25.301413588272275,9.682048256830756,1.0,1.0558820360095886,0.7435707875405062,0.6476128455034529,18.869848655988026,-1.8204830109126986,1.8355721144344992,0.16579861111111105,0.04145099985864768,0.05407470481308382,-0.012623704954436134,0.024862662383709506,0.45263151104725097,25,25,0.7684068080357143,672,672,12096,369750,54079,1083.1186914220452,0
B_memory_quench,memory_confirmation,B_memory_n16_g2,B_memory_n16_g2_persistent_memory,16,modular,persistent_memory,field_reversal,0.8,0.5,disordered,42,672,672,1.0,-0.01097470238095238,0.01804315476190476,-0.0013020833333333333,0.016183035714285716,0.9877232142857143,0.42230902777777773,0.05805511940245546,0.055486990809736715,19.99184370855568,9.419704490076505,1.0,0.7223825553068721,0.5871718508628987,0.6445374828045101,19.28806685241847,-1.8398468501984127,1.6446175120582776,0.1553819444444444,0.04299172633985559,0.02646668735373151,0.01652503898612408,0.02233116402636406,0.8048722032044502,21,21,0.7452622767857142,672,672,12096,406662,53841,1082.5878472998738,0
B_memory_quench,memory_confirmation,B_memory_n16_g3,B_memory_n16_g3_markovized,16,modular,markovized,field_reversal,0.8,0.5,disordered,42,672,672,1.0,-0.012834821428571428,0.02659970238095238,0.010416666666666666,0.019717261904761904,0.9667038690476191,0.48046875,0.05436482063018948,0.06532538499751614,32.58856499482777,15.249528336285431,1.0,1.1134176067606552,0.8243510787942583,0.6465126932798063,19.02820304019219,-1.7112227182539685,1.4511818393734381,0.03906249999999999,0.04249393192595616,0.059015911597873234,-0.016521979671917077,0.024272144570274327,0.25143482438107867,22,22,0.7742131696428571,672,672,12096,369441,54069,1081.8979232646525,0
B_memory_quench,memory_confirmation,B_memory_n16_g3,B_memory_n16_g3_persistent_memory,16,modular,persistent_memory,field_reversal,0.8,0.5,disordered,42,672,672,1.0,-0.006510416666666667,0.013950892857142858,0.00390625,0.014322916666666666,0.9795386904761905,0.49100942460317465,0.03098997143566816,0.040366523845007454,19.34756391784815,9.441365250151103,1.0,0.8410724215900947,0.6741251286096012,0.644443885816072,19.198008099752155,-1.7223493303571433,1.4237958649174711,0.017981150793650792,0.04365058415748585,0.03567690144431181,0.007973682713174043,0.022491452768988316,0.3345693286092519,21,21,0.7801236979166666,672,672,12096,406715,53998,1085.190114505589,0
B_memory_quench,memory_confirmation,B_memory_n16_g4,B_memory_n16_g4_markovized,16,modular,markovized,field_reversal,0.8,0.5,disordered,42,672,672,1.0,-0.03162202380952381,0.031994047619047616,-0.03720238095238095,0.03757440476190476,0.9854910714285714,0.7177579365079365,0.09202460790575545,0.11046057767369243,16.019661651309246,20.495246541501896,1.0,1.0611295622524395,0.8039984220003136,0.6445728889094395,18.90354313970827,-1.351109871031746,0.7213095379783392,-0.43551587301587297,0.03806110372088975,0.05467064357814927,-0.01660953985725952,0.011143514196054862,0.045229277530609124,24,24,0.7567940848214286,672,672,12096,369930,54074,1084.984267398715,0
B_memory_quench,memory_confirmation,B_memory_n16_g4,B_memory_n16_g4_persistent_memory,16,modular,persistent_memory,field_reversal,0.8,0.5,disordered,42,672,672,1.0,-0.015066964285714286,0.016555059523809524,-0.01636904761904762,0.017857142857142856,0.9897693452380952,0.7330729166666666,0.06826997285501382,0.07916400539351359,14.016756397513719,14.806790141437155,1.0,0.6038843707364268,0.5139472588591156,0.6412780516486112,19.316604410146226,-1.340593998015873,0.7512396352035187,-0.4661458333333333,0.037329889655278684,0.01861133943084338,0.018718550224435304,0.0113714616426642,0.01372933853828684,20,20,0.697934337797619,672,672,12096,406706,53792,1080.8028274998069,0
B_memory_quench,memory_confirmation,B_memory_n16_g5,B_memory_n16_g5_markovized,16,modular,markovized,field_reversal,0.8,0.5,disordered,42,672,672,1.0,0.02194940476190476,0.034970238095238096,0.03366815476190476,0.04259672619047619,0.9443824404761905,0.5773809523809523,0.08393433752040311,0.1044144977290469,21.647262289465758,16.914109046145313,1.0,1.6273819707733854,1.160017812500538,0.6483140678349504,18.649984619807544,-1.5316127232142858,1.7377341684741145,-0.1547619047619047,0.04606354921537271,0.11196227113425483,-0.06589872191888213,0.027469158295232433,1.1908776030661912,23,23,0.7477018229166665,672,672,12096,369578,53895,1078.2070398516953,0
B_memory_quench,memory_confirmation,B_memory_n16_g5,B_memory_n16_g5_persistent_memory,16,modular,persistent_memory,field_reversal,0.8,0.5,disordered,42,672,672,1.0,-0.0009300595238095238,0.009114583333333334,0.016741071428571428,0.020089285714285716,0.9607514880952381,0.5824032738095238,0.022713411929600465,0.08716334894613585,3.8577098565069865,27.831888223281695,1.0,0.7284821620147583,0.6407691126570603,0.6456864461671479,19.339411666552483,-1.5634486607142857,1.740678781743075,-0.16480654761904753,0.04484131790482083,0.026053198389834897,0.01878811951498593,0.02284963961082629,1.516851421730454,20,20,0.708266369047619,672,672,12096,407131,53875,1081.829770155251,0
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_nominal,16,modular,markovized,nominal,0.8,0.5,disordered,45,720,720,1.0,-0.006423611111111111,0.02795138888888889,-0.03263888888888889,0.03715277777777778,0.9692708333333333,0.48686342592592596,0.058101046978828626,0.12062277855045588,26.52232534514855,26.909454468690864,1.0,0.9709762895614753,0.39766195398698284,0.07199871885770644,1.278024641055039,-1.7619212962962965,0.4259172118339946,0.026273148148148146,0.016093860594229976,0.0422358863979287,-0.02614202580369872,0.005492411476220987,0.6708482235102586,7,8,0.7808090277777778,720,720,12960,395298,57938,1158.9070395752788,0
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,45,720,720,1.0,0.004861111111111111,0.022569444444444444,-0.021354166666666667,0.03177083333333333,0.9692708333333333,0.49583333333333335,0.05108174934322362,0.12308327538247567,21.27190257725292,26.916547694507262,1.0,1.0389102942527628,0.7775716281187585,0.6448363572586269,19.030078347116763,-1.715350115740741,1.337134857950643,0.008333333333333331,0.0366180218033412,0.05163892170910434,-0.015020899905763142,0.016426088833488915,0.640365837173789,21,21,0.7826406250000001,720,720,12960,395231,57883,1160.171985220164,0
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,45,720,720,1.0,0.0010416666666666667,0.02048611111111111,-0.025173611111111112,0.0296875,0.9692708333333333,0.4880787037037037,0.04379346314325452,0.11258644336269512,28.688607266201025,29.063450488577182,1.0,0.7698965409958035,0.32160154959427506,0.06122501063873025,1.1488920341778575,-1.7673813657407411,0.40719674946663764,0.02384259259259259,0.015463041596535053,0.02877989863648653,-0.013316857039951476,0.005435302451484233,0.7681301530372373,6,6,0.775234375,720,720,12960,395100,57909,1155.3804558552802,0
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_message_corruption,16,modular,markovized,message_corruption,0.8,0.5,disordered,45,720,720,1.0,-0.001388888888888889,0.022916666666666665,-0.027604166666666666,0.03211805555555555,0.9692708333333333,0.48831018518518526,0.0521248647813321,0.11887604311543812,31.858844847033684,30.011615674743663,1.0,0.7612793552853525,0.3393510090182499,0.06771659666604407,1.2570221021908707,-1.764568865740741,0.4034105012051633,0.023379629629629622,0.018746336902028763,0.028723906134382245,-0.009977569232353482,0.005660443559431972,0.7852005133253357,6,6,0.7938402777777777,720,720,12960,395480,57994,1159.6078720092773,0
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_nominal,16,modular,markovized,nominal,0.8,0.5,disordered,45,720,720,1.0,0.01579861111111111,0.01579861111111111,0.022916666666666665,0.022916666666666665,0.9751736111111111,0.42170138888888886,0.049199795240302886,0.1035465924895689,33.7256576930219,37.68271314807565,1.0,0.5081246407068514,0.2755118766900599,0.06342836566163693,1.5215830604655307,-1.8852025462962962,0.7448082207584265,0.15659722222222214,0.015483797357067319,0.013175761137836242,0.002308036219231077,0.0044557726262378135,0.9385348480126137,4,4,0.7648697916666666,720,720,12960,395735,58090,1158.4341276176274,0
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,45,720,720,1.0,0.022048611111111113,0.028645833333333332,0.029166666666666667,0.03576388888888889,0.9751736111111111,0.42609953703703696,0.0753124517076186,0.12823365785813626,23.680802255269377,30.774478591390302,1.0,1.0324002479050958,0.8089162011082284,0.643444991232175,18.972344226993613,-1.8282928240740741,1.7987530257859854,0.14780092592592586,0.03822007419903853,0.05148346584549,-0.013263391646451468,0.022913557000609795,0.9754724936902974,23,23,0.7819574652777775,720,720,12960,395651,58042,1158.3268304504454,0
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,45,720,720,1.0,0.01579861111111111,0.01579861111111111,0.022916666666666665,0.022916666666666665,0.9751736111111111,0.42170138888888886,0.049199795240302886,0.1035465924895689,33.7256576930219,37.68271314807565,1.0,0.5081246407068514,0.2755118766900599,0.06342836566163693,1.5215830604655307,-1.8852025462962962,0.7448082207584265,0.15659722222222214,0.015483797357067319,0.013068300886623332,0.002415496470443987,0.0044557726262378135,0.9385348480126137,4,4,0.7629843749999998,720,720,12960,395160,58023,1157.4961353950202,0
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_message_corruption,16,modular,markovized,message_corruption,0.8,0.5,disordered,45,720,720,1.0,0.01579861111111111,0.01579861111111111,0.022916666666666665,0.022916666666666665,0.9751736111111111,0.42170138888888886,0.049199795240302886,0.1035465924895689,33.7256576930219,37.68271314807565,1.0,0.5081246407068514,0.2755118766900599,0.06342836566163693,1.5215830604655307,-1.8852025462962962,0.7448082207584265,0.15659722222222214,0.015483797357067319,0.01294955164224063,0.0025342457148266884,0.0044557726262378135,0.9385348480126137,4,4,0.7759244791666665,720,720,12960,395737,58058,1158.5572681762278,0
C_disruption_recovery,controlled_quench,C_quench_n16_g2,C_quench_n16_g2_nominal,16,modular,markovized,nominal,0.8,0.5,disordered,45,720,720,1.0,-0.007118055555555555,0.019618055555555555,-0.016840277777777777,0.019270833333333334,0.9729166666666667,0.3429976851851852,0.03847888657085458,0.040310133673311696,22.57313228091356,19.26718071317577,1.0,0.6320492978687634,0.30091032359845404,0.06846927681206373,1.286015013457848,-2.0025839120370366,0.9150990411011095,0.31400462962962966,0.01690172751797091,0.020434794047589647,-0.0035330665296187357,0.007798834497757471,1.1742451715478808,6,6,0.7931171874999999,720,720,12960,396871,58041,1157.687174204737,0
C_disruption_recovery,controlled_quench,C_quench_n16_g2,C_quench_n16_g2_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,45,720,720,1.0,-0.011458333333333333,0.027083333333333334,-0.021180555555555557,0.02673611111111111,0.9729166666666667,0.34780092592592593,0.09734005563282336,0.09781911605625097,18.704578486548613,17.047510879173284,1.0,0.8740293904784794,0.7182356712423975,0.6458564913729192,19.016061400960904,-1.95802662037037,1.8794446757112935,0.3043981481481482,0.041527366254190075,0.03677975386053217,0.004747612393657903,0.013727546522367181,1.0980035809954387,21,21,0.8113368055555554,720,720,12960,396921,58063,1165.7953445017338,0
C_disruption_recovery,controlled_quench,C_quench_n16_g2,C_quench_n16_g2_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,45,720,720,1.0,-0.009722222222222222,0.022222222222222223,-0.019444444444444445,0.021875,0.9729166666666667,0.3438657407407408,0.04299180961211559,0.044011744707155,21.139342219816037,17.864665663575536,1.0,0.6320492978687634,0.30091032359845404,0.07190366359671012,1.3329508803077559,-1.9985474537037033,0.9180016607213382,0.31226851851851856,0.01690172751797091,0.019572093863801574,-0.002670366345830663,0.007798834497757471,1.1742451715478808,7,7,0.8005980902777777,720,720,12960,396657,58076,1163.324801646173,0
C_disruption_recovery,controlled_quench,C_quench_n16_g2,C_quench_n16_g2_message_corruption,16,modular,markovized,message_corruption,0.8,0.5,disordered,45,720,720,1.0,-0.007118055555555555,0.019618055555555555,-0.016840277777777777,0.019270833333333334,0.9729166666666667,0.3429976851851852,0.03847888657085458,0.040310133673311696,22.57313228091356,19.26718071317577,1.0,0.6320492978687634,0.30091032359845404,0.06846927681206373,1.286015013457848,-2.0025839120370366,0.9150990411011095,0.31400462962962966,0.01690172751797091,0.0200786505141145,-0.00317692299614359,0.007798834497757471,1.1742451715478808,6,6,0.8034652777777777,720,720,12960,396951,58088,1160.7432150542736,0
C_disruption_recovery,controlled_quench,C_quench_n16_g3,C_quench_n16_g3_nominal,16,modular,markovized,nominal,0.8,0.5,disordered,45,720,720,1.0,-0.008333333333333333,0.03680555555555556,0.020833333333333332,0.025694444444444443,0.9590277777777778,0.5131944444444444,0.07399165507649513,0.05980528511821976,39.812241426388745,18.47132178792356,1.0,1.0253849493499139,0.3403152270389407,0.08515139310989206,1.4992470885384916,-1.701082175925926,0.8081704651307542,-0.02638888888888889,0.013325485981149587,0.038715688618965585,-0.025390202637816,0.004471655820070866,0.2879596433669924,9,9,0.7477378472222223,720,720,12960,396153,57925,1161.4991551712155,0
C_disruption_recovery,controlled_quench,C_quench_n16_g3,C_quench_n16_g3_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,45,720,720,1.0,-0.008333333333333333,0.04791666666666667,0.020833333333333332,0.03680555555555556,0.9590277777777778,0.5130787037037037,0.14144645340751044,0.12726008344923506,29.479643135974136,18.272797830299986,1.0,1.3546301744400022,0.9034865379364955,0.6459483112895715,18.69106702992495,-1.6609953703703708,1.3797958627380276,-0.02615740740740741,0.03944840522262205,0.08047185453622835,-0.0410234493136063,0.0225477041691594,0.4331270901299469,24,24,0.7599661458333333,720,720,12960,396369,58023,1161.8778657764196,0
C_disruption_recovery,controlled_quench,C_quench_n16_g3,C_quench_n16_g3_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,45,720,720,1.0,-0.0078125,0.03732638888888889,0.021354166666666667,0.02621527777777778,0.9590277777777778,0.5162615740740741,0.07516950625869263,0.06049634909596661,43.975396893718454,23.685128838903626,1.0,1.107674027229451,0.3807233935772693,0.085935374972822,1.5299400837911203,-1.695500578703704,0.8116087768451982,-0.03252314814814815,0.014905137626856541,0.049134332119140964,-0.034229194492284426,0.011132749527377946,0.3348994728745396,8,8,0.7346232638888888,720,720,12960,395814,57921,1154.9853908345103,0
C_disruption_recovery,controlled_quench,C_quench_n16_g3,C_quench_n16_g3_message_corruption,16,modular,markovized,message_corruption,0.8,0.5,disordered,45,720,720,1.0,-0.011805555555555555,0.03333333333333333,0.017361111111111112,0.022222222222222223,0.9590277777777778,0.5157407407407407,0.06591716890743314,0.05497604697882861,43.37056011578603,21.89105600125459,1.0,1.0130609188791078,0.3558256620457535,0.07967052762704828,1.4041568094447325,-1.7003530092592596,0.8136218636781193,-0.031481481481481485,0.013280739554080573,0.04311313562187749,-0.029832396067796918,0.004140669576624367,0.32359761660405084,7,7,0.733296875,720,720,12960,396146,57884,1162.2681104429066,0
