sender,recipient,messages
UTL-00-zone_operator,UTL-01-crew_dispatch,16
UTL-00-zone_operator,UTL-04-resource_allocation,17
UTL-01-crew_dispatch,UTL-00-zone_operator,24
UTL-01-crew_dispatch,UTL-02-cyber_defense,17
UTL-01-crew_dispatch,UTL-05-critical_load,19
UTL-02-cyber_defense,UTL-01-crew_dispatch,31
UTL-02-cyber_defense,UTL-03-communications,24
UTL-02-cyber_defense,UTL-06-zone_operator,22
UTL-03-communications,UTL-02-cyber_defense,24
UTL-03-communications,UTL-07-crew_dispatch,24
UTL-04-resource_allocation,UTL-00-zone_operator,15
UTL-04-resource_allocation,UTL-05-critical_load,12
UTL-04-resource_allocation,UTL-08-cyber_defense,10
UTL-05-critical_load,UTL-01-crew_dispatch,22
UTL-05-critical_load,UTL-04-resource_allocation,24
UTL-05-critical_load,UTL-06-zone_operator,21
UTL-05-critical_load,UTL-09-communications,23
UTL-06-zone_operator,UTL-02-cyber_defense,25
UTL-06-zone_operator,UTL-05-critical_load,27
UTL-06-zone_operator,UTL-07-crew_dispatch,24
UTL-06-zone_operator,UTL-10-resource_allocation,26
UTL-07-crew_dispatch,UTL-03-communications,27
UTL-07-crew_dispatch,UTL-06-zone_operator,19
UTL-07-crew_dispatch,UTL-11-critical_load,20
UTL-08-cyber_defense,UTL-04-resource_allocation,14
UTL-08-cyber_defense,UTL-09-communications,16
UTL-09-communications,UTL-05-critical_load,28
UTL-09-communications,UTL-08-cyber_defense,21
UTL-09-communications,UTL-10-resource_allocation,17
UTL-10-resource_allocation,UTL-06-zone_operator,27
UTL-10-resource_allocation,UTL-09-communications,19
UTL-10-resource_allocation,UTL-11-critical_load,18
UTL-11-critical_load,UTL-07-crew_dispatch,23
UTL-11-critical_load,UTL-10-resource_allocation,20
