acceptances,agreement_rate,application,coalition_formation_rate,coalition_proposals,coalition_recall_when_required,coalitions,coalitions_formed,commitment_breaches,commitment_memory_accuracy,commitment_memory_items,communication_active_decision_epochs,conservation_error,contradiction_rate,counteroffers,crisis_mode_fraction,cumulative_unmet_weighted_need,delivered_messages,failed_actions,fairness,final_backlog,fulfillment_rate,generated_tokens,individually_rational_agreement_rate,information_disclosures,inventory_efficiency,llm_calls,llm_latency_seconds,manifest,max_free_energy,mean_agent_utility,mean_consensus_rmse,mean_time_to_agreement,message_bytes,message_delivery_rate,messages,method,method_variant,minimum_agent_utility,monitor_sketch_bytes,monitor_sketch_messages,multi_step_completion_rate,n_agents,on_time_delivery_rate,option_counts,partner_reliability_brier,partner_reliability_observations,plan_revisions,planner_revision,primary_outcome,prompt_tokens,quiet_mode_fraction,recovery_time,rejections,rl_training_seed,run_id,scenario,scenario_name,seed,service_loss_auc,social_welfare,status,targeted_mode_fraction,tool_calls,tool_proposals,total_communication_bytes,total_communication_messages,total_cost,transport_efficiency,trigger_activations,trigger_alert_attempts,trigger_alert_successes,useful_coalition_precision,valid_structured_output_rate,valid_tool_call_rate,wall_clock_seconds
0,0.0,commercial,1.0,2,,2,2,0,0.85,20,41,0.0,0.0,1,1.0,530.0279835246969,137,9,0.9999996815454523,85.17583165332924,0.05603717114613298,0,0.0,118,0.00654197092373634,0,0.0,manifests/preflight_v2-commercial-fixed_always_on-n08-s6099.json,0.22095759747061972,0.3368409056420825,0.00996108915100779,,36980,0.9785714285714285,140,fixed_always_on,base,-0.5391679611441166,0,0,0.2222222222222222,8,0.0,"{0: 5, 1: 1, 2: 0, 3: 17, 4: 10, 5: 5, 6: 2, 7: 1, 8: 0}",,0,2,mock-v2,9.835556104448436,0,0.0,8.0,2,0,preflight_v2-commercial-fixed_always_on-n08-s6099,reliable-moderate-p0.8-o0.8,moderate,6099,9.835556104448436,0.30603709153249603,complete,0.0,33,41,36980,140,0.0,0.0,0,0,0,0.0,1.0,0.7804878048780488,0.14103386900387704
0,0.0,commercial,0.0,0,,0,0,0,0.0,0,0,0.0,0.0,0,0.0,530.0279835246969,1,0,0.9999996815454523,85.17583165332924,0.05603717114613298,0,0.0,1,0.00654197092373634,0,0.0,manifests/preflight_v2-commercial-doet_rule-n08-s6099-vcusum_local.json,0.22095759747061972,0.3400198040415002,0.08454257785017531,,205,1.0,1,doet_rule,cusum_local,-0.5375634341179323,6156,16,0.0,8,0.0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 1, 8: 15}",,0,0,mock-v2,9.835556104448436,0,1.0,8.0,0,0,preflight_v2-commercial-doet_rule-n08-s6099-vcusum_local,reliable-moderate-p0.8-o0.8,moderate,6099,9.835556104448436,0.30603709153249603,complete,0.0,16,16,6361,17,0.0,0.0,0,0,0,0.0,1.0,1.0,0.08000574898323976
0,0.0,commercial,0.0,0,,0,0,0,0.0,0,0,0.0,0.0,0,0.0,530.0279835246969,1,0,0.9999996815454523,85.17583165332924,0.05603717114613298,0,0.0,1,0.00654197092373634,0,0.0,manifests/preflight_v2-commercial-doet_rule-n08-s6099-vhysteresis_neighbor.json,0.22095759747061972,0.3400198040415002,0.08454257785017531,,205,1.0,1,doet_rule,hysteresis_neighbor,-0.5375634341179323,6156,16,0.0,8,0.0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 1, 8: 15}",,0,0,mock-v2,9.835556104448436,0,1.0,8.0,0,0,preflight_v2-commercial-doet_rule-n08-s6099-vhysteresis_neighbor,reliable-moderate-p0.8-o0.8,moderate,6099,9.835556104448436,0.30603709153249603,complete,0.0,16,16,6361,17,0.0,0.0,0,0,0,0.0,1.0,1.0,0.07789331499952823
0,0.0,commercial,0.0,0,,0,0,0,0.875,8,4,0.0,0.0,0,0.08333333333333333,530.0279835246969,8,0,0.9999996815454523,85.17583165332924,0.05603717114613298,0,0.0,1,0.00654197092373634,0,0.0,manifests/preflight_v2-commercial-kpi_cusum_trigger-n08-s6099-vkpi.json,0.22095759747061972,0.3400198040415002,0.00996108915100779,,2679,1.0,8,kpi_cusum_trigger,kpi,-0.5375634341179323,0,0,0.0,8,0.0,"{0: 0, 1: 0, 2: 0, 3: 4, 4: 4, 5: 0, 6: 0, 7: 1, 8: 14}",,0,0,mock-v2,9.835556104448436,0,0.9166666666666666,8.0,4,0,preflight_v2-commercial-kpi_cusum_trigger-n08-s6099-vkpi,reliable-moderate-p0.8-o0.8,moderate,6099,9.835556104448436,0.30603709153249603,complete,0.0,22,23,2679,8,0.0,0.0,1,0,0,0.0,1.0,1.0,0.1477451020036824
0,0.0,humanitarian,1.0,2,,2,2,0,1.0,22,38,0.0,0.0,0,1.0,764.0718653140054,131,10,0.9999996618848103,87.91948266258302,0.05438355400825943,0,0.0,112,0.007535597232878902,0,0.0,manifests/preflight_v2-humanitarian-fixed_always_on-n08-s6099.json,0.23118718424322535,0.3365631422380033,0.0008883211985341724,,34743,0.9776119402985075,134,fixed_always_on,base,-0.5414183403142563,0,0,0.2,8,0.0,"{0: 7, 1: 1, 2: 0, 3: 14, 4: 8, 5: 5, 6: 2, 7: 1, 8: 0}",,0,2,mock-v2,764.0718653140054,0,0.0,8.0,0,0,preflight_v2-humanitarian-fixed_always_on-n08-s6099,reliable-moderate-p0.8-o0.8,moderate,6099,9.629295206911586,0.304383469479462,complete,0.0,30,38,34743,134,0.0,0.0,0,0,0,0.0,1.0,0.7368421052631579,0.1391669379954692
0,0.0,humanitarian,0.0,0,,0,0,0,0.0,0,0,0.0,0.0,0,0.0,764.0718653140054,1,0,0.9999996618848103,87.91948266258302,0.05438355400825943,0,0.0,1,0.007535597232878902,0,0.0,manifests/preflight_v2-humanitarian-doet_rule-n08-s6099-vcusum_local.json,0.23118718424322535,0.33917284534732,0.07546482432446248,,193,1.0,1,doet_rule,cusum_local,-0.5396679471947825,6056,16,0.0,8,0.0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 1, 8: 15}",,0,0,mock-v2,764.0718653140054,0,1.0,8.0,0,0,preflight_v2-humanitarian-doet_rule-n08-s6099-vcusum_local,reliable-moderate-p0.8-o0.8,moderate,6099,9.629295206911586,0.304383469479462,complete,0.0,16,16,6249,17,0.0,0.0,0,0,0,0.0,1.0,1.0,0.07978251099120826
0,0.0,humanitarian,0.0,0,,0,0,0,0.0,0,0,0.0,0.0,0,0.0,764.0718653140054,1,0,0.9999996618848103,87.91948266258302,0.05438355400825943,0,0.0,1,0.007535597232878902,0,0.0,manifests/preflight_v2-humanitarian-doet_rule-n08-s6099-vhysteresis_neighbor.json,0.23118718424322535,0.33917284534732,0.07546482432446248,,193,1.0,1,doet_rule,hysteresis_neighbor,-0.5396679471947825,6056,16,0.0,8,0.0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 1, 8: 15}",,0,0,mock-v2,764.0718653140054,0,1.0,8.0,0,0,preflight_v2-humanitarian-doet_rule-n08-s6099-vhysteresis_neighbor,reliable-moderate-p0.8-o0.8,moderate,6099,9.629295206911586,0.304383469479462,complete,0.0,16,16,6249,17,0.0,0.0,0,0,0,0.0,1.0,1.0,0.07913782401010394
0,0.0,humanitarian,0.0,0,,0,0,0,0.875,8,4,0.0,0.0,0,0.08333333333333333,764.0718653140054,8,0,0.9999996618848103,87.91948266258302,0.05438355400825943,0,0.0,1,0.007535597232878902,0,0.0,manifests/preflight_v2-humanitarian-kpi_cusum_trigger-n08-s6099-vkpi.json,0.23118718424322535,0.33917284534732,0.0008883211985341724,,2562,1.0,8,kpi_cusum_trigger,kpi,-0.5396679471947825,0,0,0.0,8,0.0,"{0: 0, 1: 0, 2: 0, 3: 4, 4: 4, 5: 0, 6: 0, 7: 1, 8: 14}",,0,0,mock-v2,764.0718653140054,0,0.9166666666666666,8.0,4,0,preflight_v2-humanitarian-kpi_cusum_trigger-n08-s6099-vkpi,reliable-moderate-p0.8-o0.8,moderate,6099,9.629295206911586,0.304383469479462,complete,0.0,22,23,2562,8,0.0,0.0,1,0,0,0.0,1.0,1.0,0.1055309809744358
