family,cluster_id,panel_id,n_agents,topology,alpha,orientation,regime,control,sampling_temperature,coupling_strength,initial_condition,attempted_updates,retained_updates,valid_fraction,state_representation,augmented_state_representation,augmented_occupied_states,occupied_states,occupied_macrostates,transition_pairs_observed,configuration_shannon_entropy,configuration_miller_madow_entropy,configuration_tsallis_q0_5,configuration_tsallis_q2,configuration_gini_simpson,macrostate_shannon_entropy,macrostate_miller_madow_entropy,macrostate_tsallis_q0_5,macrostate_tsallis_q2,markov_epr_nats_per_update,markov_epr_nats_per_sweep,transition_pair_irreversibility_nats_per_update,block_kl_nats_per_update,time_shuffle_floor,time_shuffle_floor_95,adjusted_block_kl_nats_per_update,augmented_block_kl_nats_per_update,augmented_time_shuffle_floor,augmented_adjusted_block_kl_nats_per_update,belief_layer_markov_epr_nats_per_update,belief_layer_adjusted_block_kl_nats_per_update,action_layer_markov_epr_nats_per_update,action_layer_adjusted_block_kl_nats_per_update,mean_belief_magnetization,mean_abs_belief_magnetization,mean_action_magnetization,mean_abs_action_magnetization,mean_belief_action_overlap,mean_belief_disagreement,mean_action_disagreement,belief_susceptibility,action_susceptibility,mean_reference_energy_per_agent,belief_integrated_autocorrelation_time_updates,action_integrated_autocorrelation_time_updates,neighbor_belief_mutual_information,neighbor_belief_mutual_information_permutation_floor,neighbor_belief_mutual_information_bias_corrected,directed_edge_transfer_entropy,directed_edge_transfer_entropy_permutation_floor,directed_edge_transfer_entropy_bias_corrected,message_opportunities,messages_transmitted,messages_delivered,messages_dropped,wire_bytes,prompt_tokens,generated_tokens,latency_seconds,privacy_mutations,mean_total_workload,current_l1,maximum_absolute_current,early_late_state_js,early_late_belief_magnetization_difference,belief_correlation_distance_1,belief_correlation_distance_2,action_correlation_distance_1,edge_count,mean_degree,density,clustering,components,asymmetry_frobenius,edge_reciprocity_weighted,circulation_l1,mean_weighted_out_degree,mean_weighted_in_degree,history_1_log_likelihood,history_1_conditional_mutual_information,augmented_history_1_log_likelihood,augmented_history_1_conditional_mutual_information,history_2_log_likelihood,history_2_conditional_mutual_information,augmented_history_2_log_likelihood,augmented_history_2_conditional_mutual_information,history_3_log_likelihood,augmented_history_3_log_likelihood,pair_irreversibility_pc_0_1,markov_epr_pc_0_1,pair_irreversibility_pc_0_5,markov_epr_pc_0_5,pair_irreversibility_pc_1_0,markov_epr_pc_1_0,block_kl_length_2,block_kl_length_3,block_kl_length_4,replicate,agent_belief_switch_rate_sd,agent_action_switch_rate_sd
collective_network,collective_n16_modular_k0.35_t0.50_g0,collective_n16_modular_k0.35_t0.50_g0_a0.00_reciprocal,16.0,modular,0.0,reciprocal,markovized,unaltered,0.5,0.35,disordered,128,96,1.0,predeclared_macrostate,predeclared_augmented_macrostate,6,7,5,9,1.6768939066320698,1.7078217416836163,2.967619910132113,0.7543841003294718,0.7543841003294718,1.4317130208851347,1.4523315775861656,2.2720962296491596,0.7227122967371665,1.5688000603452713e-28,2.510080096552434e-27,0.04287267467973112,0.04165354648978615,0.14241824617950108,0.22267422102327913,-0.10076469968971494,0.050861680030931014,0.14964760705650537,-0.09878592702557436,0.0,0.0,7.703719777548943e-34,-0.00034870693008977105,-0.055989583333333336,0.055989583333333336,0.045572916666666664,0.06640625,0.8854166666666666,0.46484375000000017,0.47265625000000017,0.062472587719298235,0.15852521929824565,-1.6453776041666666,16.524785994603388,21.00696984619193,0.015085586378810476,0.012697579486607035,0.002388006892203441,0.01573075727110146,0.015581572282086398,0.00014918498901506094,96,96,96,0,1728,52670,7682,157.91924764588475,0,-14.28125,1.0604039347994476e-15,3.625572064791527e-16,0.5745036236850725,0.08072916666666667,0.013888888888888886,0.0,-0.0073055119136082,24.0,3.0,0.2,0.0,1.0,0.0,1.0,0.0,1.0,1.0,-0.16034265007517942,0.002088299199341176,-0.12062798778861474,0.004945907384214579,-0.17435338714477783,0.0022625091020549246,-0.12675170563914395,0.005737711475239005,-0.19105523676270933,-0.1335313926245227,0.09857740073169047,1.1543646913981468e-25,0.04287267467973112,1.5688000603452713e-28,0.02543659378201634,8.425279060863343e-29,0.04287267467973112,0.04165354648978615,0.04050183552693495,0,0.06718548123582124,0.11979921473804346
collective_network,collective_n16_modular_k0.35_t0.50_g0,collective_n16_modular_k0.35_t0.50_g0_a0.20_forward,16.0,modular,0.2,forward,markovized,unaltered,0.5,0.35,disordered,128,96,1.0,predeclared_macrostate,predeclared_augmented_macrostate,6,7,5,9,1.6768939066320698,1.7078217416836163,2.967619910132113,0.7543841003294718,0.7543841003294718,1.4317130208851347,1.4523315775861656,2.2720962296491596,0.7227122967371665,1.5688000603452713e-28,2.510080096552434e-27,0.04287267467973112,0.04165354648978615,0.1387115052275571,0.2177535254031026,-0.09705795873777096,0.050861680030931014,0.14375083777990483,-0.09288915774897381,0.0,0.0,7.703719777548943e-34,-0.00020537887414306702,-0.055989583333333336,0.055989583333333336,0.045572916666666664,0.06640625,0.8854166666666666,0.46484375000000017,0.47265625000000017,0.062472587719298235,0.15852521929824565,-1.6453776041666666,16.524785994603388,21.00696984619193,0.015085586378810476,0.012674206169624266,0.0024113802091862094,0.01573075727110146,0.015578738815817617,0.00015201845528384217,96,96,96,0,1728,52567,7679,158.85223608836532,0,-14.28125,1.0604039347994476e-15,3.625572064791527e-16,0.5745036236850725,0.08072916666666667,0.013888888888888886,0.0,-0.0073055119136082,24.0,3.0,0.2,0.0,1.0,0.1000288490735701,0.9162839155123854,0.6697286759009153,1.0,1.0,-0.16034265007517942,0.002088299199341176,-0.12062798778861474,0.004945907384214579,-0.17435338714477783,0.0022625091020549246,-0.12675170563914395,0.005737711475239005,-0.19105523676270933,-0.1335313926245227,0.09857740073169047,1.1543646913981468e-25,0.04287267467973112,1.5688000603452713e-28,0.02543659378201634,8.425279060863343e-29,0.04287267467973112,0.04165354648978615,0.04050183552693495,0,0.06718548123582124,0.11979921473804346
collective_network,collective_n16_modular_k0.35_t0.50_g0,collective_n16_modular_k0.35_t0.50_g0_a0.20_transpose,16.0,modular,0.2,transpose,markovized,unaltered,0.5,0.35,disordered,128,96,1.0,predeclared_macrostate,predeclared_augmented_macrostate,6,7,5,9,1.6768939066320698,1.7078217416836163,2.967619910132113,0.7543841003294718,0.7543841003294718,1.4317130208851347,1.4523315775861656,2.2720962296491596,0.7227122967371665,1.5688000603452713e-28,2.510080096552434e-27,0.04287267467973112,0.04165354648978615,0.13911791230077117,0.21908572641654495,-0.09746436581098503,0.050861680030931014,0.14904429777089515,-0.09818261773996413,0.0,0.0,7.703719777548943e-34,-0.0002430693369769433,-0.055989583333333336,0.055989583333333336,0.045572916666666664,0.06640625,0.8854166666666666,0.46484375000000017,0.47265625000000017,0.062472587719298235,0.15852521929824565,-1.6453776041666666,16.524785994603388,21.00696984619193,0.015085586378810476,0.012678882214670865,0.0024067041641396107,0.01573075727110146,0.015617381634647043,0.00011337563645441584,96,96,96,0,1728,52670,7682,157.59230368584394,0,-14.28125,1.0604039347994476e-15,3.625572064791527e-16,0.5745036236850725,0.08072916666666667,0.013888888888888886,0.0,-0.0073055119136082,24.0,3.0,0.2,0.0,1.0,0.1000288490735701,0.9162839155123854,0.6697286759009153,1.0,1.0,-0.16034265007517942,0.002088299199341176,-0.12062798778861474,0.004945907384214579,-0.17435338714477783,0.0022625091020549246,-0.12675170563914395,0.005737711475239005,-0.19105523676270933,-0.1335313926245227,0.09857740073169047,1.1543646913981468e-25,0.04287267467973112,1.5688000603452713e-28,0.02543659378201634,8.425279060863343e-29,0.04287267467973112,0.04165354648978615,0.04050183552693495,0,0.06718548123582124,0.11979921473804346
collective_network,collective_n16_modular_k0.35_t0.50_g0,collective_n16_modular_k0.35_t0.50_g0_a0.50_forward,16.0,modular,0.5,forward,markovized,unaltered,0.5,0.35,disordered,128,96,1.0,predeclared_macrostate,predeclared_augmented_macrostate,4,8,7,14,1.8927338843322632,1.9288163585590672,3.3736074576822634,0.8300563290466574,0.8300563290466575,1.672711473244941,1.7036393082964874,2.9071577036523735,0.7794664682750557,2.7300565226638454e-28,4.368090436262153e-27,0.05206693311223268,0.04971096328814975,0.17500403668291054,0.23917027239752817,-0.12529307339476078,0.031998416174799316,0.02106376757159227,0.010934648603207045,0.0,0.0,0.0,0.0,-0.03515625,0.07682291666666667,0.018229166666666668,0.0625,0.93359375,0.45789930555555564,0.44965277777777785,0.13527960526315788,0.12094298245614034,-1.6849826388888889,18.343281028681254,14.298799286662772,0.01320775404912893,0.010851748958523588,0.0023560050906053422,0.014800301152319431,0.014679747359454097,0.00012055379286533482,96,96,96,0,1728,52516,7703,157.02161574736238,0,-14.864583333333334,1.1555291229078946e-15,3.174543961037557e-16,0.5228844737199849,0.12239583333333334,0.013888888888888886,0.0,-0.0132988031821755,24.0,3.0,0.2,0.0,1.0,0.2500721226839252,0.790709788780964,1.6743216897522883,1.0,1.0,-0.5856908159209332,0.012069010463986026,-0.027651531330510012,0.009065021586455961,-0.7070004796259125,0.02261094714477176,-0.02817087696669632,0.019308738991598108,-0.8534514208143876,-0.028710105882431385,0.12246656142994741,2.4187845836896034e-25,0.05206693311223268,2.7300565226638454e-28,0.030136833937388925,2.161266546529204e-29,0.05206693311223268,0.04971096328814975,0.04776575168122216,0,0.1003466214899358,0.13608276348795434
collective_network,collective_n16_modular_k0.35_t0.50_g0,collective_n16_modular_k0.35_t0.50_g0_a0.50_transpose,16.0,modular,0.5,transpose,markovized,unaltered,0.5,0.35,disordered,128,96,1.0,predeclared_macrostate,predeclared_augmented_macrostate,6,7,5,9,1.6768939066320698,1.7078217416836163,2.967619910132113,0.7543841003294718,0.7543841003294718,1.4317130208851347,1.4523315775861656,2.2720962296491596,0.7227122967371665,1.5688000603452713e-28,2.510080096552434e-27,0.04287267467973112,0.04165354648978615,0.13712015184405835,0.2090278455003904,-0.0954666053542722,0.050861680030931014,0.1454000268487414,-0.09453834681781038,0.0,0.0,7.703719777548943e-34,-0.00032082708287992654,-0.055989583333333336,0.055989583333333336,0.045572916666666664,0.06640625,0.8854166666666666,0.46484375000000017,0.47265625000000017,0.062472587719298235,0.15852521929824565,-1.6453776041666666,16.524785994603388,21.00696984619193,0.015085586378810476,0.012678975359064823,0.0024066110197456525,0.01573075727110146,0.015582973371032023,0.00014778390006943594,96,96,96,0,1728,52614,7677,157.05628829449415,0,-14.28125,1.0604039347994476e-15,3.625572064791527e-16,0.5745036236850725,0.08072916666666667,0.013888888888888886,0.0,-0.0073055119136082,24.0,3.0,0.2,0.0,1.0,0.2500721226839252,0.790709788780964,1.6743216897522883,1.0,1.0,-0.16034265007517942,0.002088299199341176,-0.12062798778861474,0.004945907384214579,-0.17435338714477783,0.0022625091020549246,-0.12675170563914395,0.005737711475239005,-0.19105523676270933,-0.1335313926245227,0.09857740073169047,1.1543646913981468e-25,0.04287267467973112,1.5688000603452713e-28,0.02543659378201634,8.425279060863343e-29,0.04287267467973112,0.04165354648978615,0.04050183552693495,0,0.06718548123582124,0.11979921473804346
collective_network,collective_n16_modular_k0.35_t0.50_g0,collective_n16_modular_k0.35_t0.50_g0_a0.80_forward,16.0,modular,0.8,forward,markovized,unaltered,0.5,0.35,disordered,128,96,1.0,predeclared_macrostate,predeclared_augmented_macrostate,4,8,7,14,1.8927338843322632,1.9288163585590672,3.3736074576822634,0.8300563290466574,0.8300563290466575,1.672711473244941,1.7036393082964874,2.9071577036523735,0.7794664682750557,2.7300565226638454e-28,4.368090436262153e-27,0.05206693311223268,0.04971096328814975,0.17983835762074854,0.2511160193168677,-0.1301273943325988,0.031998416174799316,0.021177080859726412,0.010821335315072903,0.0,0.0,0.0,0.0,-0.03515625,0.07682291666666667,0.018229166666666668,0.0625,0.93359375,0.45789930555555564,0.44965277777777785,0.13527960526315788,0.12094298245614034,-1.6849826388888889,18.343281028681254,14.298799286662772,0.01320775404912893,0.010821872343071982,0.0023858817060569484,0.014800301152319431,0.01466057354642119,0.00013972760589824225,96,96,96,0,1728,52487,7688,158.34746215865016,0,-14.864583333333334,1.1555291229078946e-15,3.174543961037557e-16,0.5228844737199849,0.12239583333333334,0.013888888888888886,0.0,-0.0132988031821755,24.0,3.0,0.2,0.0,1.0,0.40011539629428045,0.6651356620495422,2.6789147036036614,1.0,1.0,-0.5856908159209332,0.012069010463986026,-0.027651531330510012,0.009065021586455961,-0.7070004796259125,0.02261094714477176,-0.02817087696669632,0.019308738991598108,-0.8534514208143876,-0.028710105882431385,0.12246656142994741,2.4187845836896034e-25,0.05206693311223268,2.7300565226638454e-28,0.030136833937388925,2.161266546529204e-29,0.05206693311223268,0.04971096328814975,0.04776575168122216,0,0.1003466214899358,0.13608276348795434
collective_network,collective_n16_modular_k0.35_t0.50_g0,collective_n16_modular_k0.35_t0.50_g0_a0.80_transpose,16.0,modular,0.8,transpose,markovized,unaltered,0.5,0.35,disordered,128,96,1.0,predeclared_macrostate,predeclared_augmented_macrostate,6,7,5,9,1.6768939066320698,1.7078217416836163,2.967619910132113,0.7543841003294718,0.7543841003294718,1.4317130208851347,1.4523315775861656,2.2720962296491596,0.7227122967371665,1.5688000603452713e-28,2.510080096552434e-27,0.04287267467973112,0.04165354648978615,0.14133238100314918,0.23063682986628342,-0.09967883451336304,0.050861680030931014,0.144212998249584,-0.09335131821865299,0.0,0.0,7.703719777548943e-34,-0.0003395405935217517,-0.055989583333333336,0.055989583333333336,0.045572916666666664,0.06640625,0.8854166666666666,0.46484375000000017,0.47265625000000017,0.062472587719298235,0.15852521929824565,-1.6453776041666666,16.524785994603388,21.00696984619193,0.015085586378810476,0.01263413906348698,0.0024514473153234954,0.01573075727110146,0.015566388839462058,0.0001643684316394011,96,96,96,0,1728,52687,7689,160.49561670422554,0,-14.28125,1.0604039347994476e-15,3.625572064791527e-16,0.5745036236850725,0.08072916666666667,0.013888888888888886,0.0,-0.0073055119136082,24.0,3.0,0.2,0.0,1.0,0.40011539629428045,0.6651356620495423,2.6789147036036614,1.0,1.0,-0.16034265007517942,0.002088299199341176,-0.12062798778861474,0.004945907384214579,-0.17435338714477783,0.0022625091020549246,-0.12675170563914395,0.005737711475239005,-0.19105523676270933,-0.1335313926245227,0.09857740073169047,1.1543646913981468e-25,0.04287267467973112,1.5688000603452713e-28,0.02543659378201634,8.425279060863343e-29,0.04287267467973112,0.04165354648978615,0.04050183552693495,0,0.06718548123582124,0.11979921473804346
collective_network,collective_n16_modular_k0.35_t0.50_g1,collective_n16_modular_k0.35_t0.50_g1_a0.00_reciprocal,16.0,modular,0.0,reciprocal,markovized,unaltered,0.5,0.35,disordered,128,96,1.0,predeclared_macrostate,predeclared_augmented_macrostate,7,6,5,10,1.4952357590594405,1.521008954935729,2.5402722521033274,0.7182484854926134,0.7182484854926134,1.331105458357045,1.3517240150580758,2.1372011707402763,0.690190243383994,7.717153138911044e-30,1.234744502225767e-28,0.03215450600979834,0.031240159867339613,0.11486691013880575,0.19723813670118578,-0.08362675027146613,0.05569002384953553,0.10821555861766896,-0.05252553476813343,7.703719777548943e-34,-0.00033535550228861355,0.0,0.0,0.15885416666666666,0.15885416666666666,0.024739583333333332,0.03515625,0.8658854166666666,0.4809027777777777,0.497829861111111,0.07620614035087717,0.06115679824561404,-1.5439453125,21.924278587926942,8.441296718224855,0.015125962345887265,0.014064828860359124,0.0010611334855281408,0.015874879106531948,0.015843398220366924,3.14808861650237e-05,96,96,96,0,1728,52686,7671,158.7038217894733,0,-15.4375,2.200930410145574e-16,1.0993810029003015e-16,0.2626033235066918,-0.09374999999999999,-0.013506319296327942,0.004035345592207022,0.006409237345976696,24.0,3.0,0.2,0.0,1.0,0.0,1.0,0.0,1.0,1.0,-0.5832702923705521,0.0028070853945874174,-0.09381875521765483,0.017483896160057674,-0.6335444414254471,0.0030883521821156363,-0.09684982598991766,0.004509890442462222,-0.6835072384655788,-0.10008345855698246,0.07393305054876785,7.242218814625152e-30,0.03215450600979834,7.717153138911044e-30,0.019077445336512254,8.478039911689832e-30,0.03215450600979834,0.031240159867339613,0.03037637664520121,1,0.06718548123582124,0.11735905652376448
collective_network,collective_n16_modular_k0.35_t0.50_g1,collective_n16_modular_k0.35_t0.50_g1_a0.20_forward,16.0,modular,0.2,forward,markovized,unaltered,0.5,0.35,disordered,128,96,1.0,predeclared_macrostate,predeclared_augmented_macrostate,7,6,5,10,1.6249298623978232,1.6507030582741118,2.690127400247431,0.7747900945902859,0.7747900945902859,1.4674418207578694,1.4880603774589003,2.2983159479939594,0.7475821022425337,3.987072207932608e-30,6.379315532692173e-29,0.03215450600979834,0.031240159867339613,0.1379004531496378,0.23374987394329516,-0.1066602932822982,0.05569002384953553,0.13904127712732353,-0.083351253277788,2.0222264416065976e-33,-0.0002893382713707787,0.0,0.0,0.171875,0.171875,0.026041666666666668,0.036458333333333336,0.8541666666666666,0.5164930555555557,0.4947916666666667,0.13815789473684212,0.06271929824561402,-1.4879340277777777,25.857739152725088,8.648763985093932,0.01392777146412637,0.013689177655963988,0.00023859380816238125,0.015794467230889113,0.015841234599509105,-4.676736861999181e-05,96,96,96,0,1728,52739,7673,156.4589762724936,0,-15.427083333333334,3.5366674866477155e-16,1.8214596497756474e-16,0.535409473650676,-0.13541666666666669,-0.011240044024565285,0.011327650996396613,0.006504997590426013,24.0,3.0,0.2,0.0,1.0,0.1117993618779976,0.9039943281381846,0.7680453748945228,1.0,1.0,-1.0606971059572272,0.0028456519272756424,-0.2513144282809059,0.016498721061639993,-1.109937033676222,0.003118887233963706,-0.2744368457017605,0.003345095325620979,-1.1591517910372235,-0.3022808718729337,0.07393305054876785,4.434531937855601e-30,0.03215450600979834,3.987072207932608e-30,0.019077445336512254,2.2462120941388335e-30,0.03215450600979834,0.031240159867339613,0.03037637664520121,1,0.06718548123582124,0.11735905652376448
collective_network,collective_n16_modular_k0.35_t0.50_g1,collective_n16_modular_k0.35_t0.50_g1_a0.20_transpose,16.0,modular,0.2,transpose,markovized,unaltered,0.5,0.35,disordered,128,96,1.0,predeclared_macrostate,predeclared_augmented_macrostate,7,6,5,10,1.4952357590594405,1.521008954935729,2.5402722521033274,0.7182484854926134,0.7182484854926134,1.331105458357045,1.3517240150580758,2.1372011707402763,0.690190243383994,7.717153138911044e-30,1.234744502225767e-28,0.03215450600979834,0.031240159867339613,0.11430585849016899,0.18422748080845122,-0.08306569862282936,0.05569002384953553,0.10686249862596005,-0.05117247477642452,7.703719777548943e-34,-0.00033089759906558146,0.0,0.0,0.15885416666666666,0.15885416666666666,0.024739583333333332,0.03515625,0.8658854166666666,0.4809027777777777,0.497829861111111,0.07620614035087717,0.06115679824561404,-1.5439453125,21.924278587926942,8.441296718224855,0.015125962345887265,0.014055139347937187,0.0010708229979500775,0.015874879106531948,0.01589840818988715,-2.3529083355202512e-05,96,96,96,0,1728,52633,7671,156.5681430324912,0,-15.4375,2.200930410145574e-16,1.0993810029003015e-16,0.2626033235066918,-0.09374999999999999,-0.013506319296327942,0.004035345592207022,0.006409237345976696,24.0,3.0,0.2,0.0,1.0,0.1117993618779976,0.9039943281381846,0.7680453748945228,1.0,1.0,-0.5832702923705521,0.0028070853945874174,-0.09381875521765483,0.017483896160057674,-0.6335444414254471,0.0030883521821156363,-0.09684982598991766,0.004509890442462222,-0.6835072384655788,-0.10008345855698246,0.07393305054876785,7.242218814625152e-30,0.03215450600979834,7.717153138911044e-30,0.019077445336512254,8.478039911689832e-30,0.03215450600979834,0.031240159867339613,0.03037637664520121,1,0.06718548123582124,0.11735905652376448
