family,cluster_id,panel_id,scheduled_agent,attempted_updates,valid_fraction,belief_switch_rate,action_switch_rate,mean_confidence,mean_neighbor_field,message_delivery_rate,mean_workload_change
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.20_transpose,3,6,1.0,0.0,0.0,0.6249999999999999,0.38888888888888884,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.20_transpose,4,6,1.0,0.0,0.0,0.6249999999999999,0.16666666666666666,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.20_transpose,5,6,1.0,0.0,0.0,0.6533333333333333,-0.3333333333333333,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.20_transpose,6,6,1.0,0.0,0.0,0.7000000000000001,-0.3333333333333333,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.20_transpose,7,6,1.0,0.0,0.0,0.6083333333333333,-0.5,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.50_forward,0,6,1.0,0.0,0.0,0.6333333333333333,-0.16666666666666666,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.50_forward,1,6,1.0,0.0,0.0,0.6333333333333333,0.0,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.50_forward,2,6,1.0,0.0,0.0,0.6,0.0,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.50_forward,3,6,1.0,0.0,0.0,0.6,0.05555555555555555,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.50_forward,4,6,1.0,0.0,0.0,0.6249999999999999,0.5,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.50_forward,5,6,1.0,0.16666666666666666,0.16666666666666666,0.6083333333333333,-0.5,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.50_forward,6,6,1.0,0.16666666666666666,0.3333333333333333,0.6416666666666666,0.0,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.50_forward,7,6,1.0,0.0,0.0,0.6083333333333333,-0.5,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.50_transpose,0,6,1.0,0.0,0.0,0.6333333333333333,-0.5,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.50_transpose,1,6,1.0,0.0,0.0,0.6566666666666667,0.0,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.50_transpose,2,6,1.0,0.0,0.0,0.5533333333333333,0.16666666666666666,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.50_transpose,3,6,1.0,0.0,0.0,0.6,0.5,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.50_transpose,4,6,1.0,0.0,0.0,0.5916666666666667,0.3333333333333333,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.50_transpose,5,6,1.0,0.0,0.0,0.6533333333333333,-0.16666666666666666,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.50_transpose,6,6,1.0,0.0,0.0,0.7000000000000001,-0.5,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.50_transpose,7,6,1.0,0.0,0.0,0.6,-0.5,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.80_forward,0,6,1.0,0.0,0.0,0.6333333333333333,-0.16666666666666666,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.80_forward,1,6,1.0,0.0,0.0,0.6333333333333333,0.0,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.80_forward,2,6,1.0,0.0,0.0,0.6,0.0,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.80_forward,3,6,1.0,0.0,0.0,0.6,-0.16666666666666666,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.80_forward,4,6,1.0,0.0,0.0,0.6249999999999999,0.5,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.80_forward,5,6,1.0,0.16666666666666666,0.16666666666666666,0.6083333333333333,-0.5,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.80_forward,6,6,1.0,0.16666666666666666,0.3333333333333333,0.6416666666666666,0.16666666666666666,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.80_forward,7,6,1.0,0.0,0.0,0.6083333333333333,-0.3333333333333333,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.80_transpose,0,6,1.0,0.0,0.0,0.5666666666666668,-0.6666666666666666,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.80_transpose,1,6,1.0,0.0,0.0,0.6566666666666667,0.0,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.80_transpose,2,6,1.0,0.0,0.0,0.6,0.16666666666666666,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.80_transpose,3,6,1.0,0.0,0.0,0.6,0.3333333333333333,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.80_transpose,4,6,1.0,0.0,0.0,0.5916666666666667,0.3333333333333333,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.80_transpose,5,6,1.0,0.0,0.0,0.6533333333333333,0.0,1.0,0.0
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.80_transpose,6,6,1.0,0.0,0.0,0.7000000000000001,-0.5,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.35_t0.85_g1,collective_n8_modular_k0.35_t0.85_g1_a0.80_transpose,7,6,1.0,0.0,0.0,0.6149999999999999,-0.5,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.00_reciprocal,0,6,1.0,0.16666666666666666,0.3333333333333333,0.65,0.055555555555555546,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.00_reciprocal,1,6,1.0,0.0,0.0,0.6,-0.16666666666666666,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.00_reciprocal,2,6,1.0,0.0,0.0,0.7000000000000001,0.5555555555555555,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.00_reciprocal,3,6,1.0,0.0,0.0,0.6166666666666667,-0.08333333333333333,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.00_reciprocal,4,6,1.0,0.0,0.0,0.6,0.16666666666666666,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.00_reciprocal,5,6,1.0,0.16666666666666666,0.16666666666666666,0.7000000000000001,-0.2222222222222222,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.00_reciprocal,6,6,1.0,0.0,0.0,0.65,0.16666666666666666,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.00_reciprocal,7,6,1.0,0.0,0.0,0.6,-0.11111111111111112,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.20_forward,0,6,1.0,0.16666666666666666,0.3333333333333333,0.65,0.2222222222222222,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.20_forward,1,6,1.0,0.0,0.0,0.6,-0.16666666666666666,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.20_forward,2,6,1.0,0.0,0.0,0.7000000000000001,0.5555555555555555,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.20_forward,3,6,1.0,0.0,0.0,0.6166666666666667,-0.08333333333333333,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.20_forward,4,6,1.0,0.0,0.0,0.6,0.16666666666666666,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.20_forward,5,6,1.0,0.16666666666666666,0.16666666666666666,0.7000000000000001,-0.38888888888888884,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.20_forward,6,6,1.0,0.0,0.0,0.65,0.16666666666666666,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.20_forward,7,6,1.0,0.0,0.0,0.6,-0.11111111111111112,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.20_transpose,0,6,1.0,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.055555555555555546,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.20_transpose,1,6,1.0,0.0,0.0,0.5916666666666667,-0.3333333333333333,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.20_transpose,2,6,1.0,0.0,0.0,0.7000000000000001,0.5555555555555555,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.20_transpose,3,6,1.0,0.0,0.0,0.6,0.0,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.20_transpose,4,6,1.0,0.0,0.0,0.6,0.2222222222222222,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.20_transpose,5,6,1.0,0.16666666666666666,0.16666666666666666,0.7000000000000001,-0.2222222222222222,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.20_transpose,6,6,1.0,0.0,0.0,0.65,0.08333333333333333,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.20_transpose,7,6,1.0,0.0,0.0,0.6,-0.11111111111111112,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.50_forward,0,6,1.0,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.2222222222222222,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.50_forward,1,6,1.0,0.0,0.0,0.6,-0.16666666666666666,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.50_forward,2,6,1.0,0.0,0.0,0.7000000000000001,0.5555555555555555,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.50_forward,3,6,1.0,0.0,0.0,0.68,-0.08333333333333333,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.50_forward,4,6,1.0,0.0,0.0,0.7000000000000001,0.0,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.50_forward,5,6,1.0,0.16666666666666666,0.16666666666666666,0.7000000000000001,-0.5,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.50_forward,6,6,1.0,0.0,0.0,0.6833333333333332,0.3333333333333333,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.50_forward,7,6,1.0,0.0,0.0,0.6,-0.11111111111111112,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.50_transpose,0,6,1.0,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.055555555555555546,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.50_transpose,1,6,1.0,0.0,0.0,0.5916666666666667,-0.3333333333333333,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.50_transpose,2,6,1.0,0.0,0.0,0.7000000000000001,0.5555555555555555,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.50_transpose,3,6,1.0,0.0,0.0,0.6,-0.16666666666666666,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.50_transpose,4,6,1.0,0.0,0.0,0.6166666666666666,0.055555555555555546,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.50_transpose,5,6,1.0,0.16666666666666666,0.16666666666666666,0.7000000000000001,0.11111111111111112,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.50_transpose,6,6,1.0,0.0,0.0,0.66,0.4166666666666667,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.50_transpose,7,6,1.0,0.0,0.0,0.62,-0.16666666666666666,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.80_forward,0,6,1.0,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.2222222222222222,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.80_forward,1,6,1.0,0.0,0.0,0.6,-0.16666666666666666,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.80_forward,2,6,1.0,0.0,0.0,0.7000000000000001,0.5555555555555555,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.80_forward,3,6,1.0,0.0,0.0,0.68,-0.08333333333333333,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.80_forward,4,6,1.0,0.0,0.0,0.7000000000000001,0.0,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.80_forward,5,6,1.0,0.16666666666666666,0.16666666666666666,0.7000000000000001,-0.5,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.80_forward,6,6,1.0,0.0,0.0,0.6833333333333332,0.3333333333333333,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.80_forward,7,6,1.0,0.0,0.0,0.6,-0.11111111111111112,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.80_transpose,0,6,1.0,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.80_transpose,1,6,1.0,0.0,0.0,0.5916666666666667,-0.16666666666666666,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.80_transpose,2,6,1.0,0.0,0.0,0.7000000000000001,0.5555555555555555,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.80_transpose,3,6,1.0,0.0,0.0,0.6666666666666666,-0.3333333333333333,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.80_transpose,4,6,1.0,0.0,0.0,0.65,0.055555555555555546,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.80_transpose,5,6,1.0,0.16666666666666666,0.16666666666666666,0.7000000000000001,0.11111111111111112,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.80_transpose,6,6,1.0,0.0,0.0,0.66,0.4166666666666667,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g0,collective_n8_modular_k0.80_t0.50_g0_a0.80_transpose,7,6,1.0,0.0,0.0,0.625,-0.16666666666666666,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.00_reciprocal,0,6,1.0,0.0,0.0,0.7999999999999999,-0.16666666666666666,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.00_reciprocal,1,6,1.0,0.0,0.0,0.7999999999999999,-0.055555555555555546,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.00_reciprocal,2,6,1.0,0.6666666666666666,0.6666666666666666,0.7200000000000001,0.22222222222222218,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.00_reciprocal,3,6,1.0,0.0,0.0,0.65,-0.3333333333333333,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.00_reciprocal,4,6,1.0,0.0,0.0,0.7000000000000001,0.5,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.00_reciprocal,5,6,1.0,0.16666666666666666,0.3333333333333333,0.6,-1.0,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.00_reciprocal,6,6,1.0,0.16666666666666666,0.16666666666666666,0.6333333333333333,0.16666666666666666,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.00_reciprocal,7,6,1.0,0.0,0.0,0.7600000000000001,0.0,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.20_forward,0,6,1.0,0.0,0.0,0.7999999999999999,-0.16666666666666666,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.20_forward,1,6,1.0,0.0,0.0,0.7999999999999999,-0.055555555555555546,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.20_forward,2,6,1.0,0.6666666666666666,0.6666666666666666,0.7200000000000001,0.22222222222222218,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.20_forward,3,6,1.0,0.0,0.0,0.65,-0.16666666666666666,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.20_forward,4,6,1.0,0.0,0.0,0.7000000000000001,0.5,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.20_forward,5,6,1.0,0.16666666666666666,0.3333333333333333,0.6,-1.0,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.20_forward,6,6,1.0,0.16666666666666666,0.16666666666666666,0.6333333333333333,0.16666666666666666,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.20_forward,7,6,1.0,0.0,0.0,0.7600000000000001,0.0,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.20_transpose,0,6,1.0,0.0,0.0,0.7999999999999999,-0.3333333333333333,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.20_transpose,1,6,1.0,0.0,0.0,0.7999999999999999,-0.055555555555555546,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.20_transpose,2,6,1.0,0.6666666666666666,0.6666666666666666,0.7200000000000001,0.22222222222222218,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.20_transpose,3,6,1.0,0.0,0.0,0.65,-0.3333333333333333,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.20_transpose,4,6,1.0,0.0,0.0,0.7083333333333334,0.16666666666666666,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.20_transpose,5,6,1.0,0.16666666666666666,0.3333333333333333,0.6283333333333333,-0.8333333333333334,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.20_transpose,6,6,1.0,0.0,0.0,0.6,0.16666666666666666,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.20_transpose,7,6,1.0,0.0,0.0,0.7600000000000001,0.0,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.50_forward,0,6,1.0,0.0,0.0,0.7999999999999999,0.16666666666666666,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.50_forward,1,6,1.0,0.0,0.0,0.6999999999999998,-0.3333333333333333,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.50_forward,2,6,1.0,0.0,0.0,0.725,0.22222222222222218,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.50_forward,3,6,1.0,0.0,0.0,0.85,0.5,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.50_forward,4,6,1.0,0.0,0.0,0.7000000000000001,0.5,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.50_forward,5,6,1.0,0.16666666666666666,0.3333333333333333,0.6,-1.0,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.50_forward,6,6,1.0,0.16666666666666666,0.16666666666666666,0.6333333333333333,0.0,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.50_forward,7,6,1.0,0.0,0.0,0.6,-0.5,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.50_transpose,0,6,1.0,0.0,0.0,0.7999999999999999,-0.3333333333333333,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.50_transpose,1,6,1.0,0.0,0.0,0.7999999999999999,-0.055555555555555546,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.50_transpose,2,6,1.0,0.3333333333333333,0.3333333333333333,0.8416666666666667,0.055555555555555546,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.50_transpose,3,6,1.0,0.0,0.0,0.7000000000000001,-0.16666666666666666,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.50_transpose,4,6,1.0,0.0,0.0,0.7083333333333334,0.16666666666666666,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.50_transpose,5,6,1.0,0.16666666666666666,0.3333333333333333,0.63,-0.8333333333333334,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.50_transpose,6,6,1.0,0.3333333333333333,0.3333333333333333,0.6166666666666666,0.16666666666666666,1.0,-0.16666666666666666
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.50_transpose,7,6,1.0,0.0,0.0,0.7999999999999999,-0.16666666666666666,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.80_forward,0,6,1.0,0.0,0.0,0.7999999999999999,0.16666666666666666,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.80_forward,1,6,1.0,0.0,0.0,0.6999999999999998,-0.3333333333333333,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.80_forward,2,6,1.0,0.0,0.0,0.7333333333333333,0.055555555555555546,1.0,0.0
collective_network,collective_n8_modular_k0.80_t0.50_g1,collective_n8_modular_k0.80_t0.50_g1_a0.80_forward,3,6,1.0,0.0,0.0,0.85,0.3333333333333333,1.0,-0.16666666666666666
