family,cluster_id,panel_id,n_agents,topology,alpha,orientation,regime,control,sampling_temperature,coupling_strength,initial_condition,attempted_updates,retained_updates,valid_fraction,state_representation,augmented_state_representation,augmented_occupied_states,occupied_states,occupied_macrostates,transition_pairs_observed,configuration_shannon_entropy,configuration_miller_madow_entropy,configuration_tsallis_q0_5,configuration_tsallis_q2,configuration_gini_simpson,macrostate_shannon_entropy,macrostate_miller_madow_entropy,macrostate_tsallis_q0_5,macrostate_tsallis_q2,markov_epr_nats_per_update,markov_epr_nats_per_sweep,transition_pair_irreversibility_nats_per_update,block_kl_nats_per_update,time_shuffle_floor,time_shuffle_floor_95,adjusted_block_kl_nats_per_update,augmented_block_kl_nats_per_update,augmented_time_shuffle_floor,augmented_adjusted_block_kl_nats_per_update,belief_layer_markov_epr_nats_per_update,belief_layer_adjusted_block_kl_nats_per_update,action_layer_markov_epr_nats_per_update,action_layer_adjusted_block_kl_nats_per_update,mean_belief_magnetization,mean_abs_belief_magnetization,mean_action_magnetization,mean_abs_action_magnetization,mean_belief_action_overlap,mean_belief_disagreement,mean_action_disagreement,belief_susceptibility,action_susceptibility,mean_reference_energy_per_agent,belief_integrated_autocorrelation_time_updates,action_integrated_autocorrelation_time_updates,neighbor_belief_mutual_information,neighbor_belief_mutual_information_permutation_floor,neighbor_belief_mutual_information_bias_corrected,directed_edge_transfer_entropy,directed_edge_transfer_entropy_permutation_floor,directed_edge_transfer_entropy_bias_corrected,message_opportunities,messages_transmitted,messages_delivered,messages_dropped,wire_bytes,prompt_tokens,generated_tokens,latency_seconds,privacy_mutations,mean_total_workload,current_l1,maximum_absolute_current,early_late_state_js,early_late_belief_magnetization_difference,belief_correlation_distance_1,belief_correlation_distance_2,action_correlation_distance_1,edge_count,mean_degree,density,clustering,components,asymmetry_frobenius,edge_reciprocity_weighted,circulation_l1,mean_weighted_out_degree,mean_weighted_in_degree,history_1_log_likelihood,history_1_conditional_mutual_information,augmented_history_1_log_likelihood,augmented_history_1_conditional_mutual_information,history_2_log_likelihood,history_2_conditional_mutual_information,augmented_history_2_log_likelihood,augmented_history_2_conditional_mutual_information,history_3_log_likelihood,augmented_history_3_log_likelihood,pair_irreversibility_pc_0_1,markov_epr_pc_0_1,pair_irreversibility_pc_0_5,markov_epr_pc_0_5,pair_irreversibility_pc_1_0,markov_epr_pc_1_0,block_kl_length_2,block_kl_length_3,block_kl_length_4,replicate,agent_belief_switch_rate_sd,agent_action_switch_rate_sd
controls,control_g0,control_g0_content_permutation,8.0,ring,0.8,forward,markovized,content_permutation,0.72,0.7,disordered,48,40,1.0,predeclared_macrostate,predeclared_augmented_macrostate,7,5,5,9,1.146880632538258,1.195661120343136,1.982212613940204,0.561570493753718,0.561570493753718,1.146880632538258,1.195661120343136,1.982212613940204,0.561570493753718,9.851613148026808e-31,7.881290518421447e-30,0.07164862752183326,0.06866326804175688,0.11741032100817059,0.2108628121007505,-0.04874705296641371,0.09887510598012984,0.12526804170624714,-0.026392935726117298,4.468157470978387e-32,-0.036801501542351164,3.1517843539897115e-31,-0.06284590140697666,0.1125,0.1125,0.15,0.15,0.9125,0.725,0.6625,0.22948717948717956,0.48205128205128206,-1.2868750000000002,11.107124814026092,9.5982736095268,0.03224574990330473,0.022835958499954824,0.009409791403349903,0.026616513007961203,0.02549072757404642,0.0011257854339147833,40,40,40,0,720,21573,3190,65.12084428593516,0,-6.85,1.1666015375944028e-16,4.597017211338539e-17,0.38039566584857787,-0.225,0.05678209532243733,0.0,0.0721687836487033,8.0,2.0,0.2857142857142857,0.0,1.0,0.7999999999998,0.19999999999999996,3.2,1.0,1.0,-0.14842000511827333,0.050566004116833416,-0.21511137961694557,0.02208146283880298,-0.1603426500751794,0.02746142817684828,-0.23180161405732433,0.047763722768690065,-0.17435338714477783,-0.25131442828090605,0.17460402471832792,4.9501970473579385e-30,0.07164862752183326,9.851613148026808e-31,0.03998926041691993,1.8539001644671532e-30,0.07164862752183326,0.06866326804175688,0.06591673732008659,0,0.148804761828569,0.1832250762625809
controls,control_g0,control_g0_no_message,8.0,ring,0.8,forward,markovized,no_message,0.72,0.7,disordered,48,40,1.0,predeclared_macrostate,predeclared_augmented_macrostate,7,2,2,3,0.5555365967291861,0.5677317186804056,0.7268070083545544,0.3688280785246876,0.3688280785246876,0.5555365967291861,0.5677317186804056,0.7268070083545544,0.3688280785246876,1.925929944387236e-33,1.5407439555097887e-32,0.0261574354444788,0.026157435444478804,0.0019789485629147585,0.008385440147630728,0.024178486881564046,0.09887510598012984,0.1823645457256506,-0.08348943974552077,0.0,0.0,1.925929944387236e-33,0.024233404345538972,0.25,0.25,0.1875,0.1875,0.5625,0.75,0.5625,0.0,0.09615384615384616,-0.909375,1.0,10.051757862404022,0.03171961140153089,0.0317196114015309,-1.3877787807814457e-17,0.030703585470960644,0.030703585470960637,6.938893903907228e-18,40,0,0,40,0,20044,3121,63.674161307513714,0,-6.375,6.938893903907228e-18,6.938893903907228e-18,0.20286790206905747,0.0,0.0,0.0,0.0,8.0,2.0,0.2857142857142857,0.0,1.0,0.7999999999998,0.19999999999999996,3.2,1.0,1.0,-0.793671679406361,0.0,-1.6596840010504825,0.009182618229026818,-0.7910296208184799,0.0,-1.6586901147957593,0.010836749339145088,-0.788294046245557,-1.6581059771901006,0.05935384338609829,9.244463733058732e-32,0.0261574354444788,1.925929944387236e-33,0.01575334501272603,5.3926038442842604e-33,0.0261574354444788,0.026157435444478804,0.026157435444478804,0,0.0,0.07071067811865477
controls,control_g0,control_g0_placebo,8.0,ring,0.8,forward,markovized,placebo,0.72,0.7,disordered,48,40,1.0,predeclared_macrostate,predeclared_augmented_macrostate,8,4,4,7,1.0537322176658461,1.0903175835195047,1.6808835177623997,0.5520523497917906,0.5520523497917906,1.0537322176658461,1.0903175835195047,1.6808835177623997,0.5520523497917906,7.349156074787253e-30,5.879324859829803e-29,0.07324081924454065,0.07012418863838998,0.09670079445535582,0.19502434221825396,-0.02657660581696583,0.12320885480390016,0.20701079186995414,-0.08380193706605397,3.0814879110195774e-33,0.024231024207221345,5.3694926849516136e-31,-0.03470527833497154,0.0875,0.0875,0.125,0.125,0.9125,0.75,0.6875,0.11666666666666668,0.28205128205128205,-1.2706250000000001,12.971995943603176,11.298189388635445,0.024049616258244668,0.02404961625824468,-1.0408340855860843e-17,0.027709108564170578,0.02772147669907847,-1.2368134907892597e-05,40,40,40,0,720,21478,3165,64.57070864737034,0,-6.95,4.0007060164715114e-16,2.671474153004283e-16,0.3803956658485779,-0.175,0.0,0.0,0.0,8.0,2.0,0.2857142857142857,0.0,1.0,0.7999999999998,0.19999999999999996,3.2,1.0,1.0,-0.11332868530700309,0.01386371897351384,-1.2039728043259361,0.053779035480470284,-0.1226023220923324,0.020375799442176913,-2.0794415416798353,0.031232958277926222,-0.13353139262452268,-2.0794415416798353,0.17545575166817345,2.665908340207269e-32,0.07324081924454065,7.349156074787253e-30,0.04158883083359672,3.751711531666336e-30,0.07324081924454065,0.07012418863838998,0.06726197685723119,0,0.07071067811865477,0.148804761828569
controls,control_g0,control_g0_sender_identity_permutation,8.0,ring,0.8,forward,markovized,sender_identity_permutation,0.72,0.7,disordered,48,40,1.0,predeclared_macrostate,predeclared_augmented_macrostate,7,3,3,5,0.9450867453496511,0.9694769892520901,1.3225814092719475,0.5698988697204045,0.5698988697204045,0.9450867453496511,0.9694769892520901,1.3225814092719475,0.5698988697204045,1.6847072188527346e-31,1.3477657750821876e-30,0.050510909823821136,0.04937583319856671,0.06170200458656927,0.1768050542806466,-0.012326171388002558,0.12320885480390018,0.1966881172910847,-0.07347926248718453,7.703719777548943e-34,0.02431916532322859,5.3926038442842604e-33,-0.001803802725382307,0.10625,0.10625,0.08125,0.08125,0.975,0.75,0.75,0.12532051282051282,0.11250000000000003,-1.26125,13.989176588492624,9.531612367517143,0.023852588284937432,0.023852588284937443,-1.0408340855860843e-17,0.027678377636000184,0.027686973639413415,-8.596003413231107e-06,40,40,40,0,720,21500,3140,63.99995720013976,0,-7.375,6.158268339717665e-17,5.204170427930421e-17,0.5255973270178643,-0.2125,0.0,0.0,0.0,8.0,2.0,0.2857142857142857,0.0,1.0,0.7999999999998,0.19999999999999996,3.2,1.0,1.0,-0.10008345855698253,0.0021390851725348655,-0.78845736036427,0.08766653517262543,-0.11122563511022433,0.002395454913214125,-1.0986122886681096,0.04373501019197495,-0.12516314295400607,-1.9459101490553141,0.11783269153800349,5.252973923316186e-32,0.050510909823821136,1.6847072188527346e-31,0.029495624704678522,1.4714104775118482e-31,0.05051090982382114,0.04937583319856671,0.04829065005134548,0,0.07071067811865477,0.14142135623730953
controls,control_g0,control_g0_temporal_permutation,8.0,ring,0.8,forward,markovized,temporal_permutation,0.72,0.7,disordered,48,40,1.0,predeclared_macrostate,predeclared_augmented_macrostate,7,4,4,7,1.0537322176658461,1.0903175835195047,1.6808835177623997,0.5520523497917906,0.5520523497917906,1.0537322176658461,1.0903175835195047,1.6808835177623997,0.5520523497917906,7.349156074787253e-30,5.879324859829803e-29,0.07324081924454065,0.07012418863838998,0.09731431960894764,0.17722102307659107,-0.027190130970557655,0.11400693561650196,0.204207299358985,-0.09020036374248303,3.0814879110195774e-33,0.02424766657937128,5.3694926849516136e-31,-0.03506896280703032,0.0875,0.0875,0.125,0.125,0.9125,0.75,0.6875,0.11666666666666668,0.28205128205128205,-1.2706250000000001,12.971995943603176,11.298189388635445,0.024049616258244668,0.02404961625824468,-1.0408340855860843e-17,0.027709108564170578,0.027728010808086415,-1.8902243915836642e-05,40,40,40,0,720,21470,3151,64.34560314565897,0,-6.95,4.0007060164715114e-16,2.671474153004283e-16,0.3803956658485779,-0.175,0.0,0.0,0.0,8.0,2.0,0.2857142857142857,0.0,1.0,0.7999999999998,0.19999999999999996,3.2,1.0,1.0,-0.11332868530700309,0.01386371897351384,-0.78845736036427,0.032403264101051224,-0.1226023220923324,0.020375799442176913,-1.0986122886681096,0.061053893476195595,-0.13353139262452268,-1.9459101490553141,0.17545575166817345,2.665908340207269e-32,0.07324081924454065,7.349156074787253e-30,0.04158883083359672,3.751711531666336e-30,0.07324081924454065,0.07012418863838998,0.06726197685723119,0,0.07071067811865477,0.148804761828569
controls,control_g0,control_g0_unaltered,8.0,ring,0.8,forward,markovized,unaltered,0.72,0.7,disordered,48,40,1.0,predeclared_macrostate,predeclared_augmented_macrostate,9,3,3,5,0.9450867453496511,0.9694769892520901,1.3225814092719475,0.5698988697204045,0.5698988697204045,0.9450867453496511,0.9694769892520901,1.3225814092719475,0.5698988697204045,1.6847072188527346e-31,1.3477657750821876e-30,0.050510909823821136,0.04937583319856671,0.06869962202959169,0.1874056900177128,-0.01932378883102498,0.15023757793751927,0.23570725535431758,-0.08546967741679831,7.703719777548943e-34,0.024453173899065483,5.3926038442842604e-33,-0.0018404146838955512,0.10625,0.10625,0.08125,0.08125,0.975,0.75,0.75,0.12532051282051282,0.11250000000000003,-1.26125,13.989176588492624,9.531612367517143,0.023852588284937432,0.023852588284937443,-1.0408340855860843e-17,0.027678377636000184,0.02768817055128108,-9.792915280897735e-06,40,40,40,0,720,21488,3136,64.10536831989884,0,-7.375,6.158268339717665e-17,5.204170427930421e-17,0.5255973270178643,-0.2125,0.0,0.0,0.0,8.0,2.0,0.2857142857142857,0.0,1.0,0.7999999999998,0.19999999999999996,3.2,1.0,1.0,-0.10008345855698253,0.0021390851725348655,-1.5568963353334375,0.10669959987648606,-0.11122563511022433,0.002395454913214125,-1.7291537729531763,0.08559215586444965,-0.12516314295400607,-2.197224577336219,0.11783269153800349,5.252973923316186e-32,0.050510909823821136,1.6847072188527346e-31,0.029495624704678522,1.4714104775118482e-31,0.05051090982382114,0.04937583319856671,0.04829065005134548,0,0.07071067811865477,0.14142135623730953
controls,control_g1,control_g1_content_permutation,8.0,ring,0.8,forward,markovized,content_permutation,0.72,0.7,disordered,48,40,1.0,predeclared_macrostate,predeclared_augmented_macrostate,5,4,4,7,0.8128341986770261,0.8494195645306847,1.4301936111131992,0.4069006543723973,0.4069006543723973,0.8128341986770261,0.8494195645306847,1.4301936111131992,0.4069006543723973,3.480851151700145e-29,2.784680921360116e-28,0.07324081924454065,0.0708782121721361,0.06226797363251421,0.15166289247500084,0.008610238539621895,0.07087821217213609,0.07063165680176554,0.0002465553703705492,1.2711137632955757e-32,-0.001156366997407841,3.2740809054583015e-32,-0.001895016559834594,-0.025,0.025,-0.0375,0.0375,0.95,0.55625,0.5375,0.04615384615384616,0.06538461538461537,-1.5918750000000002,3.742102426312953,5.397097400193376,0.019043202715446975,0.01904320271544698,-6.938893903907228e-18,0.025192533441693657,0.025241912633913864,-4.93791922202072e-05,40,40,40,0,720,21649,3202,65.33837348222733,0,-7.85,7.125376677574735e-16,5.360295540768334e-16,0.2157615543388356,0.05,0.0,-0.08768404680152514,0.0,8.0,2.0,0.2857142857142857,0.0,1.0,0.7999999999998,0.19999999999999996,3.2,1.0,1.0,-0.08223809823697213,0.041863185774443694,-0.10821358464023272,0.008702818342389718,-0.08701137698962982,0.01373071408842414,-0.11441035117774419,0.01373071408842414,-0.09237332013101515,-0.12136085700426748,0.17545575166817345,1.651610789843186e-29,0.07324081924454065,3.480851151700145e-29,0.04158883083359672,1.7160806176468026e-29,0.07324081924454065,0.0708782121721361,0.0616764793638237,1,0.09258200997725516,0.14142135623730953
controls,control_g1,control_g1_no_message,8.0,ring,0.8,forward,markovized,no_message,0.72,0.7,disordered,48,40,1.0,predeclared_macrostate,predeclared_augmented_macrostate,5,1,1,1,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08095037916501863,0.10435814265293299,-0.02340776348791436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.5,0.0,0.0,-0.65,1.0,1.0,0.03171961140153089,0.0317196114015309,-1.3877787807814457e-17,0.030703585470960644,0.030703585470960637,6.938893903907228e-18,40,0,0,40,0,20081,3150,64.06802093237638,0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.2857142857142857,0.0,1.0,0.7999999999998,0.19999999999999996,3.2,1.0,1.0,0.0,0.0,-0.1603426500751794,0.016233190355100544,0.0,0.0,-0.17435338714477783,0.03733059350084059,0.0,-0.19105523676270925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
controls,control_g1,control_g1_placebo,8.0,ring,0.8,forward,markovized,placebo,0.72,0.7,disordered,48,40,1.0,predeclared_macrostate,predeclared_augmented_macrostate,5,4,4,7,0.8128341986770261,0.8494195645306847,1.4301936111131992,0.4069006543723973,0.4069006543723973,0.8128341986770261,0.8494195645306847,1.4301936111131992,0.4069006543723973,3.480851151700145e-29,2.784680921360116e-28,0.07324081924454065,0.0708782121721361,0.061413769843893296,0.15154264986226193,0.009464442328242811,0.07087821217213609,0.06442006889610262,0.006458143276033473,1.2711137632955757e-32,-0.0017519483850232096,3.2740809054583015e-32,-0.0016112008000701825,-0.025,0.025,-0.0375,0.0375,0.95,0.55625,0.5375,0.04615384615384616,0.06538461538461537,-1.5918750000000002,3.742102426312953,5.397097400193376,0.019043202715446975,0.01904320271544698,-6.938893903907228e-18,0.025192533441693657,0.025249895089918595,-5.7361648224937833e-05,40,40,40,0,720,21552,3182,64.93833942711353,0,-7.85,7.125376677574735e-16,5.360295540768334e-16,0.2157615543388356,0.05,0.0,-0.08768404680152514,0.0,8.0,2.0,0.2857142857142857,0.0,1.0,0.7999999999998,0.19999999999999996,3.2,1.0,1.0,-0.08223809823697213,0.041863185774443694,-0.10821358464023272,0.008702818342389718,-0.08701137698962982,0.01373071408842414,-0.11441035117774419,0.01373071408842414,-0.09237332013101515,-0.12136085700426748,0.17545575166817345,1.651610789843186e-29,0.07324081924454065,3.480851151700145e-29,0.04158883083359672,1.7160806176468026e-29,0.07324081924454065,0.0708782121721361,0.0616764793638237,1,0.09258200997725516,0.14142135623730953
controls,control_g1,control_g1_sender_identity_permutation,8.0,ring,0.8,forward,markovized,sender_identity_permutation,0.72,0.7,disordered,48,40,1.0,predeclared_macrostate,predeclared_augmented_macrostate,5,4,4,7,0.8128341986770261,0.8494195645306847,1.4301936111131992,0.4069006543723973,0.4069006543723973,0.8128341986770261,0.8494195645306847,1.4301936111131992,0.4069006543723973,3.480851151700145e-29,2.784680921360116e-28,0.07324081924454065,0.0708782121721361,0.06355286720009319,0.12857523065293827,0.007325344972042916,0.07087821217213609,0.06590556854843319,0.004972643623702908,1.2711137632955757e-32,-0.0018115334434148757,3.2740809054583015e-32,-0.00135823354059771,-0.025,0.025,-0.0375,0.0375,0.95,0.55625,0.5375,0.04615384615384616,0.06538461538461537,-1.5918750000000002,3.742102426312953,5.397097400193376,0.019043202715446975,0.01904320271544698,-6.938893903907228e-18,0.025192533441693657,0.025252487637093195,-5.995419539953778e-05,40,40,40,0,720,21672,3206,65.40888191759586,0,-7.85,7.125376677574735e-16,5.360295540768334e-16,0.2157615543388356,0.05,0.0,-0.08768404680152514,0.0,8.0,2.0,0.2857142857142857,0.0,1.0,0.7999999999998,0.19999999999999996,3.2,1.0,1.0,-0.08223809823697213,0.041863185774443694,-0.10821358464023272,0.008702818342389718,-0.08701137698962982,0.01373071408842414,-0.11441035117774419,0.01373071408842414,-0.09237332013101515,-0.12136085700426748,0.17545575166817345,1.651610789843186e-29,0.07324081924454065,3.480851151700145e-29,0.04158883083359672,1.7160806176468026e-29,0.07324081924454065,0.0708782121721361,0.0616764793638237,1,0.09258200997725516,0.14142135623730953
