run_id,application,complexity,coupling,fragmentation,network_disruption,topology_family,information_condition,sketch_policy,environment_seed,controller,step,agent_id,target,proposed_operational_action,information_action,communication_action,delegation_action,accepted_physical_action,counterfactual_evaluated,counterfactual_causal_utility,counterfactual_beneficial,counterfactual_harmful,predictive_uncertainty,action_value_margin,severity,safety_risk,resource_scarcity,shannon_local,pooled_uncertainty,js_disagreement,jt_disagreement_0_5,jt_disagreement_2,graph_disagreement,consensus,consensus_residual,entropy_slope,disagreement_slope,risk_kpi_confidence,risk_predictive_uncertainty,risk_shannon_js,risk_generalized_tsallis_gini,risk_graph_disagreement,risk_combined_generalized_entropic
v7-pilots-utility_restoration-medium-high-low-medium-scale_free-private_fragmented-772106-always_act-event_triggered,utility_restoration,medium,high,low,medium,scale_free,private_fragmented,event_triggered,772106,always_act,0,UTL-00-zone_operator,U00,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.3950301750414985,0.4388675144175771,0.07198524159018257,0.10437860030576473,0.0,0.6390027261850615,0.6390027261850615,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.20976112358749302,0.3950301750414985,0.3177627515628648,0.3679338608717613,0.32591267351742936,0.22713388104831136
v7-pilots-utility_restoration-medium-high-low-medium-scale_free-private_fragmented-772106-always_act-event_triggered,utility_restoration,medium,high,low,medium,scale_free,private_fragmented,event_triggered,772106,always_act,0,UTL-01-crew_dispatch,U05,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.3630980975577005,0.5182444096127364,0.08231192972551216,0.11935229810199263,0.0,0.6702975531882575,0.6702975531882575,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.2024979047140964,0.3630980975577005,0.31281362732014456,0.3477974647435207,0.31250120097423423,0.21998974308839528
v7-pilots-utility_restoration-medium-high-low-medium-scale_free-private_fragmented-772106-always_act-event_triggered,utility_restoration,medium,high,low,medium,scale_free,private_fragmented,event_triggered,772106,always_act,0,UTL-02-cyber_defense,U02,restore_communication_relay,no_information_action,no_communication_action,execute_autonomously,True,True,-0.010499999999999999,False,True,0.2935754012777654,0.5948105986902716,0.0,0.0,0.0,0.5748280991488011,0.5748280991488011,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.15021563643444025,0.2935754012777654,0.26113718529830643,0.28959197658607194,0.28996833520332815,0.19053444569110767
v7-pilots-utility_restoration-medium-high-low-medium-scale_free-private_fragmented-772106-always_act-event_triggered,utility_restoration,medium,high,low,medium,scale_free,private_fragmented,event_triggered,772106,always_act,0,UTL-03-communications,U03,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.4185719761597003,0.3797923326695358,0.016445104408223124,0.02384540139192353,0.0,0.6559513403494319,0.6559513403494319,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.19843736822835975,0.4185719761597003,0.33141662555123813,0.38237008720219956,0.33580022998707415,0.22406160149174692
v7-pilots-utility_restoration-medium-high-low-medium-scale_free-private_fragmented-772106-always_act-event_triggered,utility_restoration,medium,high,low,medium,scale_free,private_fragmented,event_triggered,772106,always_act,0,UTL-04-resource_allocation,U04,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.37528551536949195,0.47719068979216217,0.0,0.0,0.0,0.6722179424263817,0.6722179424263817,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.17799707522562727,0.37528551536949195,0.3181686917543922,0.3561187577719709,0.3176199164551866,0.20907994430345778
v7-pilots-utility_restoration-medium-high-low-medium-scale_free-private_fragmented-772106-always_act-event_triggered,utility_restoration,medium,high,low,medium,scale_free,private_fragmented,event_triggered,772106,always_act,0,UTL-05-critical_load,U01,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.38366941087014994,0.4822688856217989,0.0,0.0,0.0,0.6971997475747908,0.6971997475747908,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.18084759969585099,0.38366941087014994,0.3277677012417577,0.3641012997658105,0.321141152565463,0.211427435043642
v7-pilots-utility_restoration-medium-high-low-medium-scale_free-private_fragmented-772106-always_act-event_triggered,utility_restoration,medium,high,low,medium,scale_free,private_fragmented,event_triggered,772106,always_act,0,UTL-06-zone_operator,U02,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.3463922236594341,0.5581290823718795,0.14348808194350177,0.20805771881807755,0.0,0.6553936811912616,0.6553936811912616,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.21810720856054622,0.3463922236594341,0.3024053097615891,0.33496660756092017,0.312151400603629,0.23029008221614422
v7-pilots-utility_restoration-medium-high-low-medium-scale_free-private_fragmented-772106-always_act-event_triggered,utility_restoration,medium,high,low,medium,scale_free,private_fragmented,event_triggered,772106,always_act,0,UTL-07-crew_dispatch,U03,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.3310233582866492,0.5409517139132508,0.09315660061950726,0.13507707089828552,0.0,0.613596045798844,0.613596045798844,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.19536643883304927,0.3310233582866492,0.28580835476437066,0.32057670912642405,0.2990298104803927,0.21289578882805604
v7-pilots-utility_restoration-medium-high-low-medium-scale_free-private_fragmented-772106-always_act-event_triggered,utility_restoration,medium,high,low,medium,scale_free,private_fragmented,event_triggered,772106,always_act,0,UTL-08-cyber_defense,U00,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.4055760476304435,0.47105379150925386,0.0,0.0,0.0,0.7238358556833246,0.7238358556833246,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.1882958561943508,0.4055760476304435,0.3431893829730086,0.3814883847731626,0.33034194000478634,0.2175612933365242
v7-pilots-utility_restoration-medium-high-low-medium-scale_free-private_fragmented-772106-always_act-event_triggered,utility_restoration,medium,high,low,medium,scale_free,private_fragmented,event_triggered,772106,always_act,0,UTL-09-communications,U01,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.41298761000302264,0.3419665260892679,0.0,0.0,0.0,0.6227290382186539,0.6227290382186539,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.1908157874010277,0.41298761000302264,0.3208773035558725,0.3750983472141611,0.3334547962012695,0.21963653080084636
v7-pilots-utility_restoration-medium-high-low-medium-scale_free-private_fragmented-772106-always_act-event_triggered,utility_restoration,medium,high,low,medium,scale_free,private_fragmented,event_triggered,772106,always_act,0,UTL-10-resource_allocation,U02,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.3861226256478667,0.4931460536599217,0.0,0.0,0.0,0.6988918060607139,0.6988918060607139,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.18168169272027468,0.3861226256478667,0.32917200177432515,0.3661918261991478,0.3288381694387707,0.216447668514736
v7-pilots-utility_restoration-medium-high-low-medium-scale_free-private_fragmented-772106-always_act-event_triggered,utility_restoration,medium,high,low,medium,scale_free,private_fragmented,event_triggered,772106,always_act,0,UTL-11-critical_load,U07,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.37053571622628256,0.4473793935508461,0.0,0.0,0.0,0.6487721062438021,0.6487721062438021,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.17638214351693607,0.37053571622628256,0.3104073130514635,0.34993246060139327,0.32229166748170535,0.21208333387669248
v7-pilots-utility_restoration-medium-high-low-medium-scale_free-private_fragmented-772106-always_act-event_triggered,utility_restoration,medium,high,low,medium,scale_free,private_fragmented,event_triggered,772106,always_act,0,UTL-12-zone_operator,U00,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.3543404621692554,0.49692418341935785,0.019934603247893673,0.028905174709445827,0.0,0.5934409635610245,0.5934409635610245,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.17781299906781384,0.3543404621692554,0.2900964257579583,0.33554988461963775,0.30882299411108727,0.20668395037252502
v7-pilots-utility_restoration-medium-high-low-medium-scale_free-private_fragmented-772106-always_act-event_triggered,utility_restoration,medium,high,low,medium,scale_free,private_fragmented,event_triggered,772106,always_act,0,UTL-13-crew_dispatch,U01,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.37046084986393124,0.46050938185786405,0.0,0.0,0.0,0.6495516941529643,0.6495516941529643,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.17635668895373663,0.37046084986393124,0.3105722634838136,0.3504255696545645,0.3155935569428512,0.2077290379619008
