sender,recipient,messages
UTL-00-zone_operator,UTL-01-crew_dispatch,50
UTL-00-zone_operator,UTL-06-zone_operator,39
UTL-01-crew_dispatch,UTL-00-zone_operator,61
UTL-01-crew_dispatch,UTL-02-cyber_defense,54
UTL-01-crew_dispatch,UTL-07-crew_dispatch,58
UTL-02-cyber_defense,UTL-01-crew_dispatch,71
UTL-02-cyber_defense,UTL-03-communications,70
UTL-02-cyber_defense,UTL-08-cyber_defense,67
UTL-03-communications,UTL-02-cyber_defense,67
UTL-03-communications,UTL-04-resource_allocation,72
UTL-03-communications,UTL-09-communications,66
UTL-04-resource_allocation,UTL-03-communications,57
UTL-04-resource_allocation,UTL-05-critical_load,58
UTL-04-resource_allocation,UTL-10-resource_allocation,54
UTL-05-critical_load,UTL-04-resource_allocation,37
UTL-05-critical_load,UTL-11-critical_load,36
UTL-06-zone_operator,UTL-00-zone_operator,70
UTL-06-zone_operator,UTL-07-crew_dispatch,67
UTL-06-zone_operator,UTL-12-zone_operator,65
UTL-07-crew_dispatch,UTL-01-crew_dispatch,98
UTL-07-crew_dispatch,UTL-06-zone_operator,88
UTL-07-crew_dispatch,UTL-08-cyber_defense,86
UTL-07-crew_dispatch,UTL-13-crew_dispatch,86
UTL-08-cyber_defense,UTL-02-cyber_defense,92
UTL-08-cyber_defense,UTL-07-crew_dispatch,89
UTL-08-cyber_defense,UTL-09-communications,93
UTL-08-cyber_defense,UTL-14-cyber_defense,90
UTL-09-communications,UTL-03-communications,79
UTL-09-communications,UTL-08-cyber_defense,79
UTL-09-communications,UTL-10-resource_allocation,77
UTL-09-communications,UTL-15-communications,79
UTL-10-resource_allocation,UTL-04-resource_allocation,86
UTL-10-resource_allocation,UTL-09-communications,80
UTL-10-resource_allocation,UTL-11-critical_load,81
UTL-10-resource_allocation,UTL-16-resource_allocation,79
UTL-11-critical_load,UTL-05-critical_load,49
UTL-11-critical_load,UTL-10-resource_allocation,44
UTL-11-critical_load,UTL-17-critical_load,44
UTL-12-zone_operator,UTL-06-zone_operator,72
UTL-12-zone_operator,UTL-13-crew_dispatch,70
UTL-12-zone_operator,UTL-18-zone_operator,71
UTL-13-crew_dispatch,UTL-07-crew_dispatch,103
UTL-13-crew_dispatch,UTL-12-zone_operator,99
UTL-13-crew_dispatch,UTL-14-cyber_defense,101
UTL-13-crew_dispatch,UTL-19-crew_dispatch,98
UTL-14-cyber_defense,UTL-08-cyber_defense,92
UTL-14-cyber_defense,UTL-13-crew_dispatch,89
UTL-14-cyber_defense,UTL-15-communications,93
UTL-14-cyber_defense,UTL-20-cyber_defense,91
UTL-15-communications,UTL-09-communications,87
UTL-15-communications,UTL-14-cyber_defense,85
UTL-15-communications,UTL-16-resource_allocation,81
UTL-15-communications,UTL-21-communications,82
UTL-16-resource_allocation,UTL-10-resource_allocation,91
UTL-16-resource_allocation,UTL-15-communications,88
UTL-16-resource_allocation,UTL-17-critical_load,91
UTL-16-resource_allocation,UTL-22-resource_allocation,87
UTL-17-critical_load,UTL-11-critical_load,44
UTL-17-critical_load,UTL-16-resource_allocation,42
UTL-17-critical_load,UTL-23-critical_load,41
UTL-18-zone_operator,UTL-12-zone_operator,60
UTL-18-zone_operator,UTL-19-crew_dispatch,59
UTL-18-zone_operator,UTL-24-zone_operator,62
UTL-19-crew_dispatch,UTL-13-crew_dispatch,85
UTL-19-crew_dispatch,UTL-18-zone_operator,79
UTL-19-crew_dispatch,UTL-20-cyber_defense,82
UTL-19-crew_dispatch,UTL-25-crew_dispatch,82
UTL-20-cyber_defense,UTL-14-cyber_defense,87
UTL-20-cyber_defense,UTL-19-crew_dispatch,81
UTL-20-cyber_defense,UTL-21-communications,76
UTL-20-cyber_defense,UTL-26-cyber_defense,81
UTL-21-communications,UTL-15-communications,85
UTL-21-communications,UTL-20-cyber_defense,78
UTL-21-communications,UTL-22-resource_allocation,77
UTL-21-communications,UTL-27-communications,77
UTL-22-resource_allocation,UTL-16-resource_allocation,79
UTL-22-resource_allocation,UTL-21-communications,79
UTL-22-resource_allocation,UTL-23-critical_load,77
UTL-23-critical_load,UTL-17-critical_load,52
UTL-23-critical_load,UTL-22-resource_allocation,43
UTL-24-zone_operator,UTL-18-zone_operator,39
UTL-24-zone_operator,UTL-25-crew_dispatch,32
UTL-25-crew_dispatch,UTL-19-crew_dispatch,54
UTL-25-crew_dispatch,UTL-24-zone_operator,55
UTL-25-crew_dispatch,UTL-26-cyber_defense,57
UTL-26-cyber_defense,UTL-20-cyber_defense,52
UTL-26-cyber_defense,UTL-25-crew_dispatch,51
UTL-26-cyber_defense,UTL-27-communications,50
UTL-27-communications,UTL-21-communications,52
UTL-27-communications,UTL-26-cyber_defense,52
