sender,recipient,messages
HUM-00-ngo,HUM-02-local_authority,8
HUM-00-ngo,HUM-03-assessment,8
HUM-00-ngo,HUM-07-hub,7
HUM-00-ngo,HUM-08-ngo,7
HUM-00-ngo,HUM-11-assessment,7
HUM-01-transport,HUM-06-depot,9
HUM-01-transport,HUM-07-hub,9
HUM-01-transport,HUM-08-ngo,10
HUM-01-transport,HUM-10-local_authority,9
HUM-01-transport,HUM-11-assessment,10
HUM-02-local_authority,HUM-00-ngo,9
HUM-02-local_authority,HUM-04-clinic,10
HUM-02-local_authority,HUM-05-shelter,10
HUM-02-local_authority,HUM-07-hub,8
HUM-02-local_authority,HUM-09-transport,10
HUM-03-assessment,HUM-00-ngo,10
HUM-03-assessment,HUM-04-clinic,10
HUM-03-assessment,HUM-06-depot,10
HUM-03-assessment,HUM-08-ngo,10
HUM-03-assessment,HUM-11-assessment,10
HUM-04-clinic,HUM-02-local_authority,11
HUM-04-clinic,HUM-03-assessment,10
HUM-04-clinic,HUM-06-depot,10
HUM-04-clinic,HUM-07-hub,9
HUM-04-clinic,HUM-08-ngo,10
HUM-05-shelter,HUM-02-local_authority,7
HUM-05-shelter,HUM-06-depot,6
HUM-05-shelter,HUM-07-hub,8
HUM-05-shelter,HUM-08-ngo,7
HUM-05-shelter,HUM-10-local_authority,8
HUM-06-depot,HUM-01-transport,7
HUM-06-depot,HUM-03-assessment,7
HUM-06-depot,HUM-04-clinic,7
HUM-06-depot,HUM-05-shelter,8
HUM-06-depot,HUM-07-hub,6
HUM-06-depot,HUM-08-ngo,7
HUM-06-depot,HUM-09-transport,7
HUM-07-hub,HUM-00-ngo,11
HUM-07-hub,HUM-01-transport,8
HUM-07-hub,HUM-02-local_authority,8
HUM-07-hub,HUM-04-clinic,9
HUM-07-hub,HUM-05-shelter,8
HUM-07-hub,HUM-06-depot,8
HUM-07-hub,HUM-08-ngo,10
HUM-07-hub,HUM-10-local_authority,8
HUM-07-hub,HUM-11-assessment,8
HUM-08-ngo,HUM-00-ngo,11
HUM-08-ngo,HUM-01-transport,9
HUM-08-ngo,HUM-03-assessment,9
HUM-08-ngo,HUM-04-clinic,10
HUM-08-ngo,HUM-05-shelter,9
HUM-08-ngo,HUM-06-depot,9
HUM-08-ngo,HUM-07-hub,11
HUM-08-ngo,HUM-10-local_authority,9
HUM-08-ngo,HUM-11-assessment,9
HUM-09-transport,HUM-02-local_authority,7
HUM-09-transport,HUM-06-depot,6
HUM-09-transport,HUM-10-local_authority,7
HUM-09-transport,HUM-11-assessment,7
HUM-10-local_authority,HUM-01-transport,11
HUM-10-local_authority,HUM-05-shelter,9
HUM-10-local_authority,HUM-07-hub,9
HUM-10-local_authority,HUM-08-ngo,11
HUM-10-local_authority,HUM-09-transport,9
HUM-10-local_authority,HUM-11-assessment,9
HUM-11-assessment,HUM-00-ngo,8
HUM-11-assessment,HUM-01-transport,8
HUM-11-assessment,HUM-03-assessment,8
HUM-11-assessment,HUM-07-hub,8
HUM-11-assessment,HUM-08-ngo,8
HUM-11-assessment,HUM-09-transport,8
HUM-11-assessment,HUM-10-local_authority,7
