run_id,application,complexity,coupling,fragmentation,network_disruption,topology_family,information_condition,sketch_policy,environment_seed,controller,step,agent_id,target,proposed_operational_action,information_action,communication_action,delegation_action,accepted_physical_action,counterfactual_evaluated,counterfactual_causal_utility,counterfactual_beneficial,counterfactual_harmful,predictive_uncertainty,action_value_margin,severity,safety_risk,resource_scarcity,shannon_local,pooled_uncertainty,js_disagreement,jt_disagreement_0_5,jt_disagreement_2,graph_disagreement,consensus,consensus_residual,entropy_slope,disagreement_slope,risk_kpi_confidence,risk_predictive_uncertainty,risk_shannon_js,risk_generalized_tsallis_gini,risk_graph_disagreement,risk_combined_generalized_entropic
v7-pilots-humanitarian-small-high-high-high-modular-private_fragmented-771102-always_act-event_triggered,humanitarian,small,high,high,high,modular,private_fragmented,event_triggered,771102,always_act,0,HUM-00-ngo,H00,revise_delivery_priority,request_peer_evidence,negotiate_commitment,execute_autonomously,True,True,0.9498274484602764,True,False,0.5727966414752601,0.08570721147512078,0.0,0.0,0.0,0.75984742249897,0.75984742249897,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.25615085810158844,0.5727966414752601,0.41908051221484655,0.4754433004612624,0.39057458941960926,0.25788305961307284
v7-pilots-humanitarian-small-high-high-high-modular-private_fragmented-771102-always_act-event_triggered,humanitarian,small,high,high,high,modular,private_fragmented,event_triggered,771102,always_act,0,HUM-01-transport,H03,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,0.6210978177599408,0.08467274345803644,0.052588967682232646,0.0815128999074606,0.08635824747497789,0.8520218275485628,0.8520218275485628,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.3111351684606656,0.6210978177599408,0.461444583991117,0.5148049480859227,0.41086108345917516,0.2811889369616787
v7-pilots-humanitarian-small-high-high-high-modular-private_fragmented-771102-always_act-event_triggered,humanitarian,small,high,high,high,modular,private_fragmented,event_triggered,771102,always_act,0,HUM-02-local_authority,H00,revise_delivery_priority,request_peer_evidence,negotiate_commitment,execute_autonomously,True,True,0.9465336839391295,True,False,0.6195241346233857,0.18904839159080983,0.109792150705371,0.17017783359332506,0.0,0.8641822533537518,0.8641822533537518,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.3128808858343492,0.6195241346233857,0.4638552171877922,0.5206392558510473,0.410200136541822,0.29138809772574703
v7-pilots-humanitarian-small-high-high-high-modular-private_fragmented-771102-always_act-event_triggered,humanitarian,small,high,high,high,modular,private_fragmented,event_triggered,771102,always_act,0,HUM-03-assessment,H01,revise_delivery_priority,request_peer_evidence,negotiate_commitment,execute_autonomously,True,False,0.0,False,False,0.6986794102603251,0.07237154829226067,0.0,0.0,0.0,0.8342629421006468,0.8342629421006468,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.29895099948851056,0.6986794102603251,0.48803749962929177,0.5448299497875169,0.42677868564266985,0.2822969015395577
v7-pilots-humanitarian-small-high-high-high-modular-private_fragmented-771102-always_act-event_triggered,humanitarian,small,high,high,high,modular,private_fragmented,event_triggered,771102,always_act,0,HUM-04-clinic,H04,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,0.6758650577976688,0.05830393148642138,0.0,0.0,0.0,0.8527116468376695,0.8527116468376695,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.2911941196512074,0.6758650577976688,0.4835239348284849,0.5431649225657826,0.3838633242750209,0.2542422161833473
v7-pilots-humanitarian-small-high-high-high-modular-private_fragmented-771102-always_act-event_triggered,humanitarian,small,high,high,high,modular,private_fragmented,event_triggered,771102,always_act,0,HUM-05-shelter,H01,revise_delivery_priority,request_peer_evidence,send_targeted_summary,execute_autonomously,True,False,0.0,False,False,0.5834845959571419,0.2013508261819163,0.17206373864472704,0.2666987948993269,0.0,0.844352987254678,0.844352987254678,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.3237924734012667,0.5834845959571419,0.44448208519652627,0.4982941228417961,0.37839686363533287,0.28204620892258564
v7-pilots-humanitarian-small-high-high-high-modular-private_fragmented-771102-always_act-event_triggered,humanitarian,small,high,high,high,modular,private_fragmented,event_triggered,771102,always_act,0,HUM-06-depot,H02,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,0.6975221317767679,0.04161174952159802,0.5151212577380212,0.7984379494939329,0.0,0.8674652748657578,0.8674652748657578,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.490182632682645,0.6975221317767679,0.49587517142714665,0.5542463128557482,0.42629262867957585,0.37778541750343364
v7-pilots-humanitarian-small-high-high-high-modular-private_fragmented-771102-always_act-event_triggered,humanitarian,small,high,high,high,modular,private_fragmented,event_triggered,771102,always_act,0,HUM-07-hub,H05,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,0.46880336259213795,0.2926284286861265,0.0037279222185528345,0.0057782794387568935,0.05500892737099916,0.6998801792642176,0.6998801792642176,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.23428189436824837,0.46880336259213795,0.36249138985290963,0.41750372216870174,0.33023074562203125,0.21862500172511615
v7-pilots-humanitarian-small-high-high-high-modular-private_fragmented-771102-always_act-event_triggered,humanitarian,small,high,high,high,modular,private_fragmented,event_triggered,771102,always_act,0,HUM-08-ngo,H00,revise_delivery_priority,request_peer_evidence,send_targeted_summary,execute_autonomously,True,False,0.0,False,False,0.6829526622987309,0.02367305695409072,0.0,0.0,0.0,0.9037156438151032,0.9037156438151032,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.2936039051815685,0.6829526622987309,0.4991099758732681,0.5515129731568283,0.436840118165467,0.28872674544364463
v7-pilots-humanitarian-small-high-high-high-modular-private_fragmented-771102-always_act-event_triggered,humanitarian,small,high,high,high,modular,private_fragmented,event_triggered,771102,always_act,0,HUM-09-transport,H03,redirect_vehicle,request_peer_evidence,send_targeted_summary,execute_autonomously,True,False,0.0,False,False,0.2616168417724998,0.6538417657033458,0.009700275632686226,0.01503542723066365,0.08635824747497789,0.5099212830352825,0.5099212830352825,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.17295704318250432,0.2616168417724998,0.23212705746782053,0.26104129220209243,0.25987907354444995,0.1725569669639796
