model_key,cluster_id,panel_id,condition,block_length,pseudocount,raw_block_divergence_nats_per_update,shuffle_floor_nats_per_update,adjusted_irreversibility_nats_per_update
qwen,V15Q_g5,V15Q_g5_field_persistent,field_persistent,4,1.0,0.017417125856237343,0.016744389061953444,0.0006727367942838992
qwen,V15Q_g5,V15Q_g5_field_scrambled,field_scrambled,2,0.1,0.14460991228498946,0.09226200840333583,0.052347903881653626
qwen,V15Q_g5,V15Q_g5_field_scrambled,field_scrambled,2,0.5,0.06261520816243117,0.04309277713547578,0.01952243102695539
qwen,V15Q_g5,V15Q_g5_field_scrambled,field_scrambled,2,1.0,0.03696784962986374,0.026504166823456004,0.010463682806407738
qwen,V15Q_g5,V15Q_g5_field_scrambled,field_scrambled,3,0.1,0.09839537434543993,0.10577590970837006,-0.007380535362930124
qwen,V15Q_g5,V15Q_g5_field_scrambled,field_scrambled,3,0.5,0.04206556306323333,0.045883222461758744,-0.003817659398525415
qwen,V15Q_g5,V15Q_g5_field_scrambled,field_scrambled,3,1.0,0.024492833235333772,0.02613250700022404,-0.001639673764890267
qwen,V15Q_g5,V15Q_g5_field_scrambled,field_scrambled,4,0.1,0.07318982428021079,0.12526895092519175,-0.05207912664498096
qwen,V15Q_g5,V15Q_g5_field_scrambled,field_scrambled,4,0.5,0.03103817134335368,0.05102409642116683,-0.01998592507781315
qwen,V15Q_g5,V15Q_g5_field_scrambled,field_scrambled,4,1.0,0.017916998880214686,0.028356338530197405,-0.01043933964998272
granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,2,0.1,0.06291950032201221,0.1294359840168519,-0.0665164836948397
granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,2,0.5,0.02803711683639231,0.07143638512413511,-0.0433992682877428
granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,2,1.0,0.01710363172810255,0.05116342640932018,-0.03405979468121763
granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,3,0.1,0.05286802310152115,0.2005327055669868,-0.14766468246546566
granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,3,0.5,0.023235686211090224,0.09367699784176704,-0.07044131163067682
granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,3,1.0,0.01395013193579764,0.056617514649275974,-0.042667382713478336
granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,4,0.1,0.04946153615508191,0.2706817043039333,-0.22122016814885137
granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,4,0.5,0.02145727126304904,0.10818245387114928,-0.08672518260810023
granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,4,1.0,0.012695003306958703,0.05742906565821495,-0.044734062351256244
granite,V15G_g0,V15G_g0_field_markovized,field_markovized,2,0.1,0.16038338570450497,0.7131463013428696,-0.5527629156383647
granite,V15G_g0,V15G_g0_field_markovized,field_markovized,2,0.5,0.06840152750284291,0.30660059330268247,-0.23819906579983957
granite,V15G_g0,V15G_g0_field_markovized,field_markovized,2,1.0,0.039724224382967584,0.17180847307532238,-0.1320842486923548
granite,V15G_g0,V15G_g0_field_markovized,field_markovized,3,0.1,0.14275117305253474,0.7617343244900566,-0.6189831514375219
granite,V15G_g0,V15G_g0_field_markovized,field_markovized,3,0.5,0.058699381543894105,0.24038324258665028,-0.1816838610427562
granite,V15G_g0,V15G_g0_field_markovized,field_markovized,3,1.0,0.03282936054320508,0.10882272825376815,-0.07599336771056307
granite,V15G_g0,V15G_g0_field_markovized,field_markovized,4,0.1,0.13312693701678902,0.6336479875708281,-0.5005210505540391
granite,V15G_g0,V15G_g0_field_markovized,field_markovized,4,0.5,0.05314137850393822,0.17886536289381497,-0.12572398438987675
granite,V15G_g0,V15G_g0_field_markovized,field_markovized,4,1.0,0.028881132523331066,0.07623911990481054,-0.04735798738147948
granite,V15G_g0,V15G_g0_field_persistent,field_persistent,2,0.1,0.06946585836496869,0.17884219655833422,-0.10937633819336554
granite,V15G_g0,V15G_g0_field_persistent,field_persistent,2,0.5,0.030822789662031135,0.09484243296835426,-0.06401964330632312
granite,V15G_g0,V15G_g0_field_persistent,field_persistent,2,1.0,0.01870962826704222,0.06519464328769399,-0.04648501502065177
granite,V15G_g0,V15G_g0_field_persistent,field_persistent,3,0.1,0.06103613448922651,0.26394357584690786,-0.20290744135768135
granite,V15G_g0,V15G_g0_field_persistent,field_persistent,3,0.5,0.026672345591023678,0.1173362581263668,-0.09066391253534313
granite,V15G_g0,V15G_g0_field_persistent,field_persistent,3,1.0,0.01590970575726922,0.06786405123707016,-0.05195434547980095
granite,V15G_g0,V15G_g0_field_persistent,field_persistent,4,0.1,0.05487425678059338,0.3453951073347424,-0.290520850554149
granite,V15G_g0,V15G_g0_field_persistent,field_persistent,4,0.5,0.023671887280071302,0.12883500722658361,-0.10516311994651231
granite,V15G_g0,V15G_g0_field_persistent,field_persistent,4,1.0,0.013918618083533051,0.06584265187202964,-0.051924033788496596
granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,2,0.1,0.11201789261418306,0.6742709565502178,-0.5622530639360348
granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,2,0.5,0.04964032147908175,0.3146159040005168,-0.26497558252143505
granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,2,1.0,0.029727812367610254,0.18483723344346992,-0.15510942107585968
granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,3,0.1,0.09981543589334609,0.8331515097910165,-0.7333360738976704
granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,3,0.5,0.043011691648905385,0.2528497106219072,-0.2098380189730018
granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,3,1.0,0.02496572653727494,0.1121909324833089,-0.08722520594603396
granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,4,0.1,0.0932345162637474,0.6515994093251514,-0.558364893061404
granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,4,0.5,0.03915297825171799,0.18090650802358194,-0.14175352977186395
granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,4,1.0,0.022126523859494113,0.07651895327301865,-0.05439242941352454
granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,2,0.1,0.01996028251496979,0.019175955697903143,0.0007843268170666454
granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,2,0.5,0.009054496884627278,0.011596629174151279,-0.002542132289524001
granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,2,1.0,0.005642989258289923,0.008415915203406652,-0.0027729259451167295
granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,3,0.1,0.018296925638722303,0.0305939690650823,-0.012297043426359996
granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,3,0.5,0.008254600529610114,0.016007576400527326,-0.007752975870917212
granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,3,1.0,0.0051103344411256016,0.011087009332896344,-0.005976674891770743
granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,4,0.1,0.01774247334663981,0.04311507604713313,-0.025372602700493324
granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,4,0.5,0.007960958613537022,0.021779917257147795,-0.013818958643610773
granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,4,1.0,0.004896403924485262,0.014625535994056091,-0.00972913206957083
granite,V15G_g1,V15G_g1_field_markovized,field_markovized,2,0.1,0.10210817782520534,0.3941289642213584,-0.29202078639615303
granite,V15G_g1,V15G_g1_field_markovized,field_markovized,2,0.5,0.04457720019464838,0.1898874432079714,-0.14531024301332301
granite,V15G_g1,V15G_g1_field_markovized,field_markovized,2,1.0,0.02656064597942927,0.1208310758520725,-0.09427042987264324
granite,V15G_g1,V15G_g1_field_markovized,field_markovized,3,0.1,0.0966100936186179,0.5315085413331423,-0.4348984477145244
granite,V15G_g1,V15G_g1_field_markovized,field_markovized,3,0.5,0.041076124861481926,0.19604104293663357,-0.15496491807515164
granite,V15G_g1,V15G_g1_field_markovized,field_markovized,3,1.0,0.023776560263393472,0.09909469838982196,-0.07531813812642849
granite,V15G_g1,V15G_g1_field_markovized,field_markovized,4,0.1,0.09019955025708794,0.5590091879530267,-0.46880963769593875
granite,V15G_g1,V15G_g1_field_markovized,field_markovized,4,0.5,0.037547794918448896,0.16944629900520428,-0.13189850408675538
granite,V15G_g1,V15G_g1_field_markovized,field_markovized,4,1.0,0.02126061196839452,0.07532631916635786,-0.054065707197963345
granite,V15G_g1,V15G_g1_field_persistent,field_persistent,2,0.1,0.0694466980123649,0.26163227788066823,-0.1921855798683033
granite,V15G_g1,V15G_g1_field_persistent,field_persistent,2,0.5,0.030781665192835653,0.14094323012128296,-0.11016156492844731
granite,V15G_g1,V15G_g1_field_persistent,field_persistent,2,1.0,0.018661654861229303,0.0946611560073076,-0.07599950114607829
granite,V15G_g1,V15G_g1_field_persistent,field_persistent,3,0.1,0.0658852939359355,0.41339501899481357,-0.34750972505887806
granite,V15G_g1,V15G_g1_field_persistent,field_persistent,3,0.5,0.028628333255195065,0.16532963283165594,-0.13670129957646088
granite,V15G_g1,V15G_g1_field_persistent,field_persistent,3,1.0,0.016968107235249594,0.08771647141107983,-0.07074836417583023
granite,V15G_g1,V15G_g1_field_persistent,field_persistent,4,0.1,0.06453894489079139,0.4742392736594787,-0.40970032876868734
granite,V15G_g1,V15G_g1_field_persistent,field_persistent,4,0.5,0.02750610016185805,0.15593550156197797,-0.1284294014001199
granite,V15G_g1,V15G_g1_field_persistent,field_persistent,4,1.0,0.015962405797438236,0.07244972998942877,-0.056487324191990526
granite,V15G_g1,V15G_g1_field_scrambled,field_scrambled,2,0.1,0.11738375398867827,0.8077096109546223,-0.6903258569659441
granite,V15G_g1,V15G_g1_field_scrambled,field_scrambled,2,0.5,0.05116302875839004,0.3435142789375066,-0.29235125017911656
granite,V15G_g1,V15G_g1_field_scrambled,field_scrambled,2,1.0,0.03018548180559548,0.19232920455651545,-0.16214372275091998
granite,V15G_g1,V15G_g1_field_scrambled,field_scrambled,3,0.1,0.10760273237379338,0.8496513805312608,-0.7420486481574674
granite,V15G_g1,V15G_g1_field_scrambled,field_scrambled,3,0.5,0.044523924802354384,0.25431431079456673,-0.20979038599221234
granite,V15G_g1,V15G_g1_field_scrambled,field_scrambled,3,1.0,0.025028838950685754,0.1120986149488758,-0.08706977599819005
granite,V15G_g1,V15G_g1_field_scrambled,field_scrambled,4,0.1,0.10225445507397596,0.6533603992212763,-0.5511059441473003
granite,V15G_g1,V15G_g1_field_scrambled,field_scrambled,4,0.5,0.04086459888846144,0.18121618594274816,-0.14035158705428671
granite,V15G_g1,V15G_g1_field_scrambled,field_scrambled,4,1.0,0.022218124500772304,0.07652817994856057,-0.05431005544778826
granite,V15G_g2,V15G_g2_nominal_markovized,nominal_markovized,2,0.1,0.04013768938536902,0.06351264754711555,-0.023374958161746534
granite,V15G_g2,V15G_g2_nominal_markovized,nominal_markovized,2,0.5,0.019300597910400508,0.044949698751754565,-0.025649100841354057
granite,V15G_g2,V15G_g2_nominal_markovized,nominal_markovized,2,1.0,0.012411381769922219,0.03615673245982167,-0.023745350689899452
granite,V15G_g2,V15G_g2_nominal_markovized,nominal_markovized,3,0.1,0.03844421077829287,0.16526514256387545,-0.12682093178558257
granite,V15G_g2,V15G_g2_nominal_markovized,nominal_markovized,3,0.5,0.01837446755897039,0.08982585448208932,-0.07145138692311893
granite,V15G_g2,V15G_g2_nominal_markovized,nominal_markovized,3,1.0,0.011710402405673793,0.06058774824046944,-0.048877345834795645
granite,V15G_g2,V15G_g2_nominal_markovized,nominal_markovized,4,0.1,0.03555580555325842,0.313141187774786,-0.27758538222152757
granite,V15G_g2,V15G_g2_nominal_markovized,nominal_markovized,4,0.5,0.016541626992708728,0.1260674458768713,-0.10952581888416257
granite,V15G_g2,V15G_g2_nominal_markovized,nominal_markovized,4,1.0,0.010325659914803992,0.06687269106803874,-0.05654703115323475
granite,V15G_g2,V15G_g2_field_markovized,field_markovized,2,0.1,0.15898405603629542,0.7621397798524636,-0.6031557238161682
granite,V15G_g2,V15G_g2_field_markovized,field_markovized,2,0.5,0.06852140357374284,0.33079224302356275,-0.2622708394498199
granite,V15G_g2,V15G_g2_field_markovized,field_markovized,2,1.0,0.040096464568345515,0.18572934841569874,-0.14563288384735323
granite,V15G_g2,V15G_g2_field_markovized,field_markovized,3,0.1,0.14150549072943894,0.8411038058326112,-0.6995983151031723
granite,V15G_g2,V15G_g2_field_markovized,field_markovized,3,0.5,0.05907219052663497,0.25329073656278833,-0.19421854603615335
granite,V15G_g2,V15G_g2_field_markovized,field_markovized,3,1.0,0.03342386351560475,0.11205173738174119,-0.07862787386613644
granite,V15G_g2,V15G_g2_field_markovized,field_markovized,4,0.1,0.127691811406043,0.6525084378787547,-0.5248166264727117
granite,V15G_g2,V15G_g2_field_markovized,field_markovized,4,0.5,0.05194497395569939,0.18108099922982848,-0.1291360252741291
granite,V15G_g2,V15G_g2_field_markovized,field_markovized,4,1.0,0.028645751294294527,0.07651818668128998,-0.047872435386995454
granite,V15G_g2,V15G_g2_field_persistent,field_persistent,2,0.1,0.053021454346011486,0.14821036942511734,-0.09518891507910585
granite,V15G_g2,V15G_g2_field_persistent,field_persistent,2,0.5,0.023689752855377035,0.0821679659884457,-0.05847821313306866
granite,V15G_g2,V15G_g2_field_persistent,field_persistent,2,1.0,0.014497195933279906,0.054672818921748724,-0.040175622988468815
granite,V15G_g2,V15G_g2_field_persistent,field_persistent,3,0.1,0.04795129148472815,0.22414644410836532,-0.17619515262363716
granite,V15G_g2,V15G_g2_field_persistent,field_persistent,3,0.5,0.02114117874676521,0.10153138174656565,-0.08039020299980043
granite,V15G_g2,V15G_g2_field_persistent,field_persistent,3,1.0,0.01273844628405477,0.059887388797950726,-0.04714894251389595
granite,V15G_g2,V15G_g2_field_persistent,field_persistent,4,0.1,0.04510837631784043,0.28328857812800934,-0.2381802018101689
granite,V15G_g2,V15G_g2_field_persistent,field_persistent,4,0.5,0.019639461013905606,0.10947896856500486,-0.08983950755109925
granite,V15G_g2,V15G_g2_field_persistent,field_persistent,4,1.0,0.011666270280360306,0.056992396395631695,-0.04532612611527139
granite,V15G_g2,V15G_g2_field_scrambled,field_scrambled,2,0.1,0.13631245892950336,0.8107676341736804,-0.674455175244177
granite,V15G_g2,V15G_g2_field_scrambled,field_scrambled,2,0.5,0.0613041443447701,0.3491427546386924,-0.28783861029392227
granite,V15G_g2,V15G_g2_field_scrambled,field_scrambled,2,1.0,0.03692361955331602,0.19476430161509342,-0.1578406820617774
granite,V15G_g2,V15G_g2_field_scrambled,field_scrambled,3,0.1,0.13514739517796912,0.8585985969810523,-0.7234512018030832
granite,V15G_g2,V15G_g2_field_scrambled,field_scrambled,3,0.5,0.05862891739426075,0.25472662391501816,-0.19609770652075742
granite,V15G_g2,V15G_g2_field_scrambled,field_scrambled,3,1.0,0.0339989764203801,0.11202941933917263,-0.07803044291879252
granite,V15G_g2,V15G_g2_field_scrambled,field_scrambled,4,0.1,0.128799370776334,0.6534811635774965,-0.5246817928011626
granite,V15G_g2,V15G_g2_field_scrambled,field_scrambled,4,0.5,0.05434076281885966,0.18115823210244308,-0.12681746928358342
granite,V15G_g2,V15G_g2_field_scrambled,field_scrambled,4,1.0,0.03063833600946686,0.0765340902639929,-0.045895754254526036
granite,V15G_g3,V15G_g3_nominal_markovized,nominal_markovized,2,0.1,0.03981561266580939,0.10150484187793452,-0.06168922921212513
granite,V15G_g3,V15G_g3_nominal_markovized,nominal_markovized,2,0.5,0.01787572537493873,0.06324258381637407,-0.04536685844143534
granite,V15G_g3,V15G_g3_nominal_markovized,nominal_markovized,2,1.0,0.011002336199364209,0.045917766682837646,-0.03491543048347344
granite,V15G_g3,V15G_g3_nominal_markovized,nominal_markovized,3,0.1,0.03644217739815154,0.1976607232845625,-0.16121854588641096
granite,V15G_g3,V15G_g3_nominal_markovized,nominal_markovized,3,0.5,0.016177690997790106,0.09923435051642852,-0.08305665951863841
granite,V15G_g3,V15G_g3_nominal_markovized,nominal_markovized,3,1.0,0.009825539930617784,0.06226380426454244,-0.05243826433392466
granite,V15G_g3,V15G_g3_nominal_markovized,nominal_markovized,4,0.1,0.034191046160134964,0.317111925693248,-0.282920879533113
granite,V15G_g3,V15G_g3_nominal_markovized,nominal_markovized,4,0.5,0.015026243524690673,0.12461472176700183,-0.10958847824231116
granite,V15G_g3,V15G_g3_nominal_markovized,nominal_markovized,4,1.0,0.009020807135750744,0.06561392282654073,-0.05659311569078999
granite,V15G_g3,V15G_g3_field_markovized,field_markovized,2,0.1,0.1118666839669933,0.49726942845999006,-0.3854027444929968
granite,V15G_g3,V15G_g3_field_markovized,field_markovized,2,0.5,0.04863648152957785,0.23940392618617445,-0.19076744465659662
granite,V15G_g3,V15G_g3_field_markovized,field_markovized,2,1.0,0.028845782299924346,0.14673850833101382,-0.11789272603108947
granite,V15G_g3,V15G_g3_field_markovized,field_markovized,3,0.1,0.09976238687812053,0.6769855814847275,-0.577223194606607
granite,V15G_g3,V15G_g3_field_markovized,field_markovized,3,0.5,0.042227693515283445,0.22896542185437407,-0.18673772833909064
granite,V15G_g3,V15G_g3_field_markovized,field_markovized,3,1.0,0.024327950525982026,0.10873264495021193,-0.0844046944242299
granite,V15G_g3,V15G_g3_field_markovized,field_markovized,4,0.1,0.09219753842125193,0.6246812140674718,-0.5324836756462199
granite,V15G_g3,V15G_g3_field_markovized,field_markovized,4,0.5,0.038122900402853384,0.17785358644851373,-0.13973068604566036
granite,V15G_g3,V15G_g3_field_markovized,field_markovized,4,1.0,0.021440142047887616,0.07633841503024084,-0.054898272982353225
granite,V15G_g3,V15G_g3_field_persistent,field_persistent,2,0.1,0.04640659914179873,0.17262369759064286,-0.12621709844884413
granite,V15G_g3,V15G_g3_field_persistent,field_persistent,2,0.5,0.020756507478209906,0.09678584430522547,-0.07602933682701556
granite,V15G_g3,V15G_g3_field_persistent,field_persistent,2,1.0,0.012718296891008158,0.06549127324358679,-0.05277297635257863
granite,V15G_g3,V15G_g3_field_persistent,field_persistent,3,0.1,0.043002674225932964,0.27552928833077345,-0.2325266141048405
granite,V15G_g3,V15G_g3_field_persistent,field_persistent,3,0.5,0.018979348508552058,0.12233522392504134,-0.10335587541648929
granite,V15G_g3,V15G_g3_field_persistent,field_persistent,3,1.0,0.011449699297686512,0.0699119829018265,-0.05846228360413999
granite,V15G_g3,V15G_g3_field_persistent,field_persistent,4,0.1,0.041813518890573644,0.34053187079665104,-0.2987183519060774
granite,V15G_g3,V15G_g3_field_persistent,field_persistent,4,0.5,0.018214339864479987,0.12524876219580675,-0.10703442233132676
granite,V15G_g3,V15G_g3_field_persistent,field_persistent,4,1.0,0.010825973226994625,0.06317302024900191,-0.052347047022007286
granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,2,0.1,0.11661136956457734,0.8849572960869759,-0.7683459265223986
granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,2,0.5,0.05073660842020033,0.36998683162649454,-0.3192502232062942
granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,2,1.0,0.02995350243227528,0.2027761948564819,-0.17282269242420661
granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,3,0.1,0.11231583076348639,0.8806659382571911,-0.7683501074937047
granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,3,0.5,0.04708523811318736,0.25804581341610205,-0.2109605753029147
granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,3,1.0,0.026730191179007066,0.1123099755749235,-0.08557978439591643
granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,4,0.1,0.10920018386187465,0.6570929022761252,-0.5478927184142505
granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,4,0.5,0.0442327389774411,0.18158343703737018,-0.13735069805992908
granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,4,1.0,0.02428003678668143,0.07664297759421515,-0.05236294080753372
granite,V15G_g4,V15G_g4_nominal_markovized,nominal_markovized,2,0.1,0.039821122714614514,0.10304809572436716,-0.06322697300975264
granite,V15G_g4,V15G_g4_nominal_markovized,nominal_markovized,2,0.5,0.017887852732723628,0.05862314357596402,-0.040735290843240395
granite,V15G_g4,V15G_g4_nominal_markovized,nominal_markovized,2,1.0,0.011016908830091845,0.04147989103574163,-0.030462982205649785
granite,V15G_g4,V15G_g4_nominal_markovized,nominal_markovized,3,0.1,0.03809864000715843,0.1668705949488496,-0.12877195494169116
granite,V15G_g4,V15G_g4_nominal_markovized,nominal_markovized,3,0.5,0.016913040588598747,0.08154247703450912,-0.06462943644591038
granite,V15G_g4,V15G_g4_nominal_markovized,nominal_markovized,3,1.0,0.0102721553820095,0.051004917556448724,-0.040732762174439226
granite,V15G_g4,V15G_g4_nominal_markovized,nominal_markovized,4,0.1,0.03748951086363383,0.23195323173423746,-0.19446372087060362
granite,V15G_g4,V15G_g4_nominal_markovized,nominal_markovized,4,0.5,0.016458611066188903,0.09593534570528016,-0.07947673463909126
granite,V15G_g4,V15G_g4_nominal_markovized,nominal_markovized,4,1.0,0.009868929706464873,0.05259195896746865,-0.04272302926100378
granite,V15G_g4,V15G_g4_field_markovized,field_markovized,2,0.1,0.140994799303063,0.7510546080784098,-0.6100598087753468
granite,V15G_g4,V15G_g4_field_markovized,field_markovized,2,0.5,0.06052572506435453,0.3226620149320829,-0.26213628986772836
granite,V15G_g4,V15G_g4_field_markovized,field_markovized,2,1.0,0.03539825268892832,0.1803761674073451,-0.14497791471841678
granite,V15G_g4,V15G_g4_field_markovized,field_markovized,3,0.1,0.1285342153284512,0.8107541318910882,-0.682219916562637
granite,V15G_g4,V15G_g4_field_markovized,field_markovized,3,0.5,0.05340945895678815,0.24819676658654083,-0.1947873076297527
granite,V15G_g4,V15G_g4_field_markovized,field_markovized,3,1.0,0.0301866743463263,0.11074757175565576,-0.08056089740932947
granite,V15G_g4,V15G_g4_field_markovized,field_markovized,4,0.1,0.11748048576727028,0.645700981258668,-0.5282204954913977
granite,V15G_g4,V15G_g4_field_markovized,field_markovized,4,0.5,0.047519341057469834,0.1801249078838973,-0.13260556682642746
granite,V15G_g4,V15G_g4_field_markovized,field_markovized,4,1.0,0.026151970467647615,0.07638452151942217,-0.05023255105177456
granite,V15G_g4,V15G_g4_field_persistent,field_persistent,2,0.1,0.05958326188621019,0.18637420337755198,-0.1267909414913418
granite,V15G_g4,V15G_g4_field_persistent,field_persistent,2,0.5,0.026508071308345805,0.09710208866571632,-0.07059401735737052
granite,V15G_g4,V15G_g4_field_persistent,field_persistent,2,1.0,0.016140555304112573,0.06340258709467177,-0.0472620317905592
granite,V15G_g4,V15G_g4_field_persistent,field_persistent,3,0.1,0.057744829054591294,0.2614422788392561,-0.20369744978466478
granite,V15G_g4,V15G_g4_field_persistent,field_persistent,3,0.5,0.025247163560987423,0.11370712218681532,-0.0884599586258279
granite,V15G_g4,V15G_g4_field_persistent,field_persistent,3,1.0,0.015068416968694473,0.06490649010466686,-0.04983807313597238
granite,V15G_g4,V15G_g4_field_persistent,field_persistent,4,0.1,0.05593334198349664,0.3142011331580797,-0.25826779117458304
granite,V15G_g4,V15G_g4_field_persistent,field_persistent,4,0.5,0.024067537251749812,0.11719855309409508,-0.09313101584234526
granite,V15G_g4,V15G_g4_field_persistent,field_persistent,4,1.0,0.014111978526370148,0.059551509219704715,-0.04543953069333457
granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,2,0.1,0.1685753056548471,0.7369672603085102,-0.5683919546536631
granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,2,0.5,0.07576501394685231,0.3201633559683314,-0.2443983420214791
granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,2,1.0,0.045512060228092566,0.18050778447539967,-0.1349957242473071
granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,3,0.1,0.1584062441736458,0.808123687045256,-0.6497174428716102
granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,3,0.5,0.06848109950644661,0.24809506326070038,-0.17961396375425376
granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,3,1.0,0.03950283035341439,0.11096074479098024,-0.07145791443756586
granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,4,0.1,0.14945782273114985,0.6461174676484196,-0.49665964491726977
granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,4,0.5,0.06199571528846164,0.18024552974868527,-0.11824981446022362
granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,4,1.0,0.03443787677807523,0.07638269420498953,-0.0419448174269143
granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,2,0.1,0.04312761282011458,0.1021692995375584,-0.05904168671744382
granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,2,0.5,0.019352248987378633,0.06281855901724434,-0.04346631002986571
granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,2,1.0,0.011903452242112667,0.046474676386947925,-0.03457122414483526
granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,3,0.1,0.038093377037133926,0.19970740099433062,-0.1616140239571967
granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,3,0.5,0.016901727517970908,0.09836019674180382,-0.08145846922383292
granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,3,1.0,0.010258935104812569,0.061758669323415075,-0.0514997342186025
granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,4,0.1,0.036386878191174025,0.3071721859865671,-0.27078530779539306
granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,4,0.5,0.01597453427012453,0.1205649005881152,-0.10459036631799067
granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,4,1.0,0.009578667068039443,0.06347620382200665,-0.05389753675396721
granite,V15G_g5,V15G_g5_field_markovized,field_markovized,2,0.1,0.12805410877603257,0.7227950241757053,-0.5947409153996728
granite,V15G_g5,V15G_g5_field_markovized,field_markovized,2,0.5,0.05524936074539827,0.320348799416019,-0.26509943867062075
granite,V15G_g5,V15G_g5_field_markovized,field_markovized,2,1.0,0.032491274088747434,0.18400499004858478,-0.15151371595983734
granite,V15G_g5,V15G_g5_field_markovized,field_markovized,3,0.1,0.11570651377510148,0.8404290093009008,-0.7247224955257994
granite,V15G_g5,V15G_g5_field_markovized,field_markovized,3,0.5,0.048358011466482186,0.25330699858544564,-0.20494898711896345
granite,V15G_g5,V15G_g5_field_markovized,field_markovized,3,1.0,0.027493547385338612,0.11206138571409313,-0.08456783832875452
granite,V15G_g5,V15G_g5_field_markovized,field_markovized,4,0.1,0.1101289197286837,0.6528932617338276,-0.5427643420051439
granite,V15G_g5,V15G_g5_field_markovized,field_markovized,4,0.5,0.044814418493959944,0.1810447291104177,-0.13623031061645774
granite,V15G_g5,V15G_g5_field_markovized,field_markovized,4,1.0,0.024807372777934853,0.07650606866253354,-0.05169869588459869
granite,V15G_g5,V15G_g5_field_persistent,field_persistent,2,0.1,0.04640018496085306,0.190042297839169,-0.14364211287831596
granite,V15G_g5,V15G_g5_field_persistent,field_persistent,2,0.5,0.02074251118186586,0.11159328421214616,-0.0908507730302803
granite,V15G_g5,V15G_g5_field_persistent,field_persistent,2,1.0,0.012701649905548737,0.08111784589532671,-0.06841619598977797
granite,V15G_g5,V15G_g5_field_persistent,field_persistent,3,0.1,0.04463814972804473,0.3895850519107805,-0.34494690218273577
granite,V15G_g5,V15G_g5_field_persistent,field_persistent,3,0.5,0.01967011392177651,0.1673698792120299,-0.1476997652902534
granite,V15G_g5,V15G_g5_field_persistent,field_persistent,3,1.0,0.011844920174125657,0.09260217011420654,-0.08075724994008089
granite,V15G_g5,V15G_g5_field_persistent,field_persistent,4,0.1,0.04290206240899924,0.5222383309316606,-0.47933626852266137
