sender,recipient,messages
UTL-00-zone_operator,UTL-01-crew_dispatch,155
UTL-00-zone_operator,UTL-02-cyber_defense,155
UTL-00-zone_operator,UTL-03-communications,157
UTL-00-zone_operator,UTL-04-resource_allocation,154
UTL-00-zone_operator,UTL-05-critical_load,159
UTL-00-zone_operator,UTL-06-zone_operator,155
UTL-00-zone_operator,UTL-14-cyber_defense,156
UTL-00-zone_operator,UTL-17-critical_load,156
UTL-00-zone_operator,UTL-23-critical_load,156
UTL-00-zone_operator,UTL-27-communications,156
UTL-01-crew_dispatch,UTL-00-zone_operator,65
UTL-02-cyber_defense,UTL-00-zone_operator,160
UTL-02-cyber_defense,UTL-04-resource_allocation,154
UTL-02-cyber_defense,UTL-05-critical_load,157
UTL-02-cyber_defense,UTL-07-crew_dispatch,155
UTL-02-cyber_defense,UTL-10-resource_allocation,158
UTL-02-cyber_defense,UTL-20-cyber_defense,157
UTL-02-cyber_defense,UTL-21-communications,154
UTL-02-cyber_defense,UTL-22-resource_allocation,154
UTL-03-communications,UTL-00-zone_operator,159
UTL-03-communications,UTL-04-resource_allocation,160
UTL-03-communications,UTL-06-zone_operator,158
UTL-03-communications,UTL-09-communications,160
UTL-03-communications,UTL-10-resource_allocation,158
UTL-03-communications,UTL-11-critical_load,158
UTL-03-communications,UTL-12-zone_operator,159
UTL-03-communications,UTL-13-crew_dispatch,159
UTL-03-communications,UTL-14-cyber_defense,160
UTL-03-communications,UTL-17-critical_load,159
UTL-03-communications,UTL-24-zone_operator,160
UTL-04-resource_allocation,UTL-00-zone_operator,160
UTL-04-resource_allocation,UTL-02-cyber_defense,161
UTL-04-resource_allocation,UTL-03-communications,160
UTL-04-resource_allocation,UTL-05-critical_load,160
UTL-04-resource_allocation,UTL-07-crew_dispatch,160
UTL-04-resource_allocation,UTL-08-cyber_defense,161
UTL-04-resource_allocation,UTL-12-zone_operator,161
UTL-04-resource_allocation,UTL-13-crew_dispatch,160
UTL-04-resource_allocation,UTL-14-cyber_defense,162
UTL-04-resource_allocation,UTL-15-communications,163
UTL-04-resource_allocation,UTL-17-critical_load,162
UTL-04-resource_allocation,UTL-19-crew_dispatch,160
UTL-04-resource_allocation,UTL-23-critical_load,164
UTL-04-resource_allocation,UTL-24-zone_operator,163
UTL-04-resource_allocation,UTL-25-crew_dispatch,163
UTL-05-critical_load,UTL-00-zone_operator,158
UTL-05-critical_load,UTL-02-cyber_defense,158
UTL-05-critical_load,UTL-04-resource_allocation,159
UTL-05-critical_load,UTL-06-zone_operator,159
UTL-05-critical_load,UTL-09-communications,160
UTL-05-critical_load,UTL-12-zone_operator,158
UTL-05-critical_load,UTL-16-resource_allocation,157
UTL-05-critical_load,UTL-19-crew_dispatch,157
UTL-05-critical_load,UTL-26-cyber_defense,159
UTL-06-zone_operator,UTL-00-zone_operator,160
UTL-06-zone_operator,UTL-03-communications,161
UTL-06-zone_operator,UTL-05-critical_load,163
UTL-06-zone_operator,UTL-07-crew_dispatch,161
UTL-06-zone_operator,UTL-08-cyber_defense,164
UTL-06-zone_operator,UTL-10-resource_allocation,161
UTL-06-zone_operator,UTL-11-critical_load,160
UTL-06-zone_operator,UTL-16-resource_allocation,161
UTL-06-zone_operator,UTL-18-zone_operator,163
UTL-06-zone_operator,UTL-20-cyber_defense,164
UTL-06-zone_operator,UTL-25-crew_dispatch,164
UTL-07-crew_dispatch,UTL-02-cyber_defense,141
UTL-07-crew_dispatch,UTL-04-resource_allocation,139
UTL-07-crew_dispatch,UTL-06-zone_operator,140
UTL-07-crew_dispatch,UTL-08-cyber_defense,140
UTL-07-crew_dispatch,UTL-09-communications,143
UTL-07-crew_dispatch,UTL-11-critical_load,141
UTL-07-crew_dispatch,UTL-15-communications,141
UTL-07-crew_dispatch,UTL-16-resource_allocation,140
UTL-07-crew_dispatch,UTL-26-cyber_defense,143
UTL-08-cyber_defense,UTL-04-resource_allocation,128
UTL-08-cyber_defense,UTL-06-zone_operator,130
UTL-08-cyber_defense,UTL-07-crew_dispatch,130
UTL-08-cyber_defense,UTL-13-crew_dispatch,127
UTL-08-cyber_defense,UTL-22-resource_allocation,130
UTL-09-communications,UTL-03-communications,114
UTL-09-communications,UTL-05-critical_load,101
UTL-09-communications,UTL-07-crew_dispatch,102
UTL-09-communications,UTL-24-zone_operator,101
UTL-10-resource_allocation,UTL-02-cyber_defense,120
