cluster_id,panel_id,disruption,n_agents,topology,sweep,phase,window_sweeps,belief_magnetization,action_magnetization,belief_action_overlap,belief_disagreement,reference_energy_per_agent,energy_variance,configuration_entropy,entropy_rate,mean_individual_entropy,mean_individual_uncertainty,total_correlation,total_correlation_raw,total_correlation_null_mean,total_correlation_bias_adjusted,total_correlation_normalized_raw,total_correlation_normalized_adjusted,pairwise_mutual_information_raw,pairwise_mutual_information_null_mean,pairwise_mutual_information_bias_adjusted,edge_mutual_information_raw,edge_mutual_information_null_mean,edge_mutual_information_bias_adjusted,marginal_entropy_sum,null_replicates,mean_pairwise_belief_mutual_information,mean_edge_belief_mutual_information,pairwise_mutual_information,edge_mutual_information,belief_susceptibility,binder_cumulant,spatial_belief_correlation,integrated_correlation_time,path_reversal_divergence,belief_action_lag,mean_confidence,messages_delivered,message_current,wire_bytes,corrupted_messages,macrostate_distance,training_nominal_threshold_95
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,1,baseline,5,0.125,0.25,0.625,0.4583333333333333,-0.9166666666666666,0.6086710069444445,1.574679441748109,1.597811807077259,0.1655685673579328,0.6768296894020063,3.284158631744582,3.284158631744582,2.902769513231776,0.3813891185128062,0.6198637753514447,0.07198473806782114,0.002611588324611577,0.0021616792747942678,0.0004499090498173092,0.0,0.0,0.0,5.298194155453849,200.0,0.002611588324611577,0.0,0.002611588324611577,0.0,0.057291666666666664,0.5151515151515151,-0.06770833333333331,2.394285714285714,0.12484230553046702,0.3416666666666667,0.5484374999999999,16,1.0,288,0,7.851524119130199,5.7488559988786
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,2,baseline,5,-0.125,-0.125,0.75,0.625,-0.9645833333333336,0.6085740787410395,1.5973827307872295,1.480185794984763,0.18312708726701368,0.6659248746146867,3.719135719535777,3.719135719535777,3.177341843526674,0.5417938760091028,0.6346575647000313,0.09245523902533134,0.0030973193954983067,0.0019965749388982834,0.0011007444566000233,0.0,0.0,0.0,5.860066792544438,200.0,0.0030973193954983067,0.0,0.0030973193954983067,0.0,0.06451612903225806,0.5897435897435898,-0.005208333333333334,2.18494623655914,0.10589034107644432,0.5161290322580645,0.580859375,32,1.0,576,0,7.982955450224765,5.7488559988786
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,3,baseline,5,0.0,0.125,0.875,0.5833333333333334,-1.2854166666666669,1.0274689716312055,1.9387880267997526,1.6752826603926345,0.2096590946693099,0.6595256697128432,4.40793744113721,4.40793744113721,3.8665281883156526,0.5414092528215573,0.6570096339145429,0.08069785466430467,0.0090072015838685,0.006571031757218893,0.0024361698266496066,3.122502256758252e-17,3.122502256758252e-17,0.0,6.709091029417917,200.0,0.0090072015838685,3.122502256758252e-17,0.0090072015838685,3.122502256758252e-17,0.09530141843971632,0.4285714285714286,-0.06249999999999998,8.036645064875561,0.11157781056785487,0.601063829787234,0.5990885416666666,48,1.0,864,0,6.460332718996906,5.7488559988786
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,4,baseline,5,-0.125,-0.125,1.0,0.5416666666666666,-1.6062500000000002,1.6880045745149914,2.0890023535876865,1.7010757611053768,0.22110599462103547,0.6545464895447808,4.5961918403115565,4.5961918403115565,4.10316736366998,0.4930244766415761,0.6496024463557057,0.06968157928714734,0.013733595940153696,0.009383636691625508,0.004349959248528188,0.003133908250697334,0.004293582131313716,-0.0011596738806163819,7.075391827873134,200.0,0.013733595940153696,0.003133908250697334,0.013733595940153696,0.003133908250697334,0.1472594246031746,0.45299145299145294,-0.07421874999999997,13.897247471719771,0.09987384442437361,0.6785714285714286,0.6126953124999999,64,1.0,1152,0,5.655853273251456,5.7488559988786
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,5,baseline,5,0.0,0.0,1.0,0.5833333333333334,-1.6625,2.190310291402954,2.1366324444352314,1.6775408777686172,0.22293406374227673,0.650716705082129,4.627122182915328,4.627122182915328,4.0973707153824135,0.5297514675329147,0.6486113687106437,0.07425842907318869,0.017949889817137608,0.011495357287136267,0.00645453253000134,0.007847887707462923,0.008793963662208524,-0.0009460759547456014,7.133890039752855,200.0,0.017949889817137608,0.007847887707462923,0.017949889817137608,0.007847887707462923,0.15174050632911393,0.44444444444444453,-0.0833333333333333,19.80913471755147,0.09245746983840528,0.7420886075949367,0.6223046875,80,1.0,1440,0,4.711957249254412,5.7488559988786
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,6,baseline,5,0.0,0.0,1.0,0.5833333333333334,-1.6625,1.3255428533755276,1.6909512315202695,0.8673967114375263,0.15328782798571072,0.6419567694844082,2.94024243191076,2.94024243191076,2.3467651456498357,0.5934772862609243,0.5994120812108866,0.12098915771304902,0.017829259405337926,0.008582827060808897,0.00924643234452903,0.010797244932470036,0.009174921231030782,0.001622323701439254,4.905210495542743,200.0,0.017829259405337926,0.010797244932470036,0.017829259405337926,0.010797244932470036,0.11388449367088607,0.2792792792792794,-0.10312499999999995,13.197827432188099,0.06567790856168046,0.8718354430379747,0.6454921875,80,1.0,1440,0,3.766747576331797,5.7488559988786
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,7,baseline,5,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.6082313642756683,1.2921238301054232,0.5147095916090145,0.07159729341802051,0.6371982737903898,0.8462734837575103,0.8462734837575103,0.5209916296693093,0.325281854088201,0.3693721522825878,0.14197544983869193,0.002266157893757405,0.0014295952663905926,0.0008365626273668123,0.0007090061230739419,0.0007273044665294174,-1.8298343455475574e-05,2.291113389376657,200.0,0.002266157893757405,0.0007090061230739419,0.002266157893757405,0.0007090061230739419,0.05047468354430381,-0.21212121212121193,-0.1479166666666666,13.207038060399547,0.04993692221218681,0.935126582278481,0.6563359375,80,1.0,1440,0,2.58321688959467,5.7488559988786
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,8,baseline,5,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.15776941587552737,0.7774621319109287,0.2118163344657183,0.04851237911836169,0.6332263297823342,0.6222179243629218,0.6222179243629218,0.21710259688059821,0.4051153274823236,0.40081130815911137,0.2609613095439989,0.0006451325112564634,0.000327146295069503,0.00031798621618696034,0.0,0.0,0.0,1.552396131787574,200.0,0.0006451325112564634,0.0,0.0006451325112564634,0.0,0.04746835443037975,-0.33333333333333326,-0.14583333333333326,17.165291857110866,0.026314066794445742,0.9810126582278481,0.663625,80,1.0,1440,0,1.700121616775315,5.7488559988786
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,9,baseline,5,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.005118571993670869,0.35171047884938955,0.0852988989784335,0.021981904928086847,0.6303368273097684,0.35171047884938955,0.35171047884938955,0.04431861958387657,0.307391859265513,0.5,0.4369955940339571,-4.683753385137381e-18,-4.683753385137382e-18,7.703719777548943e-34,-4.68375338513738e-18,-4.6837533851373795e-18,-7.703719777548943e-34,0.7034209576987791,200.0,-4.683753385137381e-18,-4.68375338513738e-18,-4.683753385137381e-18,-4.68375338513738e-18,0.02527689873417722,-1.9629629629629628,-0.1572916666666666,9.230573003740993,0.013563114674914938,0.9984177215189873,0.667671875,80,1.0,1440,0,1.3298085818558218,5.7488559988786
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,10,baseline,5,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.0,-0.0,0.0,0.0,0.6282496558428068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.6703515624999999,80,1.0,1440,0,1.4729482649902301,5.7488559988786
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,11,baseline,5,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.0,-0.0,0.0,0.0,0.6260052443639716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.6732421875,80,1.0,1440,0,1.4729482649902301,5.7488559988786
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,12,baseline,5,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.0,-0.0,0.0,0.0,0.623408558898189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.6763671875,80,1.0,1440,0,1.4729482649902301,5.7488559988786
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,13,baseline,5,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.0,-0.0,0.0,0.0,0.6210671759490143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.6793046875000001,80,1.0,1440,0,1.4729482649902301,5.7488559988786
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,14,baseline,5,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.0,-0.0,0.0,0.0,0.6176733380802796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.6835781250000001,80,1.0,1440,0,1.4729482649902301,5.7488559988786
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,15,baseline,5,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.0,-0.0,0.0,0.0,0.6137562338922585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.68871875,80,1.0,1440,0,1.4729482649902301,5.7488559988786
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,16,disruption,5,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.0,-0.0,0.0,0.0,0.6095984166064243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.694109375,80,1.0,1440,0,1.4729482649902301,5.7488559988786
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,17,disruption,5,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.0,-0.0,0.0,0.0,0.6056862938971385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.6991093749999999,80,1.0,1440,0,1.4729482649902301,5.7488559988786
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,18,disruption,5,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.0,-0.0,0.0,0.0,0.6023908769689242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.7033984375,80,1.0,1440,0,1.4729482649902301,5.7488559988786
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,19,disruption,5,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.0,-0.0,0.0,0.0,0.6004891355984928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.7060000000000001,80,1.0,1440,0,1.4729482649902301,5.7488559988786
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,20,disruption,5,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.0,-0.0,0.0,0.0,0.5991506059035578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.70765625,80,1.0,1440,0,1.4729482649902301,5.7488559988786
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,21,disruption,5,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.0,-0.0,0.0,0.0,0.598312001121983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.7086328125,80,1.0,1440,0,1.4729482649902301,5.7488559988786
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,22,disruption,5,0.125,0.125,1.0,0.5416666666666666,-1.6062500000000002,0.007401503164556939,0.4637264398194103,0.11490784751628103,0.028982902488713144,0.5970553734899798,0.4637264398194103,0.4637264398194103,0.058398330017004646,0.40532810980240563,0.5,0.43703364203284717,0.0,0.0,0.0,0.0,0.0,0.0,0.9274528796388206,200.0,0.0,0.0,0.0,0.0,0.0365506329113924,-0.9047619047619049,-0.15208333333333326,14.3472176812356,0.013563114674914938,0.9984177215189873,0.7102187499999999,80,1.0,1440,0,3.016328764229616,5.7488559988786
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,23,disruption,5,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.011462717563291102,0.6393632996691399,0.15616854711488715,0.03996020622932124,0.5950527557402702,0.6393632996691399,0.6393632996691399,0.13695714105889625,0.5024061586102436,0.5,0.3928956814304408,0.0,0.0,0.0,0.0,0.0,0.0,1.2787265993382797,200.0,0.0,0.0,0.0,0.0,0.056606012658227844,0.012345679012345845,-0.13854166666666662,22.756203544575772,0.0,0.9968354430379747,0.71259375,80,1.0,1440,0,1.5844258438325256,5.7488559988786
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,24,disruption,5,0.125,0.125,1.0,0.4583333333333333,-1.74375,0.027765427215189774,0.9411896287920523,0.3025847439209834,0.06194211115740809,0.5921928054512634,1.0409579282450065,1.0409579282450065,0.39255966233973505,0.6483982659052715,0.5251667185671306,0.32711907022427034,0.00041570124772064335,0.0005351481563341557,-0.00011944690861351239,0.0,0.0,0.0,1.9821475570370588,200.0,0.00041570124772064335,0.0,0.00041570124772064335,0.0,0.06265822784810128,0.2592592592592593,-0.11041666666666661,13.932033042912565,0.013157033397222873,0.995253164556962,0.71609375,80,1.0,1440,0,3.624045022496501,5.7488559988786
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,25,disruption,5,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.04136066060126566,1.063883269969165,0.3386806355249869,0.07328294627540241,0.5886660409650253,1.2811710108437122,1.2811710108437122,0.6306543309209545,0.6505166799227577,0.5463289363176762,0.2773994125616854,0.0009053655869772787,0.0010235481624847884,-0.00011818257550750969,0.0,0.0,0.0,2.345054280812877,200.0,0.0009053655869772787,0.0,0.0009053655869772787,0.0,0.06230221518987342,0.40740740740740744,-0.08229166666666665,8.909212544631506,0.0,0.9936708860759493,0.72046875,80,1.0,1440,0,2.3280247810857357,5.7488559988786
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,26,disruption,5,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.04136066060126567,1.063883269969165,0.3386806355249869,0.07328294627540241,0.5855108158387375,1.2811710108437122,1.2811710108437122,0.627625648565071,0.6535453622786412,0.5463289363176762,0.2786909316453433,0.0009053655869772787,0.0009572942367176507,-5.192864974037199e-05,0.0,0.0,0.0,2.345054280812877,200.0,0.0009053655869772787,0.0,0.0009053655869772787,0.0,0.06230221518987342,0.40740740740740744,-0.08229166666666664,10.61789009023956,0.0,0.9936708860759493,0.7243359375,80,1.0,1440,0,2.3280247810857357,5.7488559988786
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,27,disruption,5,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.031043413765822654,0.931148785966986,0.2838942225763982,0.06105975850523415,0.5828994583462801,1.0227634862005068,1.0227634862005068,0.4072678927720554,0.6154955934284514,0.5234439134086332,0.3150067698513795,0.0003817279176396701,0.0005839152132728745,-0.00020218729563320438,0.0,0.0,0.0,1.9539122721674929,200.0,0.0003817279176396701,0.0,0.0003817279176396701,0.0,0.06008702531645572,0.13978494623655924,-0.09687499999999998,11.37843039471984,0.013157033397222871,0.995253164556962,0.7274765624999999,80,1.0,1440,0,2.005341547263016,5.7488559988786
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,28,disruption,5,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.01865150316455689,0.5331638407372986,0.15090770060976727,0.03332274004608116,0.5807686971418005,0.5331638407372986,0.5331638407372986,0.09765048449159158,0.43551335624570703,0.5,0.4084235679256181,0.0,0.0,0.0,0.0,0.0,0.0,1.0663276814745972,200.0,0.0,0.0,0.0,0.0,0.044145569620253164,-0.4814814814814814,-0.11041666666666664,15.025207804674043,0.0,0.9968354430379747,0.7301015625,80,1.0,1440,0,1.4196041021736574,5.7488559988786
