window_sweeps,cluster_id,metric,field_reversal_mean,nominal_mean,field_minus_nominal
3,V14Q_g2,total_correlation_null_mean,2.4096831067458755,0.06877385066660874,2.3409092560792666
3,V14Q_g2,total_correlation_bias_adjusted,0.3351399666314207,0.24487053983788257,0.09026942679353814
3,V14Q_g2,total_correlation_normalized_raw,0.20921947079167705,0.3,-0.09078052920832294
3,V14Q_g2,total_correlation_normalized_adjusted,0.04424228374309045,0.2413280420848553,-0.19708575834176487
3,V14Q_g2,pairwise_mutual_information_raw,0.04771441640476902,-2.467162276944792e-18,0.04771441640476902
3,V14Q_g2,pairwise_mutual_information_null_mean,0.017346319898319484,-2.4671622769447916e-18,0.017346319898319487
3,V14Q_g2,pairwise_mutual_information_bias_adjusted,0.03036809650644953,-4.108650548026103e-34,0.03036809650644953
3,V14Q_g2,edge_mutual_information_raw,0.047175813744097586,-2.467162276944792e-18,0.047175813744097586
3,V14Q_g2,edge_mutual_information_null_mean,0.01769936386352704,-2.4671622769447916e-18,0.017699363863527044
3,V14Q_g2,edge_mutual_information_bias_adjusted,0.029476449880570542,-4.108650548026103e-34,0.029476449880570542
3,V14Q_g3,total_correlation_raw,2.8653833036053062,0.0,2.8653833036053062
3,V14Q_g3,total_correlation_null_mean,2.504794847675325,0.0,2.504794847675325
3,V14Q_g3,total_correlation_bias_adjusted,0.3605884559299818,0.0,0.3605884559299818
3,V14Q_g3,total_correlation_normalized_raw,0.17867464189605906,0.0,0.17867464189605906
3,V14Q_g3,total_correlation_normalized_adjusted,0.02437835945910305,0.0,0.02437835945910305
3,V14Q_g3,pairwise_mutual_information_raw,0.053086594956201376,0.0,0.053086594956201376
3,V14Q_g3,pairwise_mutual_information_null_mean,0.018646554172781275,0.0,0.018646554172781275
3,V14Q_g3,pairwise_mutual_information_bias_adjusted,0.034440040783420105,0.0,0.034440040783420105
3,V14Q_g3,edge_mutual_information_raw,0.05630999075982902,0.0,0.05630999075982902
3,V14Q_g3,edge_mutual_information_null_mean,0.018901148362102528,0.0,0.018901148362102528
3,V14Q_g3,edge_mutual_information_bias_adjusted,0.037408842397726495,0.0,0.037408842397726495
3,V14Q_g4,total_correlation_raw,2.955495545378567,0.4034517276951817,2.5520438176833853
3,V14Q_g4,total_correlation_null_mean,2.518703597023431,0.19499810343900523,2.3237054935844257
3,V14Q_g4,total_correlation_bias_adjusted,0.43679194835513663,0.20845362425617645,0.22833832409896018
3,V14Q_g4,total_correlation_normalized_raw,0.2786746418960591,0.16772524124116112,0.110949400654898
3,V14Q_g4,total_correlation_normalized_adjusted,0.10978139791058782,0.08950807844696586,0.020273319463621958
3,V14Q_g4,pairwise_mutual_information_raw,0.053086594956201376,0.0006821231252934072,0.05240447183090797
3,V14Q_g4,pairwise_mutual_information_null_mean,0.018834331788277908,0.00030174670338434066,0.01853258508489357
3,V14Q_g4,pairwise_mutual_information_bias_adjusted,0.03425226316792347,0.0003803764219090666,0.03387188674601441
3,V14Q_g4,edge_mutual_information_raw,0.04871987158895672,0.003410615626467015,0.045309255962489706
3,V14Q_g4,edge_mutual_information_null_mean,0.01850556047637038,0.0015087335169216818,0.0169968269594487
3,V14Q_g4,edge_mutual_information_bias_adjusted,0.030214311112586337,0.001901882109545333,0.028312429003041005
3,V14Q_g5,total_correlation_raw,2.8653833036053062,0.04243427788632085,2.8229490257189855
3,V14Q_g5,total_correlation_null_mean,2.5050586066448064,0.00967983205212681,2.4953787745926794
3,V14Q_g5,total_correlation_bias_adjusted,0.3603246969605002,0.03275444583419404,0.3275702511263061
3,V14Q_g5,total_correlation_normalized_raw,0.17867464189605906,0.03333333333333333,0.14534130856272573
3,V14Q_g5,total_correlation_normalized_adjusted,0.024361280180264636,0.0257295496830349,-0.0013682695027702647
3,V14Q_g5,pairwise_mutual_information_raw,0.053086594956201376,-6.16790569236198e-19,0.053086594956201376
3,V14Q_g5,pairwise_mutual_information_null_mean,0.018725469418440933,-6.167905692361979e-19,0.018725469418440933
3,V14Q_g5,pairwise_mutual_information_bias_adjusted,0.034361125537760454,-1.0271626370065258e-34,0.034361125537760454
3,V14Q_g5,edge_mutual_information_raw,0.05830872849155567,-6.16790569236198e-19,0.05830872849155567
3,V14Q_g5,edge_mutual_information_null_mean,0.019131933733178782,-6.167905692361979e-19,0.019131933733178782
3,V14Q_g5,edge_mutual_information_bias_adjusted,0.03917679475837688,-1.0271626370065258e-34,0.03917679475837688
5,V14Q_g0,total_correlation_raw,4.972487887782092,0.44093516634721175,4.53155272143488
5,V14Q_g0,total_correlation_null_mean,4.142681473203471,0.15864755529897312,3.9840339179044975
5,V14Q_g0,total_correlation_bias_adjusted,0.8298064145786204,0.28228761104823863,0.5475188035303817
5,V14Q_g0,total_correlation_normalized_raw,0.40453910048103475,0.2760845669740744,0.12845453350696034
5,V14Q_g0,total_correlation_normalized_adjusted,0.1450089876623745,0.1930607241598608,-0.048051736497486314
5,V14Q_g0,pairwise_mutual_information_raw,0.10825347077485441,0.00017387735595432473,0.10807959341890008
5,V14Q_g0,pairwise_mutual_information_null_mean,0.032829294921935454,0.00020666038458729797,0.03262263453734816
5,V14Q_g0,pairwise_mutual_information_bias_adjusted,0.07542417585291893,-3.278302863297323e-05,0.0754569588815519
5,V14Q_g0,edge_mutual_information_raw,0.11280291271900399,0.0,0.11280291271900399
5,V14Q_g0,edge_mutual_information_null_mean,0.03293440563611199,0.0,0.03293440563611199
5,V14Q_g0,edge_mutual_information_bias_adjusted,0.07986850708289198,0.0,0.07986850708289198
5,V14Q_g1,total_correlation_raw,4.897973774701165,0.1644844853100639,4.733489289391101
5,V14Q_g1,total_correlation_null_mean,4.133917536755827,0.037436141502542784,4.096481395253284
5,V14Q_g1,total_correlation_bias_adjusted,0.7640562379453372,0.1270483438075211,0.6370078941378161
5,V14Q_g1,total_correlation_normalized_raw,0.3045391004810348,0.13333333333333333,0.17120576714770144
5,V14Q_g1,total_correlation_normalized_adjusted,0.0560129851722551,0.10365196743790253,-0.04763898226564743
5,V14Q_g1,pairwise_mutual_information_raw,0.10825347077485441,0.0,0.10825347077485441
5,V14Q_g1,pairwise_mutual_information_null_mean,0.032914979244417185,0.0,0.032914979244417185
5,V14Q_g1,pairwise_mutual_information_bias_adjusted,0.07533849153043723,0.0,0.07533849153043723
5,V14Q_g1,edge_mutual_information_raw,0.10818889654698764,0.0,0.10818889654698764
5,V14Q_g1,edge_mutual_information_null_mean,0.03233794147994345,0.0,0.03233794147994345
5,V14Q_g1,edge_mutual_information_bias_adjusted,0.07585095506704417,0.0,0.07585095506704417
5,V14Q_g2,total_correlation_raw,4.778403254518763,0.4755936921020501,4.302809562416713
5,V14Q_g2,total_correlation_null_mean,4.159484864167086,0.09481867309063392,4.064666191076452
5,V14Q_g2,total_correlation_bias_adjusted,0.6189183903516771,0.3807750190114162,0.23814337134026087
5,V14Q_g2,total_correlation_normalized_raw,0.32887449436846433,0.43825529152071657,-0.10938079715225224
5,V14Q_g2,total_correlation_normalized_adjusted,0.06933604055770076,0.360066540396981,-0.29073049983928023
5,V14Q_g2,pairwise_mutual_information_raw,0.09635683528273124,7.602663198415169e-05,0.09628080865074709
5,V14Q_g2,pairwise_mutual_information_null_mean,0.03246812098548349,5.9989505274863966e-05,0.03240813148020862
5,V14Q_g2,pairwise_mutual_information_bias_adjusted,0.06388871429724775,1.6037126709287728e-05,0.06387267717053846
5,V14Q_g2,edge_mutual_information_raw,0.09620613605734016,5.681665841503597e-06,0.09620045439149866
5,V14Q_g2,edge_mutual_information_null_mean,0.032555365524814125,1.4900867175392161e-05,0.03254046465763873
5,V14Q_g2,edge_mutual_information_bias_adjusted,0.06365077053252603,-9.219201333888564e-06,0.06365998973385992
5,V14Q_g3,total_correlation_raw,4.897973774701165,0.0,4.897973774701165
5,V14Q_g3,total_correlation_null_mean,4.1315614229625055,0.0,4.1315614229625055
5,V14Q_g3,total_correlation_bias_adjusted,0.7664123517386585,0.0,0.7664123517386585
5,V14Q_g3,total_correlation_normalized_raw,0.3045391004810348,0.0,0.3045391004810348
5,V14Q_g3,total_correlation_normalized_adjusted,0.05622734709062611,0.0,0.05622734709062611
5,V14Q_g3,pairwise_mutual_information_raw,0.10825347077485441,0.0,0.10825347077485441
5,V14Q_g3,pairwise_mutual_information_null_mean,0.03284627526642656,0.0,0.03284627526642656
5,V14Q_g3,pairwise_mutual_information_bias_adjusted,0.07540719550842785,0.0,0.07540719550842785
5,V14Q_g3,edge_mutual_information_raw,0.11262997860242555,0.0,0.11262997860242555
5,V14Q_g3,edge_mutual_information_null_mean,0.032861045261261594,0.0,0.032861045261261594
5,V14Q_g3,edge_mutual_information_bias_adjusted,0.07976893334116394,0.0,0.07976893334116394
5,V14Q_g4,total_correlation_raw,5.006334765831647,0.529249160029171,4.4770856058024755
5,V14Q_g4,total_correlation_null_mean,4.141355507964876,0.19537053395083595,3.9459849740140402
5,V14Q_g4,total_correlation_bias_adjusted,0.864979257866771,0.33387862607833513,0.5311006317884359
5,V14Q_g4,total_correlation_normalized_raw,0.4712057671477014,0.2565954656097979,0.2146103015379035
5,V14Q_g4,total_correlation_normalized_adjusted,0.2079354095520807,0.16621884941390488,0.04171656013817582
5,V14Q_g4,pairwise_mutual_information_raw,0.10825347077485441,0.000964769766428614,0.10728870100842579
5,V14Q_g4,pairwise_mutual_information_null_mean,0.03287121150870704,0.00030405932076525845,0.03256715218794178
5,V14Q_g4,pairwise_mutual_information_bias_adjusted,0.07538225926614736,0.0006607104456633556,0.074721548820484
5,V14Q_g4,edge_mutual_information_raw,0.10237844316464403,0.00482384883214307,0.09755459433250097
5,V14Q_g4,edge_mutual_information_null_mean,0.03280660358914282,0.0015202966038262923,0.03128630698531653
5,V14Q_g4,edge_mutual_information_bias_adjusted,0.06957183957550121,0.0033035522283167778,0.06626828734718443
5,V14Q_g5,total_correlation_raw,4.897973774701165,0.033360161569212524,4.864613613131953
5,V14Q_g5,total_correlation_null_mean,4.132166829589496,0.005282051297140342,4.126884778292356
5,V14Q_g5,total_correlation_bias_adjusted,0.7658069451116677,0.02807811027207218,0.7377288348395955
5,V14Q_g5,total_correlation_normalized_raw,0.3045391004810348,0.03333333333333333,0.27120576714770145
5,V14Q_g5,total_correlation_normalized_adjusted,0.056171476144831596,0.028055529860887475,0.02811594628394412
5,V14Q_g5,pairwise_mutual_information_raw,0.10825347077485441,0.0,0.10825347077485441
5,V14Q_g5,pairwise_mutual_information_null_mean,0.03299178902191347,0.0,0.03299178902191347
5,V14Q_g5,pairwise_mutual_information_bias_adjusted,0.07526168175294093,0.0,0.07526168175294093
5,V14Q_g5,edge_mutual_information_raw,0.1156798518392359,0.0,0.1156798518392359
5,V14Q_g5,edge_mutual_information_null_mean,0.03319147067401039,0.0,0.03319147067401039
5,V14Q_g5,edge_mutual_information_bias_adjusted,0.08248838116522551,0.0,0.08248838116522551
7,V14Q_g0,total_correlation_raw,7.0031545293512085,0.48103616105514496,6.522118368296064
7,V14Q_g0,total_correlation_null_mean,5.77664739100979,0.1586597711687574,5.617987619841033
7,V14Q_g0,total_correlation_bias_adjusted,1.226507138341419,0.32237638988638756,0.9041307484550314
7,V14Q_g0,total_correlation_normalized_raw,0.5313782578763563,0.3084203836128981,0.2229578742634582
7,V14Q_g0,total_correlation_normalized_adjusted,0.18187521554896452,0.21757676491053027,-0.03570154936156575
7,V14Q_g0,pairwise_mutual_information_raw,0.16722147750342492,0.00013395682674130927,0.16708752067668362
7,V14Q_g0,pairwise_mutual_information_null_mean,0.04692568343759856,0.00020407322715211213,0.04672161021044645
7,V14Q_g0,pairwise_mutual_information_bias_adjusted,0.12029579406582637,-7.011640041080285e-05,0.12036591046623717
7,V14Q_g0,edge_mutual_information_raw,0.17256733447910486,0.0,0.17256733447910486
7,V14Q_g0,edge_mutual_information_null_mean,0.04699041497608934,0.0,0.04699041497608934
7,V14Q_g0,edge_mutual_information_bias_adjusted,0.12557691950301553,0.0,0.12557691950301553
7,V14Q_g1,total_correlation_raw,6.942500485134919,0.14247564120966716,6.800024843925252
7,V14Q_g1,total_correlation_null_mean,5.771085310337505,0.025828434365666987,5.7452568759718385
7,V14Q_g1,total_correlation_bias_adjusted,1.1714151747974129,0.11664720684400016,1.0547679679534128
7,V14Q_g1,total_correlation_normalized_raw,0.4313782578763563,0.13333333333333333,0.298044924543023
7,V14Q_g1,total_correlation_normalized_adjusted,0.08992646585831723,0.10976167439080578,-0.019835208532488546
7,V14Q_g1,pairwise_mutual_information_raw,0.16722147750342495,-1.2390881971262912e-18,0.16722147750342495
7,V14Q_g1,pairwise_mutual_information_null_mean,0.04704313380707492,-1.2390881971262908e-18,0.04704313380707492
7,V14Q_g1,pairwise_mutual_information_bias_adjusted,0.12017834369635001,-3.0814879110195775e-34,0.12017834369635001
7,V14Q_g1,edge_mutual_information_raw,0.16681219470006817,-1.2390881971262908e-18,0.16681219470006817
7,V14Q_g1,edge_mutual_information_null_mean,0.04668668942038747,-1.2390881971262908e-18,0.04668668942038747
7,V14Q_g1,edge_mutual_information_bias_adjusted,0.12012550527968066,0.0,0.12012550527968066
7,V14Q_g2,total_correlation_raw,6.78936306262659,0.6632718946493417,6.126091167977249
7,V14Q_g2,total_correlation_null_mean,5.889109106850837,0.19999844044441012,5.689110666406427
7,V14Q_g2,total_correlation_bias_adjusted,0.9002539557757527,0.4632734542049314,0.43698050157082136
7,V14Q_g2,total_correlation_normalized_raw,0.44721605543353443,0.5084059512615459,-0.06118989582801143
7,V14Q_g2,total_correlation_normalized_adjusted,0.09402792812500246,0.39205743169735374,-0.29802950357235125
7,V14Q_g2,pairwise_mutual_information_raw,0.14523863152952662,0.00015487194295228792,0.14508375958657432
7,V14Q_g2,pairwise_mutual_information_null_mean,0.04689813868001586,0.0002875688262810956,0.04661056985373477
7,V14Q_g2,pairwise_mutual_information_bias_adjusted,0.09834049284951078,-0.00013269688332880782,0.0984731897328396
7,V14Q_g2,edge_mutual_information_raw,0.14584324008488084,0.000209988661691657,0.14563325142318917
7,V14Q_g2,edge_mutual_information_null_mean,0.0473910653979257,0.00035259742227677666,0.04703846797564892
7,V14Q_g2,edge_mutual_information_bias_adjusted,0.09845217468695511,-0.00014260876058511983,0.09859478344754023
7,V14Q_g3,total_correlation_raw,6.942500485134919,0.0,6.942500485134919
7,V14Q_g3,total_correlation_null_mean,5.771809273286932,0.0,5.771809273286932
7,V14Q_g3,total_correlation_bias_adjusted,1.1706912118479864,0.0,1.1706912118479864
7,V14Q_g3,total_correlation_normalized_raw,0.4313782578763563,0.0,0.4313782578763563
7,V14Q_g3,total_correlation_normalized_adjusted,0.0897051518777649,0.0,0.0897051518777649
7,V14Q_g3,pairwise_mutual_information_raw,0.16722147750342495,0.0,0.16722147750342495
7,V14Q_g3,pairwise_mutual_information_null_mean,0.04684396820770577,0.0,0.04684396820770577
7,V14Q_g3,pairwise_mutual_information_bias_adjusted,0.12037750929571917,0.0,0.12037750929571917
7,V14Q_g3,edge_mutual_information_raw,0.1723770800088494,0.0,0.1723770800088494
7,V14Q_g3,edge_mutual_information_null_mean,0.046889800052730836,0.0,0.046889800052730836
7,V14Q_g3,edge_mutual_information_bias_adjusted,0.12548727995611858,0.0,0.12548727995611858
7,V14Q_g4,total_correlation_raw,7.04329218516281,0.6559012398181435,6.3873909453446664
7,V14Q_g4,total_correlation_null_mean,5.825568858171882,0.1857114754760695,5.639857382695812
7,V14Q_g4,total_correlation_bias_adjusted,1.217723326990929,0.47018976434207393,0.747533562648855
7,V14Q_g4,total_correlation_normalized_raw,0.5950186387767666,0.412212828449093,0.18280581032767362
7,V14Q_g4,total_correlation_normalized_adjusted,0.24189405878083334,0.30817712766426697,-0.06628306888343363
7,V14Q_g4,pairwise_mutual_information_raw,0.16559579467582625,0.0011600355166225035,0.16443575915920375
7,V14Q_g4,pairwise_mutual_information_null_mean,0.04715126941254742,0.00026216474489108594,0.046889104667656334
7,V14Q_g4,pairwise_mutual_information_bias_adjusted,0.11844452526327884,0.0008978707717314175,0.11754665449154741
7,V14Q_g4,edge_mutual_information_raw,0.15860606687908105,0.005800177583112536,0.1528058892959685
7,V14Q_g4,edge_mutual_information_null_mean,0.04685546460608618,0.001310823724455447,0.04554464088163073
7,V14Q_g4,edge_mutual_information_bias_adjusted,0.11175060227299487,0.004489353858657088,0.10726124841433778
7,V14Q_g5,total_correlation_raw,6.942500485134919,0.027341087885893935,6.915159397249025
7,V14Q_g5,total_correlation_null_mean,5.770779325010768,0.003612111689738506,5.767167213321029
7,V14Q_g5,total_correlation_bias_adjusted,1.1717211601241502,0.023728976196155428,1.1479921839279947
7,V14Q_g5,total_correlation_normalized_raw,0.4313782578763563,0.03333333333333333,0.398044924543023
7,V14Q_g5,total_correlation_normalized_adjusted,0.08979585822852242,0.02892956843949371,0.06086628978902871
7,V14Q_g5,pairwise_mutual_information_raw,0.16722147750342492,-7.930164461608262e-19,0.16722147750342492
7,V14Q_g5,pairwise_mutual_information_null_mean,0.04682579099806847,-7.930164461608265e-19,0.04682579099806847
7,V14Q_g5,pairwise_mutual_information_bias_adjusted,0.1203956865053565,3.0814879110195775e-34,0.1203956865053565
7,V14Q_g5,edge_mutual_information_raw,0.17612242925861932,-7.930164461608261e-19,0.17612242925861932
7,V14Q_g5,edge_mutual_information_null_mean,0.04724949796908378,-7.930164461608261e-19,0.04724949796908378
7,V14Q_g5,edge_mutual_information_bias_adjusted,0.12887293128953553,0.0,0.12887293128953553
