sender,recipient,messages
HUM-00-ngo,HUM-03-assessment,118
HUM-00-ngo,HUM-05-shelter,116
HUM-00-ngo,HUM-08-ngo,118
HUM-00-ngo,HUM-09-transport,117
HUM-00-ngo,HUM-11-assessment,117
HUM-00-ngo,HUM-14-depot,117
HUM-00-ngo,HUM-17-transport,113
HUM-00-ngo,HUM-19-assessment,112
HUM-00-ngo,HUM-23-hub,116
HUM-00-ngo,HUM-24-ngo,114
HUM-00-ngo,HUM-27-assessment,115
HUM-01-transport,HUM-08-ngo,122
HUM-01-transport,HUM-09-transport,117
HUM-01-transport,HUM-11-assessment,115
HUM-01-transport,HUM-15-hub,116
HUM-01-transport,HUM-17-transport,118
HUM-01-transport,HUM-22-depot,114
HUM-01-transport,HUM-23-hub,114
HUM-01-transport,HUM-27-assessment,114
HUM-02-local_authority,HUM-04-clinic,61
HUM-02-local_authority,HUM-15-hub,67
HUM-02-local_authority,HUM-25-transport,65
HUM-03-assessment,HUM-00-ngo,96
HUM-03-assessment,HUM-05-shelter,84
HUM-03-assessment,HUM-14-depot,86
HUM-03-assessment,HUM-19-assessment,81
HUM-04-clinic,HUM-02-local_authority,89
HUM-04-clinic,HUM-15-hub,77
HUM-04-clinic,HUM-21-shelter,76
HUM-04-clinic,HUM-25-transport,75
HUM-05-shelter,HUM-00-ngo,93
HUM-05-shelter,HUM-03-assessment,96
HUM-05-shelter,HUM-14-depot,96
HUM-05-shelter,HUM-17-transport,92
HUM-05-shelter,HUM-19-assessment,92
HUM-05-shelter,HUM-24-ngo,93
HUM-05-shelter,HUM-27-assessment,95
HUM-06-depot,HUM-07-hub,66
HUM-06-depot,HUM-12-clinic,58
HUM-06-depot,HUM-13-shelter,63
HUM-06-depot,HUM-16-ngo,60
HUM-06-depot,HUM-18-local_authority,66
HUM-06-depot,HUM-26-local_authority,57
HUM-07-hub,HUM-06-depot,70
HUM-07-hub,HUM-12-clinic,70
HUM-07-hub,HUM-13-shelter,70
HUM-07-hub,HUM-16-ngo,72
HUM-07-hub,HUM-18-local_authority,73
HUM-07-hub,HUM-21-shelter,74
HUM-07-hub,HUM-26-local_authority,69
HUM-08-ngo,HUM-00-ngo,120
HUM-08-ngo,HUM-01-transport,119
HUM-08-ngo,HUM-09-transport,123
HUM-08-ngo,HUM-11-assessment,118
HUM-08-ngo,HUM-15-hub,122
HUM-08-ngo,HUM-17-transport,114
HUM-08-ngo,HUM-19-assessment,117
HUM-08-ngo,HUM-23-hub,117
HUM-08-ngo,HUM-24-ngo,121
HUM-08-ngo,HUM-27-assessment,116
