sender,recipient,messages
UTL-00-zone_operator,UTL-01-crew_dispatch,36
UTL-00-zone_operator,UTL-06-zone_operator,40
UTL-01-crew_dispatch,UTL-00-zone_operator,66
UTL-01-crew_dispatch,UTL-02-cyber_defense,64
UTL-01-crew_dispatch,UTL-07-crew_dispatch,61
UTL-02-cyber_defense,UTL-01-crew_dispatch,69
UTL-02-cyber_defense,UTL-03-communications,74
UTL-02-cyber_defense,UTL-08-cyber_defense,72
UTL-03-communications,UTL-02-cyber_defense,80
UTL-03-communications,UTL-04-resource_allocation,74
UTL-03-communications,UTL-09-communications,76
UTL-04-resource_allocation,UTL-03-communications,60
UTL-04-resource_allocation,UTL-05-critical_load,59
UTL-04-resource_allocation,UTL-10-resource_allocation,62
UTL-05-critical_load,UTL-04-resource_allocation,47
UTL-05-critical_load,UTL-11-critical_load,48
UTL-06-zone_operator,UTL-00-zone_operator,68
UTL-06-zone_operator,UTL-07-crew_dispatch,65
UTL-06-zone_operator,UTL-12-zone_operator,63
UTL-07-crew_dispatch,UTL-01-crew_dispatch,92
UTL-07-crew_dispatch,UTL-06-zone_operator,93
UTL-07-crew_dispatch,UTL-08-cyber_defense,94
UTL-07-crew_dispatch,UTL-13-crew_dispatch,96
UTL-08-cyber_defense,UTL-02-cyber_defense,106
UTL-08-cyber_defense,UTL-07-crew_dispatch,103
UTL-08-cyber_defense,UTL-09-communications,103
UTL-08-cyber_defense,UTL-14-cyber_defense,100
UTL-09-communications,UTL-03-communications,111
UTL-09-communications,UTL-08-cyber_defense,103
UTL-09-communications,UTL-10-resource_allocation,106
UTL-09-communications,UTL-15-communications,101
UTL-10-resource_allocation,UTL-04-resource_allocation,93
UTL-10-resource_allocation,UTL-09-communications,95
UTL-10-resource_allocation,UTL-11-critical_load,95
UTL-10-resource_allocation,UTL-16-resource_allocation,94
UTL-11-critical_load,UTL-05-critical_load,66
UTL-11-critical_load,UTL-10-resource_allocation,68
UTL-11-critical_load,UTL-17-critical_load,63
UTL-12-zone_operator,UTL-06-zone_operator,70
UTL-12-zone_operator,UTL-13-crew_dispatch,73
UTL-12-zone_operator,UTL-18-zone_operator,72
UTL-13-crew_dispatch,UTL-07-crew_dispatch,116
UTL-13-crew_dispatch,UTL-12-zone_operator,112
UTL-13-crew_dispatch,UTL-14-cyber_defense,110
UTL-13-crew_dispatch,UTL-19-crew_dispatch,110
UTL-14-cyber_defense,UTL-08-cyber_defense,119
UTL-14-cyber_defense,UTL-13-crew_dispatch,118
UTL-14-cyber_defense,UTL-15-communications,114
UTL-14-cyber_defense,UTL-20-cyber_defense,116
UTL-15-communications,UTL-09-communications,124
UTL-15-communications,UTL-14-cyber_defense,120
UTL-15-communications,UTL-16-resource_allocation,122
UTL-15-communications,UTL-21-communications,120
UTL-16-resource_allocation,UTL-10-resource_allocation,108
UTL-16-resource_allocation,UTL-15-communications,100
UTL-16-resource_allocation,UTL-17-critical_load,100
UTL-16-resource_allocation,UTL-22-resource_allocation,103
UTL-17-critical_load,UTL-11-critical_load,74
UTL-17-critical_load,UTL-16-resource_allocation,70
UTL-17-critical_load,UTL-23-critical_load,70
UTL-18-zone_operator,UTL-12-zone_operator,68
UTL-18-zone_operator,UTL-19-crew_dispatch,65
UTL-18-zone_operator,UTL-24-zone_operator,70
UTL-19-crew_dispatch,UTL-13-crew_dispatch,111
UTL-19-crew_dispatch,UTL-18-zone_operator,106
UTL-19-crew_dispatch,UTL-20-cyber_defense,103
UTL-19-crew_dispatch,UTL-25-crew_dispatch,104
UTL-20-cyber_defense,UTL-14-cyber_defense,116
UTL-20-cyber_defense,UTL-19-crew_dispatch,112
UTL-20-cyber_defense,UTL-21-communications,112
UTL-20-cyber_defense,UTL-26-cyber_defense,111
UTL-21-communications,UTL-15-communications,110
UTL-21-communications,UTL-20-cyber_defense,109
UTL-21-communications,UTL-22-resource_allocation,110
UTL-21-communications,UTL-27-communications,109
UTL-22-resource_allocation,UTL-16-resource_allocation,85
UTL-22-resource_allocation,UTL-21-communications,80
UTL-22-resource_allocation,UTL-23-critical_load,82
UTL-23-critical_load,UTL-17-critical_load,52
UTL-23-critical_load,UTL-22-resource_allocation,53
UTL-24-zone_operator,UTL-18-zone_operator,50
UTL-24-zone_operator,UTL-25-crew_dispatch,46
UTL-25-crew_dispatch,UTL-19-crew_dispatch,72
UTL-25-crew_dispatch,UTL-24-zone_operator,77
UTL-25-crew_dispatch,UTL-26-cyber_defense,70
UTL-26-cyber_defense,UTL-20-cyber_defense,78
UTL-26-cyber_defense,UTL-25-crew_dispatch,79
UTL-26-cyber_defense,UTL-27-communications,78
UTL-27-communications,UTL-21-communications,70
UTL-27-communications,UTL-26-cyber_defense,66
