sender,recipient,messages
HUM-00-ngo,HUM-01-transport,3
HUM-00-ngo,HUM-03-assessment,3
HUM-00-ngo,HUM-04-clinic,3
HUM-00-ngo,HUM-20-clinic,3
HUM-00-ngo,HUM-24-ngo,3
HUM-01-transport,HUM-00-ngo,5
HUM-01-transport,HUM-04-clinic,5
HUM-01-transport,HUM-07-hub,5
HUM-02-local_authority,HUM-06-depot,15
HUM-03-assessment,HUM-00-ngo,5
HUM-03-assessment,HUM-04-clinic,5
HUM-03-assessment,HUM-24-ngo,5
HUM-04-clinic,HUM-00-ngo,15
HUM-05-shelter,HUM-08-ngo,3
HUM-05-shelter,HUM-09-transport,3
HUM-05-shelter,HUM-21-shelter,3
HUM-05-shelter,HUM-26-local_authority,3
HUM-05-shelter,HUM-27-assessment,3
HUM-06-depot,HUM-02-local_authority,3
HUM-06-depot,HUM-07-hub,2
HUM-06-depot,HUM-09-transport,2
HUM-06-depot,HUM-10-local_authority,2
HUM-06-depot,HUM-17-transport,2
HUM-06-depot,HUM-18-local_authority,2
HUM-06-depot,HUM-26-local_authority,2
HUM-07-hub,HUM-01-transport,5
HUM-07-hub,HUM-06-depot,5
HUM-07-hub,HUM-17-transport,5
HUM-08-ngo,HUM-05-shelter,8
HUM-08-ngo,HUM-21-shelter,7
HUM-09-transport,HUM-05-shelter,3
HUM-09-transport,HUM-06-depot,2
HUM-09-transport,HUM-18-local_authority,2
HUM-09-transport,HUM-19-assessment,2
HUM-09-transport,HUM-21-shelter,2
HUM-09-transport,HUM-26-local_authority,2
HUM-09-transport,HUM-27-assessment,2
HUM-10-local_authority,HUM-02-local_authority,5
HUM-10-local_authority,HUM-06-depot,5
HUM-10-local_authority,HUM-17-transport,5
HUM-11-assessment,HUM-08-ngo,15
HUM-12-clinic,HUM-13-shelter,3
HUM-12-clinic,HUM-14-depot,2
HUM-12-clinic,HUM-15-hub,2
HUM-12-clinic,HUM-19-assessment,2
HUM-12-clinic,HUM-22-depot,2
HUM-12-clinic,HUM-25-transport,2
HUM-12-clinic,HUM-27-assessment,2
HUM-13-shelter,HUM-12-clinic,3
HUM-13-shelter,HUM-14-depot,2
HUM-13-shelter,HUM-15-hub,2
HUM-13-shelter,HUM-19-assessment,2
HUM-13-shelter,HUM-22-depot,2
HUM-13-shelter,HUM-25-transport,2
HUM-13-shelter,HUM-27-assessment,2
HUM-14-depot,HUM-12-clinic,3
HUM-14-depot,HUM-13-shelter,2
HUM-14-depot,HUM-15-hub,2
HUM-14-depot,HUM-19-assessment,2
HUM-14-depot,HUM-22-depot,2
HUM-14-depot,HUM-25-transport,2
HUM-14-depot,HUM-27-assessment,2
HUM-15-hub,HUM-08-ngo,3
HUM-15-hub,HUM-12-clinic,3
HUM-15-hub,HUM-14-depot,3
HUM-15-hub,HUM-21-shelter,3
HUM-15-hub,HUM-25-transport,3
HUM-16-ngo,HUM-23-hub,15
HUM-17-transport,HUM-02-local_authority,15
HUM-18-local_authority,HUM-06-depot,15
HUM-19-assessment,HUM-08-ngo,3
HUM-19-assessment,HUM-12-clinic,3
HUM-19-assessment,HUM-14-depot,3
HUM-19-assessment,HUM-21-shelter,3
HUM-19-assessment,HUM-25-transport,3
HUM-20-clinic,HUM-00-ngo,5
HUM-20-clinic,HUM-23-hub,5
HUM-20-clinic,HUM-24-ngo,5
HUM-21-shelter,HUM-05-shelter,8
HUM-21-shelter,HUM-18-local_authority,7
HUM-22-depot,HUM-08-ngo,2
HUM-22-depot,HUM-11-assessment,1
HUM-22-depot,HUM-12-clinic,2
HUM-22-depot,HUM-13-shelter,2
HUM-22-depot,HUM-14-depot,2
HUM-22-depot,HUM-15-hub,1
HUM-22-depot,HUM-19-assessment,1
HUM-22-depot,HUM-25-transport,2
HUM-22-depot,HUM-27-assessment,2
HUM-23-hub,HUM-16-ngo,5
HUM-23-hub,HUM-20-clinic,5
HUM-23-hub,HUM-24-ngo,5
HUM-24-ngo,HUM-00-ngo,3
HUM-24-ngo,HUM-03-assessment,3
HUM-24-ngo,HUM-04-clinic,3
HUM-24-ngo,HUM-20-clinic,3
HUM-24-ngo,HUM-23-hub,3
HUM-25-transport,HUM-12-clinic,3
HUM-25-transport,HUM-13-shelter,2
HUM-25-transport,HUM-14-depot,2
HUM-25-transport,HUM-15-hub,2
HUM-25-transport,HUM-19-assessment,2
HUM-25-transport,HUM-22-depot,2
HUM-25-transport,HUM-27-assessment,2
HUM-26-local_authority,HUM-02-local_authority,8
HUM-26-local_authority,HUM-09-transport,7
HUM-27-assessment,HUM-05-shelter,2
HUM-27-assessment,HUM-08-ngo,1
HUM-27-assessment,HUM-09-transport,1
HUM-27-assessment,HUM-11-assessment,1
HUM-27-assessment,HUM-12-clinic,2
HUM-27-assessment,HUM-13-shelter,1
HUM-27-assessment,HUM-14-depot,1
HUM-27-assessment,HUM-15-hub,1
HUM-27-assessment,HUM-19-assessment,1
HUM-27-assessment,HUM-21-shelter,1
HUM-27-assessment,HUM-22-depot,1
HUM-27-assessment,HUM-25-transport,1
HUM-27-assessment,HUM-26-local_authority,1
