sender,recipient,messages
UTL-00-zone_operator,UTL-01-crew_dispatch,187
UTL-00-zone_operator,UTL-02-cyber_defense,189
UTL-00-zone_operator,UTL-03-communications,189
UTL-00-zone_operator,UTL-04-resource_allocation,186
UTL-00-zone_operator,UTL-05-critical_load,192
UTL-00-zone_operator,UTL-06-zone_operator,191
UTL-00-zone_operator,UTL-14-cyber_defense,188
UTL-00-zone_operator,UTL-17-critical_load,188
UTL-00-zone_operator,UTL-23-critical_load,190
UTL-00-zone_operator,UTL-27-communications,187
UTL-01-crew_dispatch,UTL-00-zone_operator,79
UTL-02-cyber_defense,UTL-00-zone_operator,193
UTL-02-cyber_defense,UTL-04-resource_allocation,185
UTL-02-cyber_defense,UTL-05-critical_load,189
UTL-02-cyber_defense,UTL-07-crew_dispatch,191
UTL-02-cyber_defense,UTL-10-resource_allocation,187
UTL-02-cyber_defense,UTL-20-cyber_defense,189
UTL-02-cyber_defense,UTL-21-communications,190
UTL-02-cyber_defense,UTL-22-resource_allocation,187
UTL-03-communications,UTL-00-zone_operator,188
UTL-03-communications,UTL-04-resource_allocation,188
UTL-03-communications,UTL-06-zone_operator,190
UTL-03-communications,UTL-09-communications,189
UTL-03-communications,UTL-10-resource_allocation,184
UTL-03-communications,UTL-11-critical_load,187
UTL-03-communications,UTL-12-zone_operator,190
UTL-03-communications,UTL-13-crew_dispatch,187
UTL-03-communications,UTL-14-cyber_defense,188
UTL-03-communications,UTL-17-critical_load,187
UTL-03-communications,UTL-24-zone_operator,190
UTL-04-resource_allocation,UTL-00-zone_operator,190
UTL-04-resource_allocation,UTL-02-cyber_defense,191
UTL-04-resource_allocation,UTL-03-communications,188
UTL-04-resource_allocation,UTL-05-critical_load,191
UTL-04-resource_allocation,UTL-07-crew_dispatch,194
UTL-04-resource_allocation,UTL-08-cyber_defense,188
UTL-04-resource_allocation,UTL-12-zone_operator,192
UTL-04-resource_allocation,UTL-13-crew_dispatch,188
UTL-04-resource_allocation,UTL-14-cyber_defense,189
UTL-04-resource_allocation,UTL-15-communications,193
UTL-04-resource_allocation,UTL-17-critical_load,190
UTL-04-resource_allocation,UTL-19-crew_dispatch,189
UTL-04-resource_allocation,UTL-23-critical_load,192
UTL-04-resource_allocation,UTL-24-zone_operator,193
UTL-04-resource_allocation,UTL-25-crew_dispatch,193
UTL-05-critical_load,UTL-00-zone_operator,175
UTL-05-critical_load,UTL-02-cyber_defense,175
UTL-05-critical_load,UTL-04-resource_allocation,174
UTL-05-critical_load,UTL-06-zone_operator,178
UTL-05-critical_load,UTL-09-communications,176
UTL-05-critical_load,UTL-12-zone_operator,176
UTL-05-critical_load,UTL-16-resource_allocation,174
UTL-05-critical_load,UTL-19-crew_dispatch,173
UTL-05-critical_load,UTL-26-cyber_defense,177
UTL-06-zone_operator,UTL-00-zone_operator,188
UTL-06-zone_operator,UTL-03-communications,188
UTL-06-zone_operator,UTL-05-critical_load,191
UTL-06-zone_operator,UTL-07-crew_dispatch,194
UTL-06-zone_operator,UTL-08-cyber_defense,190
