run_id,application,complexity,coupling,fragmentation,network_disruption,topology_family,information_condition,sketch_policy,environment_seed,controller,step,agent_id,target,proposed_operational_action,information_action,communication_action,delegation_action,accepted_physical_action,counterfactual_evaluated,counterfactual_causal_utility,counterfactual_action_accepted,counterfactual_beneficial,counterfactual_harmful,predictive_uncertainty,action_value_margin,severity,safety_risk,resource_scarcity,shannon_local,pooled_uncertainty,js_disagreement,jt_disagreement_0_5,jt_disagreement_2,graph_disagreement,consensus,consensus_residual,entropy_slope,disagreement_slope,distributed_contributor_count,distributed_missing_agent_count,risk_kpi_confidence,risk_predictive_uncertainty,risk_shannon_js,risk_generalized_tsallis_gini,risk_graph_disagreement,risk_combined_generalized_entropic
v7-pilots_iteration2-humanitarian-small-low-low-low-random_geometric-private_fragmented-773101-always_act-event_triggered,humanitarian,small,low,low,low,random_geometric,private_fragmented,event_triggered,773101,always_act,0,HUM-00-ngo,H00,revise_delivery_priority,no_information_action,negotiate_commitment,execute_autonomously,True,True,0.0783596702250336,True,True,False,0.38259971909284474,0.4434040534716714,0.11333180422592846,0.17566429655018911,0.0,0.6539089026812923,0.6539089026812923,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,1,3,0.2050433356636126,0.38259971909284474,0.316517113307461,0.359755068473673,0.3106918820189948,0.22570763693201923
v7-pilots_iteration2-humanitarian-small-low-low-low-random_geometric-private_fragmented-773101-always_act-event_triggered,humanitarian,small,low,low,low,random_geometric,private_fragmented,event_triggered,773101,always_act,0,HUM-01-transport,H03,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,False,0.3652537714646231,0.5129724499350362,0.023996738430950206,0.03719494456797282,0.026013775767338765,0.6640900085337205,0.6640900085337205,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,1,3,0.17163609966309987,0.3652537714646231,0.31212401071927937,0.34888098644554855,0.30340658401514176,0.20423444935825122
v7-pilots_iteration2-humanitarian-small-low-low-low-random_geometric-private_fragmented-773101-always_act-event_triggered,humanitarian,small,low,low,low,random_geometric,private_fragmented,event_triggered,773101,always_act,0,HUM-02-local_authority,H00,revise_delivery_priority,no_information_action,negotiate_commitment,execute_autonomously,True,True,0.08079111344934041,True,True,False,0.2603457406232421,0.6122659178883498,0.032283696748561165,0.050039729960269806,0.0,0.5059677686168991,0.5059677686168991,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,1,3,0.1333270870023671,0.2603457406232421,0.23063023840352162,0.2590152836646368,0.2593452110617617,0.17640157496974018
v7-pilots_iteration2-humanitarian-small-low-low-low-random_geometric-private_fragmented-773101-always_act-event_triggered,humanitarian,small,low,low,low,random_geometric,private_fragmented,event_triggered,773101,always_act,0,HUM-03-assessment,H01,revise_delivery_priority,no_information_action,negotiate_commitment,execute_autonomously,True,True,0.08175962435179014,True,True,False,0.4143725391669332,0.41523631869377475,0.0,0.0,0.0,0.7133902178570305,0.7133902178570305,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,1,2,0.17368666331675728,0.4143725391669332,0.3440965701310309,0.3856621985618516,0.30736979978344525,0.202690977633408
v7-pilots_iteration2-humanitarian-small-low-low-low-random_geometric-private_fragmented-773101-always_act-event_triggered,humanitarian,small,low,low,low,random_geometric,private_fragmented,event_triggered,773101,always_act,0,HUM-04-clinic,H04,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,False,0.43864677185928347,0.40859800673787877,0.03448208495210765,0.053447231675766864,0.2569645341449913,0.7596220444978096,0.7596220444978096,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1,1,0.2512994355462385,0.43864677185928347,0.3653642198681658,0.4060277535813483,0.2842316441808991,0.1942347639216914
v7-pilots_iteration2-humanitarian-small-low-low-low-random_geometric-private_fragmented-773101-always_act-event_triggered,humanitarian,small,low,low,low,random_geometric,private_fragmented,event_triggered,773101,always_act,0,HUM-05-shelter,H01,revise_delivery_priority,no_information_action,no_communication_action,execute_autonomously,True,True,0.07779498552497865,True,True,False,0.4411580802309587,0.41804089489759744,0.1321546275610934,0.20483967271969478,0.0,0.7447086737960456,0.7447086737960456,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,1,2,0.23195526873125272,0.4411580802309587,0.3626404005413949,0.4068449590140367,0.318619727030336,0.2347716898576985
v7-pilots_iteration2-humanitarian-small-low-low-low-random_geometric-private_fragmented-773101-always_act-event_triggered,humanitarian,small,low,low,low,random_geometric,private_fragmented,event_triggered,773101,always_act,0,HUM-06-depot,H02,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,False,0.38664655416967264,0.49248314661336556,0.0,0.0,0.0,0.6714725191466391,0.6714725191466391,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,1,2,0.1642598284176887,0.38664655416967264,0.3225267514545288,0.36493948151960404,0.2957248860845958,0.19492770183417502
v7-pilots_iteration2-humanitarian-small-low-low-low-random_geometric-private_fragmented-773101-always_act-event_triggered,humanitarian,small,low,low,low,random_geometric,private_fragmented,event_triggered,773101,always_act,0,HUM-07-hub,H05,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,False,0.3893860131168052,0.48254638288635804,0.0,0.0,0.0,0.695892763344298,0.695892763344298,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,1,2,0.16519124445971378,0.3893860131168052,0.32972759608279656,0.3680777503160939,0.2968754588423915,0.19569475033937214
v7-pilots_iteration2-humanitarian-small-low-low-low-random_geometric-private_fragmented-773101-always_act-event_triggered,humanitarian,small,low,low,low,random_geometric,private_fragmented,event_triggered,773101,always_act,0,HUM-08-ngo,H00,revise_delivery_priority,no_information_action,no_communication_action,execute_autonomously,True,True,0.08175962435179014,True,True,False,0.3866477312284171,0.47916477660371276,0.0,0.0,0.0,0.6859350593027825,0.6859350593027825,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,1,3,0.16426022861766182,0.3866477312284171,0.3261428573170625,0.36525916394833624,0.3123920471159352,0.2057613647439568
v7-pilots_iteration2-humanitarian-small-low-low-low-random_geometric-private_fragmented-773101-always_act-event_triggered,humanitarian,small,low,low,low,random_geometric,private_fragmented,event_triggered,773101,always_act,0,HUM-09-transport,H03,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,False,0.44073429946493836,0.44301453058794293,0.0,0.0,0.026013775767338765,0.7661467444989365,0.7661467444989365,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,1,3,0.18837269248689356,0.44073429946493836,0.3678304059107095,0.40835090270979557,0.3351084057752741,0.22090560385018276
