sender,recipient,messages
UTL-00-zone_operator,UTL-05-critical_load,21
UTL-00-zone_operator,UTL-06-zone_operator,10
UTL-01-crew_dispatch,UTL-02-cyber_defense,14
UTL-01-crew_dispatch,UTL-03-communications,12
UTL-01-crew_dispatch,UTL-04-resource_allocation,14
UTL-01-crew_dispatch,UTL-06-zone_operator,13
UTL-01-crew_dispatch,UTL-24-zone_operator,12
UTL-02-cyber_defense,UTL-01-crew_dispatch,14
UTL-02-cyber_defense,UTL-04-resource_allocation,13
UTL-02-cyber_defense,UTL-22-resource_allocation,12
UTL-03-communications,UTL-01-crew_dispatch,20
UTL-03-communications,UTL-24-zone_operator,10
UTL-04-resource_allocation,UTL-01-crew_dispatch,13
UTL-04-resource_allocation,UTL-02-cyber_defense,11
UTL-04-resource_allocation,UTL-12-zone_operator,13
UTL-05-critical_load,UTL-00-zone_operator,21
UTL-05-critical_load,UTL-06-zone_operator,10
UTL-06-zone_operator,UTL-00-zone_operator,8
UTL-06-zone_operator,UTL-01-crew_dispatch,10
UTL-06-zone_operator,UTL-05-critical_load,9
UTL-06-zone_operator,UTL-15-communications,10
UTL-06-zone_operator,UTL-27-communications,10
UTL-07-crew_dispatch,UTL-08-cyber_defense,12
UTL-07-crew_dispatch,UTL-09-communications,12
UTL-07-crew_dispatch,UTL-11-critical_load,12
UTL-07-crew_dispatch,UTL-12-zone_operator,14
UTL-07-crew_dispatch,UTL-13-crew_dispatch,13
UTL-08-cyber_defense,UTL-07-crew_dispatch,19
UTL-08-cyber_defense,UTL-10-resource_allocation,12
UTL-08-cyber_defense,UTL-11-critical_load,12
UTL-08-cyber_defense,UTL-13-crew_dispatch,12
UTL-09-communications,UTL-07-crew_dispatch,18
UTL-09-communications,UTL-11-critical_load,8
UTL-10-resource_allocation,UTL-08-cyber_defense,20
UTL-10-resource_allocation,UTL-13-crew_dispatch,9
UTL-11-critical_load,UTL-07-crew_dispatch,15
UTL-11-critical_load,UTL-08-cyber_defense,8
UTL-11-critical_load,UTL-09-communications,8
UTL-11-critical_load,UTL-12-zone_operator,8
UTL-12-zone_operator,UTL-04-resource_allocation,12
UTL-12-zone_operator,UTL-07-crew_dispatch,12
UTL-12-zone_operator,UTL-11-critical_load,13
UTL-13-crew_dispatch,UTL-07-crew_dispatch,18
UTL-13-crew_dispatch,UTL-08-cyber_defense,9
UTL-13-crew_dispatch,UTL-10-resource_allocation,9
UTL-13-crew_dispatch,UTL-22-resource_allocation,9
UTL-14-cyber_defense,UTL-17-critical_load,18
UTL-14-cyber_defense,UTL-20-cyber_defense,12
UTL-15-communications,UTL-06-zone_operator,18
UTL-15-communications,UTL-16-resource_allocation,7
UTL-15-communications,UTL-19-crew_dispatch,7
UTL-15-communications,UTL-20-cyber_defense,7
UTL-16-resource_allocation,UTL-15-communications,17
UTL-16-resource_allocation,UTL-19-crew_dispatch,7
UTL-17-critical_load,UTL-14-cyber_defense,9
UTL-17-critical_load,UTL-19-crew_dispatch,9
UTL-17-critical_load,UTL-20-cyber_defense,10
UTL-18-zone_operator,UTL-19-crew_dispatch,25
UTL-19-crew_dispatch,UTL-15-communications,10
UTL-19-crew_dispatch,UTL-16-resource_allocation,11
UTL-19-crew_dispatch,UTL-17-critical_load,11
UTL-19-crew_dispatch,UTL-18-zone_operator,9
UTL-19-crew_dispatch,UTL-20-cyber_defense,8
UTL-20-cyber_defense,UTL-14-cyber_defense,19
UTL-20-cyber_defense,UTL-15-communications,11
UTL-20-cyber_defense,UTL-17-critical_load,11
UTL-20-cyber_defense,UTL-19-crew_dispatch,11
UTL-21-communications,UTL-23-critical_load,19
UTL-21-communications,UTL-26-cyber_defense,10
UTL-22-resource_allocation,UTL-02-cyber_defense,11
UTL-22-resource_allocation,UTL-13-crew_dispatch,11
UTL-22-resource_allocation,UTL-23-critical_load,10
UTL-22-resource_allocation,UTL-24-zone_operator,10
UTL-22-resource_allocation,UTL-25-crew_dispatch,9
UTL-23-critical_load,UTL-21-communications,9
UTL-23-critical_load,UTL-22-resource_allocation,7
UTL-23-critical_load,UTL-25-crew_dispatch,7
UTL-23-critical_load,UTL-27-communications,7
UTL-24-zone_operator,UTL-01-crew_dispatch,19
UTL-24-zone_operator,UTL-03-communications,12
UTL-24-zone_operator,UTL-22-resource_allocation,12
UTL-24-zone_operator,UTL-26-cyber_defense,12
UTL-25-crew_dispatch,UTL-22-resource_allocation,12
UTL-25-crew_dispatch,UTL-23-critical_load,12
UTL-25-crew_dispatch,UTL-27-communications,13
UTL-26-cyber_defense,UTL-21-communications,23
UTL-26-cyber_defense,UTL-24-zone_operator,13
UTL-27-communications,UTL-06-zone_operator,11
UTL-27-communications,UTL-23-critical_load,13
UTL-27-communications,UTL-25-crew_dispatch,11
