family,subset,cluster_id,panel_id,n_agents,topology,regime,disruption,coupling_strength,sampling_temperature,initial_condition,sweep,phase,belief_magnetization,action_magnetization,belief_action_overlap,belief_disagreement,configuration_entropy,entropy_rate,single_agent_marginal_entropy,total_correlation,reference_energy_per_agent,energy_variance,belief_susceptibility,spatial_belief_correlation,mean_confidence,messages_delivered,wire_bytes,message_current,workload_mean,workload_variance,local_configuration_entropy,cross_community_deliveries,corrupted_messages,macrostate_distance
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,27,disruption,0.0,0.0,1.0,0.5,-0.0,0.0,0.0,0.0,-1.8,7.988464862997588e-31,0.0,0.0,0.7973828125,80,1440,1.0,-1.0,0.0,1.3705023899189093,38,0,1.2513703237229736
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,28,disruption,0.0,0.0,1.0,0.5,-0.0,0.0,0.0,0.0,-1.8,7.988464862997588e-31,0.0,0.0,0.7995312499999999,80,1440,1.0,-1.0,0.0,1.3705023899189093,36,0,1.2513703237229736
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,29,disruption,0.0,0.0,1.0,0.5,-0.0,0.0,0.0,0.0,-1.8,7.988464862997588e-31,0.0,0.0,0.802734375,80,1440,1.0,-1.0,0.0,1.3705023899189093,36,0,1.2513703237229736
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,30,disruption,0.0,0.0,1.0,0.5,-0.0,0.0,0.0,0.0,-1.8,7.988464862997588e-31,0.0,0.0,0.806328125,80,1440,1.0,-1.0,0.0,1.3705023899189093,30,0,1.2513703237229736
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,31,recovery,0.0,0.0,1.0,0.5,0.8971529785166263,0.8228349030707947,0.319162306647004,9.158273644717989,-1.8,3.642958465189874,0.063132911392405,-0.01875,0.8094296875000001,80,1440,1.0,-1.0,0.0,1.340704482700318,27,0,15.0464034218374
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,32,recovery,-0.125,-0.125,1.0,0.5416666666666666,1.025232136657396,0.9240627297061172,0.6057227283641917,17.809940268168482,-1.6062500000000002,3.608132515822785,0.0757911392405063,-0.0229166666666666,0.8128359374999998,80,1440,1.0,-0.996875,0.003115234375,1.3388530151602975,30,0,35.55035940028146
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,33,recovery,0.0,0.0,1.0,0.5,1.221443919658182,1.03239046891077,0.6841826821176079,20.059252844444167,-1.8,3.507762658227848,0.1018987341772152,-0.0333333333333333,0.8174140624999999,80,1440,1.0,-0.9890625,0.0108178710937499,1.3342243463102463,30,0,40.80735352074528
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,34,recovery,0.0,0.0,1.0,0.5,1.221443919658182,1.03239046891077,0.6042548917592779,17.525947455655256,-1.8,3.5077626582278487,0.1018987341772152,-0.0333333333333333,0.8219609374999999,80,1440,1.0,-0.9890625,0.0108178710937499,1.3342243463102463,28,0,34.545365210768125
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,35,recovery,0.0,0.0,1.0,0.5,1.221443919658182,0.987493311980151,0.30753649248732,8.427514998464789,-1.8,3.507762658227848,0.1018987341772152,-0.0333333333333333,0.8263906249999999,80,1440,1.0,-0.9890625,0.0108178710937499,1.3342243463102463,26,0,12.562246639713411
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,36,recovery,0.0,0.0,1.0,0.5,0.4637264398194103,0.146858210947023,0.0289829024887131,0.4637264398194103,-1.8,0.0878128955696201,0.0365506329113923,-0.0145833333333333,0.8300625,80,1440,1.0,-0.9890625,0.0108178710937499,1.3640222535288378,25,0,0.9383671061301057
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,37,recovery,0.0,0.0,1.0,0.5,0.3767701612564367,0.0874644004590246,0.0235481350785272,0.3767701612564367,-1.8,0.0665249208860758,0.0276898734177215,-0.0104166666666666,0.8331562499999998,80,1440,1.0,-0.9921875,0.00775146484375,1.3658737210688578,22,0,0.908989240386931
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,38,recovery,0.0,0.0,1.0,0.5,-0.0,0.0,0.0,0.0,-1.8,7.988464862997588e-31,0.0,0.0,0.8351953125,80,1440,1.0,-1.0,0.0,1.3705023899189086,22,0,1.2513703237229736
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,39,recovery,0.0,0.0,1.0,0.5,-0.0,0.0,0.0,0.0,-1.8,7.988464862997588e-31,0.0,0.0,0.8369921874999999,80,1440,1.0,-1.0,0.0,1.3705023899189086,19,0,1.2513703237229736
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,40,recovery,0.0,0.0,1.0,0.5,-0.0,0.0,0.0,0.0,-1.8,7.988464862997588e-31,0.0,0.0,0.8384374999999998,80,1440,1.0,-1.0,0.0,1.3705023899189086,20,0,1.2513703237229736
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,41,recovery,0.0,0.0,1.0,0.5,-0.0,0.0,0.0,0.0,-1.8,7.988464862997588e-31,0.0,0.0,0.8396874999999999,80,1440,1.0,-1.0,0.0,1.3705023899189086,22,0,1.2513703237229736
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,42,recovery,0.0,0.0,1.0,0.5,-0.0,0.0,0.0,0.0,-1.8,7.988464862997588e-31,0.0,0.0,0.8409374999999999,80,1440,1.0,-1.0,0.0,1.3705023899189086,23,0,1.2513703237229736
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,43,recovery,0.0,0.0,1.0,0.5,-0.0,0.0,0.0,0.0,-1.8,7.988464862997588e-31,0.0,0.0,0.841796875,80,1440,1.0,-1.0,0.0,1.3705023899189086,20,0,1.2513703237229736
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,44,recovery,-0.125,-0.125,1.0,0.375,0.2663844632679204,0.1099882822529236,0.016649028954245,0.2663844632679204,-1.88125,0.0074204905063291,0.0175632911392405,0.01875,0.8422265624999999,80,1440,1.0,-0.9953125,0.00466552734375,1.3534603511395566,23,0,1.2297372016239396
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,45,recovery,0.0,0.0,1.0,0.5,0.5004024235381879,0.1490664743720195,0.0312751514711367,0.5004024235381879,-1.8,0.0171139240506329,0.040506329113924,0.05,0.8440624999999999,80,1440,1.0,-0.9875,0.0123437499999999,1.3250569531739695,25,0,0.9335293881056452
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,1,baseline,0.25,0.375,0.375,0.4166666666666667,1.64622455382987,1.6397718128906469,0.1556693074075076,3.335193283210373,-1.2145833333333331,1.870210358796296,0.1625,-0.1666666666666666,0.55,16,288,1.0,-0.3046875,0.43841552734375,1.8631886918896168,1,0,5.3587644677414135
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,2,baseline,0.25,0.375,0.875,0.4166666666666667,2.141837449156696,2.062210874388181,0.2428544160605959,5.629503864782373,-1.5604166666666668,3.455200492831541,0.1280241935483871,-2.0816681711721685e-17,0.5861328124999999,32,576,1.0,-0.470703125,0.4678916931152344,1.6934711047938138,7,0,6.2212770497641925
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,3,baseline,0.0,0.0,1.0,0.4166666666666667,2.2289797515380902,2.1141726742303337,0.2500186069361003,5.771615670417121,-1.9375,3.716341484436565,0.1488253546099291,0.0503472222222221,0.6043619791666667,48,864,1.0,-0.55859375,0.4314626057942708,1.5823150475176018,13,0,6.050636377587897
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,4,baseline,0.0,0.0,1.0,0.4166666666666667,2.174644844317388,1.931564485446292,0.2555997866949154,6.0045483299199045,-1.9375,4.281810446979718,0.2152157738095238,0.0794270833333333,0.6185058593749999,64,1152,1.0,-0.6611328125,0.3627080917358398,1.525413890317683,21,0,6.834068834492074
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,5,baseline,0.0,0.0,1.0,0.4166666666666667,1.9543845099470776,1.636462392095968,0.2396664882256615,5.714943113274093,-1.9375,4.13678054676512,0.2214794303797468,0.0968749999999999,0.6298906249999999,80,1440,1.0,-0.72890625,0.3085394287109375,1.491273195997732,27,0,6.951046712921545
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,6,baseline,0.0,0.0,1.0,0.4166666666666667,1.2728841391692216,0.7793966752058012,0.1093190271609947,2.225324729982611,-1.9375,0.8390718947784812,0.2148338607594936,0.1635416666666665,0.6563828125000001,80,1440,1.0,-0.86796875,0.1802239990234375,1.3895775413633935,33,0,2.5396036799510724
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,7,baseline,0.0,0.0,1.0,0.4166666666666667,0.6607532912832434,0.2824964064174696,0.0634817718277429,1.3706634072045296,-1.9375,0.2747200685654006,0.1059731012658228,0.1635416666666665,0.6708046875,80,1440,1.0,-0.940625,0.079287109375,1.355768921567377,32,0,1.986530711538322
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,8,baseline,0.0,0.0,1.0,0.4166666666666667,-0.0,0.0,0.0,0.0,-1.9375,0.0,0.0,0.1666666666666665,0.6872187499999999,80,1440,1.0,-0.99375,0.0062109374999999,1.354710418717927,30,0,0.999698591911593
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,9,baseline,0.125,0.125,1.0,0.4583333333333333,0.4437922953464478,0.1146168773785716,0.0277370184591529,0.4437922953464478,-1.74375,0.0827760087025317,0.0344541139240506,0.1531249999999999,0.701171875,80,1440,1.0,-0.98984375,0.0100531005859375,1.3572766140380863,27,0,1.4495494710940118
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,10,baseline,0.0,0.0,1.0,0.4166666666666667,0.5623351446188083,0.1524541381011514,0.0351459465386755,0.5623351446188083,-1.9375,0.1140427215189874,0.0474683544303797,0.1458333333333332,0.7124609375,80,1440,1.0,-0.984375,0.015380859375,1.3586584115181726,24,0,0.8679111164831176
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,11,baseline,0.0,0.0,1.0,0.4166666666666667,0.5623351446188083,0.1524541381011514,0.0351459465386755,0.5623351446188083,-1.9375,0.1140427215189874,0.0474683544303797,0.1458333333333332,0.7224609375,80,1440,1.0,-0.984375,0.015380859375,1.3586584115181726,20,0,0.8679111164831176
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,12,baseline,0.0,0.0,1.0,0.4166666666666667,0.5623351446188083,0.1524541381011514,0.0351459465386755,0.5623351446188083,-1.9375,0.1140427215189874,0.0474683544303797,0.1458333333333332,0.7306640624999999,80,1440,1.0,-0.984375,0.015380859375,1.3586584115181726,22,0,0.8679111164831176
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,13,baseline,0.0,0.0,1.0,0.4166666666666667,0.5623351446188083,0.1524541381011514,0.0351459465386755,0.5623351446188083,-1.9375,0.1140427215189874,0.0474683544303797,0.1458333333333332,0.7343828125,80,1440,1.0,-0.984375,0.015380859375,1.3586584115181723,25,0,0.8679111164831176
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,14,baseline,0.0,0.0,1.0,0.4166666666666667,0.2967152565836348,0.0800907584652455,0.0185447035364771,0.2967152565836348,-1.9375,0.0485631922468354,0.0202136075949367,0.1593749999999999,0.7385937499999999,80,1440,1.0,-0.99453125,0.0054388427734375,1.356092216198013,27,0,0.5127403134504727
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,15,baseline,0.0,0.0,1.0,0.4166666666666667,-0.0,0.0,0.0,0.0,-1.9375,0.0,0.0,0.1666666666666665,0.743625,80,1440,1.0,-1.0,0.0,1.354710418717927,30,0,0.999698591911593
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,16,disruption,0.0,0.0,1.0,0.4166666666666667,0.9556796188556792,0.9713696597651932,0.3191623066470041,9.158273644717989,-1.9375,4.456192642405063,0.0681962025316455,0.1145833333333332,0.7482656249999999,80,1440,1.0,-1.0,0.0,1.3260133674880905,33,0,17.100172699780668
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,17,disruption,0.125,0.125,1.0,0.4583333333333333,1.0202628089581467,1.0630286630360644,0.6075504288583575,17.93682543978625,-1.74375,4.445613034018987,0.0724287974683544,0.1135416666666666,0.7537499999999999,80,1440,1.0,-0.99921875,0.0007806396484375,1.3258560587884756,31,0,40.19203171073255
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,18,disruption,0.0,0.0,1.0,0.4166666666666667,1.3250944442052233,1.282859795723989,0.6844462804055375,20.08629597410652,-1.9375,4.329363034018988,0.1104034810126582,0.1031249999999999,0.761453125,80,1440,1.0,-0.99140625,0.0085198974609374,1.324282971792328,28,0,45.58947433733788
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,19,disruption,0.0,0.0,1.0,0.4166666666666667,1.3250944442052233,1.282859795723989,0.6025235175144783,17.51080769611719,-1.9375,4.329363034018988,0.1104034810126582,0.1031249999999999,0.76753125,80,1440,1.0,-0.99140625,0.0085198974609374,1.324282971792328,27,0,38.44613234343993
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,20,disruption,0.0,0.0,1.0,0.4166666666666667,1.3250944442052233,1.238542979322398,0.3026651916854713,8.325534330701863,-1.9375,4.329363034018988,0.1104034810126582,0.1031249999999999,0.7737656249999999,80,1440,1.0,-0.99140625,0.0085198974609374,1.324282971792328,26,0,13.991251537215438
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_field_reversal,16,modular,markovized,field_reversal,0.8,0.5,disordered,21,disruption,0.125,0.125,1.0,0.375,0.465734485264415,0.2526109827812919,0.0292247534257292,0.4694576243589195,-1.88125,0.072157832278481,0.0322784810126582,0.1562499999999999,0.7807421874999999,80,1440,1.0,-0.990625,0.009287109375,1.3516088539038462,27,0,1.3167829004661469
