n_agents,topology,coupling_strength,sampling_temperature,independent_seeds,mean_abs_belief_magnetization_mean,mean_abs_belief_magnetization_sd,mean_abs_belief_magnetization_q025,mean_abs_belief_magnetization_q975,mean_abs_action_magnetization_mean,mean_abs_action_magnetization_sd,mean_abs_action_magnetization_q025,mean_abs_action_magnetization_q975,belief_susceptibility_mean,belief_susceptibility_sd,belief_susceptibility_q025,belief_susceptibility_q975,belief_correlation_time_sweeps_mean,belief_correlation_time_sweeps_sd,belief_correlation_time_sweeps_q025,belief_correlation_time_sweeps_q975,mean_field_belief_mean,mean_field_belief_sd,mean_field_belief_q025,mean_field_belief_q975,mean_field_action_mean,mean_field_action_sd,mean_field_action_q025,mean_field_action_q975,local_belief_stability_index_mean,local_belief_stability_index_sd,local_belief_stability_index_q025,local_belief_stability_index_q975
64,modular,0.3,0.85,16,0.01220703125,0.0017438701039622,0.0101345486111111,0.0160590277777777,0.0123372395833333,0.0020566078524434,0.0100911458333333,0.0167317708333333,0.0294417529872749,0.005546281946705,0.0233919149596523,0.0413582402234636,2.427778979269,0.6025576517762781,1.615823544436351,3.575502442017675,-0.0156182272407494,0.0,-0.0156182272407494,-0.0156182272407494,-0.043372207363716,0.0,-0.043372207363716,-0.043372207363716,4.405955175165628,0.0,4.405955175165628,4.405955175165628
64,modular,0.3,1.0,16,0.0125217013888888,0.0016098471954012,0.0100260416666666,0.0148654513888888,0.0123697916666666,0.0017320554480451,0.0102430555555555,0.015234375,0.029358463299193,0.0054169745194118,0.0203277758379888,0.0383576291899441,2.945985077121376,1.217690503061421,1.631151396343388,5.505957955375477,-0.0156182272407494,0.0,-0.0156182272407494,-0.0156182272407494,-0.043372207363716,0.0,-0.043372207363716,-0.043372207363716,4.405955175165628,0.0,4.405955175165628,4.405955175165628
64,modular,0.35,0.4,16,0.0,0.0,0.0,0.0,0.0002495659722222,0.0005340482088636,0.0,0.0015407986111111,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.965343944511851e-07,0.0,4.965343944511851e-07,4.965343944511851e-07,1.8996546669884301e-07,0.0,1.8996546669884301e-07,1.8996546669884301e-07,6.470648504647767,0.0,6.470648504647767,6.470648504647767
64,modular,0.35,0.5,16,0.0,0.0,0.0,0.0,0.0004665798611111,0.0005216765935902,0.0,0.0013237847222222,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.965343944511851e-07,0.0,4.965343944511851e-07,4.965343944511851e-07,1.8996546669884301e-07,0.0,1.8996546669884301e-07,1.8996546669884301e-07,6.470648504647767,0.0,6.470648504647767,6.470648504647767
64,modular,0.35,0.6,16,4.340277777777778e-05,0.0001002344217343,0.0,0.0002821180555555,0.0002061631944444,0.0002988179596885,0.0,0.0009114583333333,8.65630819366853e-05,0.0001996857036516,0.0,0.0005618113749224,1.0621351453141674,0.2485405812566694,1.0,1.6213514531416735,-0.0042246903873696,0.0,-0.0042246903873696,-0.0042246903873696,-0.011652162219837,0.0,-0.011652162219837,-0.011652162219837,5.909892317443437,0.0,5.909892317443437,5.909892317443437
64,modular,0.35,0.7,16,0.0003797743055555,0.0003653747472858,0.0,0.0011501736111111,0.0007161458333333,0.0004477012832717,0.0001736111111111,0.0013888888888888,0.0007498496663563,0.0007114131019894,0.0,0.0022276051365611,1.8009058348268367,1.2945989342932749,1.0,4.971500232689433,-0.0086111824522104,0.0,-0.0086111824522104,-0.0086111824522104,-0.0239347093915428,0.0,-0.0239347093915428,-0.0239347093915428,5.34895042631288,0.0,5.34895042631288,5.34895042631288
64,modular,0.35,0.85,16,0.0125108506944444,0.0019951119678057,0.0095486111111111,0.0160807291666666,0.0127387152777777,0.0021506065439648,0.0101128472222222,0.0172526041666666,0.0307164368016759,0.0052802844148188,0.0236828833022967,0.0403609462290502,2.476700859824149,0.6475752639405707,1.7088074538378393,3.8643765837915303,-0.0155165017027151,0.0,-0.0155165017027151,-0.0155165017027151,-0.0437221170081602,0.0,-0.0437221170081602,-0.0437221170081602,4.507285591597801,0.0,4.507285591597801,4.507285591597801
64,modular,0.35,1.0,16,0.0120768229166666,0.0026359699606451,0.0090060763888888,0.0180555555555555,0.0123155381944444,0.0025273936022037,0.0092664930555555,0.0179253472222222,0.0292567456160769,0.0086038933976275,0.0195203386871508,0.0492531812538795,2.4229601076702467,0.6355000430740398,1.6306822257837572,3.4545865452243123,-0.0155165017027151,0.0,-0.0155165017027151,-0.0155165017027151,-0.0437221170081602,0.0,-0.0437221170081602,-0.0437221170081602,4.507285591597801,0.0,4.507285591597801,4.507285591597801
64,modular,0.4,0.4,16,0.0,0.0,0.0,0.0,0.0003255208333333,0.0003464980874982,0.0,0.0009765625,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0127292482348394,0.0,0.0127292482348394,0.0127292482348394,0.0224151380040913,0.0,0.0224151380040913,0.0224151380040913,6.566376416547114,0.0,6.566376416547114,6.566376416547114
64,modular,0.4,0.5,16,0.0,0.0,0.0,0.0,0.00048828125,0.0005119565694465,0.0,0.0012152777777777,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0127292482348394,0.0,0.0127292482348394,0.0127292482348394,0.0224151380040913,0.0,0.0224151380040913,0.0224151380040913,6.566376416547114,0.0,6.566376416547114,6.566376416547114
64,modular,0.4,0.6,16,0.0001519097222222,0.0003634793691537,0.0,0.0010633680555555,0.0004448784722222,0.0004826628274772,0.0,0.0014973958333333,0.0002960602886405,0.0007014429463922,0.0,0.0020544789726877,1.3661184440774312,0.8594460253523681,1.0,3.5447945326003967,-0.0041997031870864,0.0,-0.0041997031870864,-0.0041997031870864,-0.0117215804856358,0.0,-0.0117215804856358,-0.0117215804856358,6.008550944250091,0.0,6.008550944250091,6.008550944250091
64,modular,0.4,0.7,16,0.00048828125,0.000449241464245,0.0,0.0012152777777777,0.0007921006944444,0.0006145236618342,0.0,0.0021267361111111,0.001008326544072,0.0009547018295611,0.0,0.0026179876629422,1.5923951620336465,0.725275263366487,1.0,2.8154802270019483,-0.0085584148043715,0.0,-0.0085584148043715,-0.0085584148043715,-0.0240938147181261,0.0,-0.0240938147181261,-0.0240938147181261,5.448679784522791,0.0,5.448679784522791,5.448679784522791
64,modular,0.4,0.85,16,0.0141493055555555,0.0017441941463508,0.0115885416666666,0.0177300347222222,0.0137369791666666,0.0018868314554036,0.0107638888888888,0.0168185763888888,0.0355090491154562,0.0064146669177947,0.0262453445065176,0.0477980970670391,2.524684290945085,0.8783336678483031,1.765298019887724,4.641472991969184,-0.0154160956998189,0.0,-0.0154160956998189,-0.0154160956998189,-0.0440675010264298,0.0,-0.0440675010264298,-0.0440675010264298,4.608616367025295,0.0,4.608616367025295,4.608616367025295
64,modular,0.4,1.0,16,0.0140082465277777,0.0023776642230559,0.0103732638888888,0.0171006944444444,0.0139214409722222,0.0022779636875774,0.0106119791666666,0.017578125,0.034813271066108,0.0072479446364177,0.0250446151458721,0.0453008612662942,2.814090282299105,0.9297828410140694,1.8101651593250088,4.544913946337315,-0.0154160956998189,0.0,-0.0154160956998189,-0.0154160956998189,-0.0440675010264298,0.0,-0.0440675010264298,-0.0440675010264298,4.608616367025295,0.0,4.608616367025295,4.608616367025295
64,modular,0.5,0.4,16,0.0,0.0,0.0,0.0,0.0002387152777777,0.0002964974179965,0.0,0.0009114583333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.9688592818735038,0.0,-0.9688592818735038,-0.9688592818735038,-0.9997550417647638,0.0,-0.9997550417647638,-0.9997550417647638,0.4146759749001863,0.0,0.4146759749001863,0.4146759749001863
64,modular,0.5,0.5,16,3.255208333333333e-05,0.0001302083333333,0.0,0.0003255208333333,0.0002278645833333,0.0002513366882318,0.0,0.0007378472222222,6.437674581005589e-05,0.0002575069832402,0.0,0.0006437674581005,1.1237596137580603,0.4950384550322417,1.0,2.2375961375806046,-0.9688592818735038,0.0,-0.9688592818735038,-0.9688592818735038,-0.9997550417647638,0.0,-0.9997550417647638,-0.9997550417647638,0.4146759749001863,0.0,0.4146759749001863,0.4146759749001863
64,modular,0.5,0.6,16,0.0001085069444444,0.0002444980344245,0.0,0.0007378472222222,0.0005316840277777,0.0005090043685562,0.0,0.0014973958333333,0.0002138617318435,0.0004796647424253,0.0,0.0014470825574177,1.3691106733980585,1.0693173708905988,1.0,4.196068278948342,-0.0041497981828187,0.0,-0.0041497981828187,-0.0041497981828187,-0.0118524806921787,0.0,-0.0118524806921787,-0.0118524806921787,6.2058673192673215,0.0,6.2058673192673215,6.2058673192673215
64,modular,0.5,0.7,16,0.0005750868055555,0.0006169711603829,0.0,0.0018880208333333,0.0009114583333333,0.0008931556305889,6.510416666666667e-05,0.0030164930555555,0.0011453241387337,0.0012332967976656,0.0,0.0037857406114214,1.963915029024442,1.3874976190491783,1.0,4.654814073472455,-0.0084547970840893,0.0,-0.0084547970840893,-0.0084547970840893,-0.0244062475064627,0.0,-0.0244062475064627,-0.0244062475064627,5.648138765581081,0.0,5.648138765581081,5.648138765581081
64,modular,0.5,0.85,16,0.0168185763888888,0.0019691663776821,0.0126519097222222,0.0193793402777777,0.0166666666666666,0.0025373369314507,0.0119140625,0.0192708333333333,0.0427599802141527,0.0071252246446872,0.0275724026225946,0.0504139024674115,2.42908658941734,0.4333605307646671,1.607587722846326,3.0624356433130475,-0.0152191407828385,0.0,-0.0152191407828385,-0.0152191407828385,-0.044745039763506,0.0,-0.044745039763506,-0.044745039763506,4.811278950346531,0.0,4.811278950346531,4.811278950346531
64,modular,0.5,1.0,16,0.0161024305555555,0.0020867063743608,0.0135633680555555,0.01953125,0.0159830729166666,0.0020081623062999,0.0127387152777777,0.0195529513888888,0.042251028088144,0.0070242702089054,0.0335117939168218,0.0540830132681564,2.5668960951158306,1.055250081043598,1.7735774789624092,4.987170188141535,-0.0152191407828385,0.0,-0.0152191407828385,-0.0152191407828385,-0.044745039763506,0.0,-0.044745039763506,-0.044745039763506,4.811278950346531,0.0,4.811278950346531,4.811278950346531
64,modular,0.6,0.4,16,0.0,0.0,0.0,0.0,0.0003797743055555,0.0006502696039382,0.0,0.0019314236111111,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.9821446728622598,0.0,-0.9821446728622598,-0.9821446728622598,-0.9997712873943032,0.0,-0.9997712873943032,-0.9997712873943032,0.246276983889603,0.0,0.246276983889603,0.246276983889603
64,modular,0.6,0.5,16,1.0850694444444443e-05,4.3402777777777786e-05,0.0,0.0001085069444444,0.0002170138888888,0.0003201230714337,0.0,0.0009114583333333,2.1701388888888883e-05,8.680555555555553e-05,0.0,0.0002170138888888,1.0,0.0,1.0,1.0,-0.9821446728622598,0.0,-0.9821446728622598,-0.9821446728622598,-0.9997712873943032,0.0,-0.9997712873943032,-0.9997712873943032,0.246276983889603,0.0,0.246276983889603,0.246276983889603
64,modular,0.6,0.6,16,3.255208333333333e-05,9.4428060602319e-05,0.0,0.0002821180555555,0.0001193576388888,0.0003087399174267,0.0,0.0008897569444444,6.486169304779641e-05,0.0001879947656908,0.0,0.0005618113749224,1.0621351453141674,0.2485405812566694,1.0,1.6213514531416735,-0.9641461002627983,0.0,-0.9641461002627983,-0.9641461002627983,-0.999729614382438,0.0,-0.999729614382438,-0.999729614382438,0.4509346327611352,0.0,0.4509346327611352,0.4509346327611352
64,modular,0.6,0.7,16,0.0009114583333333,0.0006449366535071,0.0001302083333333,0.0022135416666666,0.0012261284722222,0.0008885740499649,0.0002387152777777,0.0030598958333333,0.001816612352576,0.0012925493692903,0.0002589618249534,0.0044498758535071,2.16555445220265,1.0080381822948614,1.0,4.288083504274166,-0.0083536596059926,0.0,-0.0083536596059926,-0.0083536596059926,-0.0247112069522759,0.0,-0.0247112069522759,-0.0247112069522759,5.847598082025875,0.0,5.847598082025875,5.847598082025875
64,modular,0.6,0.85,16,0.0224392361111111,0.0026862076996307,0.0188151041666666,0.0263237847222222,0.0220703125,0.002700662064223,0.0167534722222222,0.0258463541666666,0.0643549231843575,0.0122093894374634,0.0491118191340782,0.0860170313469894,2.932869374167799,1.0494486915784862,2.0311394958635804,5.557196334806796,-0.0150271658854565,0.0,-0.0150271658854565,-0.0150271658854565,-0.045405496734019,0.0,-0.045405496734019,-0.045405496734019,5.013942839963856,0.0,5.013942839963856,5.013942839963856
64,modular,0.6,1.0,16,0.0212890625,0.0027014059970418,0.0170789930555555,0.0258246527777777,0.0210177951388888,0.0029026260025335,0.0171440972222222,0.0256944444444444,0.0613450981533209,0.0119340804761971,0.0423281346989447,0.0818086592178771,2.754954951866727,0.7563672332351357,2.0234583838874887,4.457830997221833,-0.0150271658854565,0.0,-0.0150271658854565,-0.0150271658854565,-0.045405496734019,0.0,-0.045405496734019,-0.045405496734019,5.013942839963856,0.0,5.013942839963856,5.013942839963856
64,modular,0.7,0.4,16,0.0,0.0,0.0,0.0,0.0003255208333333,0.0003952592897344,0.0,0.0011501736111111,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.9889156953856924,0.0,-0.9889156953856924,-0.9889156953856924,-0.9997791477110394,0.0,-0.9997791477110394,-0.9997791477110394,0.1577098429304164,0.0,0.1577098429304164,0.1577098429304164
64,modular,0.7,0.5,16,0.0,0.0,0.0,0.0,0.0002387152777777,0.0002826184131267,0.0,0.0008463541666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.9889156953856924,0.0,-0.9889156953856924,-0.9889156953856924,-0.9997791477110394,0.0,-0.9997791477110394,-0.9997791477110394,0.1577098429304164,0.0,0.1577098429304164,0.1577098429304164
64,modular,0.7,0.6,16,0.0001302083333333,0.0003007032652029,0.0,0.0008680555555555,0.000390625,0.0005051655750647,0.0,0.0013237847222222,0.0002582344040968,0.0005962036877857,0.0,0.0017264121663563,1.2589783018462255,0.5702141111208359,1.0,2.583175505706353,-0.9799419246017465,0.0,-0.9799419246017465,-0.9799419246017465,-0.9997511569638186,0.0,-0.9997511569638186,-0.9997511569638186,0.2621355324107527,0.0,0.2621355324107527,0.2621355324107527
64,modular,0.7,0.7,16,0.0009331597222222,0.0009118027347562,0.0,0.0026041666666666,0.0011176215277777,0.0007473180302666,0.0002387152777777,0.0021918402777777,0.0018442543451272,0.0018010012274577,0.0,0.0051772967101179,1.557549477335474,0.6485517937207278,1.0,2.571488520752212,-0.00803100571634,0.0,-0.00803100571634,-0.00803100571634,-0.0245694039197489,0.0,-0.0245694039197489,-0.0245694039197489,6.047019952823027,0.0,6.047019952823027,6.047019952823027
64,modular,0.7,0.85,16,0.0264431423611111,0.00254975466164,0.0208767361111111,0.0292534722222222,0.0250108506944444,0.0024556154791346,0.0197265625,0.028125,0.0807169217489137,0.0146510563687316,0.0508571442427063,0.1003724394785847,2.7787974495858463,1.262413261358836,1.7141223560051535,5.74296259186038,-0.0148399842393618,0.0,-0.0148399842393618,-0.0148399842393618,-0.0460495114396341,0.0,-0.0460495114396341,-0.0460495114396341,5.216607956565805,0.0,5.216607956565805,5.216607956565805
64,modular,0.7,1.0,16,0.0263888888888888,0.0040675913806474,0.0208984375,0.0340494791666666,0.0255099826388888,0.003676004321585,0.0199001736111111,0.0321180555555555,0.0829989622129112,0.0244504490305387,0.0569121954531346,0.1380858162631905,2.681693584373583,0.8980576321461932,1.9541595786524644,4.5522543731562966,-0.0148399842393618,0.0,-0.0148399842393618,-0.0148399842393618,-0.0460495114396341,0.0,-0.0460495114396341,-0.0460495114396341,5.216607956565805,0.0,5.216607956565805,5.216607956565805
64,modular,0.8,0.4,16,0.0,0.0,0.0,0.0,0.0004557291666666,0.0004696065562191,0.0,0.0013237847222222,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9928770975275304,0.0,0.9928770975275304,0.9928770975275304,0.9997836204368308,0.0,0.9997836204368308,0.9997836204368308,0.1043185183424517,0.0,0.1043185183424517,0.1043185183424517
64,modular,0.8,0.5,16,2.170138888888889e-05,8.680555555555557e-05,0.0,0.0002170138888888,0.0004123263888888,0.0004696065562191,0.0,0.0015625,4.3160304158907526e-05,0.0001726412166356,0.0,0.000431603041589,1.0621351453141674,0.2485405812566694,1.0,1.6213514531416735,0.9928770975275304,0.0,0.9928770975275304,0.9928770975275304,0.9997836204368308,0.0,0.9997836204368308,0.9997836204368308,0.1043185183424517,0.0,0.1043185183424517,0.1043185183424517
64,modular,0.8,0.6,16,7.595486111111111e-05,0.0001262913937661,0.0,0.0003472222222222,0.00029296875,0.0002815052996517,0.0,0.0006944444444444,0.0001514247749844,0.0002514727400673,0.0,0.0006905648665425,1.1242702906283348,0.3395710799306763,1.0,1.9941623250266776,-0.9876878517394384,0.0,-0.9876878517394384,-0.9876878517394384,-0.99976108449967,0.0,-0.99976108449967,-0.99976108449967,0.1663637503424084,0.0,0.1663637503424084,0.1663637503424084
64,modular,0.8,0.7,16,0.0012912326388888,0.0008783389730225,0.0003038194444444,0.0031901041666666,0.0015299479166666,0.0008533917696688,0.0003038194444444,0.0032118055555555,0.0025977411157666,0.0018442376828276,0.0006032743637492,0.0067026982464307,2.070388133792376,0.7766860409164524,1.0,3.256759337744348,0.9689925713180418,0.0,0.9689925713180418,0.9689925713180418,0.9997622217616972,0.0,0.9997622217616972,0.9997622217616972,0.38139650590227,0.0,0.38139650590227,0.38139650590227
64,modular,0.8,0.85,16,0.0312065972222222,0.0039865083199951,0.0249999999999999,0.0368055555555555,0.0310329861111111,0.0034206235556195,0.0251519097222222,0.0358506944444444,0.1113863186685288,0.0222670380928461,0.0813062538795779,0.1444754810676598,2.5359501684351238,0.5142922179254071,1.9381591875552144,3.373197495793573,-0.0146574183049457,0.0,-0.0146574183049457,-0.0146574183049457,-0.0466776918037432,0.0,-0.0466776918037432,-0.0466776918037432,5.419274226236132,0.0,5.419274226236132,5.419274226236132
64,modular,0.8,1.0,16,0.03203125,0.0032324629730946,0.0260633680555555,0.0367404513888888,0.0315646701388888,0.0027135357426299,0.0270399305555555,0.0354600694444444,0.1086737662942271,0.0181514692361621,0.0744241251551831,0.1354523102886405,2.4554916736277663,0.5116164441946719,1.7335340990786046,3.26707919935312,-0.0146574183049457,0.0,-0.0146574183049457,-0.0146574183049457,-0.0466776918037432,0.0,-0.0466776918037432,-0.0466776918037432,5.419274226236132,0.0,5.419274226236132,5.419274226236132
64,modular,0.9,0.4,16,7.595486111111111e-05,0.000154877589017,0.0,0.0004557291666666,0.0004557291666666,0.0005448734314748,0.0,0.0014973958333333,0.0001509398277467,0.0003070763873684,0.0,0.000902729283054,1.1880332184665012,0.5465246577762031,1.0,2.6317916034083426,0.9953358315145412,0.0,0.9953358315145412,0.9953358315145412,0.9997863508349268,0.0,0.9997863508349268,0.9997863508349268,0.0702097818354301,0.0,0.0702097818354301,0.0702097818354301
64,modular,0.9,0.5,16,2.170138888888889e-05,5.929948359930323e-05,0.0,0.0001736111111111,0.0002495659722222,0.0002760998948603,0.0,0.0008029513888888,4.340277777777777e-05,0.0001185989671986,0.0,0.0003472222222222,1.0,0.0,1.0,1.0,0.9953358315145412,0.0,0.9953358315145412,0.9953358315145412,0.9997863508349268,0.0,0.9997863508349268,0.9997863508349268,0.0702097818354301,0.0,0.0702097818354301,0.0702097818354301
64,modular,0.9,0.6,16,0.0001736111111111,0.0003354485357914,0.0,0.0010199652777777,0.0004123263888888,0.0005736176968055,0.0,0.0016276041666666,0.0003477071694599,0.0006731760805215,0.0,0.0020472047641216,1.228182829189684,0.4991860100174755,1.0,2.3662802715395896,-0.992148626142334,0.0,-0.992148626142334,-0.992148626142334,-0.9997666207445152,0.0,-0.9997666207445152,-0.9997666207445152,0.1094134013348938,0.0,0.1094134013348938,0.1094134013348938
64,modular,0.9,0.7,16,0.0020290798611111,0.0010602485184968,0.0004774305555555,0.0039279513888888,0.0023003472222222,0.000972842064314,0.0009548611111111,0.0037543402777777,0.0041359937538795,0.0022220552634661,0.0009572858472998,0.0085212503879577,2.334852626925577,1.0653820079441132,1.0,4.416336095209212,0.9820853152728896,0.0,0.9820853152728896,0.9820853152728896,0.9997782967662792,0.0,0.9997782967662792,0.9997782967662792,0.2289014620997185,0.0,0.2289014620997185,0.2289014620997185
64,modular,0.9,0.85,16,0.0412651909722222,0.0050043860769723,0.0347222222222222,0.0511284722222222,0.0399739583333333,0.0042707392341334,0.0346571180555555,0.0486979166666666,0.1708283626241465,0.0287033566495861,0.1330278165735568,0.225052374301676,3.362221242298234,1.4886024624874616,2.040926711768779,6.459726371776902,-0.0144793190563359,0.0,-0.0144793190563359,-0.0144793190563359,-0.0472906520496499,0.0,-0.0472906520496499,-0.0472906520496499,5.621941582371356,0.0,5.621941582371356,5.621941582371356
64,modular,0.9,1.0,16,0.0358398437499999,0.0033019407841548,0.0308593749999999,0.0409939236111111,0.0350911458333333,0.0036898658231638,0.0296223958333333,0.0421223958333333,0.1333307873603352,0.0230432535554342,0.1013910711514587,0.1744580714618249,3.1387490915157974,1.1280405204821302,1.8240198485864936,5.7155147548704015,-0.0144793190563359,0.0,-0.0144793190563359,-0.0144793190563359,-0.0472906520496499,0.0,-0.0472906520496499,-0.0472906520496499,5.621941582371356,0.0,5.621941582371356,5.621941582371356
