run_id,application,method,scenario,environment_seed,llm_seed,rl_seed,operator_seed,operator_profile,completion_status,primary_outcome,service_loss_auc,cumulative_unmet_weighted_need,operator_requests,operator_interventions,operator_minutes,trigger_activations,pre_disruption_false_activation,nominal_false_activation,timely_activation,missed_activation,material_actions_accepted,material_actions_reached_demand,first_pass_valid_rate,valid_after_one_repair_rate,conservation_error,total_communication_messages,llm_calls,prompt_tokens,generated_tokens,llm_latency_seconds,manifest,episode_directory
development_gate_preliminary_v1-commercial-local_kpi_trigger-nominal-reliable-e10704-o40704-rnone,commercial,local_kpi_trigger,human_v3_development-reliable-nominal-p0.5-o0.5,10704,0,,40704,high_accuracy_bounded,complete,2.335107432927175,2.335107432927175,24.68989382694159,1,0,6.0,1,True,True,False,False,14,14,1.0,1.0,6.821210263296962e-13,50,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-nominal-reliable-e10704-o40704-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-local_kpi_trigger-nominal-reliable-e10704-o40704-rnone
development_gate_preliminary_v1-commercial-thermohitl_rule-nominal-reliable-e10704-o40704-rnone,commercial,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,10704,0,,40704,high_accuracy_bounded,complete,2.335107432927175,2.335107432927175,24.68989382694159,0,0,0.0,0,False,False,False,False,14,14,1.0,1.0,6.821210263296962e-13,1894,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-nominal-reliable-e10704-o40704-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-thermohitl_rule-nominal-reliable-e10704-o40704-rnone
development_gate_preliminary_v1-commercial-autonomous_no_human-nominal-reliable-e10705-o40705-rnone,commercial,autonomous_no_human,human_v3_development-reliable-nominal-p0.5-o0.5,10705,0,,40705,high_accuracy_bounded,complete,6.5321130664025135,6.5321130664025135,402.14798645927283,0,0,0.0,0,False,False,False,False,17,17,1.0,1.0,0.0,55,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-autonomous_no_human-nominal-reliable-e10705-o40705-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-autonomous_no_human-nominal-reliable-e10705-o40705-rnone
development_gate_preliminary_v1-commercial-local_kpi_trigger-nominal-reliable-e10705-o40705-rnone,commercial,local_kpi_trigger,human_v3_development-reliable-nominal-p0.5-o0.5,10705,0,,40705,high_accuracy_bounded,complete,6.5321130664025135,6.5321130664025135,402.14798645927283,1,0,6.0,1,True,True,False,False,17,17,1.0,1.0,0.0,55,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-nominal-reliable-e10705-o40705-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-local_kpi_trigger-nominal-reliable-e10705-o40705-rnone
development_gate_preliminary_v1-commercial-thermohitl_rule-nominal-reliable-e10705-o40705-rnone,commercial,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,10705,0,,40705,high_accuracy_bounded,complete,6.5321130664025135,6.5321130664025135,402.14798645927283,0,0,0.0,0,False,False,False,False,17,17,1.0,1.0,0.0,1887,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-nominal-reliable-e10705-o40705-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-thermohitl_rule-nominal-reliable-e10705-o40705-rnone
development_gate_preliminary_v1-commercial-autonomous_no_human-moderate-reliable-e10701-o40701-rnone,commercial,autonomous_no_human,human_v3_development-reliable-moderate-p0.5-o0.5,10701,0,,40701,high_accuracy_bounded,complete,11.401422132174874,11.401422132174874,951.236003201145,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,0.0,59,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-autonomous_no_human-moderate-reliable-e10701-o40701-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-autonomous_no_human-moderate-reliable-e10701-o40701-rnone
development_gate_preliminary_v1-commercial-local_kpi_trigger-moderate-reliable-e10701-o40701-rnone,commercial,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,10701,0,,40701,high_accuracy_bounded,complete,8.187327588081056,8.187327588081056,581.0920032011448,3,1,18.0,3,True,False,True,False,8,8,1.0,1.0,0.0,59,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-moderate-reliable-e10701-o40701-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-local_kpi_trigger-moderate-reliable-e10701-o40701-rnone
development_gate_preliminary_v1-commercial-thermohitl_rule-moderate-reliable-e10701-o40701-rnone,commercial,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,10701,0,,40701,high_accuracy_bounded,complete,8.187327588081056,8.187327588081056,581.0920032011448,4,4,24.0,4,False,False,True,False,8,8,1.0,1.0,2.2737367544323206e-13,1910,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-moderate-reliable-e10701-o40701-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-thermohitl_rule-moderate-reliable-e10701-o40701-rnone
development_gate_preliminary_v1-commercial-autonomous_no_human-moderate-reliable-e10702-o40702-rnone,commercial,autonomous_no_human,human_v3_development-reliable-moderate-p0.5-o0.5,10702,0,,40702,high_accuracy_bounded,complete,10.038868516795748,10.038868516795748,673.9769942729482,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,-2.2737367544323206e-13,59,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-autonomous_no_human-moderate-reliable-e10702-o40702-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-autonomous_no_human-moderate-reliable-e10702-o40702-rnone
development_gate_preliminary_v1-commercial-local_kpi_trigger-moderate-reliable-e10702-o40702-rnone,commercial,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,10702,0,,40702,high_accuracy_bounded,complete,7.639550683478757,7.639550683478757,441.17699427294804,3,1,18.0,3,True,False,True,False,9,9,1.0,1.0,-2.2737367544323206e-13,58,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-moderate-reliable-e10702-o40702-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-local_kpi_trigger-moderate-reliable-e10702-o40702-rnone
development_gate_preliminary_v1-commercial-thermohitl_rule-moderate-reliable-e10702-o40702-rnone,commercial,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,10702,0,,40702,high_accuracy_bounded,complete,8.327382864529966,8.327382864529966,499.3769942729482,4,4,24.0,4,False,False,True,False,9,9,1.0,1.0,-2.2737367544323206e-13,1893,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-moderate-reliable-e10702-o40702-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-thermohitl_rule-moderate-reliable-e10702-o40702-rnone
development_gate_preliminary_v1-commercial-autonomous_no_human-moderate-reliable-e10703-o40703-rnone,commercial,autonomous_no_human,human_v3_development-reliable-moderate-p0.5-o0.5,10703,0,,40703,high_accuracy_bounded,complete,12.99005299258838,12.99005299258838,1237.9760565347465,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,-2.2737367544323206e-13,59,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-autonomous_no_human-moderate-reliable-e10703-o40703-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-autonomous_no_human-moderate-reliable-e10703-o40703-rnone
development_gate_preliminary_v1-commercial-local_kpi_trigger-moderate-reliable-e10703-o40703-rnone,commercial,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,10703,0,,40703,high_accuracy_bounded,complete,12.99005299258838,12.99005299258838,1237.9760565347465,1,0,6.0,1,True,False,False,True,5,5,1.0,1.0,-2.2737367544323206e-13,59,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-moderate-reliable-e10703-o40703-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-local_kpi_trigger-moderate-reliable-e10703-o40703-rnone
development_gate_preliminary_v1-commercial-thermohitl_rule-moderate-reliable-e10703-o40703-rnone,commercial,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,10703,0,,40703,high_accuracy_bounded,complete,11.580151771109556,11.580151771109556,1048.9970565347464,4,4,24.0,4,False,False,True,False,7,7,1.0,1.0,0.0,1896,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-moderate-reliable-e10703-o40703-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-thermohitl_rule-moderate-reliable-e10703-o40703-rnone
development_gate_preliminary_v1-commercial-autonomous_no_human-moderate-reliable-e10704-o40704-rnone,commercial,autonomous_no_human,human_v3_development-reliable-moderate-p0.5-o0.5,10704,0,,40704,high_accuracy_bounded,complete,7.265702637454287,7.265702637454287,501.18519144769766,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,0.0,57,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-autonomous_no_human-moderate-reliable-e10704-o40704-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-autonomous_no_human-moderate-reliable-e10704-o40704-rnone
development_gate_preliminary_v1-commercial-local_kpi_trigger-moderate-reliable-e10704-o40704-rnone,commercial,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,10704,0,,40704,high_accuracy_bounded,complete,5.852377616579451,5.852377616579451,353.90519144769763,2,1,12.0,2,True,False,True,False,8,8,1.0,1.0,0.0,57,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-moderate-reliable-e10704-o40704-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-local_kpi_trigger-moderate-reliable-e10704-o40704-rnone
development_gate_preliminary_v1-commercial-thermohitl_rule-moderate-reliable-e10704-o40704-rnone,commercial,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,10704,0,,40704,high_accuracy_bounded,complete,5.7585701901676,5.7585701901676,346.5411914476976,4,4,24.0,4,False,False,True,False,8,8,1.0,1.0,0.0,1910,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-moderate-reliable-e10704-o40704-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-thermohitl_rule-moderate-reliable-e10704-o40704-rnone
development_gate_preliminary_v1-commercial-autonomous_no_human-moderate-reliable-e10705-o40705-rnone,commercial,autonomous_no_human,human_v3_development-reliable-moderate-p0.5-o0.5,10705,0,,40705,high_accuracy_bounded,complete,13.071319989500957,13.071319989500957,1358.6679864592727,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,0.0,59,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-autonomous_no_human-moderate-reliable-e10705-o40705-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-autonomous_no_human-moderate-reliable-e10705-o40705-rnone
development_gate_preliminary_v1-commercial-local_kpi_trigger-moderate-reliable-e10705-o40705-rnone,commercial,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,10705,0,,40705,high_accuracy_bounded,complete,13.071319989500957,13.071319989500957,1358.6679864592727,1,0,6.0,1,True,False,False,True,5,5,1.0,1.0,0.0,59,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-moderate-reliable-e10705-o40705-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-local_kpi_trigger-moderate-reliable-e10705-o40705-rnone
development_gate_preliminary_v1-commercial-thermohitl_rule-moderate-reliable-e10705-o40705-rnone,commercial,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,10705,0,,40705,high_accuracy_bounded,complete,11.101927513382662,11.101927513382662,1069.707986459273,4,2,24.0,4,False,False,True,False,8,8,1.0,1.0,0.0,1889,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-moderate-reliable-e10705-o40705-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-thermohitl_rule-moderate-reliable-e10705-o40705-rnone
development_gate_preliminary_v1-commercial-autonomous_no_human-correlated-reliable-e10701-o40701-rnone,commercial,autonomous_no_human,human_v3_development-reliable-correlated-p0.5-o0.5,10701,0,,40701,high_accuracy_bounded,complete,13.178525524871185,13.178525524871185,1545.697791619352,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,-2.2737367544323206e-13,59,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-autonomous_no_human-correlated-reliable-e10701-o40701-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-autonomous_no_human-correlated-reliable-e10701-o40701-rnone
development_gate_preliminary_v1-commercial-local_kpi_trigger-correlated-reliable-e10701-o40701-rnone,commercial,local_kpi_trigger,human_v3_development-reliable-correlated-p0.5-o0.5,10701,0,,40701,high_accuracy_bounded,complete,11.164243269600009,11.164243269600009,1210.254791619352,3,1,18.0,3,True,False,True,False,8,8,1.0,1.0,0.0,59,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-correlated-reliable-e10701-o40701-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-local_kpi_trigger-correlated-reliable-e10701-o40701-rnone
development_gate_preliminary_v1-commercial-thermohitl_rule-correlated-reliable-e10701-o40701-rnone,commercial,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,10701,0,,40701,high_accuracy_bounded,complete,11.164243269600009,11.164243269600009,1210.254791619352,8,4,48.0,8,False,False,True,False,8,8,1.0,1.0,0.0,1899,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-correlated-reliable-e10701-o40701-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-thermohitl_rule-correlated-reliable-e10701-o40701-rnone
development_gate_preliminary_v1-commercial-autonomous_no_human-correlated-reliable-e10702-o40702-rnone,commercial,autonomous_no_human,human_v3_development-reliable-correlated-p0.5-o0.5,10702,0,,40702,high_accuracy_bounded,complete,12.00066978442344,12.00066978442344,1137.9261736408796,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,-2.2737367544323206e-13,59,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-autonomous_no_human-correlated-reliable-e10702-o40702-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-autonomous_no_human-correlated-reliable-e10702-o40702-rnone
development_gate_preliminary_v1-commercial-local_kpi_trigger-correlated-reliable-e10702-o40702-rnone,commercial,local_kpi_trigger,human_v3_development-reliable-correlated-p0.5-o0.5,10702,0,,40702,high_accuracy_bounded,complete,10.555505117677024,10.555505117677024,934.2261736408796,3,1,18.0,3,True,False,True,False,9,9,1.0,1.0,-3.410605131648481e-13,58,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-correlated-reliable-e10702-o40702-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-local_kpi_trigger-correlated-reliable-e10702-o40702-rnone
development_gate_preliminary_v1-commercial-thermohitl_rule-correlated-reliable-e10702-o40702-rnone,commercial,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,10702,0,,40702,high_accuracy_bounded,complete,10.392208797213899,10.392208797213899,926.9511736408795,8,4,48.0,8,False,False,True,False,8,8,1.0,1.0,-4.547473508864641e-13,1883,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-correlated-reliable-e10702-o40702-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-thermohitl_rule-correlated-reliable-e10702-o40702-rnone
development_gate_preliminary_v1-commercial-autonomous_no_human-correlated-reliable-e10703-o40703-rnone,commercial,autonomous_no_human,human_v3_development-reliable-correlated-p0.5-o0.5,10703,0,,40703,high_accuracy_bounded,complete,14.560729067110122,14.560729067110122,1935.8419710993683,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,0.0,59,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-autonomous_no_human-correlated-reliable-e10703-o40703-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-autonomous_no_human-correlated-reliable-e10703-o40703-rnone
development_gate_preliminary_v1-commercial-local_kpi_trigger-correlated-reliable-e10703-o40703-rnone,commercial,local_kpi_trigger,human_v3_development-reliable-correlated-p0.5-o0.5,10703,0,,40703,high_accuracy_bounded,complete,14.560729067110122,14.560729067110122,1935.8419710993683,1,0,6.0,1,True,False,False,True,5,5,1.0,1.0,0.0,59,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-correlated-reliable-e10703-o40703-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-local_kpi_trigger-correlated-reliable-e10703-o40703-rnone
development_gate_preliminary_v1-commercial-thermohitl_rule-correlated-reliable-e10703-o40703-rnone,commercial,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,10703,0,,40703,high_accuracy_bounded,complete,13.681720562620738,13.681720562620738,1764.8609710993685,8,4,48.0,8,False,False,True,False,7,7,1.0,1.0,2.2737367544323206e-13,1894,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-correlated-reliable-e10703-o40703-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-thermohitl_rule-correlated-reliable-e10703-o40703-rnone
development_gate_preliminary_v1-commercial-autonomous_no_human-correlated-reliable-e10704-o40704-rnone,commercial,autonomous_no_human,human_v3_development-reliable-correlated-p0.5-o0.5,10704,0,,40704,high_accuracy_bounded,complete,9.655763888696683,9.655763888696683,984.8242315738871,0,0,0.0,0,False,False,False,True,5,5,1.0,1.0,6.821210263296962e-13,57,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-autonomous_no_human-correlated-reliable-e10704-o40704-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-autonomous_no_human-correlated-reliable-e10704-o40704-rnone
development_gate_preliminary_v1-commercial-local_kpi_trigger-correlated-reliable-e10704-o40704-rnone,commercial,local_kpi_trigger,human_v3_development-reliable-correlated-p0.5-o0.5,10704,0,,40704,high_accuracy_bounded,complete,8.597630946808154,8.597630946808154,830.1802315738871,2,1,12.0,2,True,False,True,False,8,8,1.0,1.0,6.821210263296962e-13,58,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-correlated-reliable-e10704-o40704-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-local_kpi_trigger-correlated-reliable-e10704-o40704-rnone
development_gate_preliminary_v1-commercial-thermohitl_rule-correlated-reliable-e10704-o40704-rnone,commercial,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,10704,0,,40704,high_accuracy_bounded,complete,9.655763888696683,9.655763888696683,984.8242315738871,8,5,48.0,8,False,False,True,False,5,5,1.0,1.0,4.547473508864641e-13,1909,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-correlated-reliable-e10704-o40704-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v1/development_gate_preliminary_v1-commercial-thermohitl_rule-correlated-reliable-e10704-o40704-rnone
