sender,recipient,messages
UTL-00-zone_operator,UTL-01-crew_dispatch,37
UTL-00-zone_operator,UTL-06-zone_operator,23
UTL-01-crew_dispatch,UTL-00-zone_operator,34
UTL-01-crew_dispatch,UTL-02-cyber_defense,37
UTL-01-crew_dispatch,UTL-07-crew_dispatch,39
UTL-02-cyber_defense,UTL-01-crew_dispatch,41
UTL-02-cyber_defense,UTL-03-communications,40
UTL-02-cyber_defense,UTL-08-cyber_defense,42
UTL-03-communications,UTL-02-cyber_defense,35
UTL-03-communications,UTL-04-resource_allocation,37
UTL-03-communications,UTL-09-communications,39
UTL-04-resource_allocation,UTL-03-communications,32
UTL-04-resource_allocation,UTL-05-critical_load,30
UTL-04-resource_allocation,UTL-10-resource_allocation,28
UTL-05-critical_load,UTL-04-resource_allocation,31
UTL-05-critical_load,UTL-11-critical_load,26
UTL-06-zone_operator,UTL-00-zone_operator,33
UTL-06-zone_operator,UTL-07-crew_dispatch,38
UTL-06-zone_operator,UTL-12-zone_operator,37
UTL-07-crew_dispatch,UTL-01-crew_dispatch,56
UTL-07-crew_dispatch,UTL-06-zone_operator,42
UTL-07-crew_dispatch,UTL-08-cyber_defense,39
UTL-07-crew_dispatch,UTL-13-crew_dispatch,44
UTL-08-cyber_defense,UTL-02-cyber_defense,54
UTL-08-cyber_defense,UTL-07-crew_dispatch,43
UTL-08-cyber_defense,UTL-09-communications,43
UTL-08-cyber_defense,UTL-14-cyber_defense,45
UTL-09-communications,UTL-03-communications,50
UTL-09-communications,UTL-08-cyber_defense,38
UTL-09-communications,UTL-10-resource_allocation,42
UTL-09-communications,UTL-15-communications,43
UTL-10-resource_allocation,UTL-04-resource_allocation,56
UTL-10-resource_allocation,UTL-09-communications,47
UTL-10-resource_allocation,UTL-11-critical_load,43
UTL-10-resource_allocation,UTL-16-resource_allocation,45
UTL-11-critical_load,UTL-05-critical_load,41
UTL-11-critical_load,UTL-10-resource_allocation,41
UTL-11-critical_load,UTL-17-critical_load,39
UTL-12-zone_operator,UTL-06-zone_operator,40
UTL-12-zone_operator,UTL-13-crew_dispatch,45
UTL-12-zone_operator,UTL-18-zone_operator,34
UTL-13-crew_dispatch,UTL-07-crew_dispatch,59
UTL-13-crew_dispatch,UTL-12-zone_operator,47
UTL-13-crew_dispatch,UTL-14-cyber_defense,45
UTL-13-crew_dispatch,UTL-19-crew_dispatch,43
UTL-14-cyber_defense,UTL-08-cyber_defense,61
UTL-14-cyber_defense,UTL-13-crew_dispatch,50
UTL-14-cyber_defense,UTL-15-communications,52
UTL-14-cyber_defense,UTL-20-cyber_defense,48
UTL-15-communications,UTL-09-communications,64
UTL-15-communications,UTL-14-cyber_defense,52
UTL-15-communications,UTL-16-resource_allocation,51
UTL-15-communications,UTL-21-communications,52
UTL-16-resource_allocation,UTL-10-resource_allocation,58
UTL-16-resource_allocation,UTL-15-communications,48
UTL-16-resource_allocation,UTL-17-critical_load,47
UTL-16-resource_allocation,UTL-22-resource_allocation,46
UTL-17-critical_load,UTL-11-critical_load,34
UTL-17-critical_load,UTL-16-resource_allocation,39
UTL-17-critical_load,UTL-23-critical_load,33
UTL-18-zone_operator,UTL-12-zone_operator,45
UTL-18-zone_operator,UTL-19-crew_dispatch,42
UTL-18-zone_operator,UTL-24-zone_operator,46
UTL-19-crew_dispatch,UTL-13-crew_dispatch,61
UTL-19-crew_dispatch,UTL-18-zone_operator,46
UTL-19-crew_dispatch,UTL-20-cyber_defense,51
UTL-19-crew_dispatch,UTL-25-crew_dispatch,51
UTL-20-cyber_defense,UTL-14-cyber_defense,56
UTL-20-cyber_defense,UTL-19-crew_dispatch,43
UTL-20-cyber_defense,UTL-21-communications,42
UTL-20-cyber_defense,UTL-26-cyber_defense,43
UTL-21-communications,UTL-15-communications,51
UTL-21-communications,UTL-20-cyber_defense,40
UTL-21-communications,UTL-22-resource_allocation,37
UTL-21-communications,UTL-27-communications,38
UTL-22-resource_allocation,UTL-16-resource_allocation,43
UTL-22-resource_allocation,UTL-21-communications,38
UTL-22-resource_allocation,UTL-23-critical_load,44
UTL-23-critical_load,UTL-17-critical_load,34
UTL-23-critical_load,UTL-22-resource_allocation,24
UTL-24-zone_operator,UTL-18-zone_operator,35
UTL-24-zone_operator,UTL-25-crew_dispatch,23
UTL-25-crew_dispatch,UTL-19-crew_dispatch,43
UTL-25-crew_dispatch,UTL-24-zone_operator,41
UTL-25-crew_dispatch,UTL-26-cyber_defense,46
UTL-26-cyber_defense,UTL-20-cyber_defense,39
UTL-26-cyber_defense,UTL-25-crew_dispatch,38
UTL-26-cyber_defense,UTL-27-communications,38
UTL-27-communications,UTL-21-communications,41
UTL-27-communications,UTL-26-cyber_defense,31
